epoch,lr,loss_mode,train_loss,train_loss_fixed_total,train_loss_main,train_loss_turn,train_loss_theta,train_loss_main_base,train_loss_turn_base,train_loss_theta_base,train_loss_main_raw,train_loss_turn_raw,train_loss_theta_raw,train_loss_transition_focal_raw,train_loss_transition_focal_weighted,train_loss_stall_focal_raw,train_loss_stall_focal_weighted,train_loss_theta_smooth,train_loss_flat_theta_expert_reg,train_loss_flat_theta_expert_reg_weighted,val_loss,val_loss_main,val_loss_turn,val_loss_theta,val_loss_main_base,val_loss_turn_base,val_loss_theta_base,val_loss_main_raw,val_loss_turn_raw,val_loss_theta_raw,val_loss_transition_focal_raw,val_loss_transition_focal_weighted,val_loss_stall_focal_raw,val_loss_stall_focal_weighted,val_loss_theta_smooth,val_loss_flat_theta_expert_reg,val_loss_flat_theta_expert_reg_weighted,val_score,val_acc_main,val_acc_turn,val_main_confidence_mean,val_turn_confidence_mean,val_main_low_conf_0p60_ratio,val_turn_low_conf_0p60_ratio,val_turn_left_recall,val_turn_right_recall,val_acc_turn_transition,val_theta_mae_deg,val_theta_abs_le_10_p95_abs_err_deg,val_theta_neg_10_8_p95_abs_err_deg,val_theta_pos_8_10_p95_abs_err_deg,val_theta_abs_le_8_p95_abs_err_deg,val_theta_neg_8_6_p95_abs_err_deg,val_theta_pos_6_8_p95_abs_err_deg,val_theta_neg_2_0p5_p95_abs_err_deg,val_theta_pos_0p5_2_p95_abs_err_deg,val_theta_flat_abs_p95_deg,val_theta_flat_bias_deg,val_theta_near_flat_abs_p95_deg,val_theta_true_zero_abs_p95_deg,val_flat_recall,val_stall_recall,val_slope_recall,val_flat_as_stall_ratio,val_stall_as_flat_ratio,val_cm_main,val_cm_turn,s_main,s_turn,s_theta,weight_main,weight_turn,weight_theta,task_weight_main,task_weight_turn,task_weight_theta,initial_loss_main,initial_loss_turn,initial_loss_theta,grad_norm_main,grad_norm_turn,grad_norm_theta,gradnorm_loss,gradnorm_unstable
1,0.0009998741174712534,uncertainty_weighting,0.8409679986775855,1.8848919136149602,0.7109470045121571,0.2046160462722421,0.026882896561893868,0.7109470045121571,0.2046160462722421,0.026882896561893868,0.7109470045121571,1.023080214152168,0.030638753429011942,0.5262262388541857,0.0,1.542814747890101,0.0,0.0,0.0,0.0,0.7548016057124157,0.546965056198053,0.20398043397718257,0.003856108742810191,0.546965056198053,0.20398043397718257,0.003856108742810191,0.546965056198053,1.019902142458904,0.005086277650621328,0.5337181058159055,0.0,3.03937871827163,0.0,0.0,0.0,0.0,8.61767405020864,0.8097428958051421,0.44276048714479027,0.7683218729983019,0.4937383687794626,0.1493910690121786,0.8010825439783491,0.6235167206040992,0.6706161137440758,0.3198757763975155,2.9320170879364014,8.3107271194458,10.959399223327637,6.87819242477417,8.283858299255371,10.6489839553833,7.100312232971191,5.265071392059326,10.475740432739258,8.304537773132324,0.5148285627365112,10.218997955322266,nan,0.3774733637747336,0.07142857142857142,0.914886515353805,0.0,0.023809523809523808,"[[248, 0, 409], [1, 3, 38], [253, 2, 2741]]","[[566, 94, 184], [856, 492, 576], [277, 72, 578]]",-0.10489754378795624,-0.09753421694040298,-0.09947769343852997,1.110596776008606,1.1024491786956787,1.1045938730239868,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,0.0009994965332706573,uncertainty_weighting,0.26505959445327903,1.2408936463327516,0.422321290572893,0.19273612149214384,0.005389408700037864,0.422321290572893,0.19273612149214384,0.005389408700037864,0.422321290572893,0.9636805943752116,0.006646808660719033,0.5386782501525517,0.0,0.9828495833475315,0.0,0.0,0.0,0.0,0.5955357036345382,0.39518883432361207,0.19672131135918614,0.0036255464516076006,0.39518883432361207,0.19672131135918614,0.0036255464516076006,0.39518883432361207,0.9836065321555802,0.004698532840668026,0.546913291540133,0.0,2.6195830435619385,0.0,0.0,0.0,0.0,7.013248109228202,0.8736129905277402,0.4378890392422192,0.8226411769438621,0.5262620228296594,0.14181326116373477,0.7215155615696888,0.5760517799352751,0.7049763033175356,0.2996894409937888,3.0146701335906982,7.82138204574585,9.062172889709473,8.065016746520996,7.70516300201416,8.290268898010254,9.222249031066895,6.943790912628174,6.795098304748535,6.569643020629883,0.6766672730445862,6.848677635192871,nan,0.8203957382039574,0.23809523809523808,0.894192256341789,0.0,0.2619047619047619,"[[539, 0, 118], [11, 10, 21], [231, 86, 2679]]","[[595, 78, 171], [859, 489, 576], [316, 77, 534]]",-0.2359265834093094,-0.19443945586681366,-0.19821569323539734,1.2660813331604004,1.214629888534546,1.219225287437439,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,0.000998867437523228,uncertainty_weighting,-0.19429040799499228,0.9032951900527585,0.26170482157658403,0.18574832722754722,0.004194447331225614,0.26170482157658403,0.18574832722754722,0.004194447331225614,0.26170482157658403,0.9287416225906523,0.005399158453476749,0.5372335704980972,0.0,0.6547663486221502,0.0,0.0,0.0,0.0,0.4963465339437389,0.29685171213459743,0.19692503699027153,0.0025697837511256478,0.29685171213459743,0.19692503699027153,0.0025697837511256478,0.29685171213459743,0.9846251617910413,0.003507510636881478,0.5454380525465102,0.0,2.6792805894879126,0.0,0.0,0.0,0.0,5.8869744093787215,0.9047361299052774,0.4273342354533153,0.8999503205572645,0.5372265045913,0.04330175913396482,0.737212449255751,0.5598705501618123,0.6824644549763034,0.3027950310559006,2.474011182785034,6.802558898925781,7.630617141723633,6.149437427520752,6.813425540924072,8.691205978393555,6.0085906982421875,4.199544429779053,7.2827606201171875,5.911900043487549,0.8137899041175842,6.764700412750244,nan,0.954337899543379,0.23809523809523808,0.9032042723631508,0.0,0.16666666666666666,"[[627, 0, 30], [7, 10, 25], [242, 48, 2706]]","[[576, 74, 194], [810, 484, 630], [312, 96, 519]]",-0.36839401721954346,-0.29031333327293396,-0.2964741885662079,1.4454114437103271,1.3368463516235352,1.3451077938079834,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4,0.0009979871469976195,uncertainty_weighting,-0.5254197128419543,0.7938433814715168,0.21018473570504345,0.18227553554769507,0.0044614210528131065,0.21018473570504345,0.18227553554769507,0.0044614210528131065,0.21018473570504345,0.9113776611217289,0.0055356805356305844,0.5395960331799742,0.0,0.5287779352581182,0.0,0.0,0.0,0.0,0.5193555538483338,0.31861741366179935,0.19812895521340093,0.0026091949840949618,0.31861741366179935,0.19812895521340093,0.0026091949840949618,0.31861741366179935,0.9906447674973247,0.0035239064611660895,0.5687937977107517,0.0,2.290472767466999,0.0,0.0,0.0,0.0,6.259373238904233,0.9001353179972936,0.48092016238159674,0.9061363009571782,0.5523433548067728,0.0422192151556157,0.6497970230040595,0.697950377562028,0.5059241706161137,0.3555900621118012,2.6148524284362793,6.958385467529297,8.686651229858398,5.728292942047119,6.7565202713012695,8.582012176513672,6.433924674987793,7.108093738555908,6.690957546234131,6.150673866271973,1.7787195444107056,6.28151273727417,nan,0.8554033485540334,0.23809523809523808,0.9192256341789052,0.0,0.16666666666666666,"[[562, 0, 95], [7, 10, 25], [157, 85, 2754]]","[[427, 157, 260], [492, 703, 729], [127, 153, 647]]",-0.48960080742836,-0.3849090039730072,-0.3944357931613922,1.631664752960205,1.4694806337356567,1.4835469722747803,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5,0.0009968561049466212,uncertainty_weighting,-0.8181995687629561,0.7351810314584769,0.18635299906312205,0.17754215568212106,0.0036953586380811783,0.18635299906312205,0.17754215568212106,0.0036953586380811783,0.18635299906312205,0.8877107677943507,0.004645326791348188,0.5318221598223525,0.0,0.43195243723722926,0.0,0.0,0.0,0.0,0.5029929317221429,0.3021199425599249,0.19721760318711581,0.0036553830046998147,0.3021199425599249,0.19721760318711581,0.0036553830046998147,0.3021199425599249,0.9860879948400515,0.0052687237906258386,0.5667673022724456,0.0,1.9253767313956156,0.0,0.0,0.0,0.0,6.660656288817058,0.912043301759134,0.469553450608931,0.9233865020694146,0.5548812713951711,0.029228687415426252,0.6668470906630581,0.6612729234088457,0.5521327014218009,0.3385093167701863,3.303541898727417,8.140207290649414,8.646489143371582,7.130818843841553,8.21645736694336,7.984063625335693,7.997958660125732,4.868769645690918,6.370945453643799,5.655991554260254,0.4210028648376465,6.417416095733643,nan,0.7275494672754946,0.42857142857142855,0.959279038718291,0.0,0.19047619047619047,"[[478, 0, 179], [8, 18, 16], [82, 40, 2874]]","[[466, 95, 283], [549, 656, 719], [197, 117, 613]]",-0.6037914752960205,-0.4781777858734131,-0.4923076033592224,1.82904052734375,1.6131322383880615,1.6360872983932495,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6,0.0009954748808839672,uncertainty_weighting,-1.111495988685889,0.6761265043857793,0.16119871072399472,0.17393868434623175,0.0029258563439644885,0.16119871072399472,0.17393868434623175,0.0029258563439644885,0.16119871072399472,0.86969340788387,0.0037095747819544823,0.5284032767257786,0.0,0.42980136311027295,0.0,0.0,0.0,0.0,0.44602781050260076,0.24334038575060152,0.2004931322978217,0.002194294336923626,0.24334038575060152,0.2004931322978217,0.002194294336923626,0.24334038575060152,1.0024656443860438,0.002814337322160763,0.5794397973965889,0.0,2.0371760213608994,0.0,0.0,0.0,0.0,5.592647225192304,0.9377537212449256,0.4719891745602165,0.9411598496740426,0.5663772449788578,0.058457374830852504,0.6322056833558863,0.7508090614886731,0.5106635071090048,0.38198757763975155,2.198122262954712,6.081127166748047,7.015214920043945,4.539249420166016,6.094788074493408,7.104487895965576,5.0651469230651855,5.437491416931152,8.009991645812988,5.795072555541992,2.192148208618164,5.795415878295898,nan,0.8249619482496194,0.42857142857142855,0.969626168224299,0.0,0.07142857142857142,"[[542, 0, 115], [3, 18, 21], [78, 13, 2905]]","[[431, 112, 301], [529, 617, 778], [145, 86, 696]]",-0.7139099836349487,-0.5700262188911438,-0.590167224407196,2.041959762573242,1.7683134078979492,1.8042900562286377,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7,0.0009938441702975688,uncertainty_weighting,-1.3768779381598482,0.6453785338154563,0.14902890394315854,0.17050007953622306,0.0031602835561364566,0.14902890394315854,0.17050007953622306,0.0031602835561364566,0.14902890394315854,0.8525003825185145,0.003978064851599286,0.5177366544719443,0.0,0.3520214107074207,0.0,0.0,0.0,0.0,0.42288266057413226,0.22477154363959986,0.19654596610466102,0.0015651503154070336,0.22477154363959986,0.19654596610466102,0.0015651503154070336,0.22477154363959986,0.9827298185822122,0.0021217129937422252,0.5594855241427079,0.0,1.8908770507367274,0.0,0.0,0.0,0.0,4.516906121686257,0.9377537212449256,0.4803788903924222,0.9432920647299735,0.5744549056564388,0.06062246278755074,0.6127198917456022,0.686084142394822,0.5983412322274881,0.36645962732919257,1.857682228088379,5.523092746734619,5.983526229858398,3.9873392581939697,5.586134433746338,5.80783224105835,4.154906272888184,3.4335696697235107,4.587543487548828,5.642908096313477,0.7862454652786255,6.817894458770752,nan,0.9512937595129376,0.5238095238095238,0.9405874499332443,0.0,0.0,"[[625, 0, 32], [0, 22, 20], [157, 21, 2818]]","[[505, 95, 244], [548, 634, 742], [187, 104, 636]]",-0.8214979767799377,-0.660285472869873,-0.6878891587257385,2.2739036083221436,1.9353448152542114,1.989511489868164,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8,0.0009919647942993148,uncertainty_weighting,-1.6495751419519729,0.605924761394846,0.13365253593897283,0.16640616755039392,0.002903678083625661,0.13365253593897283,0.16640616755039392,0.002903678083625661,0.13365253593897283,0.8320308226200203,0.0037026276035075777,0.5079095791548651,0.0,0.3220148263720929,0.0,0.0,0.0,0.0,0.4476039503117537,0.2447875801539389,0.19979141618305357,0.003024956974275259,0.2447875801539389,0.19979141618305357,0.003024956974275259,0.2447875801539389,0.9989570654293519,0.004372484790330125,0.5834223989624132,0.0,2.0333456057679924,0.0,0.0,0.0,0.0,6.400738523115514,0.939106901217862,0.460893098782138,0.9561408641158369,0.5891110311295423,0.014073071718538565,0.5832205683355887,0.6806903991370011,0.5734597156398105,0.37111801242236025,3.0584053993225098,7.5511393547058105,8.785138130187988,5.095291614532471,7.5442728996276855,8.07006549835205,5.993177890777588,5.113775730133057,8.902626037597656,8.688307762145996,2.575693368911743,7.4961419105529785,nan,0.9573820395738204,0.42857142857142855,0.942256341789052,0.0,0.07142857142857142,"[[629, 0, 28], [3, 18, 21], [164, 9, 2823]]","[[484, 98, 262], [555, 588, 781], [201, 95, 631]]",-0.9253050684928894,-0.7489791512489319,-0.7855923175811768,2.5226378440856934,2.114840030670166,2.1937057971954346,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9,0.0009898376992116178,uncertainty_weighting,-1.8526616492009766,0.6181530892448696,0.14319220906492802,0.16332902261361112,0.0025553136709261653,0.14319220906492802,0.16332902261361112,0.0025553136709261653,0.14319220906492802,0.8166450998824798,0.0032989006753406,0.4995832242433587,0.0,0.28834285876234583,0.0,0.0,0.0,0.0,0.4199838504255705,0.22455600327503375,0.1940640452830814,0.0013638034047677367,0.22455600327503375,0.1940640452830814,0.0013638034047677367,0.22455600327503375,0.9703202079694229,0.0020116859795563475,0.5700136064757191,0.0,1.8403320983070157,0.0,0.0,0.0,0.0,4.599552065190967,0.939106901217862,0.46414073071718537,0.9616413274262937,0.5969506430273229,0.013531799729364006,0.5496617050067659,0.6008629989212514,0.6670616113744076,0.35403726708074534,1.895957589149475,5.496560573577881,6.442546844482422,5.241876125335693,5.359588146209717,6.3777265548706055,5.46555757522583,3.694178581237793,4.255098342895508,4.403659343719482,0.8614336848258972,5.5749077796936035,nan,0.9299847792998478,0.4523809523809524,0.9479305740987984,0.0,0.07142857142857142,"[[611, 0, 46], [3, 19, 20], [142, 14, 2840]]","[[563, 58, 223], [689, 595, 640], [265, 105, 557]]",-1.0215795040130615,-0.8359331488609314,-0.8832072019577026,2.777578353881836,2.3069658279418945,2.418644428253174,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,0.0009874639560909118,uncertainty_weighting,-2.114260767958574,0.5810060910891834,0.12627047180211712,0.1625799089372681,0.0016526666351364876,0.12627047180211712,0.1625799089372681,0.0016526666351364876,0.12627047180211712,0.8128995340700857,0.0022393030541170795,0.49600583248904645,0.0,0.26168137973032973,0.0,0.0,0.0,0.0,0.42238363755088054,0.21968870537206833,0.20160835130450205,0.001086576459664695,0.21968870537206833,0.20160835130450205,0.001086576459664695,0.21968870537206833,1.008041737044132,0.0014982483811305989,0.5922310535736756,0.0,1.7093030728514929,0.0,0.0,0.0,0.0,3.8989572411012707,0.9472259810554804,0.4871447902571042,0.9621044252650592,0.6080741535545293,0.011096075778078484,0.5277401894451962,0.656957928802589,0.5687203791469194,0.42080745341614906,1.6461412906646729,4.538712501525879,5.156299591064453,4.1422858238220215,4.514697074890137,5.0100226402282715,3.4314255714416504,3.4483773708343506,3.936631441116333,4.333943843841553,1.0260796546936035,4.6382060050964355,nan,0.9467275494672754,0.5476190476190477,0.9529372496662216,0.0,0.07142857142857142,"[[622, 0, 35], [3, 23, 16], [131, 10, 2855]]","[[480, 133, 231], [529, 711, 684], [204, 114, 609]]",-1.1179314851760864,-0.9203354716300964,-0.9809954166412354,3.058521270751953,2.5101325511932373,2.667109966278076,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
