epoch,lr,train_loss,val_loss,val_score,val_theta_mae_deg,val_theta_flat_abs_p95_deg,val_theta_flat_bias_deg,val_theta_near_flat_abs_p95_deg,val_theta_abs_le_8_mae_deg,val_theta_abs_le_10_mae_deg,val_theta_pos_6_8_mae_deg,val_theta_neg_8_6_mae_deg,val_acc_main,val_acc_turn,val_acc_turn_transition
1,0.0009998286624877785,0.2819405677398083,0.4345638328905173,7.531106471062495,2.485921859741211,5.842836380004883,0.953488290309906,5.4260663986206055,2.485921859741211,2.485921859741211,3.0445871353149414,0.9319401383399963,0.9772497472194136,0.9292214357937311,0.5818181818181818
2,0.0009993147673772868,0.05010611504778273,0.3634191170500552,3.957456088012408,1.3786991834640503,3.4167819023132324,0.013363376259803772,3.404392957687378,1.3786991834640503,1.3786991834640503,3.2768285274505615,0.9764781594276428,0.9772497472194136,0.9292214357937311,0.5818181818181818
3,0.000998458666866564,0.09538891039589248,0.44962896390076956,7.104117115798028,1.9442802667617798,6.02150297164917,-0.34955838322639465,5.45102596282959,1.9442802667617798,1.9442802667617798,2.8451907634735107,1.491758108139038,0.9772497472194136,0.9292214357937311,0.5818181818181818
4,0.0009972609476841365,0.06656151707251344,0.36843451071074806,4.248679939619878,1.5931490659713745,3.3887405395507812,-0.6103372573852539,3.404326915740967,1.5931493043899536,1.5931493043899536,2.203667640686035,1.5062731504440308,0.9772497472194136,0.9292214357937311,0.5818181818181818
5,0.000995722430686905,0.051804016710391566,0.49355695386868276,10.40320298178065,2.8473923206329346,7.621917724609375,-2.9059700965881348,7.152943134307861,2.8473925590515137,2.8473925590515137,3.1941726207733154,0.9817302823066711,0.9772497472194136,0.9292214357937311,0.5818181818181818
6,0.0009938441702975688,0.033214290406311714,0.3598747097927591,3.515890700396988,1.2769196033477783,3.050006628036499,0.17054420709609985,3.117701768875122,1.2769196033477783,1.2769196033477783,2.95169734954834,0.6160175800323486,0.9772497472194136,0.9292214357937311,0.5818181818181818
7,0.0009916274537819772,0.030516141284556385,0.3476089302401451,3.4493112564080337,1.132554531097412,2.998924732208252,0.4445594549179077,3.00750994682312,1.132554531097412,1.132554531097412,1.3950603008270264,1.801527500152588,0.9772497472194136,0.9292214357937311,0.5818181818181818
8,0.0009890738003669026,0.043786274656800385,0.3516476007877153,3.910645952708625,1.3368765115737915,3.1710031032562256,-0.8000401258468628,3.207146406173706,1.3368765115737915,1.3368765115737915,2.2531206607818604,0.6644792556762695,0.9772497472194136,0.9292214357937311,0.5818181818181818
9,0.000986184960198838,0.09971103484765528,0.36591005720070086,3.5356824064284345,1.265480399131775,3.071770429611206,0.011556628160178661,3.1217989921569824,1.265480399131775,1.265480399131775,2.3105483055114746,0.6651656627655029,0.9772497472194136,0.9292214357937311,0.5818181818181818
10,0.0009829629131445337,0.04079571238575882,0.37346161339955575,5.274663844676851,1.9433854818344116,3.832578659057617,1.4402202367782593,3.9975059032440186,1.9433854818344116,1.9433854818344116,2.4758052825927734,0.7308593392372131,0.9772497472194136,0.9292214357937311,0.5818181818181818
