epoch,lr,train_loss,val_loss,val_score,val_acc_main,val_acc_turn,val_acc_turn_transition,val_theta_mae_deg,val_flat_recall,val_stall_recall,val_slope_recall
14,0.0009667902132486006,0.03778992736115944,0.17078571595796724,0.433953552666141,0.9612804878048781,0.8640243902439024,0.5957446808510638,0.9800107479095459,0.9463208685162847,0.9090909090909091,0.9910179640718563
15,0.0009619397662556431,0.03808820636922848,0.14738827333217713,0.4253433520622555,0.9625,0.8612804878048781,0.5808510638297872,0.989676296710968,0.9469240048250904,0.8986013986013986,0.9955089820359282
16,0.0009567727288213001,0.038642862262628766,0.16601849583590902,0.4292143285630215,0.9625,0.8725609756097561,0.597872340425532,1.177882194519043,0.951145958986731,0.8916083916083916,0.9917664670658682
17,0.0009512926421749302,0.03715403668633777,0.16545942592911603,0.4051176329984774,0.9634146341463414,0.8695121951219512,0.6127659574468085,0.8897485733032227,0.9475271411338962,0.9090909090909091,0.9947604790419161
18,0.0009455032620941837,0.03456507367589726,0.15398358629971015,0.4087874990701676,0.9615853658536585,0.8713414634146341,0.6,0.9263905882835388,0.9475271411338962,0.9020979020979021,0.9917664670658682
19,0.0009394085563309825,0.034349960511254406,0.14920508418141343,0.3964160157026375,0.9692073170731708,0.8728658536585366,0.5936170212765958,0.7298341989517212,0.9644149577804584,0.9090909090909091,0.9880239520958084
20,0.0009330127018922192,0.03404420305791626,0.1539170634455797,0.40704296172624055,0.9533536585365854,0.863109756097561,0.6063829787234043,0.7265154123306274,0.9451145958986731,0.916083916083916,0.9715568862275449
21,0.0009263200821770459,0.03412032271856356,0.11344754499633138,0.39357528236225336,0.9692073170731708,0.8551829268292683,0.5702127659574469,0.8700899481773376,0.962605548854041,0.9195804195804196,0.9880239520958084
22,0.0009193352839727118,0.031258475144934024,0.1693958598666075,0.4180981150778329,0.9621951219512195,0.8707317073170732,0.6,0.7372296452522278,0.9529553679131484,0.8776223776223776,0.9917664670658682
23,0.0009120630943110076,0.03332198719347508,0.13535964707048928,0.36871857535857644,0.9670731707317073,0.8759146341463414,0.6085106382978723,0.7239042520523071,0.9565741857659831,0.9020979020979021,0.9940119760479041
24,0.0009045084971874735,0.031416183379310667,0.14494562199929864,0.38590230506104883,0.9658536585365853,0.8713414634146341,0.6127659574468085,1.03262460231781,0.9547647768395657,0.9230769230769231,0.9887724550898204
25,0.0008966766701456174,0.025127048939122654,0.16952791977219464,0.3688425921966946,0.9667682926829269,0.8844512195121951,0.6425531914893617,0.7990507483482361,0.9517490952955368,0.9055944055944056,0.9985029940119761
26,0.0008885729807284853,0.027785227882518457,0.14420833987433737,0.3874554683989543,0.9673780487804878,0.885060975609756,0.6085106382978723,1.1551369428634644,0.9553679131483716,0.9195804195804196,0.9925149700598802
27,0.0008802029828000154,0.024896826508818054,0.22701558441650577,0.4834982899615477,0.9585365853658536,0.8689024390243902,0.5957446808510638,0.7144901156425476,0.9523522316043426,0.8286713286713286,0.9940119760479041
28,0.000871572412738697,0.028986855519485575,0.18480827546701198,0.40258292405049795,0.963109756097561,0.8807926829268292,0.6319148936170212,0.9012367725372314,0.9505428226779252,0.8811188811188811,0.9962574850299402
29,0.0008626871855061437,0.025434300165459285,0.1700777109076337,0.3912881812522866,0.9673780487804878,0.8731707317073171,0.6191489361702127,0.6562891602516174,0.9547647768395657,0.9125874125874126,0.9947604790419161
30,0.0008535533905932737,0.027282627638304826,0.18220478834175483,0.38287387947653884,0.9649390243902439,0.8948170731707317,0.6446808510638298,0.957802951335907,0.9632086851628469,0.8461538461538461,0.9925149700598802
31,0.0008441772878468768,0.027575117103462048,0.17802875245489724,0.41698449204762367,0.9646341463414634,0.8853658536585366,0.6042553191489362,0.7818320393562317,0.9493365500603136,0.9090909090909091,0.9955089820359282
32,0.0008345653031794289,0.026617101774140565,0.14257295138952208,0.3882557670356823,0.9689024390243902,0.8667682926829269,0.5957446808510638,0.6786807775497437,0.9589867310012062,0.916083916083916,0.9925149700598802
33,0.0008247240241650917,0.02462863496792204,0.19363111083100482,0.40506451152152945,0.9594512195121951,0.8795731707317073,0.6319148936170212,0.5557155013084412,0.9481302774427021,0.8706293706293706,0.9925149700598802
34,0.0008146601955249186,0.0249918071169608,0.1359647991453729,0.3263997923529823,0.9689024390243902,0.8899390243902439,0.6404255319148936,0.5581557154655457,0.9595898673100121,0.9300699300699301,0.9887724550898204
35,0.0008043807145043601,0.023244676409143586,0.18859680978263296,0.3779936956285998,0.9676829268292683,0.886280487804878,0.6446808510638298,0.5881603360176086,0.9601930036188179,0.8846153846153846,0.9947604790419161
36,0.0007938926261462363,0.02322688468195777,0.13306197778480808,0.3460256673306705,0.9661585365853659,0.8814024390243902,0.625531914893617,0.6358290910720825,0.9559710494571774,0.9370629370629371,0.9850299401197605
37,0.0007832031184624162,0.02584433250519673,0.1839799801023995,0.41985855777243847,0.963109756097561,0.8759146341463414,0.6042553191489362,0.5339347720146179,0.9559710494571774,0.8811188811188811,0.9895209580838323
38,0.0007723195175075133,0.02393704241394716,0.167003409310085,0.37177524858487354,0.9658536585365853,0.8871951219512195,0.6297872340425532,0.5523756146430969,0.9607961399276237,0.8776223776223776,0.9910179640718563
39,0.0007612492823579742,0.020811181514454394,0.18512255563968566,0.38632923365799204,0.9649390243902439,0.8884146341463415,0.6319148936170212,0.48616620898246765,0.9559710494571774,0.8811188811188811,0.9940119760479041
40,0.0007499999999999998,0.022608751332317503,0.18390751481056214,0.39085091958964,0.9667682926829269,0.8905487804878048,0.6276595744680851,0.6178635358810425,0.9583835946924005,0.8881118881118881,0.9940119760479041
41,0.0007385793801298041,0.01860273342541453,0.18719786245648454,0.39139892286349903,0.9655487804878049,0.8832317073170731,0.6319148936170212,0.5544748902320862,0.9535585042219542,0.8986013986013986,0.9947604790419161
42,0.0007269952498697732,0.021129942158634733,0.17671873307809596,0.3589910573259066,0.9655487804878049,0.8887195121951219,0.6553191489361702,0.6585369110107422,0.9547647768395657,0.8986013986013986,0.9932634730538922
43,0.0007152555484041474,0.02347284696808523,0.18757472837843547,0.3498655624833822,0.963719512195122,0.9003048780487805,0.6702127659574468,0.5438191890716553,0.9547647768395657,0.8811188811188811,0.9925149700598802
44,0.0007033683215378999,0.02091577332676431,0.17450900877394326,0.33658712949184283,0.9661585365853659,0.9009146341463414,0.6659574468085107,0.4822831451892853,0.9541616405307599,0.916083916083916,0.9917664670658682
45,0.0006913417161825446,0.02027584697076973,0.22543269919186104,0.4021206179542683,0.9609756097560975,0.8972560975609756,0.6574468085106383,0.476238876581192,0.9493365500603136,0.8881118881118881,0.9910179640718563
46,0.00067918397477265,0.02009375460706809,0.20299688214209022,0.4054761784730579,0.9667682926829269,0.8807926829268292,0.6319148936170212,0.5133429169654846,0.9553679131483716,0.9020979020979021,0.9947604790419161
47,0.0006669034296168852,0.021103130192990715,0.2014786494941246,0.40694449364535845,0.9667682926829269,0.8920731707317073,0.6234042553191489,0.44201144576072693,0.9547647768395657,0.9125874125874126,0.9932634730538922
48,0.0006545084971874735,0.01658700232014481,0.27212335278348226,0.44037891294310366,0.9640243902439024,0.8920731707317073,0.6638297872340425,0.4577229619026184,0.9559710494571774,0.8601398601398601,0.9962574850299402
49,0.0006420076723519612,0.01715187541728368,0.25055526611281603,0.39559341952753735,0.9646341463414634,0.9036585365853659,0.6851063829787234,0.5292081236839294,0.9541616405307599,0.8846153846153846,0.9947604790419161
50,0.0006294095225512601,0.018951476785144195,0.24590180559856137,0.3964087214365361,0.9615853658536585,0.8945121951219512,0.6872340425531915,0.5893327593803406,0.9505428226779252,0.8601398601398601,0.9970059880239521
51,0.0006167226819279525,0.01705872236116774,0.16652036120251912,0.33388387233003414,0.9695121951219512,0.8920731707317073,0.6595744680851063,0.4690708518028259,0.9613992762364294,0.916083916083916,0.9910179640718563
52,0.0006039558454088793,0.017503020255708372,0.2209600137501228,0.3755276113873821,0.963109756097561,0.8987804878048781,0.674468085106383,0.39265283942222595,0.9553679131483716,0.8706293706293706,0.9925149700598802
53,0.0005911177627460734,0.01709495112358793,0.20078222315485886,0.3281742308917105,0.964329268292683,0.9082317073170731,0.6978723404255319,0.40210428833961487,0.9541616405307599,0.8881118881118881,0.9932634730538922
54,0.000578217232520115,0.016079927008848433,0.22358192816013242,0.3718625445194546,0.9655487804878049,0.9021341463414634,0.6808510638297872,0.5106901526451111,0.9553679131483716,0.8986013986013986,0.9925149700598802
55,0.0005652630961100254,0.016924715849531306,0.2195767341590509,0.3764756298255413,0.9649390243902439,0.8996951219512195,0.6723404255319149,0.46956273913383484,0.9517490952955368,0.9020979020979021,0.9947604790419161
56,0.0005522642316338264,0.015889631579576798,0.21784689877091384,0.3340130292608382,0.9649390243902439,0.9076219512195122,0.7106382978723405,0.46766793727874756,0.9517490952955368,0.9020979020979021,0.9947604790419161
57,0.0005392295478639221,0.017719798502539654,0.238660946561069,0.3924171111047979,0.963719512195122,0.9048780487804878,0.676595744680851,0.5178278684616089,0.9547647768395657,0.8741258741258742,0.9940119760479041
58,0.0005261679781214714,0.015939059944172124,0.24224930943512335,0.3941773180106049,0.9640243902439024,0.9033536585365853,0.676595744680851,0.45180803537368774,0.9535585042219542,0.8951048951048951,0.9917664670658682
59,0.0005130884741539361,0.014724169031154817,0.22376729526170872,0.3831069557935572,0.9676829268292683,0.8954268292682926,0.6659574468085107,0.38693609833717346,0.9577804583835947,0.9055944055944056,0.9932634730538922
