model,seed,best_epoch,acc_main,acc_turn,acc_turn_pure,acc_turn_transition,turn_right_recall,turn_straight_recall,turn_left_recall,theta_mae_deg,theta_flat_abs_p95_deg,theta_flat_bias_deg,theta_near_flat_abs_p95_deg,theta_near_flat_bias_deg,theta_flat_turn_abs_p95_deg,flat_recall,stall_recall,slope_recall,uphill_recall,downhill_recall,checkpoint_file,onnx_file,report_file
ModernTCN-small,21,26,0.9821270962047661,0.940864960282436,0.969668728289418,0.7512548800892359,0.8717381689517912,0.9623807458803122,0.9208905731880626,0.3965054452419281,1.3550653457641602,-0.1396632045507431,1.6603385210037231,0.002339726546779275,1.0736451148986816,0.9863584691170898,0.9695973705834018,0.9780367548184671,0.9823255813953489,0.9740484429065744,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_v4_industrial_seed21\modern_tcn_seed21.pt,,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_v4_industrial_seed21\ModernTCN_train_report.md
