epoch,lr,train_loss,val_loss,val_score,val_acc_main,val_acc_turn,val_turn_left_recall,val_turn_right_recall,val_acc_turn_transition,val_theta_mae_deg,val_theta_flat_abs_p95_deg,val_theta_flat_bias_deg,val_theta_near_flat_abs_p95_deg,val_flat_recall,val_stall_recall,val_slope_recall
1,0.0009999036202410325,0.2522547698051956,0.11132387240975698,0.47246031172944636,0.9634730994597063,0.8912563731831672,0.9319727891156463,0.8967954759660698,0.5217391304347826,2.1241860389709473,4.622683048248291,-0.27360451221466064,5.159364700317383,0.971232515175508,0.9737489745693191,0.9470534069981584
2,0.0009996145181203615,0.09442086688996133,0.09174456178249585,0.3663639728784709,0.9767141009055628,0.9114983638992467,0.9292517006802721,0.9085768143261075,0.5785024154589372,1.7761812210083008,3.8995161056518555,-1.0549595355987549,4.94565486907959,0.9803378200052785,0.9598031173092699,0.9751381215469613
3,0.000999132805092358,0.07257318632044533,0.08589637945107416,0.32567291529625686,0.9746594627501712,0.9155315425005708,0.9705215419501134,0.9293119698397738,0.5984299516908212,1.2508471012115479,3.0564124584198,-0.05895974487066269,3.984707832336426,0.9778305621536025,0.9721082854799016,0.9698434622467772
4,0.0009984586668665642,0.0605210977814871,0.0769438364184907,0.3103954518660984,0.976257514648809,0.917966669203257,0.9614512471655329,0.9439208294062206,0.6117149758454107,1.5604702234268188,2.5619308948516846,0.6091903448104858,4.247494697570801,0.9779625230931644,0.9712879409351928,0.9746777163904236
5,0.0009975923633360987,0.05431200563428824,0.0840829646773452,0.2727494762445948,0.9731375085609923,0.9250437561829389,0.9582766439909297,0.9175306314797361,0.6364734299516909,0.8596858978271484,2.0307059288024902,-0.1730939745903015,2.799111843109131,0.9763789918184217,0.9745693191140279,0.9670810313075506
6,0.0009965342284774634,0.04947157154551155,0.0721216003116614,0.26578502004843085,0.9780077619663649,0.9219237500951222,0.981859410430839,0.9363807728557965,0.6274154589371981,0.8554588556289673,1.795485496520996,-0.04519161581993103,2.3478164672851562,0.9799419371865927,0.9753896636587367,0.9753683241252302
7,0.0009952846702217888,0.04595783784574603,0.07033483489577347,0.24002623569933781,0.9800624001217564,0.9329579179666692,0.9800453514739229,0.937794533459001,0.6431159420289855,0.7585706114768982,1.8085426092147827,0.4476417303085327,2.492762327194214,0.982185273159145,0.963084495488105,0.9811233885819521
8,0.000993844170297569,0.04131526368382029,0.07715849617274873,0.22784598224918437,0.9786165436420364,0.9336427973517997,0.9791383219954648,0.9594721960414703,0.6642512077294686,0.7882692217826843,1.507704496383667,-0.12703922390937805,1.8776283264160156,0.9795460543679071,0.9770303527481542,0.9774401473296501
9,0.000992213284044946,0.04036535185812497,0.0692104792413592,0.22529529864620731,0.9799863024122973,0.9352408492504376,0.981859410430839,0.9500471253534402,0.6539855072463768,0.6876294612884521,1.4302341938018799,-0.11961149424314499,2.749796152114868,0.9816574294008973,0.9819524200164069,0.9765193370165746
10,0.0009903926402016153,0.036453757305985074,0.060582641107904414,0.2301460333982177,0.9823453314055247,0.9288486416558862,0.9759637188208616,0.9557021677662583,0.6364734299516909,0.567891538143158,1.6012659072875977,0.21067680418491364,2.007632255554199,0.9856162575877541,0.9721082854799016,0.97951197053407
