controller,n_cases,ey_rmse_mean,ey_rmse_std,ey_rmse_median,epsi_rmse_mean,epsi_rmse_std,epsi_rmse_median,ev_rmse_mean,ev_rmse_std,ev_rmse_median,eomega_rmse_mean,eomega_rmse_std,eomega_rmse_median,j_du_mean,j_du_std,j_du_median,viol_rate_mean,viol_rate_std,viol_rate_median
Mamba2,27,0.0194732916084544,0.019179567861049,0.0134863510237891,0.0275280058603626,0.0200241986589495,0.0389313598163276,0.0509018649553145,0.0377168949482095,0.0507724878712464,0.021858489132215,0.0188153954920758,0.0206887962591194,564872.354079901,680195.900902807,12509.2704115839,0,0,0
GRU,27,0.0192761148041222,0.0188314841038677,0.0134121189937237,0.027526490627921,0.0205248840314167,0.0360978730657329,0.0311941623937062,0.0196735223859556,0.0372451350530934,0.020967056581251,0.0180139314143373,0.0185409347393849,8126.59969058729,5302.96888326928,11135.0120915591,0,0,0
IMU,27,0.0243679480903645,0.0223337016271446,0.0184635307436155,0.0342358880139082,0.0332464580689026,0.0442065251820846,0.098711307861879,0.0805835901166118,0.0910809101066599,0.0217962763539264,0.0191436912100017,0.0182175762997018,67167.0034493862,337883.062736811,953.013542426559,0.000298582961853837,0.00118780025383153,0
