model,case_name,seed,status,best_epoch,train_seconds,acc_main,acc_turn,acc_turn_pure,acc_turn_transition,theta_mae_deg,flat_recall,stall_recall,slope_recall,uphill_recall,downhill_recall,flat_as_slope,hidden_size,num_layers,head_pooling,turn_head_type,turn_head_source,lambda_turn,model_file,meta_file,report_file,error_message
GRU,baseline,42,ok,1,174.8899433,0.894969108561342,0.851279788172992,0.926459374735237,0.356385945343001,0.694031713535452,0.913982569154983,0.974527526705012,0.839533841326759,0.751627906976744,0.921280276816609,0.0668182392320323,64,1,last_mean,linear,readout,0.08,E:\Matlab\Simulink\S-Function_16\data\models\GRU_model_gru_v4_industrial_smoke_baseline_seed42.mat,E:\Matlab\Simulink\S-Function_16\data\models\GRU_meta_gru_v4_industrial_smoke_baseline_seed42.mat,E:\Matlab\Simulink\S-Function_16\results\gru\train_logs_v4_industrial_smoke\baseline_seed42\GRU_train_report.md,
