model,seed,best_epoch,n_windows,elapsed_seconds,acc_main,acc_turn,acc_turn_pure,acc_turn_transition,theta_mae_deg,theta_abs_le_8_mae_deg,theta_abs_le_8_rmse_deg,theta_abs_le_8_bias_deg,theta_abs_le_10_mae_deg,theta_abs_le_10_rmse_deg,theta_abs_le_10_bias_deg,theta_pos_6_8_mae_deg,theta_pos_6_8_rmse_deg,theta_pos_6_8_bias_deg,theta_pos_6_8_n,theta_neg_8_6_mae_deg,theta_neg_8_6_rmse_deg,theta_neg_8_6_bias_deg,theta_neg_8_6_n,flat_recall,stall_recall,slope_recall,uphill_recall,downhill_recall,onnx_file
ModernTCN-small v1 MATLAB,42,79,1892,37.9083672,0.978329809725159,0.940803382663848,0.953307392996109,0.698924731182796,0.490640108609755,0.490640108609755,1.05345080049971,-0.0634885325132492,0.490640108609755,1.05345080049971,-0.0634885325132492,0.530782982903364,0.824683403353218,-0.182655076669805,68,0.388239962933312,0.465384412203369,0.257799911681583,55,0.9938884644767,0.903846153846154,0.947269303201507,0.826446280991736,0.720848056537102,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_v6_theta_repair_s42_lam120_f100_nf200_w1p0_unfreeze\modern_tcn_seed42.onnx
