epoch,lr,train_loss,val_loss,val_score,val_acc_main,val_acc_turn,val_turn_left_recall,val_turn_right_recall,val_acc_turn_transition,val_theta_mae_deg,val_theta_flat_abs_p95_deg,val_theta_flat_bias_deg,val_theta_near_flat_abs_p95_deg,val_flat_recall,val_stall_recall,val_slope_recall
1,0.0009998903417374227,0.2742709513868446,0.12147544798273337,1.6850663739935772,0.9640818811353778,0.888669051061563,0.9319727891156463,0.8850141376060321,0.519927536231884,2.916534662246704,4.679433822631836,2.2517924308776855,4.831773281097412,0.9598838743731856,0.9581624282198523,0.9730662983425414
2,0.0009995614150494292,0.10410135237613033,0.09156727232364983,1.1212858565391255,0.9742789742028765,0.9033559089871395,0.9510204081632653,0.9321394910461829,0.5935990338164251,1.6548300981521606,3.570878744125366,1.1354954242706299,3.864004373550415,0.9861441013460016,0.9811320754716981,0.9516574585635359
3,0.0009990133642141358,0.08152042328105508,0.08314232826465369,0.8419847541860608,0.9767901986150217,0.9114222661897877,0.9664399092970521,0.946277097078228,0.6177536231884058,1.4936987161636353,2.6769423484802246,0.7993823289871216,3.1273915767669678,0.9798099762470309,0.9786710418375718,0.9709944751381215
4,0.0009982464296247522,0.06749412921486342,0.0837161600399533,0.6910789040144714,0.9793014230271668,0.916520812723537,0.9832199546485261,0.9288407163053722,0.6231884057971014,0.9320468306541443,2.241006851196289,-0.4766048789024353,2.6254823207855225,0.9823172340987067,0.9827727645611156,0.9730662983425414
5,0.0009972609476841367,0.05843083295105889,0.0764565707906059,0.5300482765943986,0.9754204398447607,0.9217715546762042,0.9900226757369615,0.942507068803016,0.644927536231884,0.9079158902168274,1.7669273614883423,0.3086431324481964,2.1996021270751953,0.9750593824228029,0.9794913863822805,0.9749079189686924
6,0.000996057350657239,0.0527355278883854,0.0717033687752194,0.5584489806047236,0.9814321588920174,0.9329579179666692,0.9832199546485261,0.9481621112158342,0.6624396135265701,0.909600555896759,2.0042483806610107,0.6145457625389099,2.523569107055664,0.9842966481921351,0.9680065627563577,0.9802025782688766
7,0.000994636166481494,0.048526564640293916,0.07607096392760837,0.5151025591230622,0.9799102047028384,0.9172056921086675,0.9823129251700681,0.9594721960414703,0.6292270531400966,0.7313196063041687,1.536046028137207,0.392691045999527,2.1155271530151367,0.9824491950382687,0.9827727645611156,0.9746777163904236
8,0.0009929980185352525,0.04735830894351206,0.06733438039636362,0.4214996556463173,0.9834106993379499,0.9268701012099536,0.9850340136054422,0.9533459000942507,0.6461352657004831,0.6710414886474609,1.4205989837646484,-0.1721670925617218,1.8752936124801636,0.9869358669833729,0.9721082854799016,0.9804327808471455
9,0.0009911436253643444,0.040967988232460714,0.08552506103681906,0.5246845266051738,0.9779316642569059,0.9342515790274712,0.9859410430839002,0.946277097078228,0.6630434782608695,0.8713503479957581,1.741997241973877,0.6562618017196655,2.246931791305542,0.9846925310108208,0.9803117309269893,0.9654696132596685
10,0.0009890738003669028,0.039106545885374315,0.06882925862944654,0.3710018914301535,0.9828780153717374,0.9389696370139259,0.9619047619047619,0.9557021677662583,0.7077294685990339,0.711508572101593,1.6517497301101685,0.47453755140304565,1.7751903533935547,0.9886513591976774,0.9680065627563577,0.9769797421731123
11,0.00098678945143658,0.04022226096818516,0.07342889857350234,0.2219393910096899,0.9831824062095731,0.9437637927098395,0.9700680272108844,0.9542884071630537,0.7228260869565217,0.6798516511917114,1.186334252357483,0.10068515688180923,1.2686244249343872,0.9862760622855635,0.9770303527481542,0.97951197053407
12,0.0009842915805643154,0.03532105518722446,0.07173228229581516,0.2394710552946879,0.984628262689293,0.9394262232706796,0.9764172335600907,0.9608859566446748,0.7192028985507246,0.5497664213180542,1.260141134262085,0.21050791442394257,1.2234315872192383,0.9901029295328583,0.9589827727645611,0.9822744014732965
13,0.000981581283398829,0.03768484317113125,0.06495926918296221,0.26037157738563527,0.9850848489460468,0.9463511148314435,0.9782312925170068,0.9552309142318567,0.7288647342995169,0.692782998085022,1.3925243616104126,0.4016115367412567,1.3057996034622192,0.9924782264449723,0.9803117309269893,0.9735267034990792
14,0.0009786597487660333,0.03437450091852825,0.06324805757323544,0.21137348049738686,0.9831063085001142,0.9431550110341679,0.9791383219954648,0.9340245051837889,0.7216183574879227,0.6547967195510864,1.1746439933776855,-0.04180262237787247,1.794061541557312,0.9868039060438111,0.9663658736669402,0.981353591160221
15,0.0009755282581475766,0.0327080673535518,0.06598364552788419,0.23655666556382304,0.983258503919032,0.9426223270679552,0.9782312925170068,0.9632422243166824,0.7107487922705314,0.533555269241333,1.1962013244628906,0.06589525938034058,1.2741611003875732,0.9883874373185537,0.9655455291222313,0.9792817679558011
16,0.0009721881851187403,0.03312449724827261,0.06078859378248011,0.3184150286342813,0.9843999695609162,0.9425462293584963,0.9873015873015873,0.9622997172478793,0.711352657004831,0.7350350022315979,1.4418030977249146,-0.5421122908592224,1.5374834537506104,0.9841646872525732,0.9721082854799016,0.9882596685082873
17,0.0009686409947459456,0.029609198566064046,0.06924772798177628,0.34138434760383557,0.9853131420744236,0.9448291606422646,0.981859410430839,0.9613572101790764,0.7204106280193237,0.7035375237464905,1.6765273809432983,-0.4254962205886841,1.7891733646392822,0.9902348904724202,0.9729286300246104,0.9802025782688766
18,0.0009648882429441254,0.0302643837320752,0.056901965473723476,0.5456397497198239,0.9875960733581919,0.9460467239936078,0.9836734693877551,0.9561734213006597,0.7234299516908212,0.7023446559906006,2.459505558013916,1.113386631011963,2.7720189094543457,0.9904988123515439,0.9770303527481542,0.9854972375690608
19,0.00096093157579425,0.02851058813929463,0.07613432208896387,0.311808959848783,0.9839433833041625,0.9413286660071531,0.98140589569161,0.9575871819038643,0.7143719806763285,0.6285312175750732,1.4832262992858887,-0.3232581913471222,1.59170401096344,0.9920823436262867,0.9721082854799016,0.9730662983425414
20,0.0009567727288213001,0.02824531355430896,0.06446154877824384,0.38178486721623395,0.9826497222433604,0.9429267179057911,0.9859410430839002,0.9688972667295005,0.7053140096618358,0.6434836387634277,1.6986180543899536,-0.515972912311554,1.7672196626663208,0.9875956716811823,0.9762100082034455,0.975828729281768
21,0.0009524135262330095,0.028149361450054047,0.061912375235386216,0.2687608638125479,0.9852370443649646,0.9456662354463131,0.9836734693877551,0.942507068803016,0.7270531400966184,0.7243158221244812,1.4334110021591187,-0.38763320446014404,1.6890088319778442,0.9904988123515439,0.9680065627563577,0.9808931860036832
22,0.0009478558801197061,0.027085544571979408,0.06933887253463898,0.25388076958137046,0.9845521649798341,0.9445247698044289,0.9841269841269841,0.96559849198869,0.7240338164251208,0.5102692246437073,1.3625937700271606,0.2991853356361389,1.5560944080352783,0.9898390076537344,0.9598031173092699,0.9822744014732965
23,0.000943101789615607,0.025704562555386057,0.06992918882879318,0.17104510204550588,0.9840955787230804,0.9516018567841108,0.9841269841269841,0.941564561734213,0.7657004830917874,0.694667637348175,1.237160563468933,0.15611231327056885,1.7806243896484375,0.9912905779889153,0.963084495488105,0.9774401473296501
24,0.0009381533400219313,0.025194883041545116,0.05406476014967222,0.2876951789071574,0.9861502168784719,0.9468077010881972,0.982766439909297,0.9641847313854854,0.7288647342995169,0.6777294278144836,1.6651760339736938,-0.25525709986686707,1.6755872964859009,0.9898390076537344,0.9688269073010665,0.9845764272559853
25,0.0009330127018922189,0.024529224893833114,0.0701674698811535,0.24319278429887778,0.9843238718514573,0.9479491667300814,0.9863945578231292,0.9043355325164939,0.7608695652173914,0.5442470908164978,1.4901093244552612,-0.44782117009162903,1.512080192565918,0.9919503826867248,0.9565217391304348,0.9788213627992634
26,0.000927682130080253,0.026385244144513535,0.07164138089794575,0.2817031334823174,0.9854653374933414,0.947188189635492,0.9605442176870749,0.9429783223374175,0.7439613526570048,0.9069596529006958,1.6887843608856201,0.10132530331611633,1.7256516218185425,0.9916864608076009,0.9835931091058244,0.9751381215469613
27,0.0009221639627510072,0.024653876543383513,0.0711648865701351,0.31563360181201416,0.9844760672703752,0.9478730690206225,0.9746031746031746,0.9575871819038643,0.7385265700483091,0.7593407034873962,1.5943896770477295,0.6609534025192261,1.8661460876464844,0.9898390076537344,0.9770303527481542,0.9772099447513812
28,0.0009164606203550494,0.02447408314636239,0.07735885097257202,0.25607444224217063,0.9835628947568679,0.9501560003043908,0.9750566893424036,0.9613572101790764,0.7548309178743962,0.9653379321098328,1.539264440536499,-0.2802006006240845,1.6895298957824707,0.9865399841646872,0.9614438063986874,0.9845764272559853
29,0.0009105746045668516,0.023241593657303043,0.06394353378694523,0.1714782792072978,0.9859219237500951,0.949927707176014,0.9782312925170068,0.9538171536286523,0.7524154589371981,0.6129156351089478,1.287719488143921,0.03293997794389725,1.2782337665557861,0.9891792029559251,0.9737489745693191,0.9836556169429097
30,0.0009045084971874733,0.0228206383143657,0.06488796435103765,0.23312334475468044,0.9858458260406362,0.947188189635492,0.9773242630385488,0.9571159283694628,0.7367149758454107,0.5421913862228394,1.3635934591293335,0.40042591094970703,1.2830898761749268,0.9893111638954869,0.9729286300246104,0.9834254143646409
31,0.0008982649590120977,0.022129972814593373,0.07973348700727953,0.19332581473359228,0.983258503919032,0.9491667300814246,0.9569160997732427,0.8887841658812441,0.7946859903381642,0.7023174166679382,1.2608602046966553,0.2581762373447418,1.3265844583511353,0.9878595935603062,0.9770303527481542,0.9769797421731123
32,0.0008918467286629196,0.022329136130446493,0.05970772681959791,0.5690851217795891,0.9859980214595541,0.9473403850544099,0.9795918367346939,0.9594721960414703,0.7451690821256038,0.7850479483604431,2.75398325920105,1.129346251487732,3.0541203022003174,0.9898390076537344,0.9745693191140279,0.9825046040515654
33,0.0008852566213878943,0.021807756364846338,0.05909224121642343,0.13478097583641885,0.9868350962636024,0.952591127007077,0.9786848072562359,0.9618284637134779,0.7681159420289855,0.7035845518112183,1.1241159439086914,-0.0653805062174797,1.135308861732483,0.9890472420163632,0.9844134536505332,0.9836556169429097
34,0.000878497527825878,0.021121897096214707,0.06229343201156308,0.22427882464206703,0.9867589985541435,0.9530477132638308,0.9859410430839002,0.9392082940622055,0.7741545893719807,0.6992414593696594,1.5566692352294922,-0.06459521502256393,1.6509230136871338,0.991554499868039,0.9745693191140279,0.9818139963167587
35,0.000871572412738697,0.021200443155604147,0.06378622000944727,0.41257814437732104,0.9867589985541435,0.9518301499124876,0.9424036281179138,0.9486333647502356,0.7735507246376812,1.0084699392318726,2.330336570739746,0.42370063066482544,2.739579439163208,0.9914225389284772,0.9622641509433962,0.9854972375690608
36,0.0008644843137107055,0.021132024678506483,0.06929347200837808,0.14334493319351232,0.9843238718514573,0.9504603911422266,0.9673469387755103,0.942507068803016,0.7650966183574879,0.6310775279998779,1.1105207204818726,0.13809628784656525,1.1417591571807861,0.9891792029559251,0.9827727645611156,0.9762891344383057
37,0.0008572363398164014,0.021138902192155733,0.0591611755594694,0.1329242763113176,0.9864546077163078,0.9531238109732897,0.9709750566893424,0.9604147031102733,0.768719806763285,0.5258586406707764,1.1401764154434204,-0.039273012429475784,1.3028620481491089,0.9893111638954869,0.9688269073010665,0.9864180478821363
38,0.0008498316702566826,0.019841804769301436,0.06847412770359032,0.1989799707813045,0.9868350962636024,0.948634046115212,0.981859410430839,0.9622997172478793,0.7397342995169082,0.5856155157089233,1.3063149452209473,0.16509303450584412,1.5050146579742432,0.9906307732911058,0.9688269073010665,0.9852670349907919
39,0.0008422735529643442,0.019875966850168705,0.07214880761428993,0.3285135613601678,0.9855414352028004,0.9505364888516855,0.9850340136054422,0.9231856738925542,0.7759661835748792,0.7145369052886963,1.734110713005066,-0.7633571028709412,1.960978388786316,0.9923462655054104,0.9753896636587367,0.9765193370165746
