model,seed,best_epoch,acc_main,acc_turn,acc_turn_pure,acc_turn_transition,main_confidence_mean,main_low_conf_0p60_ratio,main_low_conf_0p70_ratio,turn_confidence_mean,turn_low_conf_0p60_ratio,turn_low_conf_0p70_ratio,turn_right_recall,turn_straight_recall,turn_left_recall,theta_mae_deg,theta_abs_le_8_mae_deg,theta_abs_le_8_rmse_deg,theta_abs_le_8_p95_abs_err_deg,theta_abs_le_8_max_abs_err_deg,theta_abs_le_8_bias_deg,theta_abs_le_10_mae_deg,theta_abs_le_10_rmse_deg,theta_abs_le_10_p95_abs_err_deg,theta_abs_le_10_max_abs_err_deg,theta_abs_le_10_bias_deg,theta_pos_8_10_mae_deg,theta_pos_8_10_rmse_deg,theta_pos_8_10_p95_abs_err_deg,theta_pos_8_10_max_abs_err_deg,theta_pos_8_10_bias_deg,theta_pos_8_10_n,theta_neg_10_8_mae_deg,theta_neg_10_8_rmse_deg,theta_neg_10_8_p95_abs_err_deg,theta_neg_10_8_max_abs_err_deg,theta_neg_10_8_bias_deg,theta_neg_10_8_n,theta_pos_6_8_mae_deg,theta_pos_6_8_rmse_deg,theta_pos_6_8_p95_abs_err_deg,theta_pos_6_8_max_abs_err_deg,theta_pos_6_8_bias_deg,theta_pos_6_8_n,theta_neg_8_6_mae_deg,theta_neg_8_6_rmse_deg,theta_neg_8_6_p95_abs_err_deg,theta_neg_8_6_max_abs_err_deg,theta_neg_8_6_bias_deg,theta_neg_8_6_n,theta_active_abs_ge_2_mae_deg,theta_active_abs_ge_2_p95_abs_err_deg,theta_neg_4_2_mae_deg,theta_neg_4_2_p95_abs_err_deg,theta_neg_4_2_bias_deg,theta_neg_2_0p5_mae_deg,theta_neg_2_0p5_p95_abs_err_deg,theta_neg_2_0p5_bias_deg,theta_pos_0p5_2_mae_deg,theta_pos_0p5_2_p95_abs_err_deg,theta_pos_0p5_2_bias_deg,theta_flat_abs_p95_deg,theta_flat_abs_max_deg,theta_flat_bias_deg,theta_near_flat_abs_p95_deg,theta_near_flat_abs_max_deg,theta_near_flat_bias_deg,theta_true_zero_mae_deg,theta_true_zero_abs_p95_deg,theta_true_zero_abs_max_deg,theta_true_zero_bias_deg,theta_flat_turn_abs_p95_deg,theta_flat_turn_abs_max_deg,flat_recall,stall_recall,slope_recall,uphill_recall,downhill_recall,checkpoint_file,onnx_file,report_file
ModernTCN-small,101,60,0.970294280955025,0.5641310383120489,0.5830774479699761,0.481371087928465,0.9871039735092221,0.007495835646862854,0.017212659633536923,0.8162395944554167,0.16407551360355357,0.2659633536923931,0.655819774718398,0.5085359544749095,0.603448275862069,0.686149537563324,0.6559325456619263,0.8917367458343506,1.7490860223770142,5.994931697845459,0.04419180005788803,0.6861494779586792,0.9448340535163879,1.8277250528335571,7.23973274230957,-0.045849479734897614,1.0044240951538086,1.3636035919189453,2.761126756668091,7.23973274230957,-0.7036003470420837,328.0,0.6328896284103394,0.8805921673774719,1.3820735216140747,6.107666015625,-0.14977213740348816,363.0,0.5993120074272156,0.8102601766586304,1.5804452896118164,3.6161298751831055,-0.21447794139385223,378.0,0.7322513461112976,0.9271863698959351,1.7015440464019775,3.882261276245117,-0.2804565727710724,378.0,0.6934362649917603,1.849320888519287,0.7548298835754395,1.9793331623077393,0.12691886723041534,0.6958323121070862,1.4545735120773315,0.38496866822242737,0.5851894021034241,1.4936621189117432,-0.0008946380112320185,2.569138288497925,5.683299541473389,0.20378506183624268,1.8419926166534424,4.674830436706543,0.2684009075164795,nan,nan,nan,nan,1.6709002256393433,4.3957133293151855,0.966931216931217,0.71875,0.98,0.7614678899082569,0.7894438138479001,E:\Matlab\Simulink\S-Function_16\results\paper\agv_model_parameter_correction_workflow\08_models\modern_tcn\modern_tcn_v5_plantfix_turn_l016_tt20_tcm14_stw055_slrw060_seed101\modern_tcn_seed101.pt,,E:\Matlab\Simulink\S-Function_16\results\paper\agv_model_parameter_correction_workflow\08_models\modern_tcn\modern_tcn_v5_plantfix_turn_l016_tt20_tcm14_stw055_slrw060_seed101\ModernTCN_train_report.md
