epoch,lr,train_loss,val_loss,val_score,val_theta_mae_deg,val_theta_flat_abs_p95_deg,val_theta_flat_bias_deg,val_theta_near_flat_abs_p95_deg,val_acc_main,val_acc_turn,val_acc_turn_transition
1,0.0005998971974926671,0.044219313274735224,0.11900214159777481,1.4175915434375903,0.6585506796836853,1.944182276725769,-0.8684771656990051,1.824587345123291,0.9836544074722708,0.819614711033275,0.650294695481336
2,0.0005995888604263722,0.03772265719887154,0.11561103108172102,0.8320409316073734,0.8457875847816467,1.543700098991394,-0.09656274318695068,1.7348511219024658,0.9836544074722708,0.819614711033275,0.650294695481336
3,0.0005990752001199384,0.036223751122397396,0.11541915116902339,0.7225952297256435,0.5564607381820679,1.417982578277588,-0.18381093442440033,1.4385324716567993,0.9836544074722708,0.819614711033275,0.650294695481336
4,0.000598356568610482,0.035048719672054966,0.11552687227656391,0.9461222594955984,0.6205724477767944,1.4732218980789185,-0.6432612538337708,1.367868423461914,0.9836544074722708,0.819614711033275,0.650294695481336
5,0.0005974334584121432,0.03814877088680657,0.12630533433524196,2.4414692465109797,0.8457079529762268,2.783198356628418,-1.7178444862365723,2.7248079776763916,0.9836544074722708,0.819614711033275,0.650294695481336
6,0.0005963065021785414,0.04105109984320614,0.11871706007153962,1.3571683907319652,1.3433623313903809,1.8825823068618774,-0.7899710536003113,1.9302196502685547,0.9836544074722708,0.819614711033275,0.650294695481336
7,0.0005949764722691864,0.0360420529249556,0.11455213916159065,0.698059499380198,0.6727110147476196,1.295323371887207,-0.3774278461933136,1.3289971351623535,0.9836544074722708,0.819614711033275,0.650294695481336
8,0.0005934442802201417,0.03589543661195617,0.11416582486136086,0.7501143016513945,0.6422374248504639,1.414759874343872,0.2719431519508362,1.3205417394638062,0.9836544074722708,0.819614711033275,0.650294695481336
9,0.000591710976119303,0.035650945701247154,0.1170077631505553,1.3005428919810704,1.263830304145813,1.822710394859314,-0.7783892750740051,1.8715976476669312,0.9836544074722708,0.819614711033275,0.650294695481336
10,0.0005897777478867204,0.03623754084065458,0.11538121244292195,0.8027761538907392,0.7522315382957458,1.3752394914627075,-0.4713505208492279,1.3582489490509033,0.9836544074722708,0.819614711033275,0.650294695481336
