model,seed,best_epoch,acc_main,acc_turn,acc_turn_pure,acc_turn_transition,theta_mae_deg,flat_recall,stall_recall,slope_recall,uphill_recall,downhill_recall,model_file,meta_file,report_file
TCN,42,75,0.93801652892562,0.894628099173554,0.919716646989374,0.71900826446281,0.486051710807707,0.961605584642234,1,0.8801261829653,0.852017937219731,0.946808510638298,E:\Matlab\Simulink\S-Function_16\data\models\TCN_model_transition_rich_v2_seed42_staged.mat,E:\Matlab\Simulink\S-Function_16\data\models\TCN_meta_transition_rich_v2_seed42_staged.mat,E:\Matlab\Simulink\S-Function_16\results\tcn\experiments\transition_rich_v2_seed42\tcn_staged\TCN_train_report.md
GRU,42,21,0.927685950413223,0.881198347107438,0.909090909090909,0.685950413223141,0.468686004365506,0.933682373472949,1,0.899053627760252,0.874439461883408,0.957446808510638,E:\Matlab\Simulink\S-Function_16\data\models\GRU_model_transition_rich_v2_seed42_h96_l2_inputstats.mat,E:\Matlab\Simulink\S-Function_16\data\models\GRU_meta_transition_rich_v2_seed42_h96_l2_inputstats.mat,E:\Matlab\Simulink\S-Function_16\results\tcn\experiments\transition_rich_v2_seed42\gru_h96_l2_inputstats\GRU_train_report.md
