epoch,lr,train_loss,val_loss,val_score,val_theta_mae_deg,val_theta_abs_le_8_p95_abs_err_deg,val_theta_flat_abs_p95_deg,val_theta_flat_abs_max_deg,val_theta_flat_bias_deg,val_theta_near_flat_abs_p95_deg,val_theta_true_zero_abs_p95_deg,val_theta_abs_le_8_mae_deg,val_theta_abs_le_10_mae_deg,val_theta_pos_6_8_mae_deg,val_theta_neg_8_6_mae_deg,val_theta_neg_4_2_mae_deg,val_theta_neg_4_2_p95_abs_err_deg,val_acc_main,val_acc_turn,val_acc_turn_transition
1,0.00019989930665413147,0.02703669447296099,0.6952952472577804,8.46333564532648,0.34182924032211304,1.3771864175796509,0.43242424726486206,4.672971248626709,-0.06652957946062088,0.459595263004303,0.44607171416282654,0.34182924032211304,0.34182924032211304,0.4909418821334839,0.9517198801040649,1.593561053276062,3.6595120429992676,0.9732052578361982,0.9332659251769464,0.6636363636363637
2,0.00019959742939952392,0.03635037958817955,0.6980101068412812,11.91681507481614,0.397474467754364,1.5874942541122437,0.514911413192749,4.583366394042969,-0.12232210487127304,0.5844739079475403,0.5870018601417542,0.3974744379520416,0.3974744379520416,0.6197497844696045,0.4472813010215759,1.263558268547058,3.8580830097198486,0.9732052578361982,0.9317492416582407,0.6363636363636364
3,0.00019909497617679348,0.023124898879225822,0.6702139829600906,3.6279461864602895,0.24712394177913666,1.0897372961044312,0.38738909363746643,4.05772066116333,-0.03440968319773674,0.40471264719963074,0.4035808742046356,0.24712394177913666,0.24712394177913666,0.6715396046638489,0.2854844629764557,0.9604247808456421,3.5937142372131348,0.9732052578361982,0.9327603640040445,0.6545454545454545
4,0.00019839295885986296,0.012713364962822622,0.709386438342269,5.974729105259019,0.3397343158721924,1.210089921951294,0.4560123682022095,4.71267557144165,0.09425339847803116,0.4585396349430084,0.4619637727737427,0.3397343158721924,0.3397343158721924,0.4059520363807678,0.48680341243743896,1.406658411026001,4.033761024475098,0.9726996966632963,0.9337714863498483,0.6545454545454545
5,0.00019749279121818235,0.010362018478492746,0.688305606012759,2.514472604034326,0.2601154148578644,0.9583843350410461,0.3966175317764282,4.63889741897583,0.06021566316485405,0.4041682779788971,0.4040575325489044,0.2601154148578644,0.2601154148578644,0.5270776152610779,0.27240365743637085,1.110887885093689,3.9159209728240967,0.9732052578361982,0.9337714863498483,0.6545454545454545
6,0.00019639628606958533,0.0140529200627161,0.6744592712911485,4.55781615571849,0.29112523794174194,1.1400259733200073,0.400912344455719,4.393336772918701,-0.03866925090551376,0.40363532304763794,0.4036073088645935,0.29112523794174194,0.29112523794174194,0.44057202339172363,0.550788402557373,1.2542881965637207,3.656622886657715,0.9732052578361982,0.9332659251769464,0.6636363636363637
7,0.00019510565162951537,0.01967897197120539,0.658311997614688,4.877262138396362,0.32881811261177063,1.1682108640670776,0.458919882774353,4.212350845336914,-0.08094280958175659,0.45801106095314026,0.44710755348205566,0.32881811261177063,0.32881811261177063,0.536949872970581,0.7032830119132996,1.2742995023727417,3.4945266246795654,0.9732052578361982,0.9332659251769464,0.6636363636363637
8,0.00019362348706397373,0.017614840458555363,0.7155818388363228,3.457528674820568,0.31515049934387207,1.0558255910873413,0.5479379296302795,4.522487640380859,0.1535847932100296,0.5534132122993469,0.5539319515228271,0.31515052914619446,0.31515052914619446,0.4556083679199219,0.2656947076320648,1.180448055267334,4.067864418029785,0.9732052578361982,0.9327603640040445,0.6636363636363637
9,0.0001919527772551451,0.02053363217887792,0.6767369276713071,2.2959966356064347,0.24312670528888702,0.9923539161682129,0.3746984302997589,4.257657051086426,-0.017032001167535782,0.4336651861667633,0.43274667859077454,0.24312672019004822,0.24312672019004822,0.3699839413166046,0.40912821888923645,1.0020290613174438,3.7111783027648926,0.9732052578361982,0.9332659251769464,0.6636363636363637
10,0.0001900968867902419,0.009194788080322988,0.6803402467371842,2.35464077190103,0.2546217739582062,0.9870684742927551,0.3953683078289032,4.236191749572754,-0.01686733402311802,0.41213664412498474,0.4121328592300415,0.2546217739582062,0.2546217739582062,0.6200596690177917,0.21232466399669647,0.9986761808395386,3.7926862239837646,0.9732052578361982,0.9317492416582407,0.6363636363636364
11,0.0001880595531856738,0.012706668854998613,0.6998216462207636,6.041683098825585,0.32112422585487366,1.2252039909362793,0.41132909059524536,4.5453314781188965,0.03559144213795662,0.42844823002815247,0.4232047200202942,0.32112425565719604,0.32112425565719604,0.34349316358566284,0.8296943306922913,1.5015431642532349,3.7746469974517822,0.9732052578361982,0.9337714863498483,0.6636363636363637
12,0.00018584487936018661,0.01836479415512522,0.6571546778519788,3.378005031511696,0.27309706807136536,1.072743535041809,0.4484269618988037,4.239255905151367,-0.06510674953460693,0.46153226494789124,0.4461970031261444,0.27309706807136536,0.27309706807136536,0.6475911140441895,0.3135550618171692,1.0912797451019287,3.562859296798706,0.9732052578361982,0.9347826086956522,0.6636363636363637
13,0.00018345732537213027,0.010280052691211634,0.6448892794315928,2.1897973863383142,0.2620668411254883,1.0041905641555786,0.476143479347229,4.0191826820373535,-0.06544137001037598,0.503547728061676,0.4914197027683258,0.26206690073013306,0.26206690073013306,0.591850996017456,0.40772393345832825,1.0642125606536865,3.5325558185577393,0.9732052578361982,0.9342770475227502,0.6636363636363637
14,0.00018090169943749476,0.01868478883015838,0.6731002722519352,10.855969319919014,0.4619021415710449,1.5306869745254517,0.6376209259033203,4.732457160949707,-0.23434749245643616,0.6447152495384216,0.6446622610092163,0.46190211176872253,0.46190211176872253,0.5103667974472046,0.9516507387161255,1.3443280458450317,3.4737210273742676,0.9732052578361982,0.9337714863498483,0.6636363636363637
15,0.000178183148246803,0.019910927674702043,0.648587193479432,7.928845240012591,0.36009132862091064,1.3733662366867065,0.7099587321281433,3.667201042175293,0.036198586225509644,0.7166769504547119,0.7021443247795105,0.36009132862091064,0.36009132862091064,1.1443418264389038,0.29321351647377014,0.9719199538230896,3.3430047035217285,0.9732052578361982,0.9337714863498483,0.6636363636363637
16,0.00017530714660036112,0.024070844988169356,0.6664990602537643,2.8712626190661767,0.28079861402511597,1.0327883958816528,0.40419134497642517,4.507785797119141,-0.055716246366500854,0.4128826856613159,0.41077056527137756,0.28079861402511597,0.28079861402511597,0.3653000593185425,0.39722248911857605,1.2402124404907227,3.6663875579833984,0.9732052578361982,0.9332659251769464,0.6636363636363637
17,0.00017227948638273916,0.01376548888465366,0.6807630310405735,4.460698306501344,0.26135170459747314,1.1333786249160767,0.43301689624786377,4.328792095184326,-0.006786967162042856,0.46022143959999084,0.45570096373558044,0.26135170459747314,0.26135170459747314,0.31169822812080383,0.24760398268699646,1.0303715467453003,3.720193862915039,0.9732052578361982,0.9337714863498483,0.6636363636363637
18,0.00016910626489868649,0.010658146940589917,0.6872491056082584,2.73522998665101,0.2777377665042877,1.0253371000289917,0.40371933579444885,4.0900115966796875,-0.07895281910896301,0.43523070216178894,0.4352269470691681,0.2777377963066101,0.2777377963066101,0.3005750775337219,0.3187668025493622,1.0528512001037598,3.8865785598754883,0.9732052578361982,0.9332659251769464,0.6636363636363637
19,0.00016579387259397124,0.010842647152384607,0.6787014699440272,2.3023565231438825,0.3087090849876404,0.9675155878067017,0.43625468015670776,4.297958850860596,0.13880154490470886,0.49060723185539246,0.4881991147994995,0.308709055185318,0.308709055185318,0.5816102027893066,0.31279242038726807,1.0675442218780518,3.676682233810425,0.9732052578361982,0.9347826086956522,0.6636363636363637
20,0.00016234898018587334,0.009502804740570475,0.6668243733045426,4.981336354137683,0.2759486436843872,1.1765192747116089,0.526477038860321,3.975757360458374,-0.03131153807044029,0.5286718606948853,0.5188772678375244,0.2759486734867096,0.2759486734867096,0.5820474028587341,0.28277117013931274,1.0506645441055298,3.5928947925567627,0.9732052578361982,0.9347826086956522,0.6636363636363637
21,0.0001587785252292473,0.009136529115302957,0.6628064211265865,2.317395047894273,0.2594788074493408,0.9898064136505127,0.43247631192207336,4.624121189117432,-0.066250279545784,0.43474313616752625,0.42682239413261414,0.2594788074493408,0.2594788074493408,0.4300113618373871,0.5139350295066833,1.045991063117981,3.5209436416625977,0.9732052578361982,0.9337714863498483,0.6636363636363637
22,0.00015508969814521023,0.012601909426707178,0.6832679863284644,8.015836188056603,0.34749507904052734,1.346974492073059,0.3982107639312744,4.847639560699463,-0.05640808120369911,0.4205666780471802,0.41897180676460266,0.34749504923820496,0.34749504923820496,0.40091434121131897,0.6163990497589111,1.324049472808838,3.646890878677368,0.9732052578361982,0.9332659251769464,0.6636363636363637
23,0.0001512899277405906,0.014412092663935649,0.6690242133801096,2.24668117119269,0.26669371128082275,1.0057756900787354,0.3984334170818329,3.951604127883911,-0.054144833236932755,0.40908685326576233,0.4071706533432007,0.26669374108314514,0.26669374108314514,0.6673275232315063,0.3713000416755676,1.0497798919677734,3.5997917652130127,0.9732052578361982,0.9332659251769464,0.6636363636363637
24,0.00014738686624729983,0.011197436271307962,0.681403011656145,3.1183260048646044,0.2583543360233307,1.0510092973709106,0.43222737312316895,4.3330535888671875,0.015896206721663475,0.4474196434020996,0.4452434778213501,0.2583543360233307,0.2583543360233307,0.749382495880127,0.253481924533844,0.9817254543304443,3.65498948097229,0.9732052578361982,0.9337714863498483,0.6636363636363637
25,0.00014338837391175577,0.008139376796715525,0.6834404600522396,2.4037765488958565,0.2515711784362793,1.0075438022613525,0.3890635371208191,4.244293212890625,0.0457315668463707,0.38926777243614197,0.386425644159317,0.2515711486339569,0.2515711486339569,0.7484206557273865,0.21890343725681305,0.9530224800109863,3.6700289249420166,0.9732052578361982,0.9332659251769464,0.6636363636363637
26,0.00013930250316539233,0.008552989279855691,0.7037579443746438,2.6448367982872685,0.2630216181278229,1.012169599533081,0.37396079301834106,4.425022125244141,-0.03851844370365143,0.38153624534606934,0.38709813356399536,0.2630216181278229,0.2630216181278229,0.37350109219551086,0.2591377794742584,1.0201468467712402,3.898444652557373,0.9732052578361982,0.9332659251769464,0.6636363636363637
27,0.00013513748240813424,0.009786289015556513,0.6685292410416598,2.2450043415663563,0.23196716606616974,0.9399205446243286,0.3745664358139038,4.202207088470459,-0.01949438452720642,0.3801810145378113,0.37927815318107605,0.23196715116500854,0.23196715116500854,0.35447627305984497,0.26257747411727905,0.9706947207450867,3.6485941410064697,0.9732052578361982,0.9332659251769464,0.6636363636363637
28,0.0001309016994374947,0.00818738912001686,0.6848478061726168,2.3665084780102177,0.23929964005947113,0.9012901186943054,0.36621999740600586,4.304593563079834,-0.0011468182783573866,0.37029460072517395,0.37004706263542175,0.23929964005947113,0.23929964005947113,0.4584190249443054,0.23440513014793396,1.0453917980194092,3.832935094833374,0.9732052578361982,0.9332659251769464,0.6636363636363637
29,0.00012660368455666746,0.008614470915385064,0.6715216601702514,2.409102272777525,0.24464887380599976,1.0063575506210327,0.41467908024787903,4.475162982940674,-0.013215332292020321,0.43020063638687134,0.4243236780166626,0.24464888870716095,0.24464888870716095,0.6890504956245422,0.23691491782665253,0.9688131213188171,3.5891685485839844,0.9732052578361982,0.9332659251769464,0.6636363636363637
