case_name,phase,best_epoch,base_best_epoch,production_score,main_score,acc_main,acc_turn,acc_turn_pure,acc_turn_transition,theta_mae_deg,flat_recall,stall_recall,slope_recall,uphill_recall,downhill_recall,flat_as_slope,turn_head_type,turn_head_source,lambda_turn,grad_clip_mode,model_file,report_file
main_old_linear_global,main_recovery,1,NaN,1.02073123564391,0.839045842385485,0.51685393258427,0.730337078651685,0.772277227722772,0.317073170731707,4.79128097151128,0.313207547169811,0.5,0.851851851851852,0.894736842105263,0.655172413793103,0.626415094339623,linear,readout,0.1,global,E:\Matlab\Simulink\S-Function_16\data\models\TCN_model_main_old_linear_global.mat,E:\Matlab\Simulink\S-Function_16\results\tcn\experiments\main_recovery_v1\main_old_linear_global\TCN_train_report.md
main_neg4_linear_global,main_recovery,1,NaN,1.0429194644008,0.855616093614287,0.49438202247191,0.730337078651685,0.774752475247525,0.292682926829268,5.12727592669742,0.320754716981132,0.5,0.777777777777778,0.75187969924812,0.896551724137931,0.626415094339623,linear,readout,0.1,global,E:\Matlab\Simulink\S-Function_16\data\models\TCN_model_main_neg4_linear_global.mat,E:\Matlab\Simulink\S-Function_16\results\tcn\experiments\main_recovery_v1\main_neg4_linear_global\TCN_train_report.md
main_linear_separate_clip,main_recovery,1,NaN,1.06762246709362,0.870993253610474,0.465168539325843,0.723595505617977,0.764851485148515,0.317073170731707,4.57499472581521,0.2,0.5,0.895061728395062,0.909774436090226,0.827586206896552,0.743396226415094,linear,readout,0.1,separate,E:\Matlab\Simulink\S-Function_16\data\models\TCN_model_main_linear_separate_clip.mat,E:\Matlab\Simulink\S-Function_16\results\tcn\experiments\main_recovery_v1\main_linear_separate_clip\TCN_train_report.md
main_no_turn_global,main_recovery,1,NaN,1.18448612564776,0.839317586321921,0.510112359550562,0.191011235955056,0.178217821782178,0.317073170731707,4.91775905670147,0.305660377358491,0.5,0.845679012345679,0.87218045112782,0.724137931034483,0.637735849056604,linear,readout,0,global,E:\Matlab\Simulink\S-Function_16\data\models\TCN_model_main_no_turn_global.mat,E:\Matlab\Simulink\S-Function_16\results\tcn\experiments\main_recovery_v1\main_no_turn_global\TCN_train_report.md
