epoch,lr,loss_mode,train_loss,train_loss_fixed_total,train_loss_main,train_loss_turn,train_loss_theta,train_loss_main_raw,train_loss_turn_raw,train_loss_theta_raw,val_loss,val_loss_main,val_loss_turn,val_loss_theta,val_loss_main_raw,val_loss_turn_raw,val_loss_theta_raw,val_score,val_acc_main,val_acc_turn,val_main_confidence_mean,val_turn_confidence_mean,val_main_low_conf_0p60_ratio,val_turn_low_conf_0p60_ratio,val_turn_left_recall,val_turn_right_recall,val_acc_turn_transition,val_theta_mae_deg,val_theta_abs_le_10_p95_abs_err_deg,val_theta_neg_10_8_p95_abs_err_deg,val_theta_pos_8_10_p95_abs_err_deg,val_theta_abs_le_8_p95_abs_err_deg,val_theta_neg_8_6_p95_abs_err_deg,val_theta_pos_6_8_p95_abs_err_deg,val_theta_neg_2_0p5_p95_abs_err_deg,val_theta_pos_0p5_2_p95_abs_err_deg,val_theta_flat_abs_p95_deg,val_theta_flat_bias_deg,val_theta_near_flat_abs_p95_deg,val_theta_true_zero_abs_p95_deg,val_flat_recall,val_stall_recall,val_slope_recall,s_main,s_turn,s_theta,weight_main,weight_turn,weight_theta,task_weight_main,task_weight_turn,task_weight_theta,initial_loss_main,initial_loss_turn,initial_loss_theta,grad_norm_main,grad_norm_turn,grad_norm_theta,gradnorm_loss,gradnorm_unstable
1,0.0009998286624877785,gradnorm,0.9294991564769423,1.8578445611238639,0.7098511390478615,0.2029193868379756,0.01615175613290278,0.7098511390478615,1.0145969205733776,0.019832682231980585,0.7719756281262967,0.5614837817636007,0.2063098047841063,0.004182041744942271,0.5614837817636007,1.0315490125641933,0.005560832560637081,8.622811833563933,0.839512855209743,0.46305818673883625,0.731962664798135,0.5023357834491368,0.26062246278755075,0.8248985115020298,0.5922330097087378,0.580568720379147,0.3447204968944099,3.0096359252929688,8.823104858398438,8.49522876739502,5.401377201080322,9.114317893981934,9.612784385681152,6.480056285858154,13.129212379455566,5.259915828704834,10.969396591186523,2.123763084411621,9.308141708374023,nan,0.4748858447488584,0.16666666666666666,0.9289052069425902,nan,nan,nan,nan,nan,nan,1.0006664991378784,1.0006664991378784,0.9986670613288879,1.1244604587554932,0.21941785514354706,0.1896224170923233,0.275894433259964,0.021302063018083572,0.5760278701782227,0.5699061155319214,0.0
2,0.0009993147673772868,gradnorm,0.5928840721985614,1.1847767142795436,0.39492304340321355,0.19282371015703478,0.004641600114855886,0.39492304340321355,0.9641185340377075,0.0060568887208929814,0.5359498965078826,0.33124744834048175,0.2011525527993784,0.003549897923173335,0.33124744834048175,1.0057627459985476,0.004659105238979821,6.962818717706811,0.910148849797023,0.4722598105548038,0.8665119219674983,0.5194658380060606,0.10392422192151556,0.7615696887686062,0.6914778856526429,0.4419431279620853,0.3198757763975155,2.948902130126953,8.14481258392334,7.715076923370361,6.028114318847656,8.462937355041504,6.445834159851074,7.233443260192871,7.683526039123535,7.521510601043701,9.361189842224121,1.0196410417556763,11.189835548400879,nan,0.8919330289193302,0.23809523809523808,0.9235647530040053,nan,nan,nan,nan,nan,nan,1.0005689859390259,1.0014622211456299,0.9979687929153442,1.1244604587554932,0.21941785514354706,0.1896224170923233,0.4079279601573944,0.03313364461064339,0.03535312041640282,0.6347421407699585,0.0
3,0.000998458666866564,gradnorm,0.45589585607422123,0.9111094018481043,0.26378622590157663,0.1875081253717798,0.004260351136690214,0.26378622590157663,0.9375406086960522,0.005484755591899733,0.5153134096781843,0.31457634845670407,0.19889233985434365,0.001844717097325006,0.31457634845670407,0.9944616772809113,0.002481451642942767,5.157561487573744,0.9028416779431664,0.4433017591339648,0.8943456301385676,0.5119890807142369,0.07821380243572396,0.8008119079837619,0.5965480043149946,0.5936018957345972,0.2950310559006211,2.1792397499084473,5.37351655960083,6.832851886749268,4.9968695640563965,5.309319972991943,5.094516277313232,5.312819480895996,4.913754940032959,4.289980411529541,5.48063850402832,2.149409055709839,8.782456398010254,nan,0.908675799086758,0.23809523809523808,0.9108811748998665,nan,nan,nan,nan,nan,nan,0.9998154640197754,1.0021133422851562,0.9980710744857788,1.1244604587554932,0.21941785514354706,0.1896224170923233,2.0797781944274902,0.042292676866054535,0.04331384599208832,3.953132390975952,0.0
4,0.0009972609476841365,gradnorm,0.40052485887191785,0.8004992816184103,0.21367469579441173,0.1829901866876709,0.003584757186760901,0.21367469579441173,0.9149509194296943,0.004676911866322671,0.47466877297232374,0.27876657735510996,0.1940342878698496,0.001867898940631719,0.27876657735510996,0.9701714178060807,0.0026731996803326438,5.433120040590753,0.9123139377537213,0.44546684709066303,0.9091532093057947,0.5426672719294005,0.07929634641407307,0.7117726657645467,0.6116504854368932,0.6800947867298578,0.327639751552795,2.2969188690185547,5.956610202789307,6.764441013336182,5.762899398803711,5.893862724304199,6.761514663696289,5.861931800842285,5.015071868896484,5.806019306182861,4.760615825653076,0.23154862225055695,5.289125442504883,nan,0.7701674277016742,0.23809523809523808,0.9529372496662216,nan,nan,nan,nan,nan,nan,0.9989356994628906,1.0027780532836914,0.9982861876487732,1.1244604587554932,0.21941785514354706,0.1896224170923233,1.0301343202590942,0.0525592602789402,0.02589387632906437,2.338902711868286,0.0
5,0.000995722430686905,gradnorm,0.36932157944389565,0.7381878468098763,0.1881404241612461,0.17813614356632465,0.0028173533888966778,0.1881404241612461,0.8906807018765897,0.0036749280875494517,0.4731153912892684,0.27532668958981404,0.19609964072946282,0.0016890616283445784,0.27532668958981404,0.9804981922909759,0.0022876454551271964,4.970779657868729,0.9185385656292286,0.4506089309878214,0.9320161515682894,0.5774308716582501,0.02273342354533153,0.6,0.6343042071197411,0.5912322274881516,0.34782608695652173,2.108919382095337,5.310368061065674,5.42063570022583,5.6183180809021,5.200909614562988,5.3193840980529785,5.292380332946777,5.313365459442139,4.534112453460693,4.7027153968811035,1.7621216773986816,7.712998867034912,nan,0.8614916286149162,0.2857142857142857,0.9399198931909212,nan,nan,nan,nan,nan,nan,0.9979585409164429,1.0034531354904175,0.9985884428024292,1.1244604587554932,0.21941785514354706,0.1896224170923233,1.1412993669509888,0.0684204176068306,0.020974498242139816,2.5961856842041016,0.0
6,0.0009938441702975688,gradnorm,0.3378661074719287,0.6753093095027396,0.16121720232939907,0.17398989417406685,0.0024475565168941677,0.16121720232939907,0.869949454122868,0.0032597205235560677,0.48936247933701343,0.29141816328278414,0.1961019930884706,0.0018423236644712147,0.29141816328278414,0.9805099520212258,0.002659432039090781,5.28932217556371,0.9231393775372124,0.4652232746955345,0.9440647013587824,0.5821917975296171,0.06278755074424898,0.5629228687415426,0.6407766990291263,0.6315165876777251,0.33229813664596275,2.2283613681793213,5.608837127685547,4.884943962097168,6.002835750579834,5.535742282867432,4.919009685516357,5.687336444854736,3.946610450744629,4.602043628692627,6.267732620239258,1.7230498790740967,7.811107635498047,nan,0.7351598173515982,0.2857142857142857,0.9732977303070761,nan,nan,nan,nan,nan,nan,0.9968694448471069,1.004124641418457,0.999005913734436,1.1244604587554932,0.21941785514354706,0.1896224170923233,2.253108024597168,0.08165226876735687,0.03754424676299095,5.064660549163818,0.0
7,0.0009916274537819772,gradnorm,0.32192470253116096,0.6434701188043787,0.14820231413987653,0.1711249510492861,0.002407794768135289,0.14820231413987653,0.8556247434762351,0.002993132658647614,0.4304434220748922,0.22733175689215912,0.20067080838431847,0.002440852950376248,0.22733175689215912,1.0033540285004654,0.0033471132483061136,5.679264461696655,0.9420838971583221,0.4516914749661705,0.9481614078758297,0.6059225812994062,0.019756427604871448,0.5031123139377537,0.5771305285868392,0.6777251184834123,0.3307453416149068,2.389477014541626,6.746099472045898,6.604371070861816,4.883322715759277,6.785238265991211,5.683682918548584,5.205073356628418,7.378103256225586,4.306021213531494,6.665923595428467,2.417670726776123,11.614487648010254,nan,0.9528158295281582,0.47619047619047616,0.9462616822429907,nan,nan,nan,nan,nan,nan,0.9957468509674072,1.0047967433929443,0.9994564056396484,1.1244604587554932,0.21941785514354706,0.1896224170923233,1.2792696952819824,0.0701151192188263,0.028875451534986496,3.040318727493286,0.0
8,0.0009890738003669026,gradnorm,0.31864533074084306,0.6370320506743247,0.14733975213878608,0.16783598506398004,0.003340288467633241,0.14733975213878608,0.8391799167500873,0.00433889169376002,0.421765715101575,0.22606755742684753,0.1944305178881982,0.0012676346934928542,0.22606755742684753,0.9721525745398298,0.0018420995842269715,4.409613411653163,0.9347767253044655,0.4982408660351827,0.9432912011574275,0.5857063399863126,0.06332882273342355,0.5802435723951286,0.6202804746494067,0.5841232227488151,0.3695652173913043,1.883995532989502,4.871738910675049,5.998587608337402,5.32973575592041,4.7358174324035645,5.095895767211914,5.460806846618652,3.210855484008789,3.8639895915985107,3.932981491088867,0.8371342420578003,5.231239318847656,nan,0.8234398782343988,0.5238095238095238,0.9649532710280374,nan,nan,nan,nan,nan,nan,0.9946658611297607,1.005450963973999,0.9998832941055298,1.1244604587554932,0.21941785514354706,0.1896224170923233,0.5952097773551941,0.09671696275472641,0.04185353219509125,1.4381349086761475,0.0
9,0.000986184960198838,gradnorm,0.3013226638649328,0.6023886179641296,0.13535230684550129,0.16377766910255032,0.0020643359497278546,0.13535230684550129,0.8188883330501917,0.002661674942354617,0.43788483959089597,0.24006837631433356,0.19549365673158747,0.0023228090040950315,0.24006837631433356,0.9774682699262854,0.003229273029216168,5.12957696780035,0.9342354533152909,0.44519621109607577,0.950009999510675,0.5999653555316163,0.05791610284167794,0.5658998646820027,0.674217907227616,0.6327014218009479,0.34627329192546585,2.5472447872161865,6.354791641235352,6.735520362854004,5.865148067474365,6.3614983558654785,7.74912166595459,6.456709861755371,4.27739953994751,4.029958248138428,4.971975803375244,0.41404077410697937,5.60354471206665,nan,0.9345509893455098,0.47619047619047616,0.9405874499332443,nan,nan,nan,nan,nan,nan,0.9935418367385864,1.0061142444610596,1.0003440380096436,1.1244604587554932,0.21941785514354706,0.1896224170923233,1.3824304342269897,0.1119437888264656,0.02177235670387745,3.2845873832702637,0.0
10,0.0009829629131445337,gradnorm,0.2871636573239459,0.5740421240310558,0.12426181776466326,0.16082244032170265,0.0019368056569177895,0.12426181776466326,0.804112186838072,0.002428786065036726,0.4202244027783648,0.21811772981741753,0.20053963611590522,0.001567044142376586,0.21811772981741753,1.0026981730422406,0.0023055543419835695,4.382137156106201,0.9499323410013532,0.4535859269282815,0.9575088144448478,0.6206073395549566,0.05412719891745602,0.48876860622462787,0.7443365695792881,0.5296208530805687,0.36024844720496896,2.157494068145752,5.207041263580322,5.156668663024902,5.400129318237305,5.193678855895996,6.153732776641846,5.16444206237793,3.0240445137023926,4.504429340362549,3.794329881668091,0.3204651474952698,4.5400004386901855,nan,0.969558599695586,0.47619047619047616,0.9522696929238985,nan,nan,nan,nan,nan,nan,0.9923509359359741,1.0067856311798096,1.0008633136749268,1.1244604587554932,0.21941785514354706,0.1896224170923233,2.710479736328125,0.11490196734666824,0.030215252190828323,6.5090789794921875,0.0
