epoch,lr,train_loss,val_loss,val_score,val_theta_mae_deg,val_theta_flat_abs_p95_deg,val_theta_flat_bias_deg,val_theta_near_flat_abs_p95_deg,val_acc_main,val_acc_turn,val_acc_turn_transition
35,9.999999999999996e-05,0.03409396398164962,0.1150722731485467,0.6400276090026826,0.7497817277908325,1.205304741859436,0.1390036791563034,1.1103779077529907,0.9836544074722708,0.819614711033275,0.650294695481336
36,9.551351696494849e-05,0.03393553221312753,0.11494341677068899,0.6297008848737033,0.7383316159248352,1.1970927715301514,0.07941862940788269,1.13193678855896,0.9836544074722708,0.819614711033275,0.650294695481336
37,9.103606910965664e-05,0.03406143315049821,0.11481795700074494,0.5482147398744579,0.7435605525970459,1.1291614770889282,0.06979215890169144,1.1058756113052368,0.9836544074722708,0.819614711033275,0.650294695481336
38,8.657667341823444e-05,0.033928121771400574,0.11500055488183772,0.6771957039445535,0.7480801939964294,1.2363804578781128,0.056386251002550125,1.235018014907837,0.9836544074722708,0.819614711033275,0.650294695481336
39,8.214431052013633e-05,0.03387857599596328,0.1150413976032972,0.5813906238382924,0.7397948503494263,1.156715989112854,0.06247641146183014,1.1159040927886963,0.9836544074722708,0.819614711033275,0.650294695481336
40,7.774790660436855e-05,0.03389217176890818,0.11491429231630315,0.5913536580595458,0.7451840043067932,1.164989709854126,-0.06765533238649368,1.1493256092071533,0.9836544074722708,0.819614711033275,0.650294695481336
41,7.33963154433325e-05,0.03387964751302519,0.11497487274791787,0.6084749457026549,0.7257099151611328,1.1796938180923462,0.059805627912282944,1.0891613960266113,0.9836544074722708,0.819614711033275,0.650294695481336
42,6.909830056250526e-05,0.03381447705774331,0.11533786092003534,0.7187407955891354,0.7767776846885681,1.270002841949463,0.1727432906627655,1.1744216680526733,0.9836544074722708,0.819614711033275,0.650294695481336
43,6.486251759186573e-05,0.033831851138242615,0.11483432669181678,0.6213047023475502,0.7466954588890076,1.189977765083313,0.06945575028657913,1.1033811569213867,0.9836544074722708,0.819614711033275,0.650294695481336
44,6.0697496834607653e-05,0.03386738855138957,0.11487572592336813,0.6087722025484161,0.7531188130378723,1.1793389320373535,0.03144308924674988,1.1262298822402954,0.9836544074722708,0.819614711033275,0.650294695481336
45,5.661162608824418e-05,0.033851650360469145,0.11491276528653664,0.6257986166683978,0.751856803894043,1.1935282945632935,0.10068565607070923,1.130525827407837,0.9836544074722708,0.819614711033275,0.650294695481336
46,5.2613133752700124e-05,0.033851554827670466,0.11485702938509489,0.5805436123066823,0.7389593720436096,1.1561846733093262,0.015258798375725746,1.1077266931533813,0.9836544074722708,0.819614711033275,0.650294695481336
47,4.8710072259409386e-05,0.033862856716102896,0.11504899846554081,0.6422783629785436,0.7454645037651062,1.2073076963424683,0.08950912952423096,1.1308256387710571,0.9836544074722708,0.819614711033275,0.650294695481336
48,4.491030185478975e-05,0.033877529926189184,0.11493833433951958,0.6292040104789567,0.7640909552574158,1.1960389614105225,0.012774384580552578,1.170764446258545,0.9836544074722708,0.819614711033275,0.650294695481336
49,4.122147477075269e-05,0.033862734862048584,0.1148612725886071,0.5646375745672776,0.7629351019859314,1.1423267126083374,0.05554283410310745,1.102909803390503,0.9836544074722708,0.819614711033275,0.650294695481336
50,3.765101981412665e-05,0.033846766107181146,0.11485762908506728,0.593150517486658,0.7569431066513062,1.1662403345108032,-0.022362148389220238,1.1203933954238892,0.9836544074722708,0.819614711033275,0.650294695481336
51,3.4206127406028745e-05,0.03384598042109942,0.11489997751536735,0.5563342500417139,0.7415012121200562,1.1359108686447144,0.06611917912960052,1.0923136472702026,0.9836544074722708,0.819614711033275,0.650294695481336
52,3.089373510131354e-05,0.03382203129436655,0.11479087336172643,0.5660975704905815,0.7651249170303345,1.1435472965240479,-0.004730238113552332,1.09774911403656,0.9836544074722708,0.819614711033275,0.650294695481336
53,2.772051361726085e-05,0.03380601222078747,0.11487564079624411,0.5736596017333497,0.7501944899559021,1.1501516103744507,0.036337487399578094,1.1041351556777954,0.9836544074722708,0.819614711033275,0.650294695481336
54,2.469285339963891e-05,0.0338569154805285,0.11488296626101999,0.5788063508069055,0.7464140057563782,1.1545289754867554,0.013660060241818428,1.0877530574798584,0.9836544074722708,0.819614711033275,0.650294695481336
55,2.1816851753197025e-05,0.03384251924945184,0.11491009935310412,0.5735173080805462,0.7592802047729492,1.1497771739959717,0.0614779032766819,1.1127915382385254,0.9836544074722708,0.819614711033275,0.650294695481336
