model,seed,best_epoch,n_windows,elapsed_seconds,acc_main,acc_turn,acc_turn_pure,acc_turn_transition,theta_mae_deg,theta_abs_le_8_mae_deg,theta_abs_le_8_rmse_deg,theta_abs_le_8_bias_deg,theta_abs_le_10_mae_deg,theta_abs_le_10_rmse_deg,theta_abs_le_10_bias_deg,theta_pos_6_8_mae_deg,theta_pos_6_8_rmse_deg,theta_pos_6_8_bias_deg,theta_pos_6_8_n,theta_neg_8_6_mae_deg,theta_neg_8_6_rmse_deg,theta_neg_8_6_bias_deg,theta_neg_8_6_n,flat_recall,stall_recall,slope_recall,uphill_recall,downhill_recall,onnx_file
ModernTCN-small v1 MATLAB,42,37,1892,36.7299053,0.977272727272727,0.938689217758985,0.952751528627015,0.666666666666667,0.24399530224961,0.24399530224961,0.53623311570179,-0.0246054613190046,0.24399530224961,0.53623311570179,-0.0246054613190046,0.33769587489755,0.526516057105729,-0.102775869938315,68,0.276819330515217,0.338244920105133,-0.0891403854597034,55,0.994652406417112,0.903846153846154,0.941619585687382,0.826446280991736,0.706713780918728,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_v6_theta_p95_s42_gate_p1p5_f0p20_stage2_t080_p95select\modern_tcn_seed42.onnx
