case_name,phase,best_epoch,base_best_epoch,pg_score,production_score,main_score,acc_main,acc_turn,acc_turn_pure,acc_turn_transition,theta_mae_deg,flat_recall,stall_recall,slope_recall,uphill_recall,downhill_recall,flat_as_slope,lambda_phy,lambda_smooth,turn_transition_weight,staged,model_file,report_file
production_current_phy0p000_smooth0p000_trans1p00_base,pg_base,1,NaN,3.10148420059004,0.996911607800238,0.800844192069901,0.507865168539326,0.689887640449438,0.732673267326733,0.268292682926829,3.70394140096892,0.437735849056604,0.777777777777778,0.592592592592593,0.541353383458647,0.827586206896552,0.471698113207547,0,0,1,0,E:\Matlab\Simulink\S-Function_16\data\models\TCN_model_pg_pipeline_parse_smoke_production_current_phy0p000_smooth0p000_trans1p00_base.mat,E:\Matlab\Simulink\S-Function_16\results\tcn\experiments\pg_pipeline_parse_smoke\production_current_phy0p000_smooth0p000_trans1p00_base\TCN_train_report.md
