run_tag,pass_gate,score,seed,best_epoch,acc_main,acc_turn,acc_turn_transition,theta_mae_deg,theta_abs_le_8_p95_abs_err_deg,theta_pos_6_8_mae_deg,theta_pos_6_8_p95_abs_err_deg,theta_neg_8_6_mae_deg,theta_neg_8_6_p95_abs_err_deg,theta_flat_abs_p95_deg,theta_near_flat_abs_p95_deg,theta_flat_bias_deg,flat_recall,stall_recall,slope_recall,uphill_recall,downhill_recall,checkpoint_file,report_file
modern_tcn_v6_theta_repair_s42_lam100_f100_nf200_w1p0_unfreeze,0,nan,42,10,0.9767441860465116,0.9355179704016914,0.6236559139784946,0.9054811000823975,,0.7399331331253052,,0.9995492696762085,,3.964999198913574,4.115652561187744,0.07653691619634628,0.9946524064171123,0.9038461538461539,0.9397363465160076,0.8236914600550964,0.7102473498233216,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_v6_theta_repair_s42_lam100_f100_nf200_w1p0_unfreeze\modern_tcn_seed42.pt,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_v6_theta_repair_s42_lam100_f100_nf200_w1p0_unfreeze\ModernTCN_theta_finetune_report.md
modern_tcn_v6_theta_repair_s42_lam075_f100_nf200_w1p0_unfreeze,0,nan,42,5,0.9751585623678647,0.9344608879492601,0.6344086021505376,1.3559794425964355,,0.8134621977806091,,0.4936140179634094,,5.519104480743408,6.429968357086182,-0.0037285839207470417,0.9923605805958747,0.8846153846153846,0.9416195856873822,0.8292011019283747,0.7102473498233216,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_v6_theta_repair_s42_lam075_f100_nf200_w1p0_unfreeze\modern_tcn_seed42.pt,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_v6_theta_repair_s42_lam075_f100_nf200_w1p0_unfreeze\ModernTCN_theta_finetune_report.md
modern_tcn_v6_theta_repair_s42_lam120_f100_nf200_w1p0_unfreeze,0,nan,42,79,0.9783298097251586,0.9408033826638478,0.6989247311827957,0.4906442165374756,,0.5309867858886719,,0.38798388838768005,,2.0333797931671143,2.159895658493042,-0.07013857364654541,0.9938884644766998,0.9038461538461539,0.9472693032015066,0.8264462809917356,0.7208480565371025,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_v6_theta_repair_s42_lam120_f100_nf200_w1p0_unfreeze\modern_tcn_seed42.pt,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_v6_theta_repair_s42_lam120_f100_nf200_w1p0_unfreeze\ModernTCN_theta_finetune_report.md
modern_tcn_v6_theta_repair_s42_lam100_f150_nf300_w1p0_unfreeze,0,3.6845702186226843,42,81,0.9783298097251586,0.9392177589852009,0.6881720430107527,0.471650630235672,1.9841012954711914,0.5227017402648926,1.6792948246002197,0.5319525003433228,0.9458000659942627,1.922884225845337,2.08101487159729,-0.1025463119149208,0.9946524064171123,0.9038461538461539,0.9453860640301318,0.8264462809917356,0.7173144876325088,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_v6_theta_repair_s42_lam100_f150_nf300_w1p0_unfreeze\modern_tcn_seed42.pt,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_v6_theta_repair_s42_lam100_f150_nf300_w1p0_unfreeze\ModernTCN_theta_finetune_report.md
modern_tcn_v6_theta_repair_s42_lam100_f400_nf800_w1p0_unfreeze,0,4.026517225801945,42,106,0.9772727272727273,0.9386892177589852,0.6559139784946236,0.5100616812705994,2.2557003498077393,0.7195912599563599,2.3826088905334473,0.382365882396698,0.9281347393989563,2.0906057357788086,2.210585832595825,-0.06219775229692459,0.9938884644766998,0.9038461538461539,0.943502824858757,0.8264462809917356,0.7137809187279152,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_v6_theta_repair_s42_lam100_f400_nf800_w1p0_unfreeze\modern_tcn_seed42.pt,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_v6_theta_repair_s42_lam100_f400_nf800_w1p0_unfreeze\ModernTCN_theta_finetune_report.md
modern_tcn_v6_theta_repair_s42_lam080_f600_nf1200_w1p0_unfreeze,0,4.26022764518857,42,49,0.9756871035940803,0.9371035940803383,0.6451612903225806,0.5941882729530334,2.5321125984191895,1.0329475402832031,3.836289644241333,0.6658391952514648,1.466139316558838,2.113896131515503,2.163156509399414,-0.04122746363282204,0.9931245225362872,0.8846153846153846,0.9416195856873822,0.8264462809917356,0.7102473498233216,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_v6_theta_repair_s42_lam080_f600_nf1200_w1p0_unfreeze\modern_tcn_seed42.pt,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_v6_theta_repair_s42_lam080_f600_nf1200_w1p0_unfreeze\ModernTCN_theta_finetune_report.md
modern_tcn_v6_theta_repair_s42_lam060_f800_nf1600_w1p0_headonly,0,4.555732446908951,42,110,0.9778012684989429,0.9334038054968288,0.6344086021505376,0.7620136141777039,3.181781530380249,3.6128041744232178,5.307066440582275,0.6672129034996033,1.2609726190567017,1.7539551258087158,1.9903196096420288,-0.0625627338886261,0.9908326967150497,0.9038461538461539,0.9529190207156308,0.8236914600550964,0.7455830388692579,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_v6_theta_repair_s42_lam060_f800_nf1600_w1p0_headonly\modern_tcn_seed42.pt,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_v6_theta_repair_s42_lam060_f800_nf1600_w1p0_headonly\ModernTCN_theta_finetune_report.md
modern_tcn_v6_theta_repair_s42_lam100_f100_nf200_w1p0_headonly,0,3.9937097966670985,42,105,0.9778012684989429,0.9334038054968288,0.6344086021505376,0.5600616335868835,2.1577951908111572,1.0897318124771118,2.847163438796997,0.39184653759002686,0.7761784791946411,1.9359397888183594,2.2978522777557373,-0.11037507653236389,0.9908326967150497,0.9038461538461539,0.9529190207156308,0.8236914600550964,0.7455830388692579,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_v6_theta_repair_s42_lam100_f100_nf200_w1p0_headonly\modern_tcn_seed42.pt,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_v6_theta_repair_s42_lam100_f100_nf200_w1p0_headonly\ModernTCN_theta_finetune_report.md
