run_tag,pass_gate,score,seed,best_epoch,acc_main,acc_turn,acc_turn_transition,theta_mae_deg,theta_abs_le_8_p95_abs_err_deg,theta_abs_le_8_max_abs_err_deg,theta_active_abs_ge_2_p95_abs_err_deg,theta_neg_4_2_mae_deg,theta_neg_4_2_p95_abs_err_deg,theta_flat_abs_p95_deg,theta_flat_abs_max_deg,theta_near_flat_abs_p95_deg,theta_near_flat_abs_max_deg,theta_true_zero_abs_p95_deg,theta_true_zero_abs_max_deg,theta_flat_bias_deg,flat_recall,stall_recall,slope_recall,uphill_recall,downhill_recall,checkpoint_file,onnx_file,report_file
modern_tcn_v6_theta_p95_s42_tail_flat220_neg80_nogate_uf,0,9.49270658493042,42,96,0.9783298097251586,0.9381606765327696,0.6666666666666666,0.4524253010749817,1.9219788312911987,8.380831718444824,1.8312299251556396,1.0895328521728516,3.5870397090911865,1.9038772583007812,8.380831718444824,2.0872275829315186,8.380831718444824,2.13681697845459,8.380831718444824,-0.05016572028398514,0.9954163483575248,0.9038461538461539,0.943502824858757,0.8264462809917356,0.7102473498233216,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_v6_theta_p95_s42_tail_flat220_neg80_nogate_uf\modern_tcn_seed42.pt,,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_v6_theta_p95_s42_tail_flat220_neg80_nogate_uf\ModernTCN_theta_finetune_report.md
modern_tcn_v6_theta_p95_s42_gate_p1p0_f0p10_tail_neg80_uf,0,5.39845512509346,42,26,0.9783298097251586,0.9386892177589852,0.6666666666666666,0.35566338896751404,1.2881333827972412,9.45628833770752,2.3865673542022705,1.5154330730438232,3.4974780082702637,0.6978849172592163,1.719022274017334,0.7033379673957825,1.719022274017334,0.7097914814949036,1.719022274017334,-0.1583309918642044,0.9946524064171123,0.9230769230769231,0.943502824858757,0.8264462809917356,0.7102473498233216,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_v6_theta_p95_s42_gate_p1p0_f0p10_tail_neg80_uf\modern_tcn_seed42.pt,,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_v6_theta_p95_s42_gate_p1p0_f0p10_tail_neg80_uf\ModernTCN_theta_finetune_report.md
modern_tcn_v6_theta_p95_s42_gate_p0p25_f0p10_tail_neg80_uf,0,5.06865395307541,42,17,0.9772727272727273,0.9397463002114165,0.6881720430107527,0.2964971661567688,1.3243944644927979,4.852178573608398,2.5747079849243164,1.3153941631317139,3.6086912155151367,0.4347207248210907,1.8631854057312012,0.4263055920600891,2.737938404083252,0.42682671546936035,2.737938404083252,-0.012664075940847397,0.9946524064171123,0.9038461538461539,0.9416195856873822,0.8264462809917356,0.7067137809187279,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_v6_theta_p95_s42_gate_p0p25_f0p10_tail_neg80_uf\modern_tcn_seed42.pt,,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_v6_theta_p95_s42_gate_p0p25_f0p10_tail_neg80_uf\ModernTCN_theta_finetune_report.md
modern_tcn_v6_theta_p95_s42_gate_p1p5_f0p20_tail_neg120_uf,0,5.082371115684509,42,79,0.9778012684989429,0.9392177589852009,0.6666666666666666,0.31531989574432373,1.184252381324768,5.1537299156188965,2.3068575859069824,1.4184601306915283,3.628162145614624,0.4666673541069031,2.520176410675049,0.4666673541069031,2.520176410675049,0.47972723841667175,2.520176410675049,-0.05798088386654854,0.9946524064171123,0.9038461538461539,0.943502824858757,0.8264462809917356,0.7102473498233216,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_v6_theta_p95_s42_gate_p1p5_f0p20_tail_neg120_uf\modern_tcn_seed42.pt,,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_v6_theta_p95_s42_gate_p1p5_f0p20_tail_neg120_uf\ModernTCN_theta_finetune_report.md
modern_tcn_v6_theta_p95_s42_headonly_gate_p1p0_f0p15_tail,0,6.644441628456115,42,2,0.9783298097251586,0.9408033826638478,0.6989247311827957,0.5208703279495239,1.6447831392288208,9.3689546585083,3.31485915184021,1.9141911268234253,4.20730447769165,0.5244538187980652,3.6878468990325928,0.5294713377952576,3.6878468990325928,0.5357903838157654,3.6878468990325928,-0.23342715203762054,0.9938884644766998,0.9038461538461539,0.9472693032015066,0.8264462809917356,0.7208480565371025,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_v6_theta_p95_s42_headonly_gate_p1p0_f0p15_tail\modern_tcn_seed42.pt,,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_v6_theta_p95_s42_headonly_gate_p1p0_f0p15_tail\ModernTCN_theta_finetune_report.md
modern_tcn_v6_theta_p95_s42_gate_p1p5_f0p35_neg200_mainhead,0,6.714728504419327,42,48,0.9772727272727273,0.9392177589852009,0.6774193548387096,0.3749220073223114,1.4599381685256958,6.042750835418701,2.01823353767395,1.244748830795288,3.719507932662964,0.9658380150794983,5.128556728363037,0.9784000515937805,5.128556728363037,1.0465880632400513,5.128556728363037,-0.0073097203858196735,0.9946524064171123,0.8846153846153846,0.943502824858757,0.8264462809917356,0.7102473498233216,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_v6_theta_p95_s42_gate_p1p5_f0p35_neg200_mainhead\modern_tcn_seed42.pt,,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_v6_theta_p95_s42_gate_p1p5_f0p35_neg200_mainhead\ModernTCN_theta_finetune_report.md
modern_tcn_v6_theta_p95_s42_gate_p1p0_f0p35_neg200_mainhead,0,6.2333250701427465,42,10,0.9772727272727273,0.9376321353065539,0.6666666666666666,0.44038262963294983,1.4057512283325195,5.164949417114258,2.1380867958068848,1.2557660341262817,3.0953738689422607,1.122284173965454,2.8550710678100586,1.1338605880737305,2.9870529174804688,1.1355187892913818,2.9870529174804688,-0.26107078790664673,0.9946524064171123,0.8846153846153846,0.943502824858757,0.8264462809917356,0.7137809187279152,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_v6_theta_p95_s42_gate_p1p0_f0p35_neg200_mainhead\modern_tcn_seed42.pt,,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_v6_theta_p95_s42_gate_p1p0_f0p35_neg200_mainhead\ModernTCN_theta_finetune_report.md
