model,seed,best_epoch,acc_main,acc_turn,acc_turn_pure,acc_turn_transition,main_confidence_mean,main_low_conf_0p60_ratio,main_low_conf_0p70_ratio,turn_confidence_mean,turn_low_conf_0p60_ratio,turn_low_conf_0p70_ratio,turn_right_recall,turn_straight_recall,turn_left_recall,theta_mae_deg,theta_abs_le_8_mae_deg,theta_abs_le_8_rmse_deg,theta_abs_le_8_p95_abs_err_deg,theta_abs_le_8_max_abs_err_deg,theta_abs_le_8_bias_deg,theta_abs_le_10_mae_deg,theta_abs_le_10_rmse_deg,theta_abs_le_10_p95_abs_err_deg,theta_abs_le_10_max_abs_err_deg,theta_abs_le_10_bias_deg,theta_pos_8_10_mae_deg,theta_pos_8_10_rmse_deg,theta_pos_8_10_p95_abs_err_deg,theta_pos_8_10_max_abs_err_deg,theta_pos_8_10_bias_deg,theta_pos_8_10_n,theta_neg_10_8_mae_deg,theta_neg_10_8_rmse_deg,theta_neg_10_8_p95_abs_err_deg,theta_neg_10_8_max_abs_err_deg,theta_neg_10_8_bias_deg,theta_neg_10_8_n,theta_pos_6_8_mae_deg,theta_pos_6_8_rmse_deg,theta_pos_6_8_p95_abs_err_deg,theta_pos_6_8_max_abs_err_deg,theta_pos_6_8_bias_deg,theta_pos_6_8_n,theta_neg_8_6_mae_deg,theta_neg_8_6_rmse_deg,theta_neg_8_6_p95_abs_err_deg,theta_neg_8_6_max_abs_err_deg,theta_neg_8_6_bias_deg,theta_neg_8_6_n,theta_active_abs_ge_2_mae_deg,theta_active_abs_ge_2_p95_abs_err_deg,theta_neg_4_2_mae_deg,theta_neg_4_2_p95_abs_err_deg,theta_neg_4_2_bias_deg,theta_neg_2_0p5_mae_deg,theta_neg_2_0p5_p95_abs_err_deg,theta_neg_2_0p5_bias_deg,theta_pos_0p5_2_mae_deg,theta_pos_0p5_2_p95_abs_err_deg,theta_pos_0p5_2_bias_deg,theta_flat_abs_p95_deg,theta_flat_abs_max_deg,theta_flat_bias_deg,theta_near_flat_abs_p95_deg,theta_near_flat_abs_max_deg,theta_near_flat_bias_deg,theta_true_zero_mae_deg,theta_true_zero_abs_p95_deg,theta_true_zero_abs_max_deg,theta_true_zero_bias_deg,theta_flat_turn_abs_p95_deg,theta_flat_turn_abs_max_deg,theta_edge_p95_abs_err,false_turn_straight,flat_peak_theta_error,flat_recall,stall_recall,slope_recall,flat_as_stall_ratio,stall_as_flat_ratio,cm_main,cm_turn,uphill_recall,downhill_recall,checkpoint_file,onnx_file,report_file
ModernTCN-small,42,56,0.9616879511382566,0.5769017212659634,0.5967246673490276,0.4903129657228018,0.9865667153985667,0.006385341476957246,0.011937812326485286,0.7555239482196043,0.25680177679067184,0.39505830094392,0.5469336670838548,0.6063114330056907,0.539080459770115,0.7670750021934509,0.7832390069961548,1.0177345275878906,1.9721534252166748,7.2962517738342285,-0.18875625729560852,0.7670750021934509,1.0378488302230835,2.0099737644195557,7.2962517738342285,-0.21061952412128448,0.9889999032020569,1.442272424697876,2.79923677444458,7.2606987953186035,-0.6710975170135498,328.0,0.4411994218826294,0.7010384798049927,1.116837739944458,6.3785014152526855,0.03591408580541611,363.0,0.7582928538322449,0.948479950428009,1.962727427482605,3.7735555171966553,-0.5257338881492615,378.0,0.6862856149673462,0.9057175517082214,1.8382035493850708,4.43777322769165,-0.3586796224117279,378.0,0.7744351029396057,2.0126965045928955,0.7405726313591003,1.7441308498382568,-0.22070474922657013,0.8136906027793884,2.4604101181030273,0.3744094669818878,0.7669452428817749,1.8056845664978027,-0.048492226749658585,2.8514997959136963,5.743734836578369,0.1078190878033638,1.903900146484375,5.246457099914551,0.061690133064985275,nan,nan,nan,nan,1.9299863576889038,5.118086814880371,2.79923677444458,0.3936885669943094,5.743734836578369,0.9629629629629629,0.6666666666666666,0.9716363636363636,0.0,0.10416666666666667,"[[728, 0, 28], [10, 64, 22], [65, 13, 2672]]","[[437, 244, 118], [371, 1172, 390], [127, 274, 469]]",0.75,0.7900113507377979,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\16_recipe_vs_deployment_comparison\07_modern_base_seed42_training\modern_base_seed42\modern_tcn_seed42.pt,,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\16_recipe_vs_deployment_comparison\07_modern_base_seed42_training\modern_base_seed42\ModernTCN_train_report.md
