controller,n_cases,ey_rmse_mean,ey_rmse_std,ey_rmse_median,epsi_rmse_mean,epsi_rmse_std,epsi_rmse_median,ev_rmse_mean,ev_rmse_std,ev_rmse_median,eomega_rmse_mean,eomega_rmse_std,eomega_rmse_median,j_du_mean,j_du_std,j_du_median,viol_rate_mean,viol_rate_std,viol_rate_median
Mamba2,12,0.0204204800457877,0.019474521937732,0.0162530051189447,0.0465898041826765,0.0376243828664524,0.052972553697298,0.0431563002039412,0.0273141693968289,0.0479483010642575,0.0283852534931247,0.0220108740019306,0.035161025473106,657428.898149787,525068.256752966,777561.763849393,6.13154960981048e-05,0.000138142095359504,0
