epoch,lr,train_loss,val_loss,val_score,val_theta_mae_deg,val_theta_flat_abs_p95_deg,val_theta_flat_bias_deg,val_theta_near_flat_abs_p95_deg,val_theta_abs_le_8_mae_deg,val_theta_abs_le_10_mae_deg,val_theta_pos_6_8_mae_deg,val_theta_neg_8_6_mae_deg,val_acc_main,val_acc_turn,val_acc_turn_transition
1,0.0004989935734988098,0.0076883172781341234,0.09837911057967536,0.14892047599297062,0.4643471837043762,1.0128138065338135,0.07669223099946976,0.7741560339927673,0.4643471837043762,0.4643471837043762,1.0357575416564941,0.38671454787254333,0.9851609466555057,0.9524389315881592,0.7801932367149759
2,0.0004959823971496574,0.006630207589381161,0.10364535398660535,0.1848920686161416,0.4672200679779053,1.089333176612854,0.17086701095104218,0.9163859486579895,0.46722009778022766,0.46722009778022766,0.9010536074638367,0.33469831943511963,0.9848565558176698,0.9532760063922076,0.7844202898550725
3,0.0004909907151739633,0.0062963709826914125,0.10455739932268979,0.18863395855162984,0.4459403455257416,1.099630355834961,0.08401170372962952,0.8648479580879211,0.4459402859210968,0.4459402859210968,0.7886602878570557,0.2883506715297699,0.9851609466555057,0.9542652766151739,0.7868357487922706
4,0.0004840587176599343,0.006065332872101421,0.11318974726292724,0.1886972432149099,0.4908544421195984,1.0718903541564941,0.013189765624701977,0.7981755137443542,0.49085450172424316,0.49085450172424316,0.8525234460830688,0.3947359323501587,0.9842477741419984,0.9535042995205845,0.7862318840579711
5,0.00047524221697560476,0.005901689097135247,0.11392071558300486,0.2039364614248838,0.4765816926956177,1.0837204456329346,0.25387564301490784,0.8647811412811279,0.47658172249794006,0.47658172249794006,0.7992970943450928,0.34613779187202454,0.9845521649798341,0.9542652766151739,0.7904589371980676
6,0.0004646121984004665,0.005811781189629493,0.11558246131869866,0.21730657912400125,0.5658855438232422,1.1210843324661255,-0.22303853929042816,1.017172932624817,0.5658854842185974,0.5658854842185974,0.9659685492515564,0.5395020246505737,0.9842477741419984,0.9544174720340918,0.7910628019323671
7,0.0004522542485937368,0.005690504399695635,0.1177052561153733,0.1623911059542965,0.434940904378891,0.9370303750038147,-0.060554005205631256,0.6930570602416992,0.434940904378891,0.434940904378891,0.7951664328575134,0.2653244435787201,0.9839433833041625,0.9554828399665171,0.7952898550724637
8,0.0004382678665009027,0.005553184645155566,0.11968873229511941,0.23400466055469457,0.4424246549606323,1.127384066581726,0.29246896505355835,1.0198009014129639,0.4424246549606323,0.4424246549606323,0.7042444348335266,0.29051005840301514,0.9841716764325393,0.9549501560003044,0.7910628019323671
9,0.00042276566224671615,0.005420924744676554,0.12761144672454053,0.17368790137802714,0.47558706998825073,0.9560648798942566,0.07818527519702911,0.7496310472488403,0.47558706998825073,0.47558706998825073,0.6906487941741943,0.36313533782958984,0.9836389924663268,0.9558633285138117,0.8007246376811594
