segment_idx,theta_true_deg,t0,t1,n_windows,theta_pred_median_deg,theta_pred_mean_deg,theta_pred_std_deg,error_median_deg,error_mean_deg,label_main_mode,conf_main_median
63,-3.8,310,314.99,11,-3.67602574054743,-3.67597692021803,0.00131344379672266,0.123974259452566,0.124023079781974,3,0.999992489814758
64,-3.7,315,319.99,11,-3.58994913530599,-3.58976922191399,0.00129880557424849,0.110050864694006,0.110230778086007,3,0.9999920129776
65,-3.6,320,324.99,11,-3.50812709758724,-3.50799934200344,0.00121887147647018,0.0918729024127618,0.092000657996556,3,0.999990463256836
66,-3.5,325,329.99,11,-3.42639662709204,-3.42626318615192,0.000676548223901742,0.0736033729079573,0.0737368138480772,3,0.999987959861755
67,-3.4,330,334.99,11,-3.32391412090764,-3.32381483091337,0.00120279806130052,0.0760858790923558,0.0761851690866253,3,0.999985575675964
68,-3.3,335,339.99,11,-3.21770809440853,-3.21760732971433,0.00122996473371975,0.082291905591469,0.0823926702856737,3,0.99998414516449
69,-3.2,340,344.99,11,-3.10245953777856,-3.10241692671203,0.000991864603706675,0.0975404622214451,0.0975830732879719,3,0.999983072280884
70,-3.1,345,349.99,11,-2.97557596734087,-2.97586805494763,0.000891321696965061,0.124424032659125,0.124131945052375,3,0.999983668327332
71,-3,350,354.99,11,-2.85112821311595,-2.85104006098697,0.000908148536885117,0.14887178688405,0.148959939013026,3,0.999984502792358
72,-2.9,355,359.99,11,-2.75634354356957,-2.75625085091711,0.000985036294278356,0.143656456430433,0.143749149082891,3,0.999984264373779
73,-2.8,360,364.99,11,-2.66335307934078,-2.66320394060794,0.00187445063950525,0.136646920659218,0.136796059392061,3,0.999981880187988
74,-2.7,365,369.99,11,-2.59106150339172,-2.59089802514241,0.00114751160777053,0.108938496608279,0.10910197485759,3,0.999980330467224
75,-2.6,370,374.99,11,-2.52657043036164,-2.52666580075871,0.00144934036026506,0.0734295696383622,0.073334199241287,3,0.9999760389328
76,-2.5,375,379.99,11,-2.46460268534305,-2.46444502827769,0.00199564572406494,0.0353973146569491,0.0355549717223083,3,0.999966740608215
77,-2.4,380,384.99,11,-2.44406686782976,-2.44394813508109,0.00200931265791146,-0.0440668678297613,-0.0439481350810924,3,0.999964594841003
78,-2.3,385,389.99,11,-2.40619944529756,-2.40615101304709,0.00143745753555323,-0.106199445297564,-0.106151013047086,3,0.999971747398376
79,-2.2,390,394.99,11,-2.34733580781334,-2.34725506799193,0.00195791648195715,-0.147335807813336,-0.147255067991926,3,0.999982476234436
80,-2.1,395,399.99,11,-2.2733151267872,-2.27323491087235,0.00231015622988996,-0.173315126787204,-0.173234910872349,3,0.999990344047546
81,-2,400,404.99,11,-2.1930446092271,-2.19302161555049,0.0020680811656197,-0.193044609227099,-0.19302161555049,3,0.999994277954102
82,-1.9,405,409.99,11,-2.07964916829631,-2.07962535965395,0.00207323588121961,-0.179649168296312,-0.17962535965395,3,0.999995589256287
83,-1.8,410,414.99,11,-1.92084769698034,-1.92086056179687,0.00136680452133227,-0.120847696980339,-0.120860561796872,3,0.999991536140442
84,-1.7,415,419.99,11,-1.76092660824901,-1.76097172242464,0.000172500503844302,-0.0609266082490125,-0.0609717224246387,3,0.999944448471069
85,-1.6,420,424.99,11,-1.61135891236066,-1.61138869741855,0.000262870212762337,-0.0113589123606617,-0.0113886974185478,3,0.998074173927307
86,-1.5,425,429.99,11,-1.4256698677684,-1.42580726711361,0.00039556594057845,0.0743301322315957,0.0741927328863887,3,0.697043538093567
87,-1.4,430,434.99,11,-1.13565064409955,-1.13599936212418,0.000917396326553889,0.264349355900446,0.264000637875818,1,0.99591076374054
88,-1.3,435,439.99,11,-0.84404126701456,-0.844263675049409,0.000968967688684773,0.45595873298544,0.455736324950591,1,0.999966979026794
89,-1.2,440,444.99,11,-0.530209442578107,-0.530236190918365,0.000278017304117261,0.669790557421893,0.669763809081635,1,0.999983668327332
90,-1.1,445,449.99,11,-0.487696424193244,-0.487850549740338,0.000765245837026403,0.612303575806757,0.612149450259662,1,0.999974489212036
91,-1,450,454.99,11,-0.335218400707806,-0.335671099630771,0.00161340527044812,0.664781599292194,0.664328900369229,1,0.999969124794006
92,-0.9,455,459.99,11,-0.208743147516445,-0.209081610555345,0.000790923653739335,0.691256852483555,0.690918389444655,1,0.999969482421875
93,-0.8,460,464.99,11,-0.163774249238139,-0.164154130000855,0.0012988881876561,0.636225750761861,0.635845869999145,1,0.999969005584717
94,-0.7,465,469.99,11,-0.169390265561476,-0.169814382471239,0.00289322495475345,0.530609734438523,0.530185617528761,1,0.999967098236084
95,-0.6,470,474.99,11,-0.176862812678588,-0.177192999934302,0.00226091378993153,0.423137187321412,0.422807000065698,1,0.999964952468872
96,-0.5,475,479.99,11,-0.186958045715278,-0.187078961407929,0.00220159152625457,0.313041954284722,0.312921038592071,1,0.99996292591095
97,-0.4,480,484.99,11,-0.213356139887996,-0.213461149195498,0.000464330648709303,0.186643860112004,0.186538850804502,1,0.999961018562317
98,-0.3,485,489.99,11,-0.20163879028428,-0.201878341705866,0.00239997006332337,0.0983612097157198,0.0981216582941335,1,0.999959230422974
99,-0.2,490,494.99,11,-0.174048774740543,-0.174472358041776,0.00472332893581882,0.0259512252594575,0.0255276419582242,1,0.999957799911499
100,-0.1,495,499.99,11,-0.108114290639765,-0.108580164842407,0.0048249255929494,-0.00811429063976492,-0.00858016484240734,1,0.999956846237183
101,0,500,504.99,11,-0.0986918312363208,-0.0986238980196042,0.00238274056657438,-0.0986918312363208,-0.0986238980196042,1,0.999952077865601
102,0.1,505,509.99,11,-0.0671112243091503,-0.0673352719774786,0.00267341681909428,-0.16711122430915,-0.167335271977479,1,0.999949932098389
103,0.2,510,514.99,11,0.0117945894382749,0.0118270085818993,0.000700624216190215,-0.188205410561725,-0.188172991418101,1,0.999939918518066
104,0.3,515,519.99,11,0.0990829129271569,0.0989581164452054,0.000319953024051097,-0.200917087072843,-0.201041883554795,1,0.999923706054688
105,0.4,520,524.99,11,0.173365969266953,0.173440475570548,0.000692003441726997,-0.226634030733047,-0.226559524429452,1,0.999895095825195
106,0.5,525,529.99,11,0.238376616921633,0.238470003265179,0.000267483079929812,-0.261623383078367,-0.261529996734821,1,0.999855518341064
107,0.6,530,534.99,11,0.31667107537749,0.316616477523009,0.00163357110703211,-0.28332892462251,-0.283383522476991,1,0.999818384647369
108,0.7,535,539.99,11,0.364306789000715,0.364560340369706,0.00216971502299411,-0.335693210999285,-0.335439659630294,1,0.999772965908051
109,0.8,540,544.99,11,0.391910091396823,0.39218372099946,0.00305013477550673,-0.408089908603177,-0.40781627900054,1,0.999700903892517
110,0.9,545,549.99,11,0.436180069223966,0.43632906242721,0.00253692505241825,-0.463819930776034,-0.46367093757279,1,0.999614953994751
111,1,550,554.99,11,0.474015662007414,0.474314638015174,0.00234066247449487,-0.525984337992586,-0.525685361984826,1,0.999342620372772
112,1.1,555,559.99,11,0.510533908735122,0.510746954365781,0.00220719251205068,-0.589466091264878,-0.589253045634219,1,0.998081564903259
113,1.2,560,564.99,11,0.563047284560236,0.563093553270679,0.00171278610359039,-0.636952715439764,-0.636906446729321,1,0.982536435127258
114,1.3,565,569.99,11,0.622400881395706,0.622747125417154,0.00358333422900762,-0.677599118604294,-0.677252874582846,3,0.64549332857132
115,1.4,570,574.99,11,0.721876396798007,0.722329711796273,0.00404239069225467,-0.678123603201993,-0.677670288203727,3,0.997195601463318
116,1.5,575,579.99,11,0.837124633262865,0.83745634372838,0.00277063011335221,-0.662875366737135,-0.66254365627162,3,0.999836683273315
117,1.6,580,584.99,11,0.915205755028864,0.915587256021113,0.00325258479220436,-0.684794244971136,-0.684412743978887,3,0.999971389770508
118,1.7,585,589.99,11,1.00244925540132,1.00281393317195,0.00163841251287206,-0.697550744598682,-0.697186066828054,3,0.999988198280334
119,1.8,590,594.99,11,1.10072009618876,1.1010109904528,0.00128362932821944,-0.699279903811243,-0.698989009547203,3,0.999993324279785
120,1.9,595,599.99,11,1.21621987571414,1.2163915327269,0.000906056112518948,-0.683780124285858,-0.683608467273095,3,0.999994993209839
121,2,600,604.99,11,1.37324763228003,1.37331662301183,0.000640937949406568,-0.626752367719972,-0.626683376988171,3,0.999994993209839
122,2.1,605,609.99,11,1.4844480211663,1.48462675091757,0.0013866469987322,-0.615551978833699,-0.615373249082435,3,0.999993562698364
123,2.2,610,614.99,11,1.54869640903744,1.54917484244446,0.00202023388319828,-0.651303590962563,-0.650825157555544,3,0.999991178512573
124,2.3,615,619.99,11,1.60183474717161,1.60212277935354,0.00239050851641413,-0.698165252828392,-0.697877220646461,3,0.99998676776886
125,2.4,620,624.99,11,1.66642485794466,1.66672781176145,0.00141354794508829,-0.733575142055343,-0.733272188238549,3,0.999982833862305
126,2.5,625,629.99,11,1.77641939827731,1.7768961726469,0.00285044519718887,-0.723580601722694,-0.723103827353103,3,0.999980211257935
127,2.6,630,634.99,11,1.92357465000647,1.92377074628985,0.0029472868768476,-0.676425349993533,-0.676229253710147,3,0.999974846839905
128,2.7,635,639.99,11,2.07310477985438,2.07383328162199,0.00700721715170199,-0.626895220145618,-0.626166718378007,3,0.999964714050293
129,2.8,640,644.99,11,2.26752952967338,2.268331300743,0.00660596169448973,-0.532470470326619,-0.531668699257003,3,0.999946475028992
130,2.9,645,649.99,11,2.46404175605746,2.46532804367133,0.00569335430124508,-0.435958243942537,-0.434671956328673,3,0.999940752983093
131,3,650,654.99,11,2.63243665494954,2.63263721414063,0.00132108668419442,-0.367563345050457,-0.367362785859374,3,0.999940991401672
132,3.1,655,659.99,11,2.80549507894086,2.80548795769249,9.35743449454345e-05,-0.29450492105914,-0.294512042307508,3,0.999954581260681
133,3.2,660,664.99,11,2.94979563176207,2.94967274656885,0.00172819593191335,-0.250204368237927,-0.250327253431148,3,0.999970078468323
134,3.3,665,669.99,11,3.06287517644375,3.06285311415657,0.000117470080911866,-0.237124823556254,-0.237146885843431,3,0.999980211257935
135,3.4,670,674.99,11,3.14043795088477,3.14056805434609,0.0013515330238871,-0.259562049115235,-0.259431945653914,3,0.999985098838806
136,3.5,675,679.99,11,3.19080611370197,3.19137098198869,0.00527140055179179,-0.309193886298034,-0.308629018011306,3,0.999988675117493
137,3.6,680,684.99,11,3.23141030765722,3.23213473459607,0.00679433009753141,-0.368589692342777,-0.367865265403933,3,0.999989986419678
138,3.7,685,689.99,11,3.28062651638222,3.28139871583736,0.00544777655961101,-0.419373483617781,-0.41860128416264,3,0.999988198280334
139,3.8,690,694.99,11,3.33838515732479,3.33888771953928,0.005773271863194,-0.461614842675214,-0.461112280460716,3,0.999985933303833
140,3.9,695,699.99,11,3.4001650721412,3.40098549040341,0.0059660338697719,-0.499834927858803,-0.499014509596595,3,0.99998414516449
141,4,700,704.99,11,3.47237489926363,3.4728131956073,0.00319453386141103,-0.52762510073637,-0.527186804392699,3,0.999982595443726
142,4.1,705,709.99,11,3.53502224810463,3.53563164844859,0.00118058136638231,-0.564977751895367,-0.564368351551408,3,0.999979853630066
143,4.2,710,714.99,11,3.60856951164392,3.60890628653947,0.00208573263209707,-0.591430488356082,-0.591093713460529,3,0.999978065490723
144,4.3,715,719.99,11,3.67355918848341,3.6742611844601,0.00145015863266735,-0.626440811516587,-0.625738815539903,3,0.999974608421326
145,4.4,720,724.99,11,3.74728510415818,3.74747169250778,0.0013901116637904,-0.652714895841823,-0.652528307492225,3,0.999969840049744
146,4.5,725,729.99,11,3.8326360018003,3.83300168857615,0.00163376794347289,-0.667363998199697,-0.666998311423851,3,0.999963521957397
147,4.6,730,734.99,11,3.92609476087406,3.92635842169918,0.00191875068281241,-0.673905239125943,-0.673641578300824,3,0.99995481967926
148,4.7,735,739.99,11,4.01960346570612,4.01997815591314,0.00148144504418822,-0.680396534293885,-0.680021844086858,3,0.999944567680359
149,4.8,740,744.99,11,4.11035063967937,4.11062780565126,0.00181719717908108,-0.689649360320625,-0.689372194348738,3,0.999933242797852
150,4.9,745,749.99,11,4.20170313916783,4.20175723737068,0.00120780815897108,-0.698296860832174,-0.698242762629316,3,0.999921202659607
151,5,750,754.99,11,4.27959675089677,4.27996849170392,0.00320266015110523,-0.720403249103233,-0.720031508296077,3,0.999909639358521
152,5.1,755,759.99,11,4.34051350055682,4.34078488415265,0.00298052919225606,-0.759486499443182,-0.759215115847353,3,0.999898552894592
153,5.2,760,764.99,11,4.40754028131627,4.40780646465443,0.00286466345546324,-0.792459718683731,-0.792193535345565,3,0.999882578849792
154,5.3,765,769.99,11,4.47571410696946,4.47603574678674,0.00288621362931756,-0.824285893030541,-0.823964253213262,3,0.999864459037781
155,5.4,770,774.99,11,4.55161202280029,4.55194390790132,0.00269183130192207,-0.848387977199714,-0.84805609209868,3,0.999853730201721
156,5.5,775,779.99,11,4.6320118870678,4.6323245234539,0.00252814287160413,-0.867988112932201,-0.867675476546101,3,0.999851584434509
157,5.6,780,784.99,11,4.70963442566406,4.71020909294377,0.00347093149497191,-0.890365574335944,-0.889790907056232,3,0.999858260154724
158,5.7,785,789.99,11,4.78189441198821,4.78219936441149,0.00318951932298139,-0.918105588011795,-0.917800635588511,3,0.999869346618652
159,5.8,790,794.99,11,4.84828470449438,4.84857075747376,0.00303992655625099,-0.951715295505625,-0.951429242526237,3,0.999878525733948
160,5.9,795,799.99,11,4.91253714779033,4.91282603374591,0.00347582812107169,-0.987462852209669,-0.987173966254091,3,0.999887943267822
161,6,800,804.99,11,4.977526397743,4.97780503841483,0.00394603923116339,-1.022473602257,-1.02219496158517,3,0.999898195266724
162,6.1,805,809.99,11,5.04437175160263,5.04460556915802,0.00476232700245172,-1.05562824839737,-1.05539443084198,3,0.99990439414978
163,6.2,810,814.99,11,5.11270011028579,5.11309420443932,0.00346713931977137,-1.08729988971421,-1.08690579556068,3,0.999910950660706
164,6.3,815,819.99,11,5.19455693928063,5.19476165091626,0.0024532135708329,-1.10544306071937,-1.10523834908374,3,0.99992036819458
165,6.4,820,824.99,11,5.28039662233523,5.28059547397902,0.00244329358328486,-1.11960337766477,-1.11940452602098,3,0.999928116798401
166,6.5,825,829.99,11,5.36207970839306,5.36239579868164,0.00284710549964831,-1.13792029160694,-1.13760420131836,3,0.999933362007141
167,6.6,830,834.99,11,5.44480269075202,5.44508901538666,0.0025416471565412,-1.15519730924798,-1.15491098461334,3,0.999935746192932
168,6.7,835,839.99,11,5.53005028178295,5.53034040959111,0.00271166945686288,-1.16994971821705,-1.16965959040889,3,0.999936103820801
169,6.8,840,844.99,11,5.60991867195567,5.6100862056298,0.00301411698015129,-1.19008132804433,-1.1899137943702,3,0.999938488006592
170,6.9,845,849.99,11,5.68467338487417,5.68505762182288,0.00419341795665222,-1.21532661512583,-1.21494237817712,3,0.999939799308777
171,7,850,854.99,11,5.75756644435702,5.75794148383508,0.00495689161314591,-1.24243355564298,-1.24205851616492,3,0.999941468238831
172,7.1,855,859.99,11,5.82516994921451,5.82557879036739,0.00541936475818274,-1.27483005078549,-1.27442120963261,3,0.999942541122437
173,7.2,860,864.99,11,5.89281187388609,5.89324997619029,0.00565217683905011,-1.30718812611391,-1.30675002380971,3,0.999944448471069
174,7.3,865,869.99,11,5.95205608097313,5.95248615004348,0.00548407161169777,-1.34794391902687,-1.34751384995652,3,0.999945402145386
175,7.4,870,874.99,11,6.00839318879469,6.00891849243449,0.00644595751528406,-1.39160681120531,-1.39108150756551,3,0.999945640563965
176,7.5,875,879.99,11,6.06359349700626,6.06404991663597,0.00688934790706172,-1.43640650299374,-1.43595008336403,3,0.999945402145386
177,7.6,880,884.99,11,6.11654283099949,6.11704294831673,0.00693887682836866,-1.48345716900051,-1.48295705168327,3,0.999943971633911
178,7.7,885,889.99,11,6.16670288649042,6.16720362473395,0.00673022466039489,-1.53329711350958,-1.53279637526605,3,0.999942302703857
179,7.8,890,894.99,11,6.21701576746403,6.21748689528518,0.00609263522793826,-1.58298423253597,-1.58251310471482,3,0.999940276145935
180,7.9,895,899.99,11,6.26143291452344,6.26183383886614,0.00548230911889599,-1.63856708547656,-1.63816616113386,3,0.999937295913696
181,8,900,904.99,11,6.30207168631137,6.30231761192938,0.00465844214037328,-1.69792831368863,-1.69768238807062,3,0.999933242797852
182,8.1,905,909.99,11,6.34179179765593,6.34217518083099,0.0052053915193027,-1.75820820234406,-1.757824819169,3,0.999929428100586
183,8.2,910,914.99,11,6.37990681454554,6.38029116791793,0.00521794305970818,-1.82009318545445,-1.81970883208207,3,0.999924540519714
184,8.3,915,919.99,11,6.41624085960907,6.41664512143057,0.00547186807622956,-1.88375914039093,-1.88335487856943,3,0.999917149543762
185,8.4,920,924.99,11,6.45119093759203,6.45156791746474,0.00513376972450399,-1.94880906240797,-1.94843208253526,3,0.999905347824097
186,8.5,925,929.99,11,6.48270500353564,6.48312238242498,0.00420777552136983,-2.01729499646436,-2.01687761757502,3,0.9998859167099
187,8.6,930,934.99,11,6.52069793079384,6.5209202612129,0.00321334570613706,-2.07930206920616,-2.0790797387871,3,0.999859213829041
188,8.7,935,939.99,11,6.56182932997566,6.56200990310184,0.00313743128994952,-2.13817067002434,-2.13799009689816,3,0.999821245670319
189,8.8,940,944.99,11,6.59729209903319,6.59754186663261,0.00286052583921367,-2.20270790096681,-2.20245813336739,3,0.999766409397125
190,8.9,945,949.99,11,6.62914724754848,6.62935195918412,0.00325960338008085,-2.27085275245152,-2.27064804081589,3,0.99968945980072
191,9,950,954.99,11,6.6503131500127,6.65046190066661,0.00312378221905484,-2.3496868499873,-2.34953809933339,3,0.99957674741745
192,9.1,955,959.99,11,6.66478632086396,6.66510633074973,0.00392744995506165,-2.43521367913604,-2.43489366925027,3,0.999420881271362
193,9.2,960,964.99,11,6.68095764749761,6.68127300043622,0.0040207388343681,-2.51904235250239,-2.51872699956378,3,0.999207437038422
194,9.3,965,969.99,11,6.69612707075739,6.69633271378245,0.00379154600354095,-2.60387292924261,-2.60366728621755,3,0.998906016349792
195,9.4,970,974.99,11,6.72972349062421,6.73000814651945,0.00479684456513972,-2.67027650937579,-2.66999185348055,3,0.998556911945343
196,9.5,975,979.99,11,6.90406919183066,6.90422888631041,0.00341366451597484,-2.59593080816934,-2.59577111368959,3,0.998821318149567
197,9.6,980,984.99,11,6.9736321072063,6.97386972793521,0.00432576359111325,-2.6263678927937,-2.62613027206479,3,0.999059617519379
198,9.7,985,989.99,11,7.03187014205124,7.03191415020192,0.00445197728553812,-2.66812985794876,-2.66808584979808,3,0.999216079711914
199,9.8,990,994.99,11,7.04090776298364,7.04135087150604,0.00662416560625675,-2.75909223701636,-2.75864912849396,3,0.999154806137085
200,9.9,995,999.99,11,7.05123244768776,7.05178743936571,0.00661460182634904,-2.84876755231224,-2.84821256063429,3,0.999014616012573
201,10,1000,1005,11,7.06751946065048,7.06768365684581,0.00321607443517406,-2.93248053934952,-2.93231634315419,3,0.998874127864838
