epoch,lr,loss_mode,train_loss,train_loss_fixed_total,train_loss_main,train_loss_turn,train_loss_theta,train_loss_main_raw,train_loss_turn_raw,train_loss_theta_raw,val_loss,val_loss_main,val_loss_turn,val_loss_theta,val_loss_main_raw,val_loss_turn_raw,val_loss_theta_raw,val_score,val_acc_main,val_acc_turn,val_main_confidence_mean,val_turn_confidence_mean,val_main_low_conf_0p60_ratio,val_turn_low_conf_0p60_ratio,val_turn_left_recall,val_turn_right_recall,val_acc_turn_transition,val_theta_mae_deg,val_theta_abs_le_10_p95_abs_err_deg,val_theta_neg_10_8_p95_abs_err_deg,val_theta_pos_8_10_p95_abs_err_deg,val_theta_abs_le_8_p95_abs_err_deg,val_theta_neg_8_6_p95_abs_err_deg,val_theta_pos_6_8_p95_abs_err_deg,val_theta_neg_2_0p5_p95_abs_err_deg,val_theta_pos_0p5_2_p95_abs_err_deg,val_theta_flat_abs_p95_deg,val_theta_flat_bias_deg,val_theta_near_flat_abs_p95_deg,val_theta_true_zero_abs_p95_deg,val_flat_recall,val_stall_recall,val_slope_recall,s_main,s_turn,s_theta,weight_main,weight_turn,weight_theta,task_weight_main,task_weight_turn,task_weight_theta,initial_loss_main,initial_loss_turn,initial_loss_theta,grad_norm_main,grad_norm_turn,grad_norm_theta,gradnorm_loss,gradnorm_unstable
11,0.0009794098674340962,gradnorm,0.2840502306794621,0.5683143126480635,0.12630942554477195,0.15660825001940304,0.0012394811580099818,0.12630942554477195,0.7830412327879043,0.0016229627331946098,0.45145418619754674,0.24068878766487029,0.20871478817217728,0.002050608787931381,0.24068878766487029,1.043573922862542,0.0027493936712922923,5.033663531155156,0.9358592692828146,0.4982408660351827,0.9507312311009471,0.6196174901553907,0.013261163734776725,0.4982408660351827,0.7583603020496225,0.39691943127962087,0.40683229813664595,2.407119035720825,5.628271579742432,7.5084404945373535,4.748777866363525,5.453238487243652,6.1488471031188965,6.040448188781738,4.739474773406982,3.8422136306762695,5.01715612411499,2.431891679763794,6.046324729919434,nan,0.9223744292237442,0.42857142857142855,0.9459279038718291,nan,nan,nan,nan,nan,nan,0.9882415533065796,1.0087742805480957,1.0029842853546143,1.4583369493484497,0.21649618446826935,0.197836771607399,2.297821044921875,0.14932650327682495,0.02120254561305046,5.696752071380615,0.0
12,0.0009755282581475765,gradnorm,0.27125627352369336,0.5426688724907335,0.11728228446123452,0.15278906647202267,0.0012630878652562492,0.11728228446123452,0.7639453203284782,0.0015816548439234084,0.43748662024131485,0.23284732179164241,0.20392355835405512,0.0007157469707691137,0.23284732179164241,1.0196177891207323,0.0010715322110912836,3.788464512426639,0.9404600811907984,0.49742895805142084,0.9487952260609979,0.634006486368387,0.05953991880920163,0.4817320703653586,0.7022653721682848,0.5616113744075829,0.4083850931677019,1.3458057641983032,3.920802354812622,4.288257598876953,3.6732702255249023,3.9208035469055176,3.245656728744507,4.047547817230225,3.702008008956909,3.46390962600708,4.421087741851807,1.4759225845336914,4.718743324279785,nan,0.8310502283105022,0.5,0.9706275033377837,nan,nan,nan,nan,nan,nan,0.9870127439498901,1.009427547454834,1.0035595893859863,1.4583369493484497,0.21649618446826935,0.197836771607399,1.7226670980453491,0.15576431155204773,0.047799281775951385,4.415040493011475,0.0
13,0.000971320745546089,gradnorm,0.2651909017908688,0.5305741575122117,0.1138157739940533,0.1500739606713865,0.0013973478355854988,0.1138157739940533,0.7503697872017623,0.0017109618596137053,0.4170732258379217,0.22375822535871007,0.19218075350834327,0.001134253340030999,0.22375822535871007,0.9609037433490056,0.0016926643913750398,3.9364260243633673,0.9410013531799729,0.5212449255751015,0.9512335104251299,0.6333469784082559,0.058186738836265225,0.4787550744248985,0.7529665587918015,0.5722748815165877,0.43788819875776397,1.868512511253357,4.665286064147949,5.22702693939209,4.705108642578125,4.5703887939453125,5.293732166290283,4.722053527832031,2.302013397216797,3.7304189205169678,4.490517616271973,1.058899164199829,4.441728591918945,nan,0.9497716894977168,0.5238095238095238,0.9449265687583445,nan,nan,nan,nan,nan,nan,0.9858405590057373,1.0100594758987427,1.0040998458862305,1.4583369493484497,0.21649618446826935,0.197836771607399,0.8527082800865173,0.1817183941602707,0.01756204478442669,2.256875514984131,0.0
14,0.0009667902132486006,gradnorm,0.25332901586031725,0.5067347865120109,0.10535402076723528,0.14695578257587819,0.0010575894240342722,0.10535402076723528,0.7347788982090179,0.0013927362777591467,0.4183799956341719,0.22066986397896793,0.19698106559026224,0.0007290616059985834,0.22066986397896793,0.9849053142196593,0.001099756577730189,3.622781673916461,0.9407307171853857,0.5155615696887687,0.9510262280046182,0.6429442184857261,0.055209742895805144,0.4433017591339648,0.5889967637540453,0.7393364928909952,0.40993788819875776,1.4178025722503662,3.861107587814331,4.073190212249756,3.277886152267456,3.9168782234191895,3.4024763107299805,4.0933518409729,2.9698872566223145,3.2111575603485107,4.349177837371826,1.2421432733535767,4.343599319458008,nan,0.8234398782343988,0.5,0.972630173564753,nan,nan,nan,nan,nan,nan,0.9846674203872681,1.0106916427612305,1.004640817642212,1.4583369493484497,0.21649618446826935,0.197836771607399,1.7612663507461548,0.17206794023513794,0.017283845692873,4.239579677581787,0.0
15,0.0009619397662556431,gradnorm,0.25281873513688136,0.5057898406483631,0.10549127088854156,0.14642667093617534,0.0009769789174019251,0.10549127088854156,0.7321333422029911,0.0012386618929617235,0.40926245959105123,0.19959734720209454,0.20912223249794826,0.0005428831212894288,0.19959734720209454,1.0456111425637231,0.0007987324205285168,3.083151471865248,0.9529093369418132,0.5161028416779432,0.9650225353728215,0.6435961711902668,0.008389715832205684,0.4516914749661705,0.7583603020496225,0.5367298578199052,0.41304347826086957,1.1610585451126099,3.4058878421783447,3.506319046020508,2.933117151260376,3.423213005065918,3.188966989517212,3.4690146446228027,2.4921469688415527,3.071890354156494,3.5944406986236572,0.4990552067756653,3.98888897895813,nan,0.9558599695585996,0.5476190476190477,0.9579439252336449,nan,nan,nan,nan,nan,nan,0.9835397601127625,1.0113050937652588,1.005155086517334,1.4583369493484497,0.21649618446826935,0.197836771607399,0.8952714204788208,0.16522608697414398,0.009565959684550762,2.3654890060424805,0.0
16,0.0009567727288213001,gradnorm,0.24606660763360144,0.49230676211839985,0.10215676383290188,0.1427951841641341,0.0012014335328680943,0.10215676383290188,0.713975901734671,0.0015754132229631728,0.4303537017276387,0.22494245548209577,0.20081188777141545,0.004599355645881051,0.22494245548209577,1.0040594171767951,0.0064741575218364095,6.686274060582177,0.9472259810554804,0.5418132611637347,0.9631531404680023,0.6639643634045886,0.009472259810554804,0.4351826792963464,0.6289104638619202,0.659952606635071,0.42391304347826086,4.026844501495361,8.270729064941406,8.670668601989746,5.805694103240967,8.514481544494629,9.375194549560547,7.173170566558838,7.10762357711792,5.652500629425049,7.116281509399414,4.08910608291626,9.507463455200195,nan,0.9178082191780822,0.42857142857142855,0.9609479305740988,nan,nan,nan,nan,nan,nan,0.9824360609054565,1.0119115114212036,1.0056523084640503,1.4583369493484497,0.21649618446826935,0.197836771607399,1.1303379535675049,0.21072377264499664,0.00857592187821865,2.9847159385681152,0.0
17,0.0009512926421749302,gradnorm,0.2323762942059329,0.46477989744336645,0.09354625905857912,0.13773030024708144,0.0011133897033985677,0.09354625905857912,0.6886514916423733,0.0013923226417001972,0.4517278489385793,0.2462417419611682,0.20488582483728457,0.0006002927932312336,0.2462417419611682,1.0244291073575877,0.0009141537050826221,3.3872338395768176,0.945872801082544,0.515020297699594,0.9640218105363301,0.6647965979813957,0.005953991880920162,0.4324763193504736,0.6008629989212514,0.6516587677725119,0.4518633540372671,1.2574427127838135,3.6188838481903076,3.9312305450439453,2.4163293838500977,3.6410086154937744,3.1934821605682373,2.9324913024902344,2.485987663269043,3.5490469932556152,4.437605857849121,0.9445935487747192,4.668605804443359,nan,0.8112633181126332,0.40476190476190477,0.982977303070761,nan,nan,nan,nan,nan,nan,0.9813563823699951,1.0125116109848022,1.0061320066452026,1.4583369493484497,0.21649618446826935,0.197836771607399,1.098125696182251,0.18674609065055847,0.04276766628026962,2.761155605316162,0.0
18,0.0009455032620941837,gradnorm,0.225259464424559,0.450484094456252,0.08927781855786328,0.13524478391670217,0.000719445988384201,0.08927781855786328,0.6762239064132607,0.0009417125349348809,0.4307264856137184,0.22489358440787607,0.20461713550700547,0.0012157635598825304,0.22489358440787607,1.0230856590890434,0.0018014804527531497,4.039948159826325,0.9461434370771312,0.5282814614343708,0.9686927944322477,0.6772693117869574,0.007848443843031122,0.401894451962111,0.6504854368932039,0.6255924170616114,0.43167701863354035,1.8295055627822876,4.827378273010254,4.821406364440918,3.429140329360962,4.947111129760742,5.301080703735352,4.302803993225098,4.752044677734375,2.945894479751587,4.446347713470459,1.8725321292877197,5.253035545349121,nan,0.969558599695586,0.47619047619047616,0.9475967957276369,nan,nan,nan,nan,nan,nan,0.9802641868591309,1.0131165981292725,1.0066190958023071,1.4583369493484497,0.21649618446826935,0.197836771607399,1.6755234003067017,0.1888706088066101,0.008618377149105072,4.0894999504089355,0.0
19,0.0009394085563309825,gradnorm,0.22783532120696257,0.4559211222718261,0.09393427622726475,0.1330992507825667,0.0009270320953881847,0.09393427622726475,0.6654962418811984,0.0012032019935812957,0.4554858647357466,0.2498609032779327,0.2050979721046107,0.0005269860193692274,0.2498609032779327,1.0254898471019265,0.000795515967077413,3.0359220426598976,0.9447902571041948,0.5640054127198918,0.9593772919924245,0.6707200923763447,0.053585926928281465,0.42652232746955343,0.6623516720604099,0.6101895734597157,0.4984472049689441,1.149984359741211,3.198452949523926,3.6233532428741455,2.0117359161376953,3.2828171253204346,2.9718780517578125,3.0688297748565674,2.7105774879455566,2.531627893447876,4.031627655029297,1.0846067667007446,4.03334903717041,nan,0.8264840182648402,0.42857142857142855,0.9779706275033377,nan,nan,nan,nan,nan,nan,0.9791008830070496,1.0137478113174438,1.0071513652801514,1.4583369493484497,0.21649618446826935,0.197836771607399,3.255021810531616,0.16541840136051178,0.011334557086229324,7.450564861297607,0.0
20,0.0009330127018922192,gradnorm,0.22498385050428188,0.4504677651906318,0.0956170295335123,0.12869188830349318,0.0009249639452660568,0.0956170295335123,0.6434594302588809,0.0011999379957205337,0.4476775944958843,0.24406082016366745,0.20231616789417112,0.0013006102255292246,0.24406082016366745,1.011580828562157,0.00197883930897872,3.9822510527686257,0.9374830852503383,0.5428958051420839,0.959919254446843,0.6782826315824658,0.053585926928281465,0.395128552097429,0.656957928802589,0.6943127962085308,0.4658385093167702,2.1519296169281006,4.596609592437744,5.7547478675842285,4.637381076812744,4.43887996673584,5.634642601013184,4.461286544799805,2.137200355529785,3.1982829570770264,4.28980016708374,0.24113759398460388,4.289825916290283,nan,0.8127853881278538,0.4523809523809524,0.9716288384512684,nan,nan,nan,nan,nan,nan,0.9779939651489258,1.0143539905548096,1.0076520442962646,1.4583369493484497,0.21649618446826935,0.197836771607399,0.6780760288238525,0.15096071362495422,0.006023903843015432,1.8188551664352417,0.0
21,0.0009263200821770459,gradnorm,0.22456022376366222,0.4497329540669258,0.09615834124854648,0.12734856657961968,0.0013595677930012032,0.09615834124854648,0.6367428219356615,0.0017374073819754448,0.448835404654801,0.24247866097096663,0.20586349799200712,0.0004932569138468174,0.24247866097096663,1.0293174678321135,0.0007488537829146243,2.984771469810099,0.9426251691474966,0.5604871447902571,0.9582778741761794,0.6927169723969024,0.053585926928281465,0.38457374830852503,0.7411003236245954,0.5675355450236966,0.4906832298136646,1.1127609014511108,3.27270245552063,3.624415397644043,2.5791373252868652,3.2727036476135254,2.723536252975464,3.1249051094055176,2.0504043102264404,2.7811665534973145,3.7727043628692627,0.18880750238895416,4.1895341873168945,nan,0.8295281582952816,0.47619047619047616,0.9739652870493992,nan,nan,nan,nan,nan,nan,0.9768741130828857,1.0149669647216797,1.0081589221954346,1.4583369493484497,0.21649618446826935,0.197836771607399,1.7884716987609863,0.20581188797950745,0.01377030462026596,4.419853687286377,0.0
22,0.0009193352839727118,gradnorm,0.22076746184121704,0.4422365897211999,0.09518006911007822,0.12527165087716924,0.0006665753963868192,0.09518006911007822,0.6263582419733206,0.0008842834934478261,0.4395390857863007,0.23172544190138378,0.2072774208003355,0.0005362209637431335,0.23172544190138378,1.0363870871728424,0.0007713592945376263,3.260938678348647,0.9426251691474966,0.5529093369418132,0.9572289422660317,0.6897265058020464,0.056833558863328824,0.3631935047361299,0.7346278317152104,0.5829383886255924,0.48757763975155277,1.1253740787506104,3.2915549278259277,3.3866453170776367,2.3001155853271484,3.384429931640625,2.989064931869507,3.209033250808716,3.0451388359069824,3.1499900817871094,4.649990081787109,1.1861432790756226,4.649990081787109,nan,0.8127853881278538,0.42857142857142855,0.9783044058744993,nan,nan,nan,nan,nan,nan,0.9757034182548523,1.0156021118164062,1.0086946487426758,1.4583369493484497,0.21649618446826935,0.197836771607399,2.7179064750671387,0.2533838748931885,0.009739315137267113,6.272605895996094,0.0
23,0.0009120630943110076,gradnorm,0.20964334115329214,0.41971671747327594,0.08678963011499974,0.12240912685435253,0.0006596021428763706,0.08678963011499974,0.6120456261941775,0.0008831583549593034,0.465680391265833,0.24692907033334405,0.21809474539934218,0.0006565740731033133,0.24692907033334405,1.0904737160880125,0.000874630836609257,3.2305081414509202,0.9434370771312585,0.5916102841677943,0.9613374952502838,0.6917069551714538,0.05331529093369418,0.36156968876860623,0.6084142394822006,0.542654028436019,0.5139751552795031,1.2773700952529907,3.6388676166534424,3.33674693107605,2.3430848121643066,3.7231998443603516,2.7322709560394287,2.7833845615386963,3.467733383178711,3.5090956687927246,4.2232184410095215,0.1882975548505783,4.223354816436768,nan,0.821917808219178,0.4523809523809524,0.9769692923898531,nan,nan,nan,nan,nan,nan,0.9745826125144958,1.0162174701690674,1.009200096130371,1.4583369493484497,0.21649618446826935,0.197836771607399,0.7796708941459656,0.19428488612174988,0.005182421300560236,2.109586477279663,0.0
24,0.0009045084971874735,gradnorm,0.21204419771778554,0.4247403665714453,0.08977699339420453,0.12195726969752138,0.0006359213760288705,0.08977699339420453,0.609786338779179,0.0008271852087869454,0.47734397974001375,0.27390378527292863,0.20301042777840275,0.00042976340855861207,0.27390378527292863,1.0150521086420516,0.0006567621025784856,2.9696081406016868,0.9366711772665764,0.5694181326116373,0.9556293067220545,0.7145205913549683,0.05791610284167794,0.34614343707713124,0.674217907227616,0.6706161137440758,0.4813664596273292,1.0402861833572388,3.026951313018799,3.216866970062256,2.2953128814697266,3.0720322132110596,2.9325997829437256,2.5696215629577637,1.9026715755462646,2.8680388927459717,4.368039131164551,0.8378158807754517,4.487429141998291,nan,0.8143074581430746,0.40476190476190477,0.9709612817089452,nan,nan,nan,nan,nan,nan,0.9733473062515259,1.0168769359588623,1.0097757577896118,1.4583369493484497,0.21649618446826935,0.197836771607399,6.8049211502075195,0.25907695293426514,0.008543995209038258,14.704540252685547,0.0
25,0.0008966766701456174,gradnorm,0.204138098960852,0.4088811349887526,0.08548553167810832,0.11797447752423205,0.0009805599040314,0.08548553167810832,0.5898723788512107,0.0012086012548211415,0.46746027379300503,0.25580514836375867,0.20960171449329598,0.002053407860065386,0.25580514836375867,1.0480085581500733,0.0029660176343368986,4.898856541937716,0.9407307171853857,0.5664411366711772,0.9575216574375194,0.7165243698756857,0.05899864682002706,0.32828146143437076,0.651564185544768,0.6457345971563981,0.4968944099378882,2.57265043258667,6.044285297393799,6.568605422973633,4.835033416748047,6.03323221206665,7.671645164489746,5.429312229156494,3.4938080310821533,5.779634952545166,4.829763412475586,-1.096034288406372,4.532011032104492,nan,0.832572298325723,0.47619047619047616,0.9709612817089452,nan,nan,nan,nan,nan,nan,0.9721940159797668,1.0175011157989502,1.0103048086166382,1.4583369493484497,0.21649618446826935,0.197836771607399,0.4423062205314636,0.17485012114048004,0.00603845389559865,1.2359166145324707,0.0
26,0.0008885729807284853,gradnorm,0.19317232467037154,0.386700066064229,0.07802126423255581,0.11404635706722964,0.0012824128442788455,0.07802126423255581,0.5702317770931349,0.0016058644638711486,0.47399172895816083,0.26825320442410056,0.20491740271267614,0.0008211206252679118,0.26825320442410056,1.0245869939478873,0.0012227481314584774,3.3539238249161207,0.9396481732070365,0.5870094722598106,0.9628192377799429,0.728197826961489,0.055209742895805144,0.3104194857916103,0.6591154261057174,0.7334123222748815,0.5170807453416149,1.6023566722869873,3.5703494548797607,3.632423162460327,4.1181721687316895,3.3357975482940674,3.1756608486175537,3.323932409286499,3.2827563285827637,3.3268003463745117,3.918153762817383,1.1040278673171997,3.756840467453003,nan,0.8188736681887366,0.42857142857142855,0.9732977303070761,nan,nan,nan,nan,nan,nan,0.9710468053817749,1.0181292295455933,1.0108239650726318,1.4583369493484497,0.21649618446826935,0.197836771607399,1.7675179243087769,0.32124534249305725,0.021165763959288597,4.606639862060547,0.0
