epoch,lr,loss_mode,train_loss,train_loss_fixed_total,train_loss_main,train_loss_turn,train_loss_theta,train_loss_main_base,train_loss_turn_base,train_loss_theta_base,train_loss_main_raw,train_loss_turn_raw,train_loss_theta_raw,train_loss_transition_focal_raw,train_loss_transition_focal_weighted,train_loss_stall_focal_raw,train_loss_stall_focal_weighted,train_loss_theta_smooth,train_loss_flat_theta_expert_reg,train_loss_flat_theta_expert_reg_weighted,val_loss,val_loss_main,val_loss_turn,val_loss_theta,val_loss_main_base,val_loss_turn_base,val_loss_theta_base,val_loss_main_raw,val_loss_turn_raw,val_loss_theta_raw,val_loss_transition_focal_raw,val_loss_transition_focal_weighted,val_loss_stall_focal_raw,val_loss_stall_focal_weighted,val_loss_theta_smooth,val_loss_flat_theta_expert_reg,val_loss_flat_theta_expert_reg_weighted,val_score,val_acc_main,val_acc_turn,val_main_confidence_mean,val_turn_confidence_mean,val_main_low_conf_0p60_ratio,val_turn_low_conf_0p60_ratio,val_turn_left_recall,val_turn_right_recall,val_acc_turn_transition,val_theta_mae_deg,val_theta_abs_le_10_p95_abs_err_deg,val_theta_neg_10_8_p95_abs_err_deg,val_theta_pos_8_10_p95_abs_err_deg,val_theta_abs_le_8_p95_abs_err_deg,val_theta_neg_8_6_p95_abs_err_deg,val_theta_pos_6_8_p95_abs_err_deg,val_theta_neg_2_0p5_p95_abs_err_deg,val_theta_pos_0p5_2_p95_abs_err_deg,val_theta_flat_abs_p95_deg,val_theta_flat_bias_deg,val_theta_near_flat_abs_p95_deg,val_theta_true_zero_abs_p95_deg,val_flat_recall,val_stall_recall,val_slope_recall,val_flat_as_stall_ratio,val_stall_as_flat_ratio,val_cm_main,val_cm_turn,s_main,s_turn,s_theta,weight_main,weight_turn,weight_theta,task_weight_main,task_weight_turn,task_weight_theta,initial_loss_main,initial_loss_turn,initial_loss_theta,grad_norm_main,grad_norm_turn,grad_norm_theta,gradnorm_loss,gradnorm_unstable
1,0.0009998741174712534,uncertainty_weighting,0.8321947070566955,1.803015801945387,0.710883565520669,0.16372127868034525,0.02690305821771118,0.710883565520669,0.16372127868034525,0.02690305821771118,0.710883565520669,1.0232580137076832,0.030665112059798695,0.5260771301814076,0.0,1.5426134180190365,0.0,0.0,0.0,0.0,0.713892416863706,0.547124678275582,0.16283648967823575,0.003931254813767698,0.547124678275582,0.16283648967823575,0.003931254813767698,0.547124678275582,1.0177280851888075,0.005196569907492851,0.5298163139933016,0.0,3.0598830598616953,0.0,0.0,0.0,0.0,8.616475492532176,0.8083897158322056,0.44113667117726657,0.7710265516715996,0.4929964200205449,0.14506089309878215,0.801894451962111,0.6256742179072277,0.6718009478672986,0.31832298136645965,2.9617412090301514,8.318293571472168,10.90528392791748,6.932297706604004,8.291364669799805,10.747745513916016,7.131278038024902,5.361353874206543,9.984173774719238,8.613175392150879,0.4572089910507202,10.533374786376953,nan,0.365296803652968,0.047619047619047616,0.9162216288384513,0.0,0.023809523809523808,"[[240, 0, 417], [1, 2, 39], [249, 2, 2745]]","[[567, 85, 192], [858, 483, 583], [278, 69, 580]]",-0.0703558623790741,-0.06507685780525208,-0.06631843000650406,1.0728899240493774,1.0672410726547241,1.068566918373108,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,0.0009994965332706573,uncertainty_weighting,0.3385242777982766,1.1637244596766347,0.4221533084638366,0.15421593135328834,0.005492994380924733,0.4221533084638366,0.15421593135328834,0.005492994380924733,0.4221533084638366,0.9638495946061741,0.0067671723093034476,0.5391723371920926,0.0,0.9806831314965634,0.0,0.0,0.0,0.0,0.5561628056798478,0.3946792366540158,0.15753221379968568,0.003951356188471004,0.3946792366540158,0.15753221379968568,0.003951356188471004,0.3946792366540158,0.9845763639603642,0.005156303453227664,0.550855999354258,0.0,2.5631076633940286,0.0,0.0,0.0,0.0,7.232212209198956,0.8717185385656292,0.4324763193504736,0.8205699333958506,0.5273818363836036,0.14722598105548038,0.7155615696887686,0.5782092772384034,0.7144549763033176,0.30124223602484473,3.2078421115875244,7.990175247192383,9.348061561584473,8.3540620803833,7.8841118812561035,8.625831604003906,9.73117733001709,7.5397419929504395,6.892616271972656,6.780241966247559,0.8016977310180664,6.9232378005981445,nan,0.806697108066971,0.23809523809523808,0.8948598130841121,0.0,0.23809523809523808,"[[530, 0, 127], [10, 10, 22], [227, 88, 2681]]","[[603, 71, 170], [889, 459, 576], [319, 72, 536]]",-0.1581634283065796,-0.13004422187805176,-0.13214540481567383,1.17135751247406,1.1388787031173706,1.1412742137908936,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,0.000998867437523228,uncertainty_weighting,-0.02821259604902981,0.8293326391889032,0.2616684117850681,0.14879934478367915,0.0041985615485841555,0.2616684117850681,0.14879934478367915,0.0041985615485841555,0.2616684117850681,0.9299959261401956,0.00540169075660381,0.5378259797228667,0.0,0.6576662719947499,0.0,0.0,0.0,0.0,0.44718523548162353,0.28625584005180327,0.15852179982988052,0.0024076041368533215,0.28625584005180327,0.15852179982988052,0.0024076041368533215,0.28625584005180327,0.99076125626635,0.003351441136446652,0.5479227611676605,0.0,2.633063110513096,0.0,0.0,0.0,0.0,5.853855822991495,0.9161028416779432,0.42760487144790255,0.9028567166966893,0.5402183818143461,0.038159675236806495,0.7285520974289581,0.5512405609492989,0.6789099526066351,0.3059006211180124,2.3730506896972656,6.814924716949463,7.29165506362915,6.470221042633057,6.8068108558654785,8.274007797241211,6.129216194152832,5.096049785614014,7.614048957824707,5.4858856201171875,1.0147277116775513,6.287638187408447,nan,0.9558599695585996,0.23809523809523808,0.9168891855807744,0.0,0.19047619047619047,"[[628, 0, 29], [8, 10, 24], [202, 47, 2747]]","[[573, 79, 192], [817, 496, 611], [304, 112, 511]]",-0.24661816656589508,-0.19472579658031464,-0.19766201078891754,1.2796905040740967,1.2149778604507446,1.218550443649292,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4,0.0009979871469976195,uncertainty_weighting,-0.2744468309621253,0.7208315835752608,0.20971753053068284,0.14629066652611644,0.004407591231088885,0.20971753053068284,0.14629066652611644,0.004407591231088885,0.20971753053068284,0.9143166885458772,0.0054995034737603185,0.542966714614431,0.0,0.5303702291608996,0.0,0.0,0.0,0.0,0.4841881194682502,0.32287655621968686,0.15906288916993688,0.002248674087196145,0.32287655621968686,0.15906288916993688,0.002248674087196145,0.32287655621968686,0.9941430823567433,0.0031501962633800965,0.5758699831120538,0.0,2.221724573069621,0.0,0.0,0.0,0.0,5.9642793472381825,0.8985115020297699,0.47550744248985116,0.9073121970528046,0.5514393313764296,0.04059539918809202,0.6506089309878214,0.6666666666666666,0.5130331753554502,0.34006211180124224,2.403907060623169,6.727774143218994,8.614704132080078,5.940450191497803,6.510561466217041,8.118644714355469,6.292354106903076,6.085890293121338,6.955577373504639,5.534120082855225,0.7199320793151855,5.9283647537231445,nan,0.8554033485540334,0.23809523809523808,0.9172229639519359,0.0,0.19047619047619047,"[[562, 0, 95], [8, 10, 24], [168, 80, 2748]]","[[433, 161, 250], [505, 706, 713], [159, 150, 618]]",-0.3282178044319153,-0.2590307593345642,-0.26299670338630676,1.3884912729263306,1.2956736087799072,1.300822377204895,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5,0.0009968561049466212,uncertainty_weighting,-0.4870869045833385,0.6653759023139146,0.18659830473282712,0.14238546662390056,0.0037041789266604305,0.18659830473282712,0.14238546662390056,0.0037041789266604305,0.18659830473282712,0.8899091839198949,0.0046773621833535745,0.530614362749115,0.0,0.4332777676955034,0.0,0.0,0.0,0.0,0.4467509214223157,0.284069558877261,0.15896755994092143,0.003713799816718847,0.284069558877261,0.15896755994092143,0.003713799816718847,0.284069558877261,0.9935472692301212,0.005349162691783195,0.579642407150488,0.0,1.703438748430879,0.0,0.0,0.0,0.0,6.582703019845156,0.9131258457374831,0.4587280108254398,0.9215954656375557,0.5621662700693046,0.033558863328822734,0.6506089309878214,0.6774541531823085,0.5580568720379147,0.33540372670807456,3.329766035079956,8.349833488464355,9.295978546142578,7.2414469718933105,8.332470893859863,8.562993049621582,8.132338523864746,4.4883131980896,5.315549373626709,5.785334587097168,0.5116387009620667,6.436932563781738,nan,0.7503805175038052,0.40476190476190477,0.9559412550066756,0.0,0.16666666666666666,"[[493, 0, 164], [7, 17, 18], [90, 42, 2864]]","[[471, 91, 282], [574, 596, 754], [197, 102, 628]]",-0.40559685230255127,-0.3229963183403015,-0.32826611399650574,1.5001976490020752,1.3812602758407593,1.3885583877563477,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6,0.0009954748808839672,uncertainty_weighting,-0.7045989017375794,0.6052253467936115,0.15992473516430913,0.13979322676167052,0.002894711167325015,0.15992473516430913,0.13979322676167052,0.002894711167325015,0.15992473516430913,0.8737076840885928,0.0036860518745017155,0.5301534871983942,0.0,0.42102270984510565,0.0,0.0,0.0,0.0,0.41039906180437263,0.248273173446423,0.1602681682985755,0.001857712989451215,0.248273173446423,0.1602681682985755,0.001857712989451215,0.248273173446423,1.0016760630762465,0.0024389382243831925,0.5780647677804202,0.0,1.9534022667353244,0.0,0.0,0.0,0.0,5.063563493866238,0.9369418132611638,0.4654939106901218,0.9394144704773777,0.5642919739520458,0.05872801082543978,0.6365358592692828,0.7766990291262136,0.4774881516587678,0.3804347826086957,2.025099277496338,5.791683673858643,6.505339622497559,4.503252983093262,5.970247268676758,5.819613456726074,4.4478302001953125,4.496325492858887,6.273301124572754,4.934292793273926,1.4583607912063599,5.343022346496582,nan,0.817351598173516,0.42857142857142855,0.9702937249666221,0.0,0.07142857142857142,"[[537, 0, 120], [3, 18, 21], [78, 11, 2907]]","[[403, 103, 338], [481, 597, 846], [128, 79, 720]]",-0.48087871074676514,-0.3865964412689209,-0.39352667331695557,1.6174951791763306,1.471962332725525,1.482198715209961,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7,0.0009938441702975688,uncertainty_weighting,-0.8984318215442126,0.5769432140526087,0.14827068720658163,0.13703697051054423,0.003163953131367682,0.14827068720658163,0.13703697051054423,0.003163953131367682,0.14827068720658163,0.856481088023486,0.0039804532426534565,0.5192762443450858,0.0,0.3390948025585597,0.0,0.0,0.0,0.0,0.39200259756009537,0.23279449468697844,0.1577435476531518,0.0014645615798019186,0.23279449468697844,0.1577435476531518,0.0014645615798019186,0.23279449468697844,0.9858972051630808,0.001966622162418735,0.5517582085845596,0.0,1.8641238027589688,0.0,0.0,0.0,0.0,4.450732783738064,0.937212449255751,0.4828146143437077,0.9408396041533387,0.5667957584308723,0.05953991880920163,0.6541271989174561,0.6871628910463862,0.6030805687203792,0.37577639751552794,1.8155937194824219,5.189655303955078,5.584278583526611,4.071339130401611,5.210550308227539,5.700708866119385,4.254366397857666,3.825000524520874,5.596480846405029,5.687860488891602,0.22458036243915558,6.492556571960449,nan,0.958904109589041,0.5,0.9385847797062751,0.0,0.0,"[[630, 0, 27], [0, 21, 21], [163, 21, 2812]]","[[509, 98, 237], [585, 638, 701], [200, 90, 637]]",-0.5547199845314026,-0.4497966468334198,-0.45870688557624817,1.7414534091949463,1.5679932832717896,1.5820269584655762,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8,0.0009919647942993148,uncertainty_weighting,-1.0975591443658013,0.5421516187784279,0.1343453694972234,0.13395709859815683,0.0027733404742569267,0.1343453694972234,0.13395709859815683,0.0027733404742569267,0.1343453694972234,0.8372318823379818,0.003573052411470412,0.5061291428816442,0.0,0.3317812736926182,0.0,0.0,0.0,0.0,0.41585262824298563,0.2522619235660775,0.16137834707116241,0.002212359921953796,0.2522619235660775,0.16137834707116241,0.002212359921953796,0.2522619235660775,1.0086147000728345,0.003177985092385575,0.5928411730571432,0.0,2.026385546812891,0.0,0.0,0.0,0.0,5.702483815147529,0.9369418132611638,0.46414073071718537,0.9575082172855982,0.5883261047366837,0.013531799729364006,0.6005412719891745,0.6709816612729234,0.5627962085308057,0.37267080745341613,2.452871799468994,6.605437278747559,7.42023229598999,3.9731943607330322,6.75312614440918,6.789001941680908,4.6984148025512695,5.307745933532715,7.885416030883789,9.069411277770996,1.1599355936050415,7.465234756469727,nan,0.9710806697108066,0.42857142857142855,0.9365821094793058,0.0,0.07142857142857142,"[[638, 0, 19], [3, 18, 21], [183, 7, 2806]]","[[475, 150, 219], [578, 618, 728], [203, 102, 622]]",-0.626461923122406,-0.5126541256904602,-0.5238884687423706,1.8709791898727417,1.6697169542312622,1.688580870628357,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9,0.0009898376992116178,uncertainty_weighting,-1.2470300932373077,0.5587452541203095,0.14519549025472492,0.1317575168256946,0.0024196177690484696,0.14519549025472492,0.1317575168256946,0.0024196177690484696,0.14519549025472492,0.8234844979966385,0.0030365074006922285,0.5009340202392241,0.0,0.2951529365235757,0.0,0.0,0.0,0.0,0.3714999427976079,0.21463150341714024,0.15513421211981482,0.0017342307849337268,0.21463150341714024,0.15513421211981482,0.0017342307849337268,0.21463150341714024,0.9695888552839927,0.0026096546762851,0.572477781570974,0.0,1.667822252715186,0.0,0.0,0.0,0.0,4.912299059337894,0.9382949932341001,0.476319350473613,0.9547906757058321,0.5928336371884477,0.014614343707713126,0.5648173207036535,0.5911542610571737,0.6860189573459715,0.36490683229813664,2.2244436740875244,5.777749061584473,7.011429786682129,5.269079685211182,5.675557613372803,6.440345287322998,5.55605936050415,3.739949941635132,5.533804416656494,5.63913106918335,1.0373374223709106,6.0898756980896,nan,0.9254185692541856,0.5238095238095238,0.9469292389853138,0.0,0.047619047619047616,"[[608, 0, 49], [2, 22, 18], [145, 14, 2837]]","[[579, 97, 168], [705, 633, 586], [276, 103, 548]]",-0.6946415901184082,-0.5751081705093384,-0.5890259742736816,2.002990961074829,1.7773228883743286,1.8022321462631226,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,0.0009874639560909118,uncertainty_weighting,-1.4508860543603739,0.5168903272463078,0.12562779103494742,0.1310913064655407,0.0017260676407908776,0.12562779103494742,0.1310913064655407,0.0017260676407908776,0.12562779103494742,0.819320688595161,0.002299976556651081,0.49929245258496946,0.0,0.2735831729215833,0.0,0.0,0.0,0.0,0.37613884362219474,0.21411219955458533,0.16080877821645492,0.0012178706921730316,0.21411219955458533,0.16080877821645492,0.0012178706921730316,0.21411219955458533,1.0050548832535906,0.0016754711569817447,0.5891599104030206,0.0,1.6375357683341536,0.0,0.0,0.0,0.0,3.962574472315139,0.9488497970230041,0.48416779431664414,0.9587545121532374,0.602593818560638,0.010284167794316644,0.521786197564276,0.6709816612729234,0.5438388625592417,0.4192546583850932,1.7539960145950317,4.632534980773926,4.766829967498779,4.0652384757995605,4.728043556213379,5.159931659698486,3.6479921340942383,3.5039374828338623,4.230473518371582,4.813072681427002,0.5919979810714722,5.087304592132568,nan,0.9649923896499238,0.5714285714285714,0.9506008010680908,0.0,0.07142857142857142,"[[634, 0, 23], [3, 24, 15], [135, 13, 2848]]","[[459, 119, 266], [473, 708, 743], [192, 113, 622]]",-0.7632296085357666,-0.6369056105613708,-0.654223620891571,2.145193099975586,1.890621542930603,1.923648476600647,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
