model,seed,best_epoch,acc_main,acc_turn,acc_turn_pure,acc_turn_transition,main_confidence_mean,main_low_conf_0p60_ratio,main_low_conf_0p70_ratio,turn_confidence_mean,turn_low_conf_0p60_ratio,turn_low_conf_0p70_ratio,turn_right_recall,turn_straight_recall,turn_left_recall,theta_mae_deg,theta_abs_le_8_mae_deg,theta_abs_le_8_rmse_deg,theta_abs_le_8_bias_deg,theta_abs_le_10_mae_deg,theta_abs_le_10_rmse_deg,theta_abs_le_10_bias_deg,theta_pos_6_8_mae_deg,theta_pos_6_8_rmse_deg,theta_pos_6_8_bias_deg,theta_pos_6_8_n,theta_neg_8_6_mae_deg,theta_neg_8_6_rmse_deg,theta_neg_8_6_bias_deg,theta_neg_8_6_n,theta_flat_abs_p95_deg,theta_flat_bias_deg,theta_near_flat_abs_p95_deg,theta_near_flat_bias_deg,theta_flat_turn_abs_p95_deg,flat_recall,stall_recall,slope_recall,uphill_recall,downhill_recall,checkpoint_file,onnx_file,report_file
ModernTCN-small,101,44,0.9730443974630021,0.9323467230443975,0.9466370205669816,0.6559139784946236,0.994967425094198,0.004228329809725159,0.005813953488372093,0.9522290046101958,0.022727272727272728,0.045454545454545456,0.9403508771929825,0.9516393442622951,0.8656330749354005,1.4445734024047852,1.4445734024047852,3.831589698791504,0.8075345158576965,1.4445734024047852,3.831589698791504,0.8075345158576965,0.6908068060874939,1.3207908868789673,-0.1538267582654953,68.0,1.6213802099227905,1.8652993440628052,1.621193766593933,55.0,7.305659770965576,0.762423574924469,9.184871673583984,0.850068986415863,3.230102062225342,0.9969442322383499,0.8653846153846154,0.9246704331450094,0.8209366391184573,0.6819787985865724,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_v6_longrun_diag2steer_seed101\modern_tcn_seed101.pt,,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_v6_longrun_diag2steer_seed101\ModernTCN_train_report.md
