epoch,lr,train_loss,val_loss,val_score,val_acc_main,val_acc_turn,val_main_confidence_mean,val_turn_confidence_mean,val_main_low_conf_0p60_ratio,val_turn_low_conf_0p60_ratio,val_turn_left_recall,val_turn_right_recall,val_acc_turn_transition,val_theta_mae_deg,val_theta_flat_abs_p95_deg,val_theta_flat_bias_deg,val_theta_near_flat_abs_p95_deg,val_flat_recall,val_stall_recall,val_slope_recall
1,0.0009998286624877785,0.8833463265477015,0.6742476587107498,1.8078089433596112,0.8746208291203236,0.9069767441860465,0.6759887701863863,0.8705429968741464,0.32103134479271994,0.04903943377148635,0.8755458515283843,0.8526912181303116,0.4636363636363636,4.374030590057373,13.509720802307129,2.6994333267211914,13.297908782958984,0.9761255115961801,0.48484848484848486,0.5986547085201793
2,0.0009993147673772868,0.2626495356113768,0.3819576336713122,0.9001476508416788,0.9464105156723963,0.9089989888776542,0.9485466904247365,0.906715351527663,0.02679474216380182,0.03286147623862487,0.8820960698689956,0.8781869688385269,0.45454545454545453,4.728189468383789,14.58399486541748,3.5223684310913086,13.656380653381348,0.9740791268758526,0.7272727272727273,0.8878923766816144
3,0.000998458666866564,0.12751743906453608,0.3352134396803271,0.8183109104089827,0.9514661274014156,0.9120323559150657,0.9612967330882034,0.9148867172868984,0.023761375126390292,0.025278058645096056,0.8842794759825328,0.8895184135977338,0.4636363636363636,4.060322284698486,12.521143913269043,3.0077924728393555,12.06788158416748,0.9665757162346521,0.803030303030303,0.9237668161434978
4,0.0009972609476841365,0.09970639493997079,0.3695312151713607,0.8245358186983779,0.9544994944388271,0.9150657229524772,0.972723875515953,0.9143434856392952,0.014155712841253791,0.03083923154701719,0.8864628820960698,0.9065155807365439,0.4818181818181818,3.8613998889923096,12.795607566833496,2.8072781562805176,10.704839706420898,0.9740791268758526,0.8333333333333334,0.9080717488789237
5,0.000995722430686905,0.09050020207718763,0.41117095175840496,0.8311404803805365,0.9590495449949444,0.9135490394337715,0.979352883567279,0.9328203359488371,0.014155712841253791,0.0262891809908999,0.8930131004366813,0.9036827195467422,0.509090909090909,3.739156484603882,10.95649528503418,3.43969988822937,10.553069114685059,0.9815825375170532,0.8181818181818182,0.905829596412556
6,0.0009938441702975688,0.07601462172308457,0.32869545209877893,0.72507643485455,0.967644084934277,0.9175935288169869,0.9782273166398529,0.9285568762290851,0.011627906976744186,0.03640040444893832,0.8908296943231441,0.9178470254957507,0.5,2.9767708778381348,9.586810111999512,1.0238925218582153,9.00996208190918,0.9843110504774898,0.8636363636363636,0.9282511210762332
7,0.0009916274537819772,0.06820219420264058,0.3651439173277034,0.7801638935341839,0.9630940343781598,0.917087967644085,0.9773488732993416,0.9342634447672122,0.010111223458038422,0.02275025278058645,0.8820960698689956,0.9121813031161473,0.4909090909090909,3.1383163928985596,8.43156623840332,1.0239298343658447,8.4396390914917,0.9843110504774898,0.8787878787878788,0.905829596412556
8,0.0009890738003669026,0.0653736309195178,0.4815643723259319,0.9201863666654171,0.9630940343781598,0.9150657229524772,0.9854382646866252,0.9358050558209084,0.010616784630940344,0.027300303336703743,0.8777292576419214,0.9235127478753541,0.4818181818181818,3.601797580718994,10.04674243927002,-0.1490258127450943,8.978096961975098,0.9863574351978172,0.803030303030303,0.9103139013452914
9,0.000986184960198838,0.06334895482081211,0.4942885282909906,0.8582157573447704,0.9600606673407482,0.9186046511627907,0.9880260895056675,0.9425755530213694,0.007077856420626896,0.01769464105156724,0.888646288209607,0.9178470254957507,0.509090909090909,1.955340027809143,8.095780372619629,0.22062908113002777,8.244912147521973,0.984993178717599,0.7878787878787878,0.9035874439461884
10,0.0009829629131445337,0.050423611660639744,0.3910175468490145,0.7799354210146672,0.9706774519716885,0.9186046511627907,0.9868398609699467,0.9330667162974807,0.006066734074823054,0.02275025278058645,0.8755458515283843,0.9291784702549575,0.509090909090909,3.14225435256958,9.340143203735352,3.0522258281707764,8.560367584228516,0.9877216916780355,0.8787878787878788,0.9282511210762332
11,0.0009794098674340962,0.049790426765027436,0.44118755652039066,0.8490047247262111,0.962082912032356,0.923154701718908,0.9806144626315115,0.9428511064177596,0.008594539939332659,0.01769464105156724,0.8864628820960698,0.9263456090651558,0.5272727272727272,3.6171278953552246,8.94046688079834,3.15358829498291,8.240986824035645,0.9911323328785812,0.9242424242424242,0.8721973094170403
12,0.0009755282581475765,0.048689242538559906,0.31758086071457975,0.7117002147122202,0.9691607684529828,0.9191102123356926,0.987865364379716,0.940420259273911,0.005561172901921132,0.021739130434782608,0.8755458515283843,0.9150141643059491,0.4818181818181818,2.3610455989837646,6.796982765197754,2.0525684356689453,9.426691055297852,0.9870395634379263,0.8333333333333334,0.9304932735426009
13,0.000971320745546089,0.04046436282510822,0.34365565762963407,0.7112790832324264,0.9721941354903944,0.9226491405460061,0.989274958128211,0.9402972599477576,0.006572295247724975,0.020728008088978768,0.8733624454148472,0.9121813031161473,0.5,2.220410108566284,7.084656238555908,1.5695827007293701,7.801265716552734,0.9890859481582538,0.8636363636363636,0.9327354260089686
14,0.0009667902132486006,0.04186148156213783,0.3730720538642216,0.773466154765158,0.9711830131445905,0.9216380182002022,0.9883795959396434,0.9426552526452873,0.008594539939332659,0.021233569261880688,0.8777292576419214,0.9121813031161473,0.509090909090909,3.5719809532165527,11.818584442138672,3.624648332595825,11.27184772491455,0.985675306957708,0.9090909090909091,0.9327354260089686
15,0.0009619397662556431,0.03404333787681968,0.3781301891779634,0.7319883247367028,0.968149646107179,0.9226491405460061,0.9897070035736611,0.9458840583276625,0.005055611729019211,0.016683518705763397,0.8842794759825328,0.9291784702549575,0.5272727272727272,2.535841703414917,6.42332124710083,2.5137085914611816,7.80891227722168,0.990450204638472,0.8636363636363636,0.9103139013452914
16,0.0009567727288213001,0.036781064527325366,0.3845502458761387,0.707695005017285,0.9711830131445905,0.9246713852376137,0.9907988638853358,0.9427204684840328,0.004044489383215369,0.019211324570273004,0.8733624454148472,0.9178470254957507,0.5363636363636364,1.9364274740219116,6.072986125946045,1.7172324657440186,6.923776149749756,0.990450204638472,0.9090909090909091,0.9170403587443946
17,0.0009512926421749302,0.03230549144165345,0.3653029645176339,0.6925319287995884,0.9661274014155713,0.9251769464105156,0.9874480291223479,0.9367754891264402,0.008594539939332659,0.022244691607684528,0.8755458515283843,0.9263456090651558,0.5454545454545454,2.2121331691741943,8.516115188598633,2.0430946350097656,8.870983123779297,0.9884038199181446,0.8787878787878788,0.905829596412556
18,0.0009455032620941837,0.032290180876480126,0.41446686809537864,0.7512017010491893,0.9716885743174924,0.9261880687563195,0.9916270444457397,0.9504001338067216,0.003033367037411527,0.019716885743174924,0.8930131004366813,0.9178470254957507,0.5181818181818182,1.8153882026672363,7.83089017868042,1.6582683324813843,8.989192008972168,0.9911323328785812,0.9090909090909091,0.9170403587443946
19,0.0009394085563309825,0.029087867610551987,0.4047403567902842,0.7304626564961363,0.9732052578361982,0.9226491405460061,0.9922514140613923,0.9439043391745133,0.003033367037411527,0.02275025278058645,0.8908296943231441,0.9178470254957507,0.5363636363636364,2.069531202316284,6.2900166511535645,1.9865913391113281,7.572962284088135,0.9890859481582538,0.8939393939393939,0.9327354260089686
20,0.0009330127018922192,0.027941264880549016,0.34005857457164806,0.6463491238731597,0.9767441860465116,0.9246713852376137,0.992629320920089,0.9464098440471873,0.003538928210313448,0.01870576339737108,0.8842794759825328,0.9150141643059491,0.5363636363636364,1.5599929094314575,5.6981377601623535,-0.1043517142534256,5.53962516784668,0.990450204638472,0.9242424242424242,0.9394618834080718
21,0.0009263200821770459,0.031117769059698423,0.40432108599688815,0.7471387939497394,0.9742163801820021,0.9266936299292214,0.9919745319837658,0.94455681806491,0.003538928210313448,0.01870576339737108,0.8799126637554585,0.9348441926345609,0.509090909090909,1.804436206817627,7.163272380828857,1.213842511177063,6.7407121658325195,0.9918144611186903,0.8636363636363636,0.9327354260089686
