model,seed,best_epoch,acc_main,acc_turn,acc_turn_pure,acc_turn_transition,turn_right_recall,turn_straight_recall,turn_left_recall,theta_mae_deg,theta_flat_abs_p95_deg,theta_flat_bias_deg,theta_near_flat_abs_p95_deg,theta_near_flat_bias_deg,theta_flat_turn_abs_p95_deg,flat_recall,stall_recall,slope_recall,uphill_recall,downhill_recall,checkpoint_file,onnx_file,report_file
ModernTCN-small,42,42,0.981759340982642,0.9476316563695204,0.9784800474455647,0.7445621862799777,0.929234851835471,0.9576105810928014,0.9237328280435813,0.43352362513542175,1.3193764686584473,-0.18849141895771027,1.9938725233078003,-0.11849026381969452,0.9367430806159973,0.9863584691170898,0.9728841413311422,0.976019722097714,0.9720930232558139,0.9796712802768166,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_v4_industrial_seed42\modern_tcn_seed42.pt,,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_v4_industrial_seed42\ModernTCN_train_report.md
