epoch,lr,train_loss,val_loss,val_score,val_acc_main,val_acc_turn,val_turn_left_recall,val_turn_right_recall,val_acc_turn_transition,val_theta_mae_deg,val_theta_flat_abs_p95_deg,val_theta_flat_bias_deg,val_theta_near_flat_abs_p95_deg,val_flat_recall,val_stall_recall,val_slope_recall
1,0.0009999036202410325,0.26010485407139866,0.10825989919574092,0.49267562239507645,0.9656038353245567,0.8907997869264135,0.9065759637188209,0.8642789820923656,0.4927536231884058,2.0004372596740723,4.28910493850708,0.338479220867157,6.142147541046143,0.9637107416204803,0.9622641509433962,0.9698434622467772
2,0.0009996145181203615,0.09546408744436735,0.08356678220442365,0.38919605536389446,0.974887755878548,0.9064759150749563,0.9374149659863945,0.9236569274269557,0.5760869565217391,2.618225336074829,4.883047580718994,2.2802212238311768,5.179952144622803,0.9853523357086302,0.9835931091058244,0.9541896869244936
3,0.000999132805092358,0.07463633920190517,0.07607914210437422,0.31968897287633713,0.9760292215204323,0.912411536412754,0.9537414965986395,0.9401508011310085,0.5990338164251208,1.4132109880447388,3.299678087234497,1.0315712690353394,3.758178949356079,0.9792821324887834,0.977850697292863,0.9698434622467772
4,0.0009984586668665642,0.061376487223793165,0.07949393579634155,0.29048573178964654,0.9756487329731375,0.9195647211018948,0.9696145124716553,0.9264844486333648,0.6147342995169082,0.9081414937973022,2.2566511631011963,0.2956729531288147,3.0324339866638184,0.9787542887305357,0.9835931091058244,0.9680018416206262
5,0.0009975923633360987,0.05335631679571752,0.06982085226871486,0.25612495342114644,0.974963853588007,0.9248154630545621,0.9786848072562359,0.9476908576814326,0.6419082125603864,1.0206935405731201,2.0118982791900635,-0.13861121237277985,2.8550026416778564,0.9734758511480601,0.9745693191140279,0.977670349907919
6,0.0009965342284774634,0.04719689263103652,0.0713273173739704,0.25919423655288143,0.9816604520203942,0.9283920553991325,0.9759637188208616,0.9410933081998115,0.6370772946859904,1.1707427501678467,2.3940579891204834,0.8839305639266968,2.9014623165130615,0.9842966481921351,0.9786710418375718,0.9779005524861878
7,0.0009952846702217888,0.04360261811349281,0.0675121990223351,0.25398567765926583,0.9812038657636405,0.9215432615478274,0.98140589569161,0.9547596606974552,0.6322463768115942,0.8795566558837891,2.2112677097320557,0.6390091180801392,2.713021755218506,0.9861441013460016,0.9827727645611156,0.9721454880294659
8,0.000993844170297569,0.04172379708875819,0.06724520703092626,0.23251447313055293,0.9808994749258048,0.9274788828856252,0.9791383219954648,0.9429783223374175,0.6491545893719807,0.785566508769989,1.6183840036392212,-0.08735844492912292,1.9131791591644287,0.9845605700712589,0.9581624282198523,0.9808931860036832
9,0.000992213284044946,0.03647295239878822,0.07607015368448083,0.23456353048428705,0.9803667909595921,0.9302184004261471,0.9841269841269841,0.941564561734213,0.6497584541062802,0.5894713997840881,1.5878654718399048,0.3940592408180237,2.352193832397461,0.9873317498020586,0.9794913863822805,0.9684622467771639
10,0.0009903926402016153,0.03542232054945472,0.06204192644930153,0.16846542926302227,0.9839433833041625,0.938817441595008,0.963265306122449,0.9509896324222432,0.696256038647343,0.6089385747909546,1.5186612606048584,0.1827903687953949,2.0256106853485107,0.9912905779889153,0.9680065627563577,0.9755985267034991
11,0.0009883829406604364,0.035186327530558156,0.07284334426058744,0.17953747123687613,0.9824214291149836,0.9407198843314816,0.9709750566893424,0.9481621112158342,0.6986714975845411,0.6667672991752625,1.1890907287597656,0.02035129815340042,1.705833077430725,0.9853523357086302,0.9803117309269893,0.9779005524861878
12,0.0009861849601988384,0.031122424261008034,0.07089752272382627,0.17499744504072268,0.9825736245339015,0.9391979301423027,0.9678004535147392,0.9608859566446748,0.6968599033816425,0.5097609758377075,1.4213190078735352,0.2717568576335907,2.1185669898986816,0.9901029295328583,0.9655455291222313,0.9742173112338858
13,0.00098379954618013,0.033601538722942824,0.07750715069446142,0.17564178003418274,0.9816604520203942,0.9417852522639069,0.9782312925170068,0.9514608859566447,0.7016908212560387,0.46738260984420776,1.2888978719711304,0.05503862351179123,1.626519799232483,0.9904988123515439,0.9770303527481542,0.9675414364640884
14,0.0009812276182268238,0.03063277122744459,0.0601822131114022,0.17878176453456768,0.9828019176622783,0.9421657408112016,0.9700680272108844,0.9439208294062206,0.6986714975845411,1.0907562971115112,1.3649413585662842,0.13490644097328186,3.171372175216675,0.9856162575877541,0.9639048400328137,0.983195211786372
15,0.0009784701678661046,0.028552348503713437,0.061279911698926444,0.15995234645919854,0.9824214291149836,0.9413286660071531,0.9841269841269841,0.9542884071630537,0.7022946859903382,0.5262383222579956,1.2980152368545532,-0.31828632950782776,1.4610050916671753,0.9893111638954869,0.9622641509433962,0.9760589318600368
16,0.0009755282581475771,0.029017797282042398,0.06280473759571499,0.17491228169232897,0.983258503919032,0.9381325622098775,0.9863945578231292,0.937794533459001,0.6950483091787439,0.7284708619117737,1.2816308736801147,0.006817756686359644,1.6235547065734863,0.9845605700712589,0.9696472518457753,0.9848066298342542
17,0.0009724030232334394,0.02648050623639195,0.07170530092009429,0.16873119893152635,0.983258503919032,0.9417091545544479,0.9863945578231292,0.9368520263901979,0.7047101449275363,0.5835764408111572,1.4114725589752197,0.019726719707250595,1.7525136470794678,0.9871997888624967,0.9786710418375718,0.977670349907919
18,0.0009690956679612424,0.026881887549544195,0.05334640112031895,0.1462234464829228,0.9863785100068488,0.9438398904192984,0.9868480725623583,0.9429783223374175,0.7137681159420289,0.8725212812423706,2.4018068313598633,0.9559367895126343,2.795689821243286,0.9898390076537344,0.9803117309269893,0.9820441988950276
19,0.000965607467379402,0.025480586188948752,0.07136321279375704,0.1759780634939308,0.9839433833041625,0.9396545163990564,0.9786848072562359,0.9594721960414703,0.7016908212560387,0.7381803393363953,1.4203730821609497,-0.10610447078943253,1.8458653688430786,0.9890472420163632,0.9647251845775225,0.9804327808471455
20,0.0009619397662556437,0.02417731123273078,0.06460580576639845,0.16825267556241494,0.9827258199528194,0.9410242751693174,0.9927437641723356,0.9632422243166824,0.697463768115942,0.538124680519104,1.5071513652801514,-0.4514480531215668,2.1694459915161133,0.9837688044338876,0.9803117309269893,0.9815837937384899
21,0.0009580939785585683,0.0245070358319975,0.062161924929100304,0.14115935363536916,0.9849326535271289,0.943078913324709,0.982766439909297,0.9142318567389256,0.7228260869565217,0.6559947729110718,1.3115164041519165,-0.2722725570201874,1.6925840377807617,0.9898390076537344,0.977850697292863,0.9783609576427256
22,0.0009540715869125409,0.02438985995180109,0.07033452270221546,0.15808254004848785,0.984628262689293,0.9439920858382163,0.9836734693877551,0.9514608859566447,0.7179951690821256,0.7856358289718628,1.5333733558654785,0.14125515520572662,1.9401541948318481,0.9898390076537344,0.9737489745693191,0.9785911602209945
23,0.000949874142026111,0.022950727325493775,0.059129974588873126,0.10671247350969783,0.9844760672703752,0.9460467239936078,0.9782312925170068,0.909048067860509,0.7572463768115942,0.5290861129760742,1.4908946752548218,0.28166377544403076,2.0807976722717285,0.9914225389284772,0.9680065627563577,0.9769797421731123
24,0.0009455032620941842,0.022725673610002453,0.051494248022086006,0.14925483128864467,0.9856936306217183,0.9410242751693174,0.9882086167800453,0.944392082940622,0.7041062801932367,0.6622592210769653,1.8907601833343506,0.758902370929718,2.32755708694458,0.9904988123515439,0.9762100082034455,0.9799723756906077
25,0.0009409606321741778,0.021774423830058655,0.07340695645871927,0.12520479761218273,0.9834867970474088,0.945818430865231,0.9832199546485261,0.8803016022620169,0.7620772946859904,0.634338915348053,1.3470118045806885,-0.21271148324012756,2.6758105754852295,0.9899709685932964,0.9581624282198523,0.9792817679558011
26,0.0009362480035363989,0.022046887048362232,0.061138608611337165,0.11631100162738665,0.9856936306217183,0.9466555056692794,0.9628117913832199,0.9302544769085768,0.7463768115942029,0.7079828977584839,1.4670616388320923,-0.30279526114463806,2.031686305999756,0.9916864608076009,0.9868744872846595,0.9749079189686924
27,0.0009313671929888962,0.02191985034547896,0.06853373904373945,0.11650241995006787,0.9830302107906552,0.9489384369530477,0.9823129251700681,0.9401508011310085,0.7506038647342995,0.5226807594299316,1.3179361820220947,0.3762895166873932,1.6678067445755005,0.9856162575877541,0.9762100082034455,0.9804327808471455
28,0.0009263200821770464,0.02145876815437775,0.06930361228251795,0.12830195686575022,0.9828780153717374,0.9507647819800624,0.9782312925170068,0.9429783223374175,0.7681159420289855,0.9035264849662781,1.389859914779663,-0.004584304988384247,2.463153600692749,0.9871997888624967,0.963084495488105,0.9808931860036832
29,0.0009211086168581436,0.02055156910584218,0.06766362864824338,0.11864209655803402,0.9853131420744236,0.9502320980138498,0.980498866213152,0.9429783223374175,0.7481884057971014,0.651654839515686,1.5463314056396484,-0.08182485401630402,1.7723588943481445,0.9930060702032198,0.9622641509433962,0.9783609576427256
30,0.000915734806151273,0.01984976270160679,0.06217951767369691,0.12776053909578428,0.9859980214595541,0.9459706262841489,0.980498866213152,0.9500471253534402,0.731280193236715,0.5550141334533691,1.4404481649398804,0.12707296013832092,1.697623610496521,0.9899709685932964,0.9803117309269893,0.9806629834254144
31,0.0009102007217627571,0.020715529587747458,0.06436693542398449,0.11165616849053371,0.9836389924663268,0.9483296552773761,0.9659863945578231,0.8939679547596607,0.7711352657004831,0.5142374038696289,1.3329919576644897,-0.031884510070085526,1.889105200767517,0.9852203747690683,0.9729286300246104,0.9838858195211786
32,0.000904508497187474,0.019186012922664378,0.07225357653789596,0.1424311638125383,0.983334601628491,0.9477969713111636,0.9727891156462585,0.946277097078228,0.7469806763285024,1.1610652208328247,2.1906769275665283,0.8237336277961731,2.9914298057556152,0.9854842966481921,0.9696472518457753,0.9834254143646409
33,0.0008986603268863538,0.018236673351820935,0.05591429397428363,0.10426344565842385,0.9849326535271289,0.9506886842706035,0.98140589569161,0.9500471253534402,0.7475845410628019,0.5357650518417358,1.1562875509262085,0.09985334426164627,1.3191828727722168,0.9885193982581156,0.9819524200164069,0.97951197053407
34,0.0008926584654403727,0.018967089440279555,0.06967175992455349,0.15128026035086675,0.9837911878852447,0.9490906323719656,0.9664399092970521,0.9175306314797361,0.7626811594202898,1.6708959341049194,2.833460807800293,1.4004286527633667,3.4482386112213135,0.9914225389284772,0.9614438063986874,0.9767495395948435
35,0.0008865052266813688,0.019627143962665263,0.06253856449524679,0.11571588304207345,0.9847804581082109,0.9503842934327676,0.964172335600907,0.9420358152686145,0.7602657004830918,0.769102156162262,2.088703155517578,0.7245228886604309,2.6374008655548096,0.9916864608076009,0.9647251845775225,0.9783609576427256
36,0.0008802029828000158,0.018792533474165075,0.0676779032020584,0.11811870694086755,0.9853131420744236,0.9489384369530477,0.9664399092970521,0.9302544769085768,0.7506038647342995,0.6811825633049011,1.2853602170944214,0.3140459954738617,1.8538562059402466,0.9904988123515439,0.9606234618539786,0.983195211786372
37,0.0008737541634312987,0.01964875916797869,0.06584037158851704,0.1149762052500738,0.9859219237500951,0.9506886842706035,0.9705215419501134,0.9524033930254477,0.7644927536231884,0.6754787564277649,1.2949413061141968,0.31165066361427307,1.7157647609710693,0.9885193982581156,0.963084495488105,0.9877992633517495
38,0.000867161254717843,0.01608386992692251,0.06314404319086472,0.10686333125510603,0.9866829008446846,0.9493189255003425,0.9782312925170068,0.9533459000942507,0.7506038647342995,0.5065955519676208,1.1323692798614502,-0.04773837327957153,1.592332124710083,0.9906307732911058,0.9762100082034455,0.9827348066298343
39,0.0008604267983514597,0.01727930711250868,0.0790920739012733,0.12901009505177075,0.9829541130811963,0.9487862415341298,0.9777777777777777,0.9147031102733271,0.769927536231884,0.5836002230644226,1.3925141096115112,-0.20730017125606537,1.9772083759307861,0.9897070467141726,0.9581624282198523,0.9781307550644567
40,0.000853553390593274,0.016542328357694643,0.06566420372532432,0.12357088014571613,0.9851609466555057,0.947188189635492,0.9650793650793651,0.9227144203581527,0.7560386473429952,0.9074693322181702,1.6285815238952637,0.06610852479934692,1.9717903137207031,0.9883874373185537,0.9606234618539786,0.9864180478821363
41,0.0008465436812728183,0.016924118509585338,0.06477178440410632,0.11388634222349779,0.9873677802298151,0.9484818506962941,0.9582766439909297,0.9420358152686145,0.7542270531400966,0.7008964419364929,1.4900810718536377,-0.26334309577941895,2.175321578979492,0.9911586170493534,0.9565217391304348,0.9894106813996317
42,0.0008394003727664712,0.016542314808415656,0.056662323978287236,0.09962647805245403,0.9864546077163078,0.948634046115212,0.9591836734693877,0.9382657869934025,0.7554347826086957,0.46696585416793823,1.1979438066482544,-0.18819153308868408,1.663557529449463,0.9908946951702297,0.9844134536505332,0.9792817679558011
43,0.0008321262189556411,0.016301120707250896,0.06502825392238792,0.1319064436786849,0.9843238718514573,0.9468077010881972,0.9746031746031746,0.9368520263901979,0.7373188405797102,0.7521070837974548,1.3827183246612549,-0.23891818523406982,1.7801344394683838,0.9903668514119821,0.9598031173092699,0.9806629834254144
44,0.0008247240241650922,0.01665266611944384,0.06437072152558614,0.1154776989111558,0.9853892397838825,0.9496994140476371,0.98140589569161,0.9302544769085768,0.7536231884057971,0.7135347127914429,1.7375586032867432,0.06581724435091019,2.03149151802063,0.9897070467141726,0.9794913863822805,0.97951197053407
45,0.0008171966420818231,0.016242857363940637,0.06967576864910366,0.11984980919960858,0.9855414352028004,0.949851609466555,0.9768707482993197,0.9387370405278039,0.7481884057971014,0.6286454796791077,1.263676404953003,0.3188186585903168,1.7244583368301392,0.9937978358405912,0.9663658736669402,0.9765193370165746
46,0.0008095469746549173,0.01569259143924347,0.07025424623220522,0.12549864356036455,0.9839433833041625,0.9473403850544099,0.9687074829931973,0.9335532516493874,0.7433574879227053,0.5582461357116699,1.2802433967590332,0.1395965814590454,1.4286516904830933,0.9899709685932964,0.9794913863822805,0.9746777163904236
47,0.0008017779709767859,0.015512644683753693,0.05575081239953455,0.1019029688652636,0.986074119169013,0.9481013621489993,0.9619047619047619,0.9387370405278039,0.7560386473429952,0.5552228093147278,1.5259431600570679,0.4456216096878052,2.133502960205078,0.9919503826867248,0.9680065627563577,0.9808931860036832
48,0.0007938926261462369,0.015837522560819776,0.07070990427852966,0.11780592788731323,0.9856175329122593,0.9518301499124876,0.9700680272108844,0.9604147031102733,0.7566425120772947,0.6087533831596375,1.2905263900756836,-0.2958042323589325,2.175348997116089,0.9926101873845342,0.9688269073010665,0.9781307550644567
49,0.0007858939801138065,0.015441566018627607,0.0648391489757381,0.10680950642914575,0.9862263145879309,0.9522106384597824,0.962358276643991,0.9382657869934025,0.7717391304347826,0.4619954526424408,1.1801291704177856,-0.04272177442908287,1.9815376996994019,0.994061757719715,0.9712879409351928,0.9767495395948435
50,0.0007777851165098014,0.013569191527476916,0.06704495413728939,0.1115502056551049,0.9855414352028004,0.9505364888516855,0.9591836734693877,0.9302544769085768,0.767512077294686,0.506921112537384,1.2646821737289429,0.03909450024366379,2.0551271438598633,0.9897070467141726,0.9745693191140279,0.981353591160221
51,0.0007695691614555006,0.014354110550274758,0.07004737973755505,0.11715372401089937,0.9866068031352256,0.948405752986835,0.9700680272108844,0.942507068803016,0.748792270531401,0.5675714612007141,1.207309603691101,-0.06939470022916794,1.6042832136154175,0.9918184217471628,0.9663658736669402,0.983195211786372
52,0.0007612492823579748,0.01624358370807941,0.06580558892939892,0.11441823830970238,0.9872916825203562,0.9509169773989803,0.981859410430839,0.9481621112158342,0.7693236714975845,0.7059808373451233,1.411111831665039,0.23848223686218262,1.9095114469528198,0.9934019530219055,0.9680065627563577,0.9820441988950276
53,0.0007528286866889927,0.014809144742580941,0.07476876002626043,0.12572447938510478,0.9861502168784719,0.9490906323719656,0.964625850340136,0.9005655042412818,0.7759661835748792,0.7277708649635315,1.2751463651657104,-0.2848185896873474,1.6425286531448364,0.9916864608076009,0.955701394585726,0.985036832412523
54,0.0007443106207484779,0.014265726521304546,0.06631118734698516,0.11138260971859112,0.9852370443649646,0.9525150292976181,0.9705215419501134,0.9194156456173421,0.7814009661835749,0.5354325175285339,1.3640347719192505,0.13596142828464508,1.9239506721496582,0.9894431248350488,0.9729286300246104,0.981353591160221
55,0.0007356983684129991,0.013337648591429031,0.07472178730573631,0.1189730029837285,0.9847804581082109,0.9459706262841489,0.9691609977324263,0.8699340245051838,0.7832125603864735,0.4274287223815918,1.3992867469787598,0.3613871932029724,1.959527611732483,0.9907627342306677,0.9770303527481542,0.9765193370165746
