epoch,lr,loss_mode,freeze_mode,freeze_early_blocks,preserve_mode,lambda_preserve_main,lambda_preserve_turn,lambda_preserve_theta,s_range,lambda_s_prior,train_loss,train_loss_fixed_total,train_loss_main,train_loss_turn,train_loss_theta,train_loss_main_base,train_loss_turn_base,train_loss_theta_base,train_loss_preserve,train_loss_main_raw,train_loss_turn_raw,train_loss_theta_raw,train_loss_transition_focal_raw,train_loss_transition_focal_weighted,train_loss_stall_focal_raw,train_loss_stall_focal_weighted,train_loss_theta_smooth,train_loss_flat_theta_expert_reg,train_loss_flat_theta_expert_reg_weighted,val_loss,val_loss_main,val_loss_turn,val_loss_theta,val_loss_main_base,val_loss_turn_base,val_loss_theta_base,val_loss_preserve,val_loss_main_raw,val_loss_turn_raw,val_loss_theta_raw,val_loss_transition_focal_raw,val_loss_transition_focal_weighted,val_loss_stall_focal_raw,val_loss_stall_focal_weighted,val_loss_theta_smooth,val_loss_flat_theta_expert_reg,val_loss_flat_theta_expert_reg_weighted,val_score,val_acc_main,val_acc_turn,val_main_confidence_mean,val_turn_confidence_mean,val_main_low_conf_0p60_ratio,val_turn_low_conf_0p60_ratio,val_turn_left_recall,val_turn_right_recall,val_acc_turn_transition,val_theta_mae_deg,val_theta_abs_le_10_p95_abs_err_deg,val_theta_neg_10_8_p95_abs_err_deg,val_theta_pos_8_10_p95_abs_err_deg,val_theta_abs_le_8_p95_abs_err_deg,val_theta_neg_8_6_p95_abs_err_deg,val_theta_pos_6_8_p95_abs_err_deg,val_theta_neg_2_0p5_p95_abs_err_deg,val_theta_pos_0p5_2_p95_abs_err_deg,val_theta_flat_abs_p95_deg,val_theta_flat_bias_deg,val_theta_near_flat_abs_p95_deg,val_theta_true_zero_abs_p95_deg,val_flat_recall,val_stall_recall,val_slope_recall,val_flat_as_stall_ratio,val_stall_as_flat_ratio,val_cm_main,val_cm_turn,s_main,s_turn,s_theta,raw_s_main,raw_s_turn,raw_s_theta,weight_main,weight_turn,weight_theta,bounded_s_prior,s_prior_lambda,task_weight_main,task_weight_turn,task_weight_theta,initial_loss_main,initial_loss_turn,initial_loss_theta,grad_norm_main,grad_norm_turn,grad_norm_theta,gradnorm_loss,gradnorm_unstable
1,0.0,bounded_uncertainty,early_blocks,3,baseline,0.05,0.05,0.05,0.25,0.01,0.0959482759744843,0.22749712679735062,0.050446300437914295,0.06215841302808093,0.0011438502794565645,0.050446300437914295,0.06215841302808093,0.0011438502794565645,0.005062055047326499,0.050446300437914295,0.3107920585476167,0.0016909322414060922,0.1923862896533748,0.0,0.1135548076637222,0.0,0.0,0.0,0.0,0.5635188322912533,0.291049872941674,0.2721340631680495,0.0003348933451154291,0.291049872941674,0.2721340631680495,0.0003348933451154291,0.003153128083795309,0.291049872941674,1.3606702901675027,0.0005526017338410524,1.189054612732708,0.0,2.7094426782273744,0.0,0.0,0.0,0.0,0.9545553819780869,0.9491204330175913,0.6254397834912043,0.9713533688825575,0.8307865391271518,0.05006765899864682,0.18024357239512856,0.674217907227616,0.6338862559241706,0.5496894409937888,0.915945291519165,2.8716254234313965,2.8120622634887695,1.537435531616211,3.02390193939209,2.7336835861206055,1.8024910688400269,1.3529855012893677,2.380016326904297,3.880016326904297,0.8951082825660706,3.887570381164551,nan,0.9452054794520548,0.5238095238095238,0.9559412550066756,0.0,0.0,"[[621, 0, 36], [0, 22, 20], [128, 4, 2864]]","[[535, 264, 45], [361, 1151, 412], [80, 222, 625]]",-0.016156824305653572,-0.016212403774261475,-0.016232987865805626,-0.06471750140190125,-0.06494075059890747,-0.06502343714237213,1.0162880420684814,1.016344428062439,1.0163654088974,2.535107276892412e-06,0.01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
