segment_idx,theta_true_deg,t0,t1,n_windows,theta_pred_median_deg,theta_pred_mean_deg,theta_pred_std_deg,error_median_deg,error_mean_deg,label_main_mode,conf_main_median
21,-8,100,104.99,11,-7.67807092433156,-7.67808373093626,7.56647711955675e-05,0.321929075668438,0.321916269063743,3,0.999822080135345
22,-7.9,105,109.99,11,-7.57129372326311,-7.57129744882084,1.0603804943789e-05,0.328706276736893,0.328702551179165,3,0.999814927577972
23,-7.8,110,114.99,11,-7.46160771538187,-7.46165335346405,0.000484108383410731,0.338392284618128,0.338346646535945,3,0.999808251857758
24,-7.7,115,119.99,11,-7.35573124551021,-7.35581964989049,0.000755818025781631,0.344268754489788,0.344180350109508,3,0.999799191951752
25,-7.6,120,124.99,11,-7.25224875694264,-7.25240103911482,0.00124002904250383,0.347751243057358,0.347598960885181,3,0.999789535999298
26,-7.5,125,129.99,11,-7.15197218841675,-7.15214022659348,0.00143271586502523,0.348027811583255,0.347859773406515,3,0.999777972698212
27,-7.4,130,134.99,11,-7.05135240288506,-7.05133532741213,0.00051393883108558,0.348647597114944,0.348664672587868,3,0.999769866466522
28,-7.3,135,139.99,11,-6.94576365473218,-6.94579473985449,0.000380964947409409,0.354236345267817,0.354205260145514,3,0.999765574932098
29,-7.2,140,144.99,11,-6.84160241611584,-6.84163047422249,0.000113312214806048,0.358397583884158,0.358369525777511,3,0.999765694141388
30,-7.1,145,149.99,11,-6.74151837354718,-6.74157577042094,0.000205852188372725,0.358481626452823,0.358424229579059,3,0.999767482280731
31,-7,150,154.99,11,-6.64314102449737,-6.64320990850746,0.000297500013382595,0.356858975502633,0.356790091492538,3,0.999769032001495
32,-6.9,155,159.99,11,-6.54673205058899,-6.54677966787372,0.000647201065914852,0.35326794941101,0.353220332126284,3,0.999771058559418
33,-6.8,160,164.99,11,-6.45229187870887,-6.45239646598054,0.000615243056819994,0.347708121291129,0.347603534019464,3,0.999769508838654
34,-6.7,165,169.99,11,-6.3570773341316,-6.35715541561234,0.000538732133293516,0.3429226658684,0.342844584387661,3,0.999767601490021
35,-6.6,170,174.99,11,-6.26221369052294,-6.26224415471895,0.00100833033857363,0.33778630947706,0.337755845281047,3,0.999764978885651
36,-6.5,175,179.99,11,-6.16502180618095,-6.16500888315258,0.000407542886944565,0.334978193819049,0.334991116847422,3,0.999761283397675
37,-6.4,180,184.99,11,-6.060878923698,-6.06087325774562,0.000195696680258578,0.339121076301996,0.339126742254376,3,0.99975973367691
38,-6.3,185,189.99,11,-5.94896029773182,-5.94888927928761,0.000341580382262549,0.351039702268178,0.35111072071239,3,0.999761998653412
39,-6.2,190,194.99,11,-5.83225285538381,-5.83222615555342,0.000546519056107007,0.367747144616186,0.36777384444658,3,0.999761283397675
40,-6.1,195,199.99,11,-5.71557785643436,-5.71544346470086,0.00113752258404618,0.384422143565637,0.384556535299135,3,0.999760568141937
41,-6,200,204.99,11,-5.59167907866398,-5.59146427697616,0.0014396510591683,0.408320921336021,0.40853572302384,3,0.99975973367691
42,-5.9,205,209.99,11,-5.47181053939072,-5.47162752136728,0.00163181038147778,0.428189460609277,0.428372478632719,3,0.999772369861603
43,-5.8,210,214.99,11,-5.35244956855017,-5.35238809684764,0.00100635495191463,0.447550431449834,0.447611903152364,3,0.999785006046295
44,-5.7,215,219.99,11,-5.2467114100092,-5.24665599233798,0.000472689248999426,0.453288589990802,0.453344007662022,3,0.99980241060257
45,-5.6,220,224.99,11,-5.14050282218915,-5.14041721197716,0.00116898435982747,0.459497177810853,0.459582788022836,3,0.99982076883316
46,-5.5,225,229.99,11,-5.02767321974241,-5.02763802098345,0.00151087158251048,0.472326780257586,0.472361979016548,3,0.999841213226318
47,-5.4,230,234.99,11,-4.92080253045969,-4.92059684862673,0.00171193292592772,0.479197469540307,0.479403151373267,3,0.999858498573303
48,-5.3,235,239.99,11,-4.81687181072784,-4.81667618013917,0.00166401117840714,0.48312818927216,0.483323819860829,3,0.999876379966736
49,-5.2,240,244.99,11,-4.71723044979476,-4.71703051152996,0.0016733589748288,0.482769550205244,0.482969488470038,3,0.99989652633667
50,-5.1,245,249.99,11,-4.61379662632502,-4.61361826524874,0.00184806973380634,0.486203373674979,0.486381734751259,3,0.999913334846497
51,-5,250,254.99,11,-4.51983883655503,-4.51962818731177,0.00173333786495957,0.480161163444967,0.480371812688233,3,0.999927043914795
52,-4.9,255,259.99,11,-4.42181068092654,-4.42162327761119,0.0022757449768462,0.47818931907346,0.478376722388812,3,0.999937891960144
53,-4.8,260,264.99,11,-4.32255693322885,-4.32238447095231,0.00277659671850683,0.477443066771145,0.477615529047688,3,0.999948263168335
54,-4.7,265,269.99,11,-4.23852511587019,-4.23829424771466,0.00226018396827912,0.461474884129813,0.461705752285337,3,0.999959111213684
55,-4.6,270,274.99,11,-4.15234178892297,-4.15209178847619,0.00282820163761583,0.447658211077033,0.447908211523812,3,0.999967813491821
56,-4.5,275,279.99,11,-4.0689524362331,-4.06877248403321,0.00287710298617889,0.431047563766896,0.43122751596679,3,0.999975681304932
57,-4.4,280,284.99,11,-3.99976005861994,-3.99942790186365,0.00323871124739927,0.400239941380064,0.400572098136349,3,0.999980807304382
58,-4.3,285,289.99,11,-3.92663989534719,-3.92643184623275,0.00266423735470924,0.373360104652812,0.373568153767246,3,0.999985098838806
59,-4.2,290,294.99,11,-3.85721529130224,-3.85705350119627,0.00284655292311209,0.34278470869776,0.342946498803725,3,0.999989032745361
60,-4.1,295,299.99,11,-3.79610772323225,-3.79584767154118,0.00245230287239145,0.303892276767749,0.304152328458818,3,0.999991893768311
61,-4,300,304.99,11,-3.73118848271857,-3.73099067888789,0.00283666775313046,0.268811517281427,0.269009321112108,3,0.999993324279785
62,-3.9,305,309.99,11,-3.65423231445322,-3.65412667936844,0.00227309745927903,0.245767685546784,0.245873320631561,3,0.999993920326233
63,-3.8,310,314.99,11,-3.57525718495789,-3.57508934082061,0.00256860964843597,0.224742815042114,0.224910659179389,3,0.999994039535522
64,-3.7,315,319.99,11,-3.48861580844945,-3.48846969673226,0.00190505268919026,0.211384191550549,0.211530303267738,3,0.999993920326233
65,-3.6,320,324.99,11,-3.39856872886612,-3.39844155540072,0.00131494878043305,0.201431271133882,0.20155844459928,3,0.999992609024048
66,-3.5,325,329.99,11,-3.3167473314776,-3.31668694639607,0.00141825036047997,0.183252668522404,0.183313053603929,3,0.999990224838257
67,-3.4,330,334.99,11,-3.20409317951517,-3.20395579957391,0.00199780847758517,0.195906820484832,0.196044200426092,3,0.999987959861755
68,-3.3,335,339.99,11,-3.0908678529834,-3.09070373440385,0.00194366512205259,0.209132147016602,0.209296265596148,3,0.999986529350281
69,-3.2,340,344.99,11,-2.97458943189263,-2.9744496846699,0.00183704790062456,0.225410568107369,0.225550315330104,3,0.999986290931702
70,-3.1,345,349.99,11,-2.85990201799165,-2.85992701027475,0.00259065272131615,0.240097982008346,0.240072989725247,3,0.999987602233887
