model,seed,best_epoch,acc_main,acc_turn,acc_turn_pure,acc_turn_transition,main_confidence_mean,main_low_conf_0p60_ratio,main_low_conf_0p70_ratio,turn_confidence_mean,turn_low_conf_0p60_ratio,turn_low_conf_0p70_ratio,turn_right_recall,turn_straight_recall,turn_left_recall,theta_mae_deg,theta_abs_le_8_mae_deg,theta_abs_le_8_rmse_deg,theta_abs_le_8_bias_deg,theta_abs_le_10_mae_deg,theta_abs_le_10_rmse_deg,theta_abs_le_10_bias_deg,theta_pos_6_8_mae_deg,theta_pos_6_8_rmse_deg,theta_pos_6_8_bias_deg,theta_pos_6_8_n,theta_neg_8_6_mae_deg,theta_neg_8_6_rmse_deg,theta_neg_8_6_bias_deg,theta_neg_8_6_n,theta_flat_abs_p95_deg,theta_flat_bias_deg,theta_near_flat_abs_p95_deg,theta_near_flat_bias_deg,theta_flat_turn_abs_p95_deg,flat_recall,stall_recall,slope_recall,uphill_recall,downhill_recall,checkpoint_file,onnx_file,report_file
ModernTCN-small,42,79,0.9783298097251586,0.9408033826638478,0.953307392996109,0.6989247311827957,0.9976518000030542,0.0005285412262156448,0.0015856236786469344,0.9566954516909784,0.013742071881606765,0.03488372093023256,0.9263157894736842,0.9647540983606557,0.875968992248062,0.4906442165374756,0.490644246339798,1.0532000064849854,-0.06321897357702255,0.490644246339798,1.0532000064849854,-0.06321897357702255,0.5309867858886719,0.8248666524887085,-0.18251365423202515,68.0,0.38798388838768005,0.4651133716106415,0.25775375962257385,55.0,2.0333797931671143,-0.07013857364654541,2.159895658493042,-0.04571324586868286,1.852493405342102,0.9938884644766998,0.9038461538461539,0.9472693032015066,0.8264462809917356,0.7208480565371025,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_v6_theta_repair_s42_lam120_f100_nf200_w1p0_unfreeze\modern_tcn_seed42.pt,,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_v6_theta_repair_s42_lam120_f100_nf200_w1p0_unfreeze\ModernTCN_theta_finetune_report.md
