model,seed,best_epoch,n_windows,elapsed_seconds,acc_main,acc_turn,acc_turn_pure,acc_turn_transition,theta_mae_deg,theta_abs_le_8_mae_deg,theta_abs_le_8_rmse_deg,theta_abs_le_8_bias_deg,theta_abs_le_10_mae_deg,theta_abs_le_10_rmse_deg,theta_abs_le_10_bias_deg,theta_pos_6_8_mae_deg,theta_pos_6_8_rmse_deg,theta_pos_6_8_bias_deg,theta_pos_6_8_n,theta_neg_8_6_mae_deg,theta_neg_8_6_rmse_deg,theta_neg_8_6_bias_deg,theta_neg_8_6_n,flat_recall,stall_recall,slope_recall,uphill_recall,downhill_recall,onnx_file
ModernTCN-small v1 MATLAB,21,10,13596,160.3243133,0.986687260959106,0.952927331568108,0.981869016351775,0.762409369771333,0.541476755656358,0.541476755656358,0.768937376144375,0.274820488140344,0.541476755656358,0.768937376144375,0.274820488140344,0.679766920758286,0.891206649704397,-0.626767033952467,311,0.856705826876786,1.20300569847879,0.839715293295148,175,0.98762157382847,0.972062448644207,0.989018377409233,0.994418604651163,0.983996539792388,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_theta_calib_w1p0p150_lam075_f100_nf200_seed21\modern_tcn_seed21.onnx
