model,seed,best_epoch,acc_main,acc_turn,acc_turn_pure,acc_turn_transition,main_confidence_mean,main_low_conf_0p60_ratio,main_low_conf_0p70_ratio,turn_confidence_mean,turn_low_conf_0p60_ratio,turn_low_conf_0p70_ratio,turn_right_recall,turn_straight_recall,turn_left_recall,theta_mae_deg,theta_abs_le_8_mae_deg,theta_abs_le_8_rmse_deg,theta_abs_le_8_p95_abs_err_deg,theta_abs_le_8_max_abs_err_deg,theta_abs_le_8_bias_deg,theta_abs_le_10_mae_deg,theta_abs_le_10_rmse_deg,theta_abs_le_10_p95_abs_err_deg,theta_abs_le_10_max_abs_err_deg,theta_abs_le_10_bias_deg,theta_pos_8_10_mae_deg,theta_pos_8_10_rmse_deg,theta_pos_8_10_p95_abs_err_deg,theta_pos_8_10_max_abs_err_deg,theta_pos_8_10_bias_deg,theta_pos_8_10_n,theta_neg_10_8_mae_deg,theta_neg_10_8_rmse_deg,theta_neg_10_8_p95_abs_err_deg,theta_neg_10_8_max_abs_err_deg,theta_neg_10_8_bias_deg,theta_neg_10_8_n,theta_pos_6_8_mae_deg,theta_pos_6_8_rmse_deg,theta_pos_6_8_p95_abs_err_deg,theta_pos_6_8_max_abs_err_deg,theta_pos_6_8_bias_deg,theta_pos_6_8_n,theta_neg_8_6_mae_deg,theta_neg_8_6_rmse_deg,theta_neg_8_6_p95_abs_err_deg,theta_neg_8_6_max_abs_err_deg,theta_neg_8_6_bias_deg,theta_neg_8_6_n,theta_active_abs_ge_2_mae_deg,theta_active_abs_ge_2_p95_abs_err_deg,theta_neg_4_2_mae_deg,theta_neg_4_2_p95_abs_err_deg,theta_neg_4_2_bias_deg,theta_neg_2_0p5_mae_deg,theta_neg_2_0p5_p95_abs_err_deg,theta_neg_2_0p5_bias_deg,theta_pos_0p5_2_mae_deg,theta_pos_0p5_2_p95_abs_err_deg,theta_pos_0p5_2_bias_deg,theta_flat_abs_p95_deg,theta_flat_abs_max_deg,theta_flat_bias_deg,theta_near_flat_abs_p95_deg,theta_near_flat_abs_max_deg,theta_near_flat_bias_deg,theta_true_zero_mae_deg,theta_true_zero_abs_p95_deg,theta_true_zero_abs_max_deg,theta_true_zero_bias_deg,theta_flat_turn_abs_p95_deg,theta_flat_turn_abs_max_deg,theta_edge_p95_abs_err,false_turn_straight,flat_peak_theta_error,flat_recall,stall_recall,slope_recall,uphill_recall,downhill_recall,checkpoint_file,onnx_file,report_file,source
ModernTCN_turn_l020_tt25_seed101,101,63,0.9669627984453082,0.5788450860632982,0.5974070283179802,0.4977645305514158,0.987696014067388,0.009439200444197668,0.01526929483620211,0.8372665374482643,0.14519711271515826,0.24014436424208774,0.6120150187734669,0.5763062596999483,0.5540229885057472,0.6794941425323486,0.6620269417762756,0.8756160736083984,1.7708454132080078,5.810435771942139,-0.2567767798900604,0.6794942021369934,0.9201939702033997,1.8272557258605957,6.077526092529297,-0.25258851051330566,0.9172264933586121,1.3014081716537476,2.7556138038635254,6.077526092529297,-0.4387630224227905,328.0,0.6001384258270264,0.8380385041236877,1.340238094329834,4.8545026779174805,-0.05188532546162605,363.0,0.5539997816085815,0.7625460624694824,1.5541666746139526,3.7429046630859375,0.0002542816218920052,378.0,0.656039834022522,0.8323776125907898,1.7467153072357178,4.079524993896484,-0.28893646597862244,378.0,0.6791117787361145,1.8379980325698853,0.7349838018417358,1.8602321147918701,-0.49243876338005066,0.6104171872138977,1.5691213607788086,-0.4093419313430786,0.6534000039100647,1.5545713901519775,-0.415874183177948,2.556098699569702,5.336414337158203,-0.4766123294830322,2.3979811668395996,5.336414337158203,-0.5859108567237854,nan,nan,nan,nan,2.2511606216430664,4.8762526512146,2.7556138038635254,0.42369374030005175,5.336414337158203,0.9695767195767195,0.71875,0.974909090909091,0.7494266055045872,0.7928490351872872,E:\Matlab\Simulink\S-Function_16\results\paper\agv_model_parameter_correction_workflow\08_models\modern_tcn\modern_tcn_v5_plantfix_turn_l020_tt25_tcm14_stw055_slrw060_seed101\modern_tcn_seed101.pt,,,computed from frozen baseline checkpoint and v5 plantfix test split; no baseline retraining
