label,n,mae_deg,p95_abs_err_deg,bias_deg
near_zero_abs_le_0p5,278,0.5874530673027039,1.7694969177246094,0.4041634798049927
small_neg_2_0p5,207,0.9269785284996033,2.3753244876861572,0.31325194239616394
small_pos_0p5_2,284,1.1517643928527832,3.8302745819091797,0.36343321204185486
mid_neg_8_2,1055,0.7735030651092529,2.3535029888153076,0.04509963467717171
mid_pos_2_8,1067,0.7564403414726257,1.7071125507354736,-0.12228981405496597
edge_neg_10_8,373,0.6415178179740906,1.5911555290222168,-0.0017798809567466378
edge_pos_8_10,338,1.8906903266906738,5.203532695770264,-1.5689631700515747
