label,n,mae_deg,p95_abs_err_deg,bias_deg
flat,756,0.7070640921592712,2.054851531982422,0.17547430098056793
stall,96,9.370985984802246,21.202762603759766,1.0952199697494507
slope,2750,0.6362361311912537,1.6889995336532593,-0.20773112773895264
