epoch,lr,train_loss,val_loss,val_score,val_theta_mae_deg,val_theta_flat_abs_p95_deg,val_theta_flat_bias_deg,val_theta_near_flat_abs_p95_deg,val_theta_abs_le_8_mae_deg,val_theta_abs_le_10_mae_deg,val_theta_pos_6_8_mae_deg,val_theta_neg_8_6_mae_deg,val_acc_main,val_acc_turn,val_acc_turn_transition
1,0.0009998286624877785,0.07532744323454199,0.387074426102807,9.363778384859394,2.6465563774108887,7.808079719543457,0.45120468735694885,7.245163917541504,2.6465566158294678,2.6465566158294678,3.0925567150115967,0.700692355632782,0.9737108190091001,0.929726996966633,0.5818181818181818
2,0.0009993147673772868,0.01977247582856144,0.38752329988354256,5.224637426498544,1.588982105255127,4.501345634460449,-0.03491464629769325,4.3389387130737305,1.588982105255127,1.588982105255127,2.842829942703247,1.535383939743042,0.974721941354904,0.9302325581395349,0.5727272727272728
3,0.000998458666866564,0.015041944778188819,0.4099303882331771,4.632277808816394,1.250133991241455,3.8258721828460693,-0.940074622631073,3.810310125350952,1.2501341104507446,1.2501341104507446,0.5505345463752747,0.7141705751419067,0.9726996966632963,0.9307381193124368,0.5727272727272728
4,0.0009972609476841365,0.01838420746614391,0.43801750126695005,5.831628536981238,1.5823252201080322,4.491281032562256,-1.6737606525421143,4.227674961090088,1.5823252201080322,1.5823252201080322,0.6240458488464355,0.6629199385643005,0.9742163801820021,0.9322548028311426,0.5909090909090909
5,0.000995722430686905,0.015799744451876086,0.4171312825624333,6.324749881748943,2.074228525161743,4.7559380531311035,1.388450264930725,4.74048376083374,2.074228525161743,2.074228525161743,1.0960907936096191,0.6134316325187683,0.9737108190091001,0.9307381193124368,0.5727272727272728
6,0.0009938441702975688,0.0184959367883491,0.43396942231604496,3.2902170128172092,1.0283538103103638,2.830289125442505,-0.4304392337799072,3.0006027221679688,1.0283539295196533,1.0283539295196533,1.3454055786132812,0.5038896799087524,0.974721941354904,0.9317492416582407,0.5818181818181818
7,0.0009916274537819772,0.016420878396015623,0.4254197203775508,4.488119962874093,1.3838417530059814,3.7500545978546143,0.5241685509681702,3.5907928943634033,1.383841633796692,1.383841633796692,1.4182735681533813,1.1682660579681396,0.9742163801820021,0.9322548028311426,0.5818181818181818
8,0.0009890738003669026,0.01960642677379668,0.4416646982709848,3.935739175283095,1.2121614217758179,3.4140233993530273,0.24602968990802765,3.7432734966278076,1.2121615409851074,1.2121615409851074,1.5174506902694702,0.9902920722961426,0.9752275025278059,0.9327603640040445,0.5818181818181818
9,0.000986184960198838,0.03388234260835422,0.46958995606708814,9.006275951307215,1.4901894330978394,7.974029541015625,-0.9652357697486877,7.386274814605713,1.4901894330978394,1.4901894330978394,2.285902500152588,0.6243526935577393,0.9752275025278059,0.9317492416582407,0.5818181818181818
10,0.0009829629131445337,0.03913380588484012,0.4480461474617282,7.052826763603528,1.5858490467071533,5.709708213806152,-1.578866720199585,5.668541431427002,1.5858489274978638,1.5858489274978638,0.5469641089439392,1.6716655492782593,0.9737108190091001,0.9307381193124368,0.5636363636363636
11,0.0009794098674340962,0.03310146657754385,0.45614939599596455,4.594101896197363,1.1308417320251465,4.08397912979126,-0.3227657079696655,3.612356662750244,1.1308417320251465,1.1308417320251465,1.5984771251678467,0.9076212644577026,0.9752275025278059,0.9322548028311426,0.5818181818181818
12,0.0009755282581475765,0.01758853443397385,0.44845511716827224,3.8178432874653705,1.1214675903320312,3.148322820663452,0.7572795748710632,3.190237522125244,1.1214675903320312,1.1214675903320312,0.5946069955825806,1.4464973211288452,0.9752275025278059,0.9327603640040445,0.5818181818181818
13,0.000971320745546089,0.015829175681806664,0.4443193466767021,6.080438583016407,1.6058143377304077,4.705172538757324,-1.6363937854766846,4.457376956939697,1.6058142185211182,1.6058142185211182,1.4609206914901733,1.022262454032898,0.9742163801820021,0.9327603640040445,0.5636363636363636
14,0.0009667902132486006,0.02406712927487659,0.5102664021016131,16.45655057012876,3.9072611331939697,12.234485626220703,-4.583718776702881,11.427932739257812,3.907261371612549,3.907261371612549,1.3703731298446655,0.46873000264167786,0.9742163801820021,0.9327603640040445,0.5727272727272728
15,0.0009619397662556431,0.018679301934679836,0.4381318177624829,3.872955521151296,0.9269254803657532,3.561349630355835,-0.2064019739627838,3.5174922943115234,0.926925539970398,0.926925539970398,1.333842158317566,0.5895804762840271,0.9752275025278059,0.9332659251769464,0.5727272727272728
16,0.0009567727288213001,0.011588381079299844,0.44805910686149636,4.7207877284353605,0.9892545342445374,4.275251865386963,-0.3825833201408386,4.202485084533691,0.9892544746398926,0.9892544746398926,1.3546969890594482,0.7074992656707764,0.974721941354904,0.9322548028311426,0.5636363636363636
17,0.0009512926421749302,0.02516820982620015,0.5104798803254736,15.213412073546225,3.758985757827759,11.253097534179688,-4.212408542633057,10.93893814086914,3.758985757827759,3.758985757827759,2.135798692703247,0.7093571424484253,0.9752275025278059,0.9312436804853387,0.5818181818181818
18,0.0009455032620941837,0.016871383952605942,0.4415891570075819,6.42738560927792,1.3410542011260986,5.380818843841553,-1.309298038482666,5.311758995056152,1.3410542011260986,1.3410542011260986,1.679232120513916,0.34321328997612,0.9752275025278059,0.9317492416582407,0.5727272727272728
19,0.0009394085563309825,0.013146668943778177,0.4428458646527436,4.391770655543437,1.5269111394882202,3.2137322425842285,1.2872376441955566,3.2310211658477783,1.5269111394882202,1.5269111394882202,1.237653136253357,0.5888388156890869,0.9752275025278059,0.9322548028311426,0.5636363636363636
20,0.0009330127018922192,0.01673735505054819,0.4198788956214492,3.6711816782897224,1.0546108484268188,3.0855064392089844,0.6886295676231384,3.088390588760376,1.0546108484268188,1.0546108484268188,0.9015387892723083,0.7219902276992798,0.974721941354904,0.9317492416582407,0.5636363636363636
21,0.0009263200821770459,0.01963549072055007,0.45224936072939687,3.429863336667143,1.108717441558838,2.906770944595337,0.3561805784702301,3.119917392730713,1.1087173223495483,1.1087173223495483,1.9273360967636108,1.0454291105270386,0.974721941354904,0.9312436804853387,0.5636363636363636
22,0.0009193352839727118,0.02020931556232942,0.46980764494626903,8.050417367129743,2.2762815952301025,5.870194911956787,-2.434979200363159,5.638187408447266,2.2762813568115234,2.2762813568115234,2.3241636753082275,1.073364019393921,0.974721941354904,0.9317492416582407,0.5727272727272728
23,0.0009120630943110076,0.02478060796559417,0.43785495482031084,3.3428846132793626,1.4512778520584106,2.57973313331604,0.41796228289604187,2.8099772930145264,1.4512778520584106,1.4512778520584106,3.517439603805542,3.792318105697632,0.9752275025278059,0.9327603640040445,0.5727272727272728
24,0.0009045084971874735,0.025964098061689082,0.4324816873088042,2.8600934952734716,0.8627742528915405,2.5833523273468018,0.24525097012519836,2.830300807952881,0.8627742528915405,0.8627742528915405,1.7701829671859741,0.9057836532592773,0.9752275025278059,0.9327603640040445,0.5727272727272728
25,0.0008966766701456174,0.016039959777946228,0.4501370785812517,5.187301963543518,1.2439994812011719,4.236059665679932,-1.1959772109985352,4.879621982574463,1.2439994812011719,1.2439994812011719,0.983798086643219,0.7114989161491394,0.9752275025278059,0.9307381193124368,0.5636363636363636
26,0.0008885729807284853,0.012564817030540987,0.4576759028000827,5.306374138059922,1.0981523990631104,4.511631488800049,-1.0645990371704102,4.3483805656433105,1.0981522798538208,1.0981522798538208,1.1422090530395508,0.3947654068470001,0.9752275025278059,0.9317492416582407,0.5727272727272728
27,0.0008802029828000154,0.013820834865573988,0.41858215731002685,2.9276473601437063,0.8489290475845337,2.6446409225463867,0.2923619747161865,2.6079728603363037,0.8489290475845337,0.8489290475845337,1.482123613357544,0.6445856690406799,0.9742163801820021,0.929726996966633,0.5636363636363636
28,0.000871572412738697,0.01839892677402849,0.5218525141085846,4.545708465862717,1.2800625562667847,3.923776865005493,-0.0400991253554821,3.7340714931488037,1.2800624370574951,1.2800624370574951,2.7853729724884033,1.4063334465026855,0.9752275025278059,0.9327603640040445,0.5909090909090909
29,0.0008626871855061437,0.017900622805896334,0.47242252921913463,3.437047517326389,1.0122053623199463,2.8758864402770996,0.5938066840171814,2.933842420578003,1.0122053623199463,1.0122053623199463,0.9729965925216675,0.34591659903526306,0.9752275025278059,0.9312436804853387,0.5727272727272728
30,0.0008535533905932737,0.015417301200134282,0.5109457162381182,6.246477002075724,1.268528938293457,5.269360065460205,-1.1804895401000977,4.965491771697998,1.2685290575027466,1.2685290575027466,1.821129322052002,0.4768446981906891,0.9752275025278059,0.9322548028311426,0.6090909090909091
