stage,config,seed,status,probe_mode,best_epoch,base_best_epoch,score,pass,acc_main,acc_turn,acc_turn_pure,acc_turn_transition,theta_mae_deg,flat_recall,stall_recall,slope_recall,uphill_recall,downhill_recall,base_best_metric,best_metric,select_theta_weight,select_theta_ref_deg,select_main_error_weight,main_class_multipliers,main_neg_slope_weight,model_file,meta_file,report_file
full,base_comp_flat120,11,loaded,0,78,13,1.43686776367225,0,0.848718848718849,0.909441909441909,0.926779935275081,0.795755968169761,0.439341715459201,0.929925803792251,0.951219512195122,0.765199161425577,0.70264064293915,0.8625,composite,turn_priority,0.35,3,0.95,[1.20 1.00 0.95],2,E:\Matlab\Simulink\S-Function_16\data\models\TCN_model_transition_rich_v3_auto_full_base_comp_flat120_seed11.mat,E:\Matlab\Simulink\S-Function_16\data\models\TCN_meta_transition_rich_v3_auto_full_base_comp_flat120_seed11.mat,E:\Matlab\Simulink\S-Function_16\results\tcn\experiments\transition_rich_v3_auto_screen\full\base_comp_flat120\seed11\TCN_train_report.md
full,base_comp_flat120,21,loaded,0,66,57,0.512745009475789,1,0.941733941733942,0.90979290979291,0.9292071197411,0.782493368700265,0.431234283706826,0.915086562242374,0.985365853658537,0.958071278825996,0.944890929965557,0.978571428571429,composite,turn_priority,0.35,3,0.95,[1.20 1.00 0.95],2,E:\Matlab\Simulink\S-Function_16\data\models\TCN_model_transition_rich_v3_auto_full_base_comp_flat120_seed21.mat,E:\Matlab\Simulink\S-Function_16\data\models\TCN_meta_transition_rich_v3_auto_full_base_comp_flat120_seed21.mat,E:\Matlab\Simulink\S-Function_16\results\tcn\experiments\transition_rich_v3_auto_screen\full\base_comp_flat120\seed21\TCN_train_report.md
full,base_comp_flat120,42,trained,0,76,11,1.39073255850464,0,0.861705861705862,0.9003159003159,0.919093851132686,0.777188328912467,0.53940864729422,0.934872217642209,0.946341463414634,0.787561146051712,0.780711825487945,0.798214285714286,composite,turn_priority,0.35,3,0.95,[1.20 1.00 0.95],2,E:\Matlab\Simulink\S-Function_16\data\models\TCN_model_transition_rich_v3_auto_full_base_comp_flat120_seed42.mat,E:\Matlab\Simulink\S-Function_16\data\models\TCN_meta_transition_rich_v3_auto_full_base_comp_flat120_seed42.mat,E:\Matlab\Simulink\S-Function_16\results\tcn\experiments\transition_rich_v3_auto_screen\full\base_comp_flat120\seed42\TCN_train_report.md
full,base_comp_flat120,73,trained,0,70,8,1.25656871747909,0,0.876447876447876,0.906984906984907,0.926375404530744,0.779840848806366,0.852108352821385,0.881286067600989,0.941463414634146,0.86303284416492,0.849598163030999,0.883928571428571,composite,turn_priority,0.35,3,0.95,[1.20 1.00 0.95],2,E:\Matlab\Simulink\S-Function_16\data\models\TCN_model_transition_rich_v3_auto_full_base_comp_flat120_seed73.mat,E:\Matlab\Simulink\S-Function_16\data\models\TCN_meta_transition_rich_v3_auto_full_base_comp_flat120_seed73.mat,E:\Matlab\Simulink\S-Function_16\results\tcn\experiments\transition_rich_v3_auto_screen\full\base_comp_flat120\seed73\TCN_train_report.md
full,base_comp_flat120,101,trained,0,70,9,1.38751084169461,0,0.867321867321867,0.905229905229905,0.922734627831715,0.790450928381963,0.650417658028823,0.934872217642209,0.946341463414634,0.79874213836478,0.780711825487945,0.826785714285714,composite,turn_priority,0.35,3,0.95,[1.20 1.00 0.95],2,E:\Matlab\Simulink\S-Function_16\data\models\TCN_model_transition_rich_v3_auto_full_base_comp_flat120_seed101.mat,E:\Matlab\Simulink\S-Function_16\data\models\TCN_meta_transition_rich_v3_auto_full_base_comp_flat120_seed101.mat,E:\Matlab\Simulink\S-Function_16\results\tcn\experiments\transition_rich_v3_auto_screen\full\base_comp_flat120\seed101\TCN_train_report.md
