stage,config,seed,status,probe_mode,best_epoch,base_best_epoch,score,pass,acc_main,acc_turn,acc_turn_pure,acc_turn_transition,theta_mae_deg,flat_recall,stall_recall,slope_recall,uphill_recall,downhill_recall,base_best_metric,best_metric,select_theta_weight,select_theta_ref_deg,select_main_error_weight,main_class_multipliers,main_neg_slope_weight,model_file,meta_file,report_file
validate,base_comp_flat120,73,trained,0,83,54,0.484219429358712,1,0.944190944190944,0.907686907686908,0.926375404530744,0.785145888594164,0.399810035723296,0.923330585325639,0.975609756097561,0.957372466806429,0.956371986222732,0.958928571428571,composite,turn_priority,0.35,3,0.95,[1.20 1.00 0.95],2,E:\Matlab\Simulink\S-Function_16\data\models\TCN_model_transition_rich_v3_auto_validate_base_comp_flat120_seed73.mat,E:\Matlab\Simulink\S-Function_16\data\models\TCN_meta_transition_rich_v3_auto_validate_base_comp_flat120_seed73.mat,E:\Matlab\Simulink\S-Function_16\results\tcn\experiments\transition_rich_v3_auto_screen\validate\base_comp_flat120\seed73\TCN_train_report.md
