stage,config,seed,status,probe_mode,best_epoch,base_best_epoch,score,pass,acc_main,acc_turn,acc_turn_pure,acc_turn_transition,theta_mae_deg,flat_recall,stall_recall,slope_recall,uphill_recall,downhill_recall,base_best_metric,best_metric,select_theta_weight,select_theta_ref_deg,select_main_error_weight,main_class_multipliers,main_neg_slope_weight,model_file,meta_file,report_file
confirm,base_comp_t060,42,trained,0,66,7,1.16896584359826,0,0.878904878904879,0.896805896805897,0.917071197411003,0.763925729442971,0.637643704297845,0.920032976092333,0.946341463414634,0.834381551362683,0.816303099885189,0.8625,composite,turn_priority,0.6,3,1.1,[1.15 1.00 0.95],2,E:\Matlab\Simulink\S-Function_16\data\models\TCN_model_transition_rich_v3_auto_confirm_base_comp_t060_seed42.mat,E:\Matlab\Simulink\S-Function_16\data\models\TCN_meta_transition_rich_v3_auto_confirm_base_comp_t060_seed42.mat,E:\Matlab\Simulink\S-Function_16\results\tcn\experiments\transition_rich_v3_auto_screen\confirm\base_comp_t060\seed42\TCN_train_report.md
confirm,base_comp_t060,101,trained,0,77,62,0.559012163147891,1,0.933660933660934,0.908037908037908,0.924757281553398,0.79840848806366,0.461728753351222,0.934047815333883,0.941463414634146,0.932215234102027,0.9150401836969,0.958928571428571,composite,turn_priority,0.6,3,1.1,[1.15 1.00 0.95],2,E:\Matlab\Simulink\S-Function_16\data\models\TCN_model_transition_rich_v3_auto_confirm_base_comp_t060_seed101.mat,E:\Matlab\Simulink\S-Function_16\data\models\TCN_meta_transition_rich_v3_auto_confirm_base_comp_t060_seed101.mat,E:\Matlab\Simulink\S-Function_16\results\tcn\experiments\transition_rich_v3_auto_screen\confirm\base_comp_t060\seed101\TCN_train_report.md
confirm,base_comp_flat120,42,trained,0,81,60,0.47666003962098,1,0.936468936468936,0.898209898209898,0.919498381877023,0.758620689655172,0.350501154731069,0.917559769167354,0.980487804878049,0.946191474493361,0.932261768082664,0.967857142857143,composite,turn_priority,0.35,3,0.95,[1.20 1.00 0.95],2,E:\Matlab\Simulink\S-Function_16\data\models\TCN_model_transition_rich_v3_auto_confirm_base_comp_flat120_seed42.mat,E:\Matlab\Simulink\S-Function_16\data\models\TCN_meta_transition_rich_v3_auto_confirm_base_comp_flat120_seed42.mat,E:\Matlab\Simulink\S-Function_16\results\tcn\experiments\transition_rich_v3_auto_screen\confirm\base_comp_flat120\seed42\TCN_train_report.md
confirm,base_comp_flat120,101,trained,0,83,52,0.56741731096088,1,0.923832923832924,0.905580905580906,0.923543689320388,0.787798408488064,0.405773815526888,0.940643033800495,0.91219512195122,0.911250873515024,0.882893226176808,0.955357142857143,composite,turn_priority,0.35,3,0.95,[1.20 1.00 0.95],2,E:\Matlab\Simulink\S-Function_16\data\models\TCN_model_transition_rich_v3_auto_confirm_base_comp_flat120_seed101.mat,E:\Matlab\Simulink\S-Function_16\data\models\TCN_meta_transition_rich_v3_auto_confirm_base_comp_flat120_seed101.mat,E:\Matlab\Simulink\S-Function_16\results\tcn\experiments\transition_rich_v3_auto_screen\confirm\base_comp_flat120\seed101\TCN_train_report.md
