case_index,controller,model_name,path_name,path_file,ref_file,disturbance_level,disturbance_scale,disturbance_noise_scale,disturbance_process_scale,noise_enabled,noise_signature,process_signature,seed,status,message,elapsed_sec,n_samples,ey_rmse,ey_peak,epsi_rmse,epsi_peak,ev_rmse,eomega_rmse,j_du,viol_rate,F_sat_pct,omega_sat_pct,realtime_p50_ms,realtime_p95_ms,realtime_p99_ms,timeout_rate,timeseries_file
14,GRU,LPVMPC_AGV_simulink_GRU,path_industrial,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,2,ok,,192.7743511,14950,0.0133037799846922,0.0775382161711175,0.0360978730657329,0.102723100006594,0.0385043265778187,0.0185409347393849,13171.0069450948,0,0,0,0.01123275,0.012434,0.016519708,0,
15,GRU,LPVMPC_AGV_simulink_GRU,path_industrial,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,1,ok,,192.1291981,14950,0.0134121189937237,0.0777162012333131,0.0325978458214333,0.105487018525503,0.0465848993332537,0.0164270889942344,13071.0627845996,0,0,0,0.0112472,0.01236152,0.016781914,0,
16,GRU,LPVMPC_AGV_simulink_GRU,path_industrial,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,2,ok,,189.0145588,14950,0.0133656941954429,0.0777166230163472,0.0347572997649763,0.10529308261036,0.0442905883019471,0.0173342057951938,12317.4130583943,0,0,0,0.0109971,0.012204775,0.016861171,0,
17,GRU,LPVMPC_AGV_simulink_GRU,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,1,ok,,146.1919551,11950,0.0442607015550065,0.181061451121993,0.0419771322697604,0.262646485825472,0.00572596516628376,0.0431415428709036,1128.46299412814,0,0,0,0.0112509,0.01303205,0.017081012,0,
18,GRU,LPVMPC_AGV_simulink_GRU,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,2,ok,,147.7860241,11950,0.0442105204361708,0.181007252647168,0.0421341346780958,0.262923596453111,0.00569026708186884,0.0431847271680456,790.173140642628,0,0,0,0.01135205,0.013131755,0.017680242,0,
19,GRU,LPVMPC_AGV_simulink_GRU,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,1,ok,,147.0769008,11950,0.0442264856154992,0.180875522656804,0.0423663041384264,0.264870861868545,0.00604617082591668,0.0435018914073513,1203.18370885541,0,0,0,0.01126045,0.013213715,0.018157675,0,
20,GRU,LPVMPC_AGV_simulink_GRU,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,2,ok,,146.278524,11950,0.0441823561903498,0.180875522656804,0.0425008991706403,0.264870861868545,0.00602253630368657,0.0435506255834436,933.316851328179,0,0,0,0.01126665,0.01302975,0.016528876,0,
21,GRU,LPVMPC_AGV_simulink_GRU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,1,ok,,139.8028298,11950,0,0,0,0,0.0372451350530934,0,11135.0120915591,0,0,0,0.01114565,0.012355675,0.0169904,0,
22,GRU,LPVMPC_AGV_simulink_GRU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,2,ok,,140.0967645,11950,0,0,0,0,0.0381299986365472,0,11477.2519265732,0,0,0,0.01113315,0.01283256,0.017866881,0,
23,GRU,LPVMPC_AGV_simulink_GRU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,1,ok,,141.4088977,11950,0,0,0,0,0.0572032569204544,0,11932.6722000658,0,0,0,0.01126485,0.012717465,0.017197328,0,
24,GRU,LPVMPC_AGV_simulink_GRU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,2,ok,,140.1317009,11950,0,0,0,0,0.0580486997050046,0,12297.3645271432,0,0,0,0.01118335,0.01260449,0.016091443,0,
25,IMU,LPVMPC_AGV_simulink_IMU,path_industrial,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,1,ok,,147.056172,14950,0.034133221662833,0.175433006860081,0.163071953372628,0.349783706578168,0.0939594149936628,0.0498427568368112,2682425.96385954,0.00468227424749164,0.408026755852843,0.287625418060201,0.0078627,0.009693795,0.014070995,0,
26,IMU,LPVMPC_AGV_simulink_IMU,path_industrial,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,2,ok,,138.8331315,14950,0.0183978615668203,0.101054312191545,0.0442065251820846,0.107490974417058,0.0910809101066599,0.0182175762997018,5090.863670377,0,0,0,0.0076491,0.00882316,0.012682912,0,
27,IMU,LPVMPC_AGV_simulink_IMU,path_industrial,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,1,ok,,137.1293615,14950,0.0185435842956479,0.102301962565051,0.0422914470679226,0.0996963218538944,0.0934771165147389,0.0180661487297553,5322.72665044124,0,0,0,0.007603,0.008439435,0.010949437,0,
28,IMU,LPVMPC_AGV_simulink_IMU,path_industrial,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,2,ok,,138.285982,14950,0.0184855562322179,0.101102832936804,0.0449615393536565,0.108763823715885,0.0935779608056671,0.01851535549726,5199.66755326913,0,0,0,0.0076607,0.0085805,0.011393668,0,
29,IMU,LPVMPC_AGV_simulink_IMU,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,1,ok,,105.3425511,11950,0.0526252312805321,0.200030620751689,0.045786022463825,0.270685278714944,0.00571546362352317,0.043475431657706,678.457003159042,0.000167364016736402,0,0.0167364016736402,0.0077199,0.009503375,0.013188092,0,
30,IMU,LPVMPC_AGV_simulink_IMU,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,2,ok,,104.9787452,11950,0.0526064133778675,0.199828228180392,0.0463598185250823,0.272690008889422,0.00570827372750161,0.043770198405901,675.794541891487,0.000251046025104603,0,0.0251046025104603,0.00773205,0.00932656,0.012497711,0,
31,IMU,LPVMPC_AGV_simulink_IMU,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,1,ok,,106.1408524,11950,0.0526785063371773,0.200103379994588,0.046219435719219,0.273220796252115,0.00604100609931063,0.0438369458926971,706.824020771725,0.000167364016736402,0,0.0167364016736402,0.00777325,0.00956008499999999,0.013148885,0,
32,IMU,LPVMPC_AGV_simulink_IMU,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,2,ok,,104.7362273,11950,0.0526423909742942,0.199856414932973,0.0467996329643287,0.275350687926043,0.00603676296756421,0.0441507841190145,703.426590857088,0.000251046025104603,0,0.0251046025104603,0.0076988,0.00949455,0.012358325,0,
33,IMU,LPVMPC_AGV_simulink_IMU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,1,ok,,98.5222822,11950,0,0,0,0,0.187835182640645,0,965.220660275652,0,0,0,0.0076846,0.008715265,0.012834867,0,
34,IMU,LPVMPC_AGV_simulink_IMU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,2,ok,,98.0278174,11950,0,0,0,0,0.200228547689699,0,952.348255529021,0,0,0,0.00765235,0.008495965,0.01191364,0,
35,IMU,LPVMPC_AGV_simulink_IMU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,1,ok,,98.9771538,11950,0,0,0,0,0.205454201216565,0,994.698547502791,0,0,0,0.00769265,0.008641695,0.012847594,0,
36,IMU,LPVMPC_AGV_simulink_IMU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,2,ok,,97.9758871,11950,0,0,0,0,0.205705442635539,0,993.994082964238,0,0,0,0.0076678,0.008382945,0.012101179,0,
