model,seed,best_epoch,acc_main,acc_turn,acc_turn_pure,acc_turn_transition,main_confidence_mean,main_low_conf_0p60_ratio,main_low_conf_0p70_ratio,turn_confidence_mean,turn_low_conf_0p60_ratio,turn_low_conf_0p70_ratio,turn_right_recall,turn_straight_recall,turn_left_recall,theta_mae_deg,theta_abs_le_8_mae_deg,theta_abs_le_8_rmse_deg,theta_abs_le_8_p95_abs_err_deg,theta_abs_le_8_max_abs_err_deg,theta_abs_le_8_bias_deg,theta_abs_le_10_mae_deg,theta_abs_le_10_rmse_deg,theta_abs_le_10_p95_abs_err_deg,theta_abs_le_10_max_abs_err_deg,theta_abs_le_10_bias_deg,theta_pos_8_10_mae_deg,theta_pos_8_10_rmse_deg,theta_pos_8_10_p95_abs_err_deg,theta_pos_8_10_max_abs_err_deg,theta_pos_8_10_bias_deg,theta_pos_8_10_n,theta_neg_10_8_mae_deg,theta_neg_10_8_rmse_deg,theta_neg_10_8_p95_abs_err_deg,theta_neg_10_8_max_abs_err_deg,theta_neg_10_8_bias_deg,theta_neg_10_8_n,theta_pos_6_8_mae_deg,theta_pos_6_8_rmse_deg,theta_pos_6_8_p95_abs_err_deg,theta_pos_6_8_max_abs_err_deg,theta_pos_6_8_bias_deg,theta_pos_6_8_n,theta_neg_8_6_mae_deg,theta_neg_8_6_rmse_deg,theta_neg_8_6_p95_abs_err_deg,theta_neg_8_6_max_abs_err_deg,theta_neg_8_6_bias_deg,theta_neg_8_6_n,theta_active_abs_ge_2_mae_deg,theta_active_abs_ge_2_p95_abs_err_deg,theta_neg_4_2_mae_deg,theta_neg_4_2_p95_abs_err_deg,theta_neg_4_2_bias_deg,theta_neg_2_0p5_mae_deg,theta_neg_2_0p5_p95_abs_err_deg,theta_neg_2_0p5_bias_deg,theta_pos_0p5_2_mae_deg,theta_pos_0p5_2_p95_abs_err_deg,theta_pos_0p5_2_bias_deg,theta_flat_abs_p95_deg,theta_flat_abs_max_deg,theta_flat_bias_deg,theta_near_flat_abs_p95_deg,theta_near_flat_abs_max_deg,theta_near_flat_bias_deg,theta_true_zero_mae_deg,theta_true_zero_abs_p95_deg,theta_true_zero_abs_max_deg,theta_true_zero_bias_deg,theta_flat_turn_abs_p95_deg,theta_flat_turn_abs_max_deg,flat_recall,stall_recall,slope_recall,uphill_recall,downhill_recall,checkpoint_file,onnx_file,report_file,case,note,run_tag,output_dir,lambda_turn,turn_transition_weight,turn_class_multipliers,select_turn_weight,select_turn_transition_weight,select_turn_lr_weight,turn_lr_ratio,stage2_offline_score,stage2_gate,stage2_rank
ModernTCN-small,303,66,0.9666851749028318,0.6074403109383676,0.6168543159331287,0.5663189269746647,0.9884829815275756,0.006662965019433648,0.011660188784008884,0.8104388186705729,0.1951693503609106,0.31149361465852304,0.5269086357947435,0.6683911019141231,0.5459770114942529,0.7080336213111877,0.678756833076477,0.9145348072052002,1.8491400480270386,6.383989334106445,-0.16913791000843048,0.708033561706543,0.9735711216926575,1.9131401777267456,7.264015197753906,-0.25210511684417725,1.1581792831420898,1.5161356925964355,2.8260231018066406,7.264015197753906,-1.0229647159576416,328.0,0.5283266305923462,0.7691969871520996,1.4961601495742798,5.173711776733398,-0.19896666705608368,363.0,0.7288781404495239,0.9101697206497192,1.8043880462646484,3.605724573135376,-0.44767963886260986,378.0,0.6004090905189514,0.8008973002433777,1.6901251077651978,3.4837379455566406,-0.36349278688430786,378.0,0.7150082588195801,1.918924331665039,0.6002722382545471,1.7289263010025024,-0.37630531191825867,0.5856165289878845,1.5057653188705444,0.01894310675561428,0.6679925322532654,1.9273982048034668,0.17161114513874054,2.664407730102539,5.831131458282471,0.19286052882671356,1.9394304752349854,4.712862014770508,0.3430745303630829,nan,nan,nan,nan,1.8029698133468628,4.648528575897217,0.9656084656084656,0.6354166666666666,0.9785454545454545,0.7586009174311926,0.7911464245175936,E:\Matlab\Simulink\S-Function_16\results\paper\agv_model_parameter_correction_workflow\08_models\modern_tcn_stage2_targeted\modern_tcn_v5_plantfix_stage2_l020_tt30_lr_seed303\modern_tcn_seed303.pt,E:\Matlab\Simulink\S-Function_16\results\paper\agv_model_parameter_correction_workflow\08_models\modern_tcn_stage2_targeted\modern_tcn_v5_plantfix_stage2_l020_tt30_lr_seed303\modern_tcn_seed303.onnx,E:\Matlab\Simulink\S-Function_16\results\paper\agv_model_parameter_correction_workflow\08_models\modern_tcn_stage2_targeted\modern_tcn_v5_plantfix_stage2_l020_tt30_lr_seed303\ModernTCN_train_report.md,l020_tt30_lr,strongest L/R balance focus,E:\Matlab\Simulink\S-Function_16\results\paper\agv_model_parameter_correction_workflow\08_models\modern_tcn_stage2_targeted\modern_tcn_v5_plantfix_stage2_l020_tt30_lr_seed303,E:\Matlab\Simulink\S-Function_16\results\paper\agv_model_parameter_correction_workflow\08_models\modern_tcn_stage2_targeted\modern_tcn_v5_plantfix_stage2_l020_tt30_lr_seed303,0.2,3.0,1.5 0.75 1.5,0.6,1.45,0.8,0.9650747645082669,0.04175740414760143,1,1
ModernTCN-small,101,83,0.9566907273736813,0.5882842865074959,0.5987717502558854,0.5424739195230999,0.9874938247558589,0.004997223764575236,0.014714047751249307,0.8427677988895192,0.13076068850638534,0.22598556357579122,0.6007509386733417,0.5995861355406105,0.5517241379310345,0.6245712637901306,0.6150147318840027,0.8511489629745483,1.6129595041275024,6.164453506469727,-0.04579155147075653,0.6245712637901306,0.88548344373703,1.679400086402893,6.2566022872924805,-0.05379221960902214,0.8108491897583008,1.1684523820877075,2.470487356185913,6.2566022872924805,-0.40420001745224,328.0,0.5303629636764526,0.84930020570755,1.5239264965057373,6.204744815826416,0.20078596472740173,363.0,0.5926843285560608,0.8231834173202515,1.6978390216827393,3.6463258266448975,-0.11200881749391556,378.0,0.5581161379814148,0.8109979033470154,1.5937353372573853,4.420748233795166,-0.1425972282886505,378.0,0.6413640379905701,1.697939395904541,0.7203407287597656,1.6538982391357422,-0.31471681594848633,0.5888747572898865,1.4425965547561646,0.024328578263521194,0.5333042144775391,1.6882824897766113,0.05382217839360237,2.683206558227539,6.375624179840088,0.025239408016204834,1.6664142608642578,4.11132287979126,-0.0019454490393400192,nan,nan,nan,nan,1.577476978302002,4.11132287979126,0.9312169312169312,0.7083333333333334,0.9723636363636363,0.7488532110091743,0.8059023836549376,E:\Matlab\Simulink\S-Function_16\results\paper\agv_model_parameter_correction_workflow\08_models\modern_tcn_stage2_targeted\modern_tcn_v5_plantfix_stage2_l020_tt30_lr_seed101\modern_tcn_seed101.pt,E:\Matlab\Simulink\S-Function_16\results\paper\agv_model_parameter_correction_workflow\08_models\modern_tcn_stage2_targeted\modern_tcn_v5_plantfix_stage2_l020_tt30_lr_seed101\modern_tcn_seed101.onnx,E:\Matlab\Simulink\S-Function_16\results\paper\agv_model_parameter_correction_workflow\08_models\modern_tcn_stage2_targeted\modern_tcn_v5_plantfix_stage2_l020_tt30_lr_seed101\ModernTCN_train_report.md,l020_tt30_lr,strongest L/R balance focus,E:\Matlab\Simulink\S-Function_16\results\paper\agv_model_parameter_correction_workflow\08_models\modern_tcn_stage2_targeted\modern_tcn_v5_plantfix_stage2_l020_tt30_lr_seed101,E:\Matlab\Simulink\S-Function_16\results\paper\agv_model_parameter_correction_workflow\08_models\modern_tcn_stage2_targeted\modern_tcn_v5_plantfix_stage2_l020_tt30_lr_seed101,0.2,3.0,1.5 0.75 1.5,0.6,1.45,0.8,0.9183908045977011,0.07084063047167312,1,2
