segment_idx,theta_true_deg,t0,t1,n_windows,theta_pred_median_deg,theta_pred_mean_deg,theta_pred_std_deg,error_median_deg,error_mean_deg,label_main_mode,conf_main_median
58,-4.3,285,289.99,11,-4.15547727263883,-4.1552591722801,0.0026984832137037,0.144522727361174,0.144740827719898,3,0.999985218048096
59,-4.2,290,294.99,11,-4.09083081280512,-4.09068885353249,0.00284235374762343,0.109169187194876,0.109311146467513,3,0.999989151954651
60,-4.1,295,299.99,11,-4.03446638422689,-4.03421646139589,0.00234331706983985,0.0655336157731128,0.0657835386041059,3,0.999991893768311
61,-4,300,304.99,11,-3.97068138200225,-3.97049937298403,0.00277443081523914,0.0293186179977467,0.0295006270159703,3,0.999993443489075
62,-3.9,305,309.99,11,-3.89292394716989,-3.89281245209327,0.00213350895227931,0.00707605283011059,0.0071875479067316,3,0.999994039535522
63,-3.8,310,314.99,11,-3.8123823564771,-3.81218385410434,0.00262226484378569,-0.0123823564770991,-0.0121838541043449,3,0.999994158744812
64,-3.7,315,319.99,11,-3.72342341140591,-3.72329495728005,0.00202792238644226,-0.023423411405914,-0.0232949572800458,3,0.999993920326233
65,-3.6,320,324.99,11,-3.62822935739615,-3.62813008680583,0.00146204399890091,-0.0282293573961541,-0.028130086805831,3,0.999992609024048
66,-3.5,325,329.99,11,-3.54098820490123,-3.54092723770131,0.00139209425180571,-0.0409882049012276,-0.0409272377013066,3,0.999990344047546
67,-3.4,330,334.99,11,-3.42090622221641,-3.42081444154944,0.00210936616206383,-0.0209062222164103,-0.0208144415494385,3,0.999987959861755
68,-3.3,335,339.99,11,-3.30240308044692,-3.30224309490798,0.00183028849596062,-0.0024030804469235,-0.00224309490798369,3,0.99998664855957
69,-3.2,340,344.99,11,-3.18290529237955,-3.18275826867688,0.00186698974743472,0.0170947076204464,0.0172417313231206,3,0.999986290931702
70,-3.1,345,349.99,11,-3.06815811432334,-3.06819304142705,0.00250813719998981,0.0318418856766605,0.0318069585729504,3,0.999987602233887
71,-3,350,354.99,11,-2.94910407510861,-2.94888508216835,0.00154229898322565,0.0508959248913907,0.0511149178316543,3,0.999988794326782
72,-2.9,355,359.99,11,-2.82706417600953,-2.82696116045753,0.00175644339695828,0.0729358239904743,0.0730388395424733,3,0.999988675117493
73,-2.8,360,364.99,11,-2.70914693640478,-2.70902116002353,0.00199410415819458,0.0908530635952207,0.0909788399764708,3,0.999987125396729
74,-2.7,365,369.99,11,-2.59777963477066,-2.59766643214675,0.00114256521882595,0.102220365229337,0.102333567853251,3,0.999986052513123
75,-2.6,370,374.99,11,-2.4987606748257,-2.49873052109283,0.00185223347298528,0.101239325174304,0.101269478907173,3,0.999982714653015
76,-2.5,375,379.99,11,-2.41748547912736,-2.41735234865039,0.00134996280359256,0.0825145208726359,0.0826476513496117,3,0.999973058700562
77,-2.4,380,384.99,11,-2.3609323665733,-2.3607991002687,0.00229461031800209,0.0390676334266953,0.0392008997312963,3,0.999969601631165
78,-2.3,385,389.99,11,-2.29521249982285,-2.29530140870574,0.00132478110677693,0.00478750017714624,0.00469859129425698,3,0.999975681304932
79,-2.2,390,394.99,11,-2.19667506821437,-2.19656017744711,0.00245757142610752,0.00332493178562787,0.00343982255288866,3,0.999985575675964
80,-2.1,395,399.99,11,-2.12859323667157,-2.12856354863341,0.00198844958465761,-0.0285932366715658,-0.0285635486334117,3,0.999992847442627
81,-2,400,404.99,11,-2.06700499403874,-2.06693075453941,0.00181727493730181,-0.0670049940387378,-0.0669307545394071,3,0.999996066093445
82,-1.9,405,409.99,11,-1.94859107161528,-1.94852535044847,0.00216075410455182,-0.0485910716152846,-0.0485253504484697,3,0.999997138977051
83,-1.8,410,414.99,11,-1.82051264495967,-1.82045220166631,0.00180273772129834,-0.0205126449596749,-0.0204522016663096,3,0.999993920326233
84,-1.7,415,419.99,11,-1.67503153662911,-1.67502998431339,0.00159197812716775,0.0249684633708926,0.0249700156866131,3,0.999949336051941
85,-1.6,420,424.99,11,-1.49933697978328,-1.49946228076784,0.000666928534074656,0.100663020216717,0.100537719232157,3,0.998301982879639
86,-1.5,425,429.99,11,-1.21460250826302,-1.21463433073529,0.000631881323052615,0.285397491736976,0.285365669264707,3,0.671543061733246
87,-1.4,430,434.99,11,-0.936644651616476,-0.936871900935978,0.000578913488616772,0.463355348383524,0.463128099064022,1,0.997505843639374
88,-1.3,435,439.99,11,-0.644579145960972,-0.644797920606838,0.000395398333521275,0.655420854039028,0.655202079393162,1,0.999989748001099
89,-1.2,440,444.99,11,-0.2634377816056,-0.263563378500345,0.000862075598231938,0.9365622183944,0.936436621499655,1,0.999995946884155
90,-1.1,445,449.99,11,-0.134408157726574,-0.134462008529114,0.00200411505032673,0.965591842273426,0.965537991470886,1,0.999991893768311
91,-1,450,454.99,11,0.0129166214322214,0.0124474000488067,0.00107353896911771,1.01291662143222,1.01244740004881,1,0.999988913536072
92,-0.9,455,459.99,11,0.130082540228266,0.129631316005236,0.00132048471452861,1.03008254022827,1.02963131600524,1,0.999988317489624
93,-0.8,460,464.99,11,0.159682152172295,0.159200655367222,0.00134534846865359,0.959682152172295,0.959200655367222,1,0.999988198280334
94,-0.7,465,469.99,11,0.139336592779987,0.138866299328528,0.00131113815382432,0.839336592779987,0.838866299328528,1,0.999987602233887
95,-0.6,470,474.99,11,0.129640659005478,0.129266948697751,0.00209080339374394,0.729640659005478,0.729266948697751,1,0.999987125396729
96,-0.5,475,479.99,11,0.111539964013857,0.111421498069453,0.00310034935090095,0.611539964013857,0.611421498069453,1,0.999986171722412
97,-0.4,480,484.99,11,0.0748242287696004,0.0747501736077614,0.00167086079724964,0.4748242287696,0.474750173607761,1,0.999985218048096
98,-0.3,485,489.99,11,0.0542582623744276,0.0542690703726313,0.000628553407892572,0.354258262374428,0.354269070372631,1,0.999985098838806
99,-0.2,490,494.99,11,0.05883603658307,0.0583457619176966,0.000962759415735752,0.25883603658307,0.258345761917697,1,0.999984979629517
100,-0.1,495,499.99,11,0.0615309730974631,0.0612098620377266,0.00386272209875977,0.161530973097463,0.161209862037727,1,0.999985814094543
101,0,500,504.99,11,0.0224058886234847,0.022459462919787,0.00223571845429179,0.0224058886234847,0.022459462919787,1,0.99998676776886
102,0.1,505,509.99,11,0.00058194012141302,0.000789542945077697,0.000976912276247701,-0.099418059878587,-0.0992104570549223,1,0.999988317489624
103,0.2,510,514.99,11,0.00249439308901659,0.00284126773872606,0.00196535746565574,-0.197505606910983,-0.197158732261274,1,0.999987840652466
104,0.3,515,519.99,11,0.0668078278398269,0.0669607745971716,0.00226300587356416,-0.233192172160173,-0.233039225402828,1,0.999986529350281
105,0.4,520,524.99,11,0.141072421324523,0.141241002811764,0.00171431151163627,-0.258927578675477,-0.258758997188236,1,0.999982357025146
106,0.5,525,529.99,11,0.205041091604806,0.205363075842135,0.00199212904466972,-0.294958908395194,-0.294636924157865,1,0.9999760389328
107,0.6,530,534.99,11,0.277239512844933,0.277451243858217,0.00349637930162014,-0.322760487155067,-0.322548756141783,1,0.999968647956848
108,0.7,535,539.99,11,0.33695484290215,0.337204401909146,0.00331377315595154,-0.36304515709785,-0.362795598090853,1,0.999961614608765
109,0.8,540,544.99,11,0.380589506414776,0.380875035487608,0.00393736306112542,-0.419410493585224,-0.419124964512392,1,0.999950289726257
110,0.9,545,549.99,11,0.425430872254674,0.425717822666587,0.00357553389951696,-0.474569127745327,-0.474282177333413,1,0.999929070472717
111,1,550,554.99,11,0.481120606208961,0.481375025904557,0.00272839223572125,-0.518879393791039,-0.518624974095443,1,0.999859690666199
112,1.1,555,559.99,11,0.518487610662749,0.518837682112645,0.00188558248048018,-0.581512389337251,-0.581162317887355,1,0.999250829219818
113,1.2,560,564.99,11,0.581178555320564,0.581053550246187,0.00119061078602461,-0.618821444679436,-0.618946449753813,1,0.987349927425385
114,1.3,565,569.99,11,0.62238028410649,0.622746693679345,0.00250095493458568,-0.67761971589351,-0.677253306320656,3,0.727413177490234
115,1.4,570,574.99,11,0.731541434638692,0.732017311575758,0.00500791765584663,-0.668458565361308,-0.667982688424242,3,0.998736798763275
116,1.5,575,579.99,11,0.8021282380596,0.80291632934693,0.00445465389709464,-0.6978717619404,-0.69708367065307,3,0.999947428703308
117,1.6,580,584.99,11,0.859214105368921,0.859691277519416,0.00501405022920022,-0.740785894631079,-0.740308722480584,3,0.999993443489075
118,1.7,585,589.99,11,0.957335322324854,0.957748325624255,0.00426904173867044,-0.742664677675146,-0.742251674375745,3,0.999998092651367
119,1.8,590,594.99,11,1.05171647710168,1.05226708348772,0.00470264110260167,-0.748283522898323,-0.747732916512276,3,0.999999165534973
120,1.9,595,599.99,11,1.1470169326521,1.14740253757904,0.00420786568740307,-0.752983067347898,-0.752597462420963,3,0.999999284744263
121,2,600,604.99,11,1.29699273234336,1.29721736213008,0.00267302416224311,-0.703007267656639,-0.702782637869916,3,0.999999284744263
122,2.1,605,609.99,11,1.43641781075765,1.4367504526126,0.00350089209800714,-0.663582189242346,-0.663249547387398,3,0.999998927116394
123,2.2,610,614.99,11,1.51686548634936,1.51737483024316,0.00477935759235652,-0.683134513650643,-0.682625169756841,3,0.999998211860657
124,2.3,615,619.99,11,1.58744033693922,1.58773123120326,0.00416508837436292,-0.712559663060782,-0.712268768796742,3,0.999996900558472
125,2.4,620,624.99,11,1.67291215027399,1.67334918536114,0.00394779451041433,-0.727087849726006,-0.726650814638858,3,0.999995231628418
126,2.5,625,629.99,11,1.78556459468913,1.7859753956406,0.00516768867622495,-0.714435405310871,-0.714024604359398,3,0.999993920326233
127,2.6,630,634.99,11,1.91490756683654,1.91553772940326,0.00650461936274901,-0.685092433163456,-0.684462270596737,3,0.999991059303284
128,2.7,635,639.99,11,2.05510338940999,2.05593667248873,0.00723404889511832,-0.644896610590009,-0.644063327511268,3,0.999988198280334
129,2.8,640,644.99,11,2.22775434992863,2.22856073913752,0.00670496733550309,-0.572245650071366,-0.571439260862481,3,0.999983310699463
130,2.9,645,649.99,11,2.41917210896553,2.42006831904279,0.00505600514683475,-0.480827891034466,-0.479931680957206,3,0.999982237815857
131,3,650,654.99,11,2.58476897817544,2.58456081263732,0.00105775227021212,-0.415231021824565,-0.415439187362679,3,0.99998414516449
132,3.1,655,659.99,11,2.73956881241143,2.73965537341679,0.000435965233519012,-0.360431187588572,-0.36034462658321,3,0.999987244606018
133,3.2,660,664.99,11,2.88845370282619,2.88836807321026,0.000570255447419504,-0.311546297173812,-0.311631926789742,3,0.999991893768311
