epoch,lr,train_loss,val_loss,val_score,val_acc_main,val_acc_turn,val_acc_turn_transition,val_theta_mae_deg,val_flat_recall,val_stall_recall,val_slope_recall
1,0.0009998286624877785,0.7311103875327258,0.3719534453847161,1.1706696756826145,0.8958036984352774,0.7311522048364154,0.3255208333333333,3.533184289932251,0.9651593773165308,0.7883597883597884,0.8383045525902669
2,0.0009993147673772868,0.19653447272852076,0.16764369305981003,0.7682317328611332,0.9544807965860598,0.7510668563300142,0.3802083333333333,3.6865742206573486,0.9725722757598221,0.8306878306878307,0.9536891679748822
3,0.000998458666866564,0.1309850716742659,0.13196126118323542,0.5870740968297024,0.9683499288762447,0.8086770981507824,0.4557291666666667,2.3931686878204346,0.9710896960711638,0.9365079365079365,0.9701726844583988
4,0.0009972609476841365,0.10519632090231208,0.11470740429452948,0.5394365726920766,0.9644381223328592,0.810099573257468,0.4713541666666667,1.7850443124771118,0.9725722757598221,0.8783068783068783,0.9686028257456829
5,0.000995722430686905,0.08200128524715364,0.11339336047598172,0.5230972884052056,0.966927453769559,0.798719772403983,0.4817708333333333,1.6006048917770386,0.9747961452928094,0.8835978835978836,0.9709576138147566
6,0.0009938441702975688,0.07724502369555787,0.1366056067124539,0.4841625360560225,0.963371266002845,0.8300142247510669,0.5338541666666666,1.4595543146133423,0.9659006671608599,0.8095238095238095,0.9835164835164835
7,0.0009916274537819772,0.06675095137491806,0.11922813311833914,0.47881057964760637,0.9676386913229018,0.8236130867709816,0.5286458333333334,1.7650299072265625,0.9925871015567087,0.8148148148148148,0.9638932496075353
8,0.0009890738003669026,0.06341738018541039,0.10636628534681936,0.4145349237539012,0.9779516358463727,0.8559743954480796,0.5625,1.8470864295959473,0.9851742031134173,0.8835978835978836,0.9843014128728415
9,0.000986184960198838,0.05171979137040425,0.1307762426510983,0.43307347606318203,0.9765291607396871,0.8431721194879089,0.5572916666666666,1.3023232221603394,0.9836916234247591,0.873015873015873,0.9843014128728415
10,0.0009829629131445337,0.05993177361257981,0.19487860173538094,0.49812706240464744,0.9772403982930299,0.8609530583214794,0.5703125,1.9695758819580078,0.9925871015567087,0.8359788359788359,0.9819466248037677
11,0.0009794098674340962,0.04830661460617772,0.1437284051100187,0.42332948515967994,0.9765291607396871,0.85099573257468,0.578125,1.3184653520584106,0.9903632320237212,0.8148148148148148,0.9858712715855573
12,0.0009755282581475765,0.051578203497823036,0.09897630816460673,0.3551694434111069,0.9800853485064012,0.8726884779516358,0.5989583333333334,1.5681120157241821,0.9844329132690882,0.8888888888888888,0.989010989010989
13,0.000971320745546089,0.04549234944871356,0.13600227202833293,0.4028678397495864,0.9775960170697012,0.8687766714082503,0.5963541666666666,1.7149584293365479,0.9962935507783544,0.8359788359788359,0.978806907378336
14,0.0009667902132486006,0.046982474686578214,0.12892420661992063,0.4029906805633311,0.9747510668563301,0.8616642958748222,0.5703125,0.9209776520729065,0.9881393624907339,0.8465608465608465,0.9795918367346939
15,0.0009619397662556431,0.04121431828315875,0.15301991710876503,0.3785151260302721,0.9719061166429588,0.8737553342816501,0.6171875,0.8905141949653625,0.9829503335804299,0.7671957671957672,0.9905808477237049
16,0.0009567727288213001,0.040026918271570976,0.11283596826566232,0.36059347829501065,0.9772403982930299,0.883357041251778,0.6041666666666666,1.472389578819275,0.9859154929577465,0.8677248677248677,0.9843014128728415
17,0.0009512926421749302,0.03878463150092047,0.11547038321559494,0.34319843318661336,0.9740398293029872,0.8819345661450925,0.6302083333333334,1.5518860816955566,0.9822090437361009,0.873015873015873,0.9803767660910518
18,0.0009455032620941837,0.036666917284102776,0.11782287029419651,0.3521686817131205,0.9783072546230441,0.8830014224751067,0.609375,1.2309497594833374,0.9933283914010378,0.873015873015873,0.978021978021978
19,0.0009394085563309825,0.036294006548825475,0.12118704788715368,0.32311132796514985,0.980796586059744,0.8915362731152204,0.6380208333333334,1.2734193801879883,0.9918458117123795,0.8518518518518519,0.9882260596546311
20,0.0009330127018922192,0.035336471040244524,0.14301987367537758,0.4022777745858251,0.9662162162162162,0.885846372688478,0.5911458333333334,1.0791287422180176,0.9770200148257969,0.8095238095238095,0.978021978021978
21,0.0009263200821770459,0.03248677506402203,0.13332334597453285,0.30831733092107494,0.9797297297297297,0.8936699857752489,0.6536458333333334,0.8823514580726624,0.9814677538917717,0.8624338624338624,0.9952904238618524
22,0.0009193352839727118,0.03301373064162172,0.12024041096736832,0.3476501402850962,0.9765291607396871,0.8904694167852063,0.6276041666666666,1.6227960586547852,0.9844329132690882,0.8835978835978836,0.9819466248037677
23,0.0009120630943110076,0.03484333673465182,0.13256855427710124,0.3443790439835313,0.972972972972973,0.9007823613086771,0.6484375,1.7818557024002075,0.9792438843587843,0.8359788359788359,0.9866562009419152
24,0.0009045084971874735,0.03283096436194233,0.12263062522133247,0.35367446359552546,0.9818634423897582,0.8776671408250356,0.5989583333333334,0.8388585448265076,0.9859154929577465,0.8835978835978836,0.9921507064364207
25,0.0008966766701456174,0.02983064973626688,0.10931744584403032,0.3102634796812501,0.9847083926031295,0.8844238975817923,0.6276041666666666,0.9528587460517883,0.9888806523350631,0.8835978835978836,0.9952904238618524
