epoch,lr,train_loss,val_loss,val_score,val_acc_main,val_acc_turn,val_turn_left_recall,val_turn_right_recall,val_acc_turn_transition,val_theta_mae_deg,val_flat_recall,val_stall_recall,val_slope_recall
51,0.0006167226819279525,0.04263871939011675,0.11660963967572996,0.3972492046530234,0.9801517805020432,0.8140688849970812,0.9632152588555858,0.8670694864048338,0.6463654223968566,0.41246405243873596,0.9766647694934547,0.9671532846715328,0.9870967741935484
52,0.0006039558454088793,0.04245227817770808,0.10824203644745961,0.39945796504454817,0.9836544074722708,0.8155283129013426,0.9795640326975477,0.8549848942598187,0.6385068762278978,0.513160228729248,0.9817871371656233,0.9781021897810219,0.9870967741935484
53,0.0005911177627460734,0.04378038191841943,0.1091055090463586,0.3988196843126962,0.982778750729714,0.8166958552247519,0.9795640326975477,0.877643504531722,0.6404715127701375,0.5516040921211243,0.9869095048377917,0.9452554744525548,0.9849462365591398
54,0.000578217232520115,0.041605320502961896,0.11895669325620754,0.4116324605563882,0.9798598949211909,0.8161120840630472,0.9727520435967303,0.8836858006042296,0.6385068762278978,0.44506728649139404,0.977233921457029,0.948905109489051,0.989247311827957
55,0.0005652630961100254,0.0419404469918789,0.11515949878317532,0.398097508392798,0.9830706363105662,0.8172796263864565,0.9754768392370572,0.8564954682779456,0.6404715127701375,0.34519094228744507,0.983494593056346,0.948905109489051,0.989247311827957
56,0.0005522642316338264,0.04081223961223483,0.12260298291302812,0.3944880865190248,0.9810274372446001,0.8169877408056042,0.9768392370572208,0.8564954682779456,0.650294695481336,0.39494848251342773,0.983494593056346,0.9452554744525548,0.9849462365591398
57,0.0005392295478639221,0.042275636358230284,0.12543938682135683,0.43175898710315186,0.9795680093403386,0.8117338003502627,0.9754768392370572,0.8821752265861027,0.630648330058939,0.42423349618911743,0.977233921457029,0.9379562043795621,0.9906810035842294
58,0.0005261679781214714,0.04152524891346962,0.12827288336351608,0.4233938372325116,0.9792761237594863,0.8129013426736719,0.9768392370572208,0.8564954682779456,0.6365422396856582,0.35537028312683105,0.9778030734206034,0.9379562043795621,0.989247311827957
59,0.0005130884741539361,0.041295073716327214,0.1214682348355242,0.40701759341757926,0.9807355516637478,0.8164039696438996,0.9768392370572208,0.8564954682779456,0.6444007858546169,0.5362691283226013,0.9795105293113261,0.948905109489051,0.9885304659498207
60,0.0004999999999999997,0.04096801424028281,0.12638795260129027,0.41531379942617913,0.9804436660828955,0.8181552831290134,0.9782016348773842,0.8640483383685801,0.6424361493123772,0.5700459480285645,0.9795105293113261,0.9416058394160584,0.989247311827957
61,0.00048691152584606306,0.040708689652808945,0.11495443015542561,0.3990268557213308,0.9839462930531232,0.8181552831290134,0.9713896457765667,0.8746223564954683,0.6404715127701375,0.4267876446247101,0.9823562891291975,0.9416058394160584,0.9942652329749104
62,0.00047383202187852773,0.04155958041154471,0.12820551719275122,0.41331586476351845,0.9786923525977816,0.8199065966141272,0.9795640326975477,0.8821752265861027,0.6444007858546169,0.5119059085845947,0.9789413773477519,0.9452554744525548,0.9849462365591398
63,0.00046077045213607716,0.03965835390781611,0.11666448617009342,0.41105823014593457,0.9824868651488616,0.8190309398715704,0.9795640326975477,0.8761329305135952,0.6345776031434185,0.44208279252052307,0.981217985202049,0.9452554744525548,0.9913978494623656
64,0.00044773576836617293,0.03872988134828663,0.1163030296642392,0.42026494891724286,0.982778750729714,0.8152364273204904,0.9795640326975477,0.8625377643504532,0.6326129666011788,0.6092777848243713,0.9823562891291975,0.948905109489051,0.9899641577060931
65,0.0004347369038899739,0.040269171571111505,0.11836195174741662,0.4240565055909963,0.9824868651488616,0.8152364273204904,0.9795640326975477,0.8534743202416919,0.6267190569744597,0.36260727047920227,0.9846328969834945,0.9452554744525548,0.9870967741935484
66,0.00042178276747988416,0.039600535629118916,0.12088505481845513,0.4142214931592341,0.9824868651488616,0.8178633975481612,0.9754768392370572,0.8761329305135952,0.6385068762278978,0.5838438868522644,0.9823562891291975,0.948905109489051,0.989247311827957
67,0.000408882237253926,0.03955569299754434,0.12547325716509988,0.40749602262193024,0.9824868651488616,0.8175715119673088,0.9782016348773842,0.8549848942598187,0.6404715127701375,0.3000885248184204,0.9823562891291975,0.9343065693430657,0.9921146953405018
68,0.0003960441545911199,0.03966529315300577,0.1187914713947521,0.40542648054675934,0.9821949795680094,0.8178633975481612,0.9809264305177112,0.8685800604229608,0.6404715127701375,0.4489652216434479,0.981217985202049,0.9781021897810219,0.9842293906810036
69,0.00038327731807204696,0.0380481613261185,0.11716811219311846,0.39548583094484646,0.9816112084063048,0.8172796263864565,0.9782016348773842,0.8655589123867069,0.6444007858546169,0.3389973044395447,0.9800796812749004,0.9525547445255474,0.989247311827957
70,0.0003705904774487393,0.03927917855013872,0.12810806451627405,0.4090333090083562,0.9813193228254524,0.8190309398715704,0.9782016348773842,0.8625377643504532,0.6424361493123772,0.3471420407295227,0.9795105293113261,0.9379562043795621,0.9921146953405018
71,0.0003579923276480383,0.037488716893386426,0.1208220164433461,0.42190801351186674,0.9810274372446001,0.8169877408056042,0.9795640326975477,0.8700906344410876,0.6326129666011788,0.48422515392303467,0.9800796812749004,0.9562043795620438,0.9870967741935484
72,0.000345491502812526,0.038659463378405326,0.1224873120751356,0.4076327049621198,0.9807355516637478,0.8204903677758318,0.9754768392370572,0.877643504531722,0.6385068762278978,0.296214759349823,0.9800796812749004,0.9416058394160584,0.989247311827957
73,0.0003330965703831143,0.03711953284560523,0.11580701619908605,0.39999569220411957,0.9824868651488616,0.8213660245183888,0.9782016348773842,0.8625377643504532,0.6385068762278978,0.3372955918312073,0.9806488332384746,0.9525547445255474,0.9906810035842294
74,0.0003208160252273496,0.036740009201286214,0.11279154833791134,0.37864812191825875,0.9836544074722708,0.819614711033275,0.9795640326975477,0.8610271903323263,0.650294695481336,0.3253459930419922,0.983494593056346,0.9635036496350365,0.9878136200716846
75,0.00030865828381745485,0.0379653105022799,0.1129875347731549,0.38847108242916456,0.9824868651488616,0.8210741389375364,0.9809264305177112,0.8716012084592145,0.6444007858546169,0.33695536851882935,0.981217985202049,0.9562043795620438,0.989247311827957
76,0.00029663167846209965,0.03759290257214568,0.10884342361317695,0.3852047332857223,0.9851138353765324,0.8204903677758318,0.9809264305177112,0.8580060422960725,0.6424361493123772,0.345818430185318,0.9852020489470689,0.9635036496350365,0.989247311827957
77,0.0002847444515958523,0.03569391236264736,0.11779806138354995,0.4012532658608269,0.9824868651488616,0.8190309398715704,0.9795640326975477,0.8685800604229608,0.6385068762278978,0.2739284634590149,0.9829254410927718,0.9525547445255474,0.9878136200716846
78,0.0002730047501302264,0.03912030628787704,0.1164218309768723,0.3966982888521613,0.9833625218914186,0.8204903677758318,0.9782016348773842,0.8640483383685801,0.6404715127701375,0.31971442699432373,0.9846328969834945,0.9452554744525548,0.989247311827957
79,0.00026142061987019554,0.03776862345595569,0.12563286307640265,0.404967302598631,0.9813193228254524,0.8204903677758318,0.9782016348773842,0.8655589123867069,0.6424361493123772,0.3184390068054199,0.9783722253841776,0.948905109489051,0.9913978494623656
80,0.0002499999999999999,0.03667961578867698,0.12830800382595486,0.4003493391302272,0.9810274372446001,0.821657910099241,0.9809264305177112,0.8564954682779456,0.6483300589390962,0.3797605335712433,0.9789413773477519,0.9452554744525548,0.9906810035842294
81,0.0002387507176420254,0.03711524873532879,0.11837134277149035,0.39531918850497827,0.9833625218914186,0.8210741389375364,0.9795640326975477,0.8580060422960725,0.6424361493123772,0.31672203540802,0.9817871371656233,0.9598540145985401,0.9899641577060931
82,0.00022768048249248644,0.03635321660387322,0.12108025866219752,0.4036900742315809,0.982778750729714,0.8201984821949796,0.9822888283378747,0.8610271903323263,0.6385068762278978,0.27493739128112793,0.9806488332384746,0.9635036496350365,0.989247311827957
83,0.0002167968815375833,0.03606329544106307,0.12329474589105106,0.40004079942722937,0.9833625218914186,0.8207822533566842,0.9782016348773842,0.8564954682779456,0.6424361493123772,0.30513086915016174,0.9806488332384746,0.9562043795620438,0.9921146953405018
84,0.00020610737385376332,0.0357729606971064,0.12491948570745143,0.3965191413707003,0.9821949795680094,0.8222416812609457,0.9822888283378747,0.8640483383685801,0.6463654223968566,0.3154536485671997,0.9817871371656233,0.948905109489051,0.989247311827957
85,0.0001956192854956395,0.035553326141436414,0.13307270064071403,0.4107624431413255,0.982778750729714,0.8204903677758318,0.9809264305177112,0.8655589123867069,0.6424361493123772,0.3122633695602417,0.9823562891291975,0.9452554744525548,0.9906810035842294
86,0.00018533980447508122,0.034321104031967885,0.1286820699719052,0.3924065880903257,0.9821949795680094,0.8219497956800934,0.9850136239782016,0.850453172205438,0.6522593320235757,0.3427797853946686,0.9795105293113261,0.9452554744525548,0.992831541218638
87,0.0001752759758349081,0.035487309315981666,0.12700376806207658,0.4075340045490483,0.9830706363105662,0.8190309398715704,0.9836512261580381,0.8580060422960725,0.6424361493123772,0.39235222339630127,0.981217985202049,0.9452554744525548,0.992831541218638
88,0.00016543469682057092,0.035182581177979295,0.12761813429577337,0.38789586302978546,0.9824868651488616,0.8207822533566842,0.9850136239782016,0.8564954682779456,0.6542239685658153,0.3163891136646271,0.9817871371656233,0.9452554744525548,0.9906810035842294
89,0.0001558227121531228,0.03501112430624695,0.12643083307611547,0.3876940138237456,0.9821949795680094,0.8222416812609457,0.9822888283378747,0.8655589123867069,0.6522593320235757,0.26559996604919434,0.9817871371656233,0.948905109489051,0.989247311827957
90,0.00014644660940672615,0.03480406676677251,0.13086444882363935,0.39074475637516026,0.982778750729714,0.8228254524226504,0.9822888283378747,0.8640483383685801,0.6522593320235757,0.24869275093078613,0.981217985202049,0.948905109489051,0.9913978494623656
91,0.00013731281449385607,0.03447818717506551,0.133494652611988,0.4067807878014053,0.982778750729714,0.8219497956800934,0.9836512261580381,0.8670694864048338,0.6444007858546169,0.28803208470344543,0.9817871371656233,0.9452554744525548,0.9913978494623656
92,0.00012842758726130284,0.03487645083488432,0.1288277518397803,0.3890814016576304,0.9830706363105662,0.8231173380035026,0.9822888283378747,0.8580060422960725,0.6522593320235757,0.27573177218437195,0.9817871371656233,0.9452554744525548,0.9921146953405018
93,0.00011979701719998446,0.03472591218501061,0.12737069483378863,0.3975763168433835,0.982778750729714,0.8213660245183888,0.9836512261580381,0.8655589123867069,0.6463654223968566,0.27385061979293823,0.981217985202049,0.9525547445255474,0.9906810035842294
94,0.00011142701927151448,0.03480258435100514,0.12705491210936942,0.39602465340448867,0.981903093987157,0.8207822533566842,0.9836512261580381,0.8640483383685801,0.6483300589390962,0.29196834564208984,0.9800796812749004,0.948905109489051,0.9906810035842294
95,0.0001033233298543823,0.03481711435948806,0.12830898566720644,0.4021064513680296,0.9830706363105662,0.8207822533566842,0.9822888283378747,0.8595166163141994,0.6444007858546169,0.2953469157218933,0.9817871371656233,0.9562043795620438,0.9899641577060931
96,9.549150281252627e-05,0.034016853425779474,0.12474320967226646,0.38111279338289805,0.9836544074722708,0.823409223584355,0.9822888283378747,0.8655589123867069,0.6542239685658153,0.26881852746009827,0.9829254410927718,0.948905109489051,0.9913978494623656
97,8.793690568899221e-05,0.03410419203157319,0.12848278491279916,0.3955265376511545,0.9821949795680094,0.8222416812609457,0.9822888283378747,0.8685800604229608,0.6483300589390962,0.26182204484939575,0.981217985202049,0.948905109489051,0.9899641577060931
98,8.066471602728798e-05,0.03446135460676304,0.1359116949545523,0.40276655155654156,0.9821949795680094,0.8219497956800934,0.9836512261580381,0.8670694864048338,0.6483300589390962,0.2506607472896576,0.981217985202049,0.9452554744525548,0.9906810035842294
99,7.367991782295387e-05,0.03479289582656653,0.13696267994711153,0.4044976846309625,0.9821949795680094,0.8222416812609457,0.9809264305177112,0.8670694864048338,0.6483300589390962,0.27819710969924927,0.9800796812749004,0.9452554744525548,0.9921146953405018
