model,seed,best_epoch,acc_main,acc_turn,acc_turn_pure,acc_turn_transition,turn_right_recall,turn_straight_recall,turn_left_recall,theta_mae_deg,theta_abs_le_8_mae_deg,theta_abs_le_8_rmse_deg,theta_abs_le_8_bias_deg,theta_abs_le_10_mae_deg,theta_abs_le_10_rmse_deg,theta_abs_le_10_bias_deg,theta_pos_6_8_mae_deg,theta_pos_6_8_rmse_deg,theta_pos_6_8_bias_deg,theta_pos_6_8_n,theta_neg_8_6_mae_deg,theta_neg_8_6_rmse_deg,theta_neg_8_6_bias_deg,theta_neg_8_6_n,theta_flat_abs_p95_deg,theta_flat_bias_deg,theta_near_flat_abs_p95_deg,theta_near_flat_bias_deg,theta_flat_turn_abs_p95_deg,flat_recall,stall_recall,slope_recall,uphill_recall,downhill_recall,checkpoint_file,onnx_file,report_file
ModernTCN-small,21,11,0.9866872609591056,0.9529273315681083,0.9818690163517749,0.762409369771333,0.9363113666519239,0.95836947094536,0.9469445760303173,0.5240300893783569,0.5240300893783569,0.7794090509414673,-0.08178194612264633,0.5240300893783569,0.7794090509414673,-0.08178194612264633,1.2449864149093628,1.555527925491333,-1.2335823774337769,311.0,0.46072709560394287,0.7570180892944336,0.2652236521244049,175.0,1.1041585206985474,0.1239684596657753,1.148527979850769,0.18098905682563782,1.019952416419983,0.9876215738284704,0.9720624486442071,0.9890183774092335,0.9944186046511628,0.9839965397923875,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_theta_calib_w1p0p125_lam075_f100_nf200_seed21\modern_tcn_seed21.pt,,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_theta_calib_w1p0p125_lam075_f100_nf200_seed21\ModernTCN_theta_finetune_report.md
