epoch,lr,train_loss,val_loss,val_score,val_theta_mae_deg,val_theta_flat_abs_p95_deg,val_theta_flat_bias_deg,val_theta_near_flat_abs_p95_deg,val_theta_abs_le_8_mae_deg,val_theta_abs_le_10_mae_deg,val_theta_pos_6_8_mae_deg,val_theta_neg_8_6_mae_deg,val_acc_main,val_acc_turn,val_acc_turn_transition
1,0.0009987820251299122,0.010296893806598496,0.08393485888075623,0.19210499302819384,0.5416556596755981,1.14028799533844,0.21933528780937195,1.1217539310455322,0.5416557788848877,0.5416557788848877,0.8818637728691101,0.5661402344703674,0.9851609466555057,0.9511452705273571,0.7789855072463768
2,0.0009951340343707852,0.009340764998339602,0.08391617768583809,0.22120998527230162,0.5203155279159546,1.198880672454834,-0.2509693205356598,1.0277408361434937,0.5203155279159546,0.5203155279159546,1.1752156019210815,0.3743703365325928,0.9851609466555057,0.9511452705273571,0.7789855072463768
3,0.000989073800366903,0.009338790404831323,0.08399105401262193,0.2218815201865412,0.5489513278007507,1.1795881986618042,0.2882421910762787,1.234204888343811,0.5489513278007507,0.5489513278007507,0.823101818561554,0.4531199336051941,0.9851609466555057,0.9511452705273571,0.7789855072463768
4,0.0009806308479691596,0.009368925615640327,0.08389385549236619,0.16568202614836403,0.5319777727127075,1.0847265720367432,-0.14769099652767181,1.037140965461731,0.5319778323173523,0.5319778323173523,0.9951979517936707,0.38706719875335693,0.9851609466555057,0.9511452705273571,0.7789855072463768
5,0.0009698463103929544,0.009411043851450121,0.08391954121560813,0.1810690817198573,0.5082380771636963,1.1249104738235474,0.18317186832427979,1.0370515584945679,0.5082381367683411,0.5082381367683411,0.8339959383010864,0.35557714104652405,0.9851609466555057,0.9511452705273571,0.7789855072463768
6,0.0009567727288213006,0.009437781410531604,0.08409338807446909,0.29966418750510987,0.6666598320007324,1.3482882976531982,-0.32158738374710083,1.2954803705215454,0.6666598320007324,0.6666598320007324,1.4586389064788818,0.6278746724128723,0.9851609466555057,0.9511452705273571,0.7789855072463768
7,0.0009414737964294637,0.009354456103499977,0.08384035879285556,0.15139649893795099,0.4870910048484802,1.0525130033493042,0.09332321584224701,0.8621324300765991,0.4870910048484802,0.4870910048484802,0.7852460145950317,0.38541245460510254,0.9851609466555057,0.9511452705273571,0.7789855072463768
8,0.000924024048078213,0.00933350186090778,0.08411368526408919,0.34883879015279884,0.5837056636810303,1.4103446006774902,0.4556894302368164,1.2276960611343384,0.5837056040763855,0.5837056040763855,0.7557070851325989,0.6109281778335571,0.9851609466555057,0.9511452705273571,0.7789855072463768
9,0.0009045084971874739,0.009357532457148288,0.08386172285447627,0.16659425162090194,0.5240210294723511,1.0845527648925781,-0.20626291632652283,0.8080241680145264,0.5240210890769958,0.5240210890769958,1.0946214199066162,0.36834916472435,0.9851609466555057,0.9511452705273571,0.7789855072463768
10,0.0008830222215594891,0.009372003711761227,0.08391638249487703,0.17305164637540027,0.6400159001350403,1.0949914455413818,0.08434903621673584,0.9190762639045715,0.6400159597396851,0.6400159597396851,0.9959750771522522,0.4824640452861786,0.9851609466555057,0.9511452705273571,0.7789855072463768
11,0.0008596699001693257,0.009336806584354951,0.08393801186543043,0.13882354861601748,0.5827591419219971,1.0136613845825195,0.14867587387561798,1.0055201053619385,0.5827590823173523,0.5827590823173523,1.3142706155776978,0.37263134121894836,0.9851609466555057,0.9511452705273571,0.7789855072463768
12,0.0008345653031794292,0.009304386028083457,0.08415122551421271,0.31905402198178734,0.7565920948982239,1.380696177482605,-0.33994176983833313,1.250082015991211,0.7565920948982239,0.7565920948982239,1.5595442056655884,0.555989682674408,0.9851609466555057,0.9511452705273571,0.7789855072463768
13,0.0008078307376628292,0.009340751534357716,0.08400571631696722,0.22811926026493434,0.56667560338974,1.1751399040222168,0.32559552788734436,1.0120933055877686,0.5666756629943848,0.5666756629943848,0.7593680024147034,0.539664626121521,0.9851609466555057,0.9511452705273571,0.7789855072463768
14,0.0007795964517353735,0.009330977864486266,0.0840268599443644,0.2583865567701391,0.6542080044746399,1.3069881200790405,0.18856708705425262,1.121639609336853,0.6542079448699951,0.6542079448699951,1.05587899684906,0.4690532386302948,0.9851609466555057,0.9511452705273571,0.7789855072463768
15,0.0007500000000000001,0.009310662509749199,0.08386806665503918,0.15912700623956483,0.5468107461929321,1.067291021347046,-0.10390770435333252,0.9573807120323181,0.5468106865882874,0.5468106865882874,1.088289737701416,0.48299404978752136,0.9851609466555057,0.9511452705273571,0.7789855072463768
16,0.0007191855733945389,0.009324479587836592,0.08399783184678304,0.23159864626918403,0.5562093257904053,1.2474408149719238,-0.19808779656887054,1.2398935556411743,0.5562093257904053,0.5562093257904053,0.9508975148200989,0.5820225477218628,0.9851609466555057,0.9511452705273571,0.7789855072463768
17,0.0006873032967079562,0.009352655127430675,0.08389294249319647,0.1857114900603576,0.6049250364303589,1.1293314695358276,-0.06715942919254303,0.9324929118156433,0.6049250364303589,0.6049250364303589,1.0204017162322998,0.7375058531761169,0.9851609466555057,0.9511452705273571,0.7789855072463768
18,0.000654508497187474,0.009297549829885015,0.08383244129938039,0.15037615363762155,0.5083910822868347,1.048384428024292,0.14882442355155945,0.7369406819343567,0.5083910226821899,0.5083910226821899,0.9207015633583069,0.4169415831565857,0.9851609466555057,0.9511452705273571,0.7789855072463768
19,0.0006209609477998341,0.009289167864262758,0.08403694855380789,0.2699314256434834,0.6562320590019226,1.2602158784866333,-0.35091477632522583,1.2336779832839966,0.6562320590019226,0.6562320590019226,1.3727365732192993,0.4928181767463684,0.9851609466555057,0.9511452705273571,0.7789855072463768
