run_idx,segment_idx,ref_segment_idx,theta_true_deg,repeat_idx,variant_idx,variant_name,v_ref,omega_ref,radius_m,segment_duration,noise_variant,t0,t1,n_windows,theta_pred_median_deg,theta_pred_mean_deg,theta_pred_std_deg,error_median_deg,error_mean_deg,label_main_mode,conf_main_median
1,82,82,8,4,4,left_R40_v095,0.95,0.02375,40,3.2,clean,259.2,262.39,13,7.70294476574146,7.71277064961148,0.0284271587436055,-0.297055234258544,-0.287229350388523,3,0.999994397163391
1,83,83,9,4,4,left_R40_v095,0.95,0.02375,40,3.2,clean,262.4,265.59,13,8.77593333340461,8.76581355437559,0.0228529417657458,-0.224066666595391,-0.23418644562441,3,0.999997973442078
1,84,84,10,4,4,left_R40_v095,0.95,0.02375,40,3.2,clean,265.6,268.79,13,9.80152209577517,9.79864179186719,0.0145377896656117,-0.198477904224832,-0.201358208132806,3,0.999999403953552
1,85,85,-10,5,5,right_R40_v095,0.95,-0.02375,40,3.2,clean,268.8,271.99,13,-9.93061352486205,-9.94107238337843,0.111443741168947,0.0693864751379465,0.0589276166215704,3,1
1,86,86,-9,5,5,right_R40_v095,0.95,-0.02375,40,3.2,clean,272,275.19,13,-8.7594896529778,-8.75683113319317,0.0138642383388798,0.240510347022196,0.24316886680683,3,0.99999988079071
1,87,87,-8,5,5,right_R40_v095,0.95,-0.02375,40,3.2,clean,275.2,278.39,13,-7.97555981363147,-7.9874283181127,0.068343297696068,0.0244401863685324,0.0125716818873007,3,0.999996542930603
1,88,88,-7,5,5,right_R40_v095,0.95,-0.02375,40,3.2,clean,278.4,281.59,13,-7.0230143749055,-7.03044213995299,0.0175593725695779,-0.0230143749054967,-0.0304421399529913,3,0.999994397163391
1,89,89,-6,5,5,right_R40_v095,0.95,-0.02375,40,3.2,clean,281.6,284.79,13,-6.01331263254439,-6.01380085972025,0.017470676146199,-0.0133126325443893,-0.0138008597202539,3,0.999997138977051
1,90,90,-5,5,5,right_R40_v095,0.95,-0.02375,40,3.2,clean,284.8,287.99,13,-5.04160723253606,-5.05456777918575,0.0319764285573773,-0.0416072325360624,-0.0545677791857457,3,0.999996304512024
1,91,91,-4,5,5,right_R40_v095,0.95,-0.02375,40,3.2,clean,288,291.19,13,-4.00271582298326,-4.01785365661812,0.0408007894840498,-0.00271582298325956,-0.0178536566181231,3,0.999995231628418
1,92,92,-3,5,5,right_R40_v095,0.95,-0.02375,40,3.2,clean,291.2,294.39,13,-2.93440187947675,-2.93620519718614,0.00903078357857756,0.0655981205232545,0.0637948028138555,3,0.999994874000549
1,93,93,-2,5,5,right_R40_v095,0.95,-0.02375,40,3.2,clean,294.4,297.59,13,-1.93869327373429,-1.93328451917294,0.0221750309504975,0.0613067262657101,0.0667154808270576,3,0.999259650707245
1,94,94,-1,5,5,right_R40_v095,0.95,-0.02375,40,3.2,clean,297.6,300.79,13,-0.734126501156983,-0.734792719614686,0.0280562384660627,0.265873498843017,0.265207280385314,1,0.999979138374329
1,95,95,0,5,5,right_R40_v095,0.95,-0.02375,40,3.2,clean,300.8,303.99,13,0.402671401279722,0.391112738643141,0.0624374002422755,0.402671401279722,0.391112738643141,1,0.99999988079071
1,96,96,1,5,5,right_R40_v095,0.95,-0.02375,40,3.2,clean,304,307.19,13,1.20726869936343,1.21095687837481,0.0518709431997909,0.207268699363429,0.210956878374806,1,0.99999988079071
1,97,97,2,5,5,right_R40_v095,0.95,-0.02375,40,3.2,clean,307.2,310.39,13,2.17973107643086,2.17493442831771,0.0330545731176842,0.179731076430863,0.174934428317706,1,0.99999988079071
1,98,98,3,5,5,right_R40_v095,0.95,-0.02375,40,3.2,clean,310.4,313.59,13,2.75157628497231,2.75632492473659,0.0227033999463149,-0.24842371502769,-0.24367507526341,3,0.732301771640778
1,99,99,4,5,5,right_R40_v095,0.95,-0.02375,40,3.2,clean,313.6,316.79,13,3.77492730661604,3.75716799383781,0.112936674236379,-0.225072693383958,-0.24283200616219,3,0.998740017414093
1,100,100,5,5,5,right_R40_v095,0.95,-0.02375,40,3.2,clean,316.8,319.99,13,4.84437954383642,4.83949438238236,0.035881140527385,-0.15562045616358,-0.160505617617638,3,0.99969744682312
1,101,101,6,5,5,right_R40_v095,0.95,-0.02375,40,3.2,clean,320,323.19,13,5.9018571787813,5.90684699318192,0.0144871268464252,-0.0981428212187021,-0.0931530068180804,3,0.999940991401672
1,102,102,7,5,5,right_R40_v095,0.95,-0.02375,40,3.2,clean,323.2,326.39,13,6.79684973601345,6.7935084600114,0.0167941343307704,-0.203150263986551,-0.206491539988605,3,0.999995470046997
1,103,103,8,5,5,right_R40_v095,0.95,-0.02375,40,3.2,clean,326.4,329.59,13,7.78384664891296,7.78513216932464,0.00495913406848091,-0.216153351087035,-0.214867830675361,3,0.999999046325684
1,104,104,9,5,5,right_R40_v095,0.95,-0.02375,40,3.2,clean,329.6,332.79,13,8.76358605893252,8.76602292594361,0.00787543002373835,-0.236413941067481,-0.233977074056392,3,0.999998807907104
1,105,105,10,5,5,right_R40_v095,0.95,-0.02375,40,3.2,clean,332.8,335.99,13,9.84727155660956,9.84672330257887,0.0209829994161838,-0.152728443390442,-0.153276697421127,3,0.999996662139893
1,106,106,-10,6,6,left_R30_v105,1.05,0.035,30,3.2,clean,336,339.19,13,-9.91169646218206,-9.87753638752147,0.12729857501561,0.0883035378179429,0.12246361247853,3,1
1,107,107,-9,6,6,left_R30_v105,1.05,0.035,30,3.2,clean,339.2,342.39,13,-8.80586236857396,-8.76656730515544,0.114760465658989,0.19413763142604,0.233432694844561,3,0.99999988079071
