controller,zone,t0,t1,duration_s,n_samples,ey_rmse,ey_peak,ey_iae,epsi_rmse,epsi_peak,ev_rmse,ev_peak,eomega_rmse,eomega_peak,xy_rmse,xy_peak,F_rms,F_peak,F_sat595_pct,F_limit_hit_pct,omega_cmd_rms,omega_cmd_peak,omega_sat060_pct,omega_limit_hit_pct,viol_rate,j_du,dF_rms,domega_cmd_rms,solve_time_p50_ms,solve_time_p95_ms,solve_time_p99_ms,solve_time_max_ms,timeout_rate,theta_mae_deg,theta_peak_deg,theta_sched_mae_deg,theta_hat_step_p95_deg,theta_sched_step_p95_deg,main_acc_pct,turn_acc_pct,flat_false_slope_pct,slope_recall_pct,right_recall_pct,left_recall_pct,pred_main_1_pct,pred_main_2_pct,pred_main_3_pct,pred_turn_m1_pct,pred_turn_0_pct,pred_turn_1_pct
baseline_lock,all,0,52,52,5151,0.0405837714490269,0.12690287779986,1.40274657735239,0.0415952419404275,0.0946014381012255,0.0355769981358947,0.129934566927505,0.0219126603467524,0.100119389051316,0.513652824986013,0.679181139413126,157.137673102785,224.704391134481,0,0,0.0792461283900394,1.35086687840308,0.07765482430596,0,0,5.32370259076876,2.30721172899333,0.0218318199973113,0.0208541,0.022550575,0.023888691,0.2452377,0,0.600177618700356,3.32314074074074,0.712585144187336,0.016546320359511,0.0240934768744909,94.1370607649,48.8448844884488,12.323064113239,96.1012658227848,91.3473423980222,46.6309341500766,23.4323432343234,0,76.5676567656766,27.4898078043098,36.2065618326539,36.3036303630363
baseline_lock,startup,0,4,4,400,0,0,0,0,0,0.175318965954327,0.82,0,0,0.233527977397704,0.245250100324083,130.519914022882,508.814670318738,0,0,4.14803413030845e-05,0.000245715645736055,0,0,0,66.3592694553824,8.14611990184716,1.05861007494259e-05,0.0073666,0.0220107,0.09793125,4.0511424,0,0,0,0,0,0,100,100,0,NaN,NaN,NaN,100,0,0,0,100,0
baseline_lock,uphill_left_transition,4,22,18,1800,0.0370977796262635,0.0676463369025724,0.465920309573442,0.0542246497684397,0.0946014381012255,0.0372102589791132,0.119434879624378,0.0259447720155561,0.100119389051316,0.543572651072902,0.672205583789543,196.591985211355,224.704391134481,0,0,0.0815649602744738,0.144050227413507,0,0,0,0.962100753869758,0.980862998721816,0.00292089168006242,0.02123025,0.0231167,0.02475845,0.0325373,0,0.567596467858896,3.161125,0.705972030773276,0.0138145104544489,0.0154368517196438,93.9444444444444,63.6111111111111,0,92.985842985843,NaN,43.1396786155748,19.7222222222222,0,80.2777777777778,1.83333333333333,69.7777777777778,28.3888888888889
baseline_lock,downhill_right_transition,22,42,20,2000,0.0199914364131767,0.0390604024821615,0.329998601501967,0.0304047576097038,0.0520949553768676,0.0299067562592184,0.106524686752093,0.0228768139244661,0.0808983703452953,0.499967037273231,0.679181139413126,154.058651191476,221.809355331163,0,0,0.0779749302627381,0.130091277742777,0,0,0,3.48551651072878,1.86694902477694,0.00422488026258057,0.02073045,0.0217703,0.022617,0.0346328,0,0.523226585822837,3.32314074074074,0.668474050049112,0.0274671289333318,0.0326571263419476,96.6,36.95,14.8387096774194,97.5609756097561,91.3473423980222,NaN,8.85,0,91.15,69.15,0,30.85
baseline_lock,flat_left_exit,42,52,10,1000,0.0721618836080623,0.12690287779986,0.606227812553717,0.0420785602838962,0.074660005086531,0.0451229343193057,0.0695868440689511,0.0146516694551251,0.0454912903434778,0.553321354564253,0.666757367980061,97.5028004854607,157.637758955252,0,0,0.0906178690077542,1.35086687840308,0.4,0,0,18.4221039342532,4.29181755900467,0.0490507336582943,0.02069565,0.0220101,0.023293,0.0245591,0,1.02338810013385,1.85162068877451,1.06282778604874,0.0155919688414955,0.0212605807831194,87.5,28.2,27.8396436525612,100,NaN,52.3138832997988,32.4,0,67.6,0,25.9,74.1
s01_lr13_select_edges_flat_seed21,all,0,52,52,5151,0.0205408189293081,0.0550504984333886,0.732830331378158,0.0309641735071299,0.0808952200318611,0.0322869332508827,0.129934566927505,0.0189456265011123,0.084891155442451,0.370727090242071,0.600367344231753,157.014677930197,223.992150270889,0,0,0.0795112352116028,0.150997524046106,0,0,0,2.2500143202978,1.50000148295781,0.00314188194967206,0.0218859,0.04383494,0.049628466,0.3789432,0,0.512503661472078,3.564,0.6058605278594,0.016443859339017,0.0214878515704513,94.9524364201126,56.6491943311978,12.40632805995,97.1898734177215,100,73.7366003062787,22.5781401669579,0,77.4218598330421,39.778683750728,23.4323432343234,36.7889730149486
s01_lr13_select_edges_flat_seed21,startup,0,4,4,400,0,0,0,0,0,0.175318965954327,0.82,0,0,0.233527977397704,0.245250100324083,130.519914022882,508.814670318738,0,0,4.14803413030845e-05,0.000245715645736055,0,0,0,66.3592694553824,8.14611990184716,1.05861007494259e-05,0.0073752,0.02426985,0.1011294,4.5671268,0,0,0,0,0,0,100,100,0,NaN,NaN,NaN,100,0,0,0,100,0
s01_lr13_select_edges_flat_seed21,uphill_left_transition,4,22,18,1800,0.0298097240284375,0.0550504984333886,0.375145837608806,0.0486173071411241,0.0808952200318611,0.0381543880439724,0.124063874921713,0.0235946964230439,0.084891155442451,0.505147844623131,0.600367344231753,196.601476008041,223.992150270889,0,0,0.0820690062083261,0.142720705084768,0,0,0,0.720746972961709,0.848964304466885,0.0025656778379109,0.021354,0.0233819,0.02474445,0.0329661,0,0.616552482143246,3.564,0.724131861775603,0.0139137501563585,0.0171933877830937,93.8333333333333,78.3888888888889,0,92.8571428571429,NaN,76.0197775030902,19.8333333333333,0,80.1666666666667,8.88888888888889,47.6111111111111,43.5
s01_lr13_select_edges_flat_seed21,downhill_right_transition,22,42,20,2000,0.0117814156735089,0.0316980739986505,0.194229397946154,0.0163081725829433,0.0435188982565023,0.0343442519792972,0.105976318557181,0.0188192789850044,0.0592171592424277,0.327955850244914,0.541000137447951,154.174427829683,221.257571971379,0,0,0.0832727805476983,0.150997524046106,0,0,0,4.35297956000692,2.08637771471846,0.00275527368824143,0.02178635,0.04697375,0.0510545,0.0656035,0,0.633649719440602,3.217490625,0.770283668693617,0.0228148738482655,0.0274978866690435,97.75,40.45,29.0322580645161,100,100,NaN,5.5,0,94.5,73.55,0,26.45
s01_lr13_select_edges_flat_seed21,flat_left_exit,42,52,10,1000,0.0172037478543713,0.0245910663739728,0.162762030867379,0.0123356043692141,0.0218154476531701,0.0136995955523551,0.0383288004347677,0.0117672524308119,0.0314540216878961,0.113271465878244,0.146985627840894,96.0710005193192,150.722000922946,0,0,0.0810710594003235,0.128614032568992,0,0,0,1.27621082430558,1.12968446588172,0.00488178769698237,0.02295115,0.02581585,0.0355861,0.0450586,0,0.262812453503632,1.46509999999999,0.276782718962883,0.0125666171174991,0.0196246484052346,89.6,34.8,23.162583518931,100,NaN,70.0201207243461,34.5,0,65.5,41.7,0,58.3
