epoch,lr,train_loss,val_loss,val_score,val_acc_main,val_acc_turn,val_turn_left_recall,val_turn_right_recall,val_acc_turn_transition,val_theta_mae_deg,val_theta_flat_abs_p95_deg,val_theta_flat_bias_deg,val_theta_near_flat_abs_p95_deg,val_flat_recall,val_stall_recall,val_slope_recall
1,0.0009999036202410325,0.24470235307100277,0.11550850994002192,0.4590174209349328,0.96392968571646,0.8907997869264135,0.9174603174603174,0.8850141376060321,0.5428743961352657,2.2517642974853516,4.8807291984558105,0.9770587086677551,5.7286553382873535,0.973739773027184,0.9671862182116489,0.945902394106814
2,0.0009996145181203615,0.09696718659707673,0.08458280634651236,0.3646328051140587,0.9689521345407504,0.9014534662506658,0.944671201814059,0.9349670122525919,0.572463768115942,1.3967313766479492,3.052574396133423,0.4746202826499939,5.014688014984131,0.9675376088677752,0.9745693191140279,0.9698434622467772
3,0.000999132805092358,0.07431328886966969,0.0771274879567972,0.3500929357575781,0.9761814169393501,0.9057149379803668,0.9709750566893424,0.9387370405278039,0.572463768115942,1.4441704750061035,3.9684298038482666,1.837153434753418,6.2889604568481445,0.9786223277909739,0.9762100082034455,0.9719152854511971
4,0.0009984586668665642,0.06087574296030381,0.07350276238744607,0.2996361155485392,0.9752682444258428,0.9268701012099536,0.9410430839002267,0.9354382657869934,0.6467391304347826,2.5400586128234863,4.896998882293701,2.0259346961975098,5.3882975578308105,0.9809976247030879,0.9762100082034455,0.9650092081031307
5,0.0009975923633360987,0.05329255433258079,0.08179968454456273,0.25875940116535656,0.9787687390609543,0.9275549805950841,0.9696145124716553,0.9528746465598492,0.6491545893719807,1.1049846410751343,2.1443514823913574,-0.027324741706252098,2.808687925338745,0.9800738981261546,0.9622641509433962,0.9811233885819521
6,0.0009965342284774634,0.04916921171718019,0.0668557413437193,0.2294556108924799,0.9805950840879689,0.9295335210410167,0.9841269841269841,0.9524033930254477,0.6485507246376812,0.6868578195571899,1.6709849834442139,0.2847779393196106,3.106090784072876,0.9842966481921351,0.9425758818703855,0.9848066298342542
7,0.0009952846702217888,0.04331475227892934,0.0639464684379567,0.23502918303760637,0.9819648428582299,0.9343276767369302,0.9700680272108844,0.9476908576814326,0.6473429951690821,1.0229618549346924,1.856074333190918,0.004909921437501907,2.2856013774871826,0.9874637107416204,0.9803117309269893,0.9728360957642725
8,0.000993844170297569,0.04384679487653372,0.0723169093993964,0.24654339010260043,0.9781599573852827,0.9302184004261471,0.9850340136054422,0.9533459000942507,0.642512077294686,0.7988011837005615,1.416771650314331,-0.12692852318286896,2.023557424545288,0.9816574294008973,0.9433962264150944,0.9818139963167587
9,0.000992213284044946,0.03948425704997608,0.06919802885796551,0.22443994993818672,0.9802906932501332,0.9334906019328818,0.980498866213152,0.970311027332705,0.6805555555555556,1.5378450155258179,2.311859369277954,-0.7360324859619141,2.8487141132354736,0.9817893903404592,0.9753896636587367,0.9790515653775322
10,0.0009903926402016153,0.03683768155126615,0.0637368963218159,0.1883454099441348,0.9821170382771478,0.9372193896963701,0.9832199546485261,0.9608859566446748,0.6835748792270532,0.7155416011810303,1.562652349472046,0.33570122718811035,2.1486339569091797,0.9816574294008973,0.9712879409351928,0.9859576427255985
11,0.0009883829406604364,0.03526241896497709,0.07051023527609618,0.21705337095263758,0.9825736245339015,0.9328057225477513,0.982766439909297,0.9717247879359096,0.660024154589372,0.632754385471344,1.4663746356964111,0.5692645311355591,1.836565613746643,0.9839007653734495,0.977850697292863,0.9815837937384899
12,0.0009861849601988384,0.03349672942062197,0.05916437023339077,0.20647997993713188,0.980442888669051,0.9373715851152881,0.9732426303854875,0.9684260131950989,0.6708937198067633,0.9954564571380615,1.4286493062973022,0.36304837465286255,1.7357555627822876,0.9842966481921351,0.9770303527481542,0.9746777163904236
13,0.00098379954618013,0.03316339593548742,0.05595303325711225,0.16581185799812487,0.9834867970474088,0.9413286660071531,0.9859410430839002,0.9580584354382657,0.6884057971014492,0.4716672897338867,1.383561134338379,0.23011572659015656,1.888796329498291,0.9833729216152018,0.9688269073010665,0.9877992633517495
14,0.0009812276182268238,0.03054414367823606,0.06286679215890256,0.16576358140889613,0.9834106993379499,0.9392740278517616,0.9800453514739229,0.9637134778510839,0.7059178743961353,0.800252377986908,1.6719896793365479,0.4198654592037201,2.3723104000091553,0.9842966481921351,0.977850697292863,0.9834254143646409
15,0.0009784701678661046,0.030367657668962576,0.06342488126349466,0.19519503466389268,0.9849326535271289,0.9370671942774522,0.9845804988662131,0.9557021677662583,0.6757246376811594,0.7849200963973999,1.5322673320770264,0.4322872459888458,2.143949270248413,0.9878595935603062,0.9565217391304348,0.9877992633517495
16,0.0009755282581475771,0.028241488183497292,0.0560173884376608,0.18282979017629375,0.9841716764325393,0.9369910965679933,0.9795918367346939,0.9571159283694628,0.6823671497584541,0.8149518966674805,2.2014424800872803,-0.5084357261657715,2.461473226547241,0.9871997888624967,0.9770303527481542,0.9808931860036832
17,0.0009724030232334394,0.02783003343773268,0.056387952888141656,0.14692895595494232,0.9852370443649646,0.9411764705882353,0.9854875283446712,0.9571159283694628,0.7119565217391305,0.6695836782455444,1.9698207378387451,-0.3187427520751953,2.401160478591919,0.9841646872525732,0.9647251845775225,0.9928637200736649
18,0.0009690956679612424,0.027649566008758758,0.06380746340749494,0.13038096292154283,0.9823453314055247,0.9439920858382163,0.9850340136054422,0.9392082940622055,0.7373188405797102,0.6478432416915894,1.6121371984481812,0.43798282742500305,2.3172998428344727,0.9860121404064397,0.9803117309269893,0.9765193370165746
19,0.000965607467379402,0.027780830296426362,0.060829409678151876,0.19460428084706274,0.983258503919032,0.934708165284225,0.9913832199546485,0.9392082940622055,0.6702898550724637,0.5911893248558044,1.9073212146759033,0.5742917656898499,2.1386189460754395,0.9879915544998681,0.9598031173092699,0.9815837937384899
20,0.0009619397662556437,0.02503651701854243,0.06153341004075425,0.13498158358161677,0.9863785100068488,0.9442964766760521,0.9832199546485261,0.9575871819038643,0.7234299516908212,0.5515192747116089,1.4435293674468994,-0.49101191759109497,1.5594825744628906,0.9908946951702297,0.9803117309269893,0.9802025782688766
21,0.0009580939785585683,0.027042802205089794,0.07143931137706176,0.19674870459143928,0.9828019176622783,0.9384369530477132,0.9859410430839002,0.9547596606974552,0.6932367149758454,1.0959703922271729,2.5438554286956787,1.1231675148010254,3.0999386310577393,0.9869358669833729,0.9712879409351928,0.9788213627992634
22,0.0009540715869125409,0.02274543905121112,0.06913285265579512,0.14328356537267842,0.9843999695609162,0.9433072064530857,0.980498866213152,0.9245994344957588,0.7306763285024155,0.7406390905380249,1.9212665557861328,-0.7515789270401001,2.1988725662231445,0.9886513591976774,0.9680065627563577,0.9815837937384899
23,0.000949874142026111,0.022826337620636294,0.07131525272041839,0.18277482795730757,0.9829541130811963,0.9398067118179743,0.981859410430839,0.9684260131950989,0.7059178743961353,1.0757858753204346,1.6515188217163086,-0.01743815653026104,2.035820484161377,0.9901029295328583,0.9663658736669402,0.9751381215469613
