model,seed,best_epoch,acc_main,acc_turn,acc_turn_pure,acc_turn_transition,main_confidence_mean,main_low_conf_0p60_ratio,main_low_conf_0p70_ratio,turn_confidence_mean,turn_low_conf_0p60_ratio,turn_low_conf_0p70_ratio,turn_right_recall,turn_straight_recall,turn_left_recall,theta_mae_deg,theta_abs_le_8_mae_deg,theta_abs_le_8_rmse_deg,theta_abs_le_8_p95_abs_err_deg,theta_abs_le_8_bias_deg,theta_abs_le_10_mae_deg,theta_abs_le_10_rmse_deg,theta_abs_le_10_p95_abs_err_deg,theta_abs_le_10_bias_deg,theta_pos_6_8_mae_deg,theta_pos_6_8_rmse_deg,theta_pos_6_8_p95_abs_err_deg,theta_pos_6_8_bias_deg,theta_pos_6_8_n,theta_neg_8_6_mae_deg,theta_neg_8_6_rmse_deg,theta_neg_8_6_p95_abs_err_deg,theta_neg_8_6_bias_deg,theta_neg_8_6_n,theta_flat_abs_p95_deg,theta_flat_bias_deg,theta_near_flat_abs_p95_deg,theta_near_flat_bias_deg,theta_flat_turn_abs_p95_deg,flat_recall,stall_recall,slope_recall,uphill_recall,downhill_recall,checkpoint_file,onnx_file,report_file
ModernTCN-small,42,49,0.9756871035940803,0.9371035940803383,0.952195664257921,0.6451612903225806,0.9952938326755861,0.002642706131078224,0.0047568710359408035,0.9538631861536963,0.017970401691331923,0.03646934460887949,0.9157894736842105,0.9631147540983607,0.8708010335917312,0.5941882729530334,0.5941882729530334,1.1679879426956177,2.5321125984191895,-0.06913044303655624,0.5941882729530334,1.1679879426956177,2.5321125984191895,-0.06913044303655624,1.0329475402832031,1.56471586227417,3.836289644241333,-0.908565104007721,68.0,0.6658391952514648,0.782163143157959,1.466139316558838,-0.055167730897665024,55.0,2.113896131515503,-0.04122746363282204,2.163156509399414,-0.024128813296556473,1.798816204071045,0.9931245225362872,0.8846153846153846,0.9416195856873822,0.8264462809917356,0.7102473498233216,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_v6_theta_repair_s42_lam080_f600_nf1200_w1p0_unfreeze\modern_tcn_seed42.pt,,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_v6_theta_repair_s42_lam080_f600_nf1200_w1p0_unfreeze\ModernTCN_theta_finetune_report.md
