case_index,controller,model_name,path_name,path_file,ref_file,disturbance_level,disturbance_scale,disturbance_noise_scale,disturbance_process_scale,noise_enabled,noise_signature,process_signature,seed,status,message,elapsed_sec,n_samples,ey_rmse,ey_peak,epsi_rmse,epsi_peak,ev_rmse,eomega_rmse,j_du,viol_rate,F_sat_pct,omega_sat_pct,realtime_p50_ms,realtime_p95_ms,realtime_p99_ms,timeout_rate,timeseries_file
21,Mamba2,LPVMPC_AGV_simulink_Mamba,path_industrial,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,1,ok,,1431.1060829,14950,0.0134428397575275,0.076676877875016,0.0373581052405734,0.0952627975217921,0.0514360051528774,0.0219268998603797,1814117.72312362,0,0,0,0.01313775,0.433023115,0.47758085,0,
22,Mamba2,LPVMPC_AGV_simulink_Mamba,path_industrial,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,2,ok,,1430.4545299,14950,0.0139961999838915,0.0870652735783109,0.0381937900745631,0.0978731860528068,0.0513726516147328,0.0217537604568952,1796725.1627265,0,0,0,0.0131153,0.432040805,0.47535588,0,
23,Mamba2,LPVMPC_AGV_simulink_Mamba,path_industrial,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,3,ok,,1438.4628217,14950,0.0133929368324123,0.0747665944177709,0.0367104629626131,0.0946538975563636,0.0516292379471856,0.0204227545507169,1993359.42514518,0,0,0,0.013229,0.43541472,0.485800492,0,
24,Mamba2,LPVMPC_AGV_simulink_Mamba,path_industrial,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,4,ok,,1115.8734233,14950,0.0135456136670523,0.0780975307776298,0.0401298589802547,0.101650981176514,0.0512118204430078,0.0213336005293173,1348307.1305466,0,0,0,0.0092728,0.33984046,0.379983096,0,
25,Mamba2,LPVMPC_AGV_simulink_Mamba,path_industrial,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,5,ok,,1099.6974973,14950,0.0136034258037775,0.0765400762547533,0.0379875210546467,0.0974750959987274,0.0513786234232764,0.0205215209472866,1577326.27235169,0,0,0,0.00921555,0.33752164,0.356363755,0,
26,Mamba2,LPVMPC_AGV_simulink_Mamba,path_industrial,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,6,ok,,1111.4813331,14950,0.014016850116526,0.0856221472262846,0.0380938666136942,0.098109091778587,0.0515507434042773,0.0218060822188372,1741940.91606658,6.68896321070234e-05,0,0.00668896321070234,0.00926715,0.339618825,0.376729455,0,
27,Mamba2,LPVMPC_AGV_simulink_Mamba,path_industrial,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,7,ok,,1101.4779684,14950,0.013672030026011,0.0751078042042895,0.0379412018738183,0.0952480185739732,0.0510179549308716,0.0212139546366333,1244770.17946601,0,0,0,0.00921635,0.338656455,0.356697516,0,
28,Mamba2,LPVMPC_AGV_simulink_Mamba,path_industrial,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,8,ok,,1100.7947278,14950,0.0138813682070785,0.0847365132605077,0.03707039922127,0.0948096436549402,0.0514546517289228,0.0219305468822673,1854476.49398618,0,0,0,0.0092403,0.338245695,0.35834389,0,
29,Mamba2,LPVMPC_AGV_simulink_Mamba,path_industrial,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,9,ok,,1100.8357628,14950,0.0135823382730864,0.0796708932651118,0.0389849004942435,0.100069201839454,0.0514801871509644,0.0214310950064364,1793165.52216656,0,0,0,0.0092353,0.33938087,0.356952313,0,
30,Mamba2,LPVMPC_AGV_simulink_Mamba,path_industrial,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,10,ok,,2126.0116199,14950,0.0135520887909761,0.0786635829754734,0.0370698468492733,0.0949495783135608,0.0512954807707869,0.0208723268892594,1690677.42378624,0,0,0,0.03532155,0.635064985,0.676355425,0,
31,Mamba2,LPVMPC_AGV_simulink_Mamba,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,0,0,0,0,0,3.76872664625997,802.54,1,ok,,1606.7998031,11950,0.0448954526195601,0.179874884063977,0.0441806780815069,0.265752008699305,0.00541754401652841,0.0448514137474959,559.457315008245,0,0,0,0.0360767,0.64429854,0.686638935,0,
32,Mamba2,LPVMPC_AGV_simulink_Mamba,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,0,0,0,0,0,3.76872664625997,802.54,2,ok,,870.9611837,11950,0.0448861501820876,0.180164692713628,0.043946954379085,0.264981007911926,0.00538414737257053,0.0446877575380564,551.571892554726,0,0,0,0.00938,0.338441015,0.355068358,0,
33,Mamba2,LPVMPC_AGV_simulink_Mamba,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,0,0,0,0,0,3.76872664625997,802.54,3,ok,,870.7540067,11950,0.0448739979370915,0.180117413495616,0.0438955267945553,0.264780685609419,0.00537801483681173,0.0446599093503285,550.810090808104,0,0,0,0.0093561,0.337985565,0.356874931,0,
34,Mamba2,LPVMPC_AGV_simulink_Mamba,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,0,0,0,0,0,3.76872664625997,802.54,4,ok,,870.741927,11950,0.0448937124232669,0.180147227046643,0.0440004459783547,0.265163743014633,0.00539218699858634,0.0447185077082865,552.873834282324,0,0,0,0.0093576,0.33863897,0.356418754,0,
35,Mamba2,LPVMPC_AGV_simulink_Mamba,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,0,0,0,0,0,3.76872664625997,802.54,5,ok,,870.9480928,11950,0.0448797593025739,0.180144034038025,0.0439180147476069,0.264867658919228,0.00538050175105019,0.0446718621094689,551.098011716401,0,0,0,0.0093741,0.338406705,0.357126372,0,
36,Mamba2,LPVMPC_AGV_simulink_Mamba,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,0,0,0,0,0,3.76872664625997,802.54,6,ok,,867.8205497,11950,0.0448954526195601,0.179874884063977,0.0441806780815069,0.265752008699305,0.00541754401652841,0.0448514137474959,559.457315008245,0,0,0,0.0093456,0.336868515,0.355313091,0,
37,Mamba2,LPVMPC_AGV_simulink_Mamba,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,0,0,0,0,0,3.76872664625997,802.54,7,ok,,870.2533303,11950,0.0448861501820876,0.180164692713628,0.043946954379085,0.264981007911926,0.00538414737257053,0.0446877575380564,551.571892554726,0,0,0,0.0093867,0.33770516,0.357385269,0,
38,Mamba2,LPVMPC_AGV_simulink_Mamba,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,0,0,0,0,0,3.76872664625997,802.54,8,ok,,867.8696973,11950,0.0448739979370915,0.180117413495616,0.0438955267945553,0.264780685609419,0.00537801483681173,0.0446599093503285,550.810090808104,0,0,0,0.00932055,0.337849005,0.355602336,0,
39,Mamba2,LPVMPC_AGV_simulink_Mamba,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,0,0,0,0,0,3.76872664625997,802.54,9,ok,,868.4026124,11950,0.0448937124232669,0.180147227046643,0.0440004459783547,0.265163743014633,0.00539218699858634,0.0447185077082865,552.873834282324,0,0,0,0.0093367,0.337965825,0.356092304,0,
40,Mamba2,LPVMPC_AGV_simulink_Mamba,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,0,0,0,0,0,3.76872664625997,802.54,10,ok,,868.688338,11950,0.0448797593025739,0.180144034038025,0.0439180147476069,0.264867658919228,0.00538050175105019,0.0446718621094689,551.098011716401,0,0,0,0.0093155,0.337582175,0.35555398,0,
41,Mamba2,LPVMPC_AGV_simulink_Mamba,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,1,ok,,889.9228243,11950,0.0449726534705193,0.180062346907581,0.0446566391696869,0.267974328117115,0.00576598338573112,0.0452598426711567,2195.13573700202,0,0,0,0.00945855,0.343553705,0.378589401,0,
42,Mamba2,LPVMPC_AGV_simulink_Mamba,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,2,ok,,869.9545815,11950,0.0449295217156222,0.179800978844986,0.0444724329497406,0.267316288832718,0.00580778114947291,0.045159193070713,3141.74669522682,0,0,0,0.0092858,0.33804927,0.355185237,0,
43,Mamba2,LPVMPC_AGV_simulink_Mamba,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,3,ok,,870.3731972,11950,0.0449547277155562,0.179941771284661,0.0445716122234891,0.26767890524874,0.00577236343302568,0.0452121801243983,3100.69931935613,0,0,0,0.0093007,0.33849297,0.356750067,0,
44,Mamba2,LPVMPC_AGV_simulink_Mamba,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,4,ok,,867.3380577,11950,0.0449437816141173,0.179861971745074,0.0445274587402957,0.267500072109896,0.00582763955943124,0.04519078602795,4719.67285705189,0,0,0,0.00926335,0.337509685,0.35455886,0,
45,Mamba2,LPVMPC_AGV_simulink_Mamba,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,5,ok,,868.2314445,11950,0.0449115114814907,0.179839965198423,0.044295358017161,0.266612525532706,0.00569848239502765,0.0450588937380071,1097.34670345231,0,0,0,0.0092942,0.33717133,0.354028901,0,
46,Mamba2,LPVMPC_AGV_simulink_Mamba,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,6,ok,,868.8319769,11950,0.0449849742732376,0.179818157505093,0.0450585019238138,0.269499543678424,0.00585590126724443,0.0454754923888272,1492.82991577052,0,0,0,0.0093123,0.337829035,0.35560936,0,
47,Mamba2,LPVMPC_AGV_simulink_Mamba,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,7,ok,,871.2779102,11950,0.0449306034462949,0.179801915068795,0.0444441949919177,0.267217881552671,0.00580775504643224,0.0451292946556653,6267.11026356133,0,0,0,0.0092871,0.339080275,0.35706855,0,
48,Mamba2,LPVMPC_AGV_simulink_Mamba,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,8,ok,,868.1402637,11950,0.044896848968611,0.179659449175912,0.0443033600135804,0.266651417700026,0.00578338839779356,0.0450559824754905,3844.69747578641,0,0,0,0.009292,0.33827545,0.354629831,0,
49,Mamba2,LPVMPC_AGV_simulink_Mamba,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,9,ok,,866.1146478,11950,0.044883687277424,0.179671736012854,0.0442008571694786,0.266240770764598,0.00569315920144434,0.0450079378144092,1200.76309323811,0,0,0,0.00929675,0.337727205,0.355146149,0,
50,Mamba2,LPVMPC_AGV_simulink_Mamba,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,10,ok,,868.7218991,11950,0.0449692360051637,0.179797352146063,0.044881892833509,0.268776654975333,0.0057928445537348,0.0453871170880911,1329.18743450102,0,0,0,0.0093139,0.33795588,0.355229189,0,
51,Mamba2,LPVMPC_AGV_simulink_Mamba,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,1,ok,,870.0926151,11950,0.0449908726612313,0.17967739643347,0.0450714043633622,0.270044682056983,0.00609823339569929,0.0456492012912239,2586.8436474872,0,0,0,0.00928845,0.33840343,0.355539525,0,
52,Mamba2,LPVMPC_AGV_simulink_Mamba,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,2,ok,,869.2501105,11950,0.0449595445938045,0.179598153098267,0.0448655487278795,0.269179012486671,0.00613763543258536,0.0455361387377422,3986.86370018414,0,0,0,0.00930775,0.337843395,0.355716218,0,
53,Mamba2,LPVMPC_AGV_simulink_Mamba,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,3,ok,,870.5728479,11950,0.044982220472545,0.179652210528747,0.0450436609676559,0.269921651521987,0.00617275687646998,0.0456307859923805,6871.00322166725,0,0,0,0.0093363,0.33799919,0.356958932,0,
54,Mamba2,LPVMPC_AGV_simulink_Mamba,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,4,ok,,871.4671383,11950,0.0450318638406801,0.179532557778261,0.0457469148959274,0.27269239420534,0.00643682112414254,0.0460401408415626,8868.9555108898,0,0,0,0.0093374,0.33850473,0.355839608,0,
55,Mamba2,LPVMPC_AGV_simulink_Mamba,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,5,ok,,869.1624256,11950,0.0450970809389388,0.179978990368366,0.0461289958502433,0.274199439765977,0.00632592928686499,0.0462488769762748,2576.24960989415,0,0,0,0.00931915,0.337791225,0.35636893,0,
56,Mamba2,LPVMPC_AGV_simulink_Mamba,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,6,ok,,869.0248853,11950,0.0451277795318405,0.179396167905893,0.0466329829020615,0.276120929030684,0.00645104903188307,0.0465518783876014,1857.24238879155,0,0,0,0.00931995,0.33769614,0.354699287,0,
57,Mamba2,LPVMPC_AGV_simulink_Mamba,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,7,ok,,870.2386237,11950,0.0449572001613889,0.179583046538308,0.0448591363926871,0.269128838706276,0.00613730268797324,0.0455285063296191,7158.24394604301,0,0,0,0.0093238,0.33778771,0.35529166,0,
58,Mamba2,LPVMPC_AGV_simulink_Mamba,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,8,ok,,872.9911821,11950,0.0450188582537787,0.17988135121853,0.0452151384808118,0.270536345441871,0.0061897087686942,0.0457282763053865,4672.70903190005,0,0,0,0.0093384,0.33933283,0.356339411,0,
