case_index,controller,model_name,path_name,path_file,ref_file,disturbance_level,disturbance_scale,disturbance_noise_scale,disturbance_process_scale,noise_enabled,noise_signature,process_signature,seed,status,message,elapsed_sec,n_samples,ey_rmse,ey_peak,epsi_rmse,epsi_peak,ev_rmse,eomega_rmse,j_du,viol_rate,F_sat_pct,omega_sat_pct,realtime_p50_ms,realtime_p95_ms,realtime_p99_ms,timeout_rate,timeseries_file
1,GRU,LPVMPC_AGV_simulink_GRU,tmp_path_straight_0p5s,E:\Matlab\Simulink\S-Function_16\tools\tmp_path_straight_0p5s.mat,E:\Matlab\Simulink\S-Function_16\tools\tmp_path_straight_0p5s.mat,0,0,0,0,0,3.76872664625997,802.54,1,ok,,25.6096144,51,0,0,0,0,0.605991477306327,0,7140374.33551525,0.0588235294117647,7.84313725490196,0,0.0079625,0.01090575,0.01605525,0,
2,GRU,LPVMPC_AGV_simulink_GRU,tmp_path_straight_0p5s,E:\Matlab\Simulink\S-Function_16\tools\tmp_path_straight_0p5s.mat,E:\Matlab\Simulink\S-Function_16\tools\tmp_path_straight_0p5s.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,1,ok,,1.4696678,51,0,0,0,0,0.610896325735584,0,7173024.43645258,0.0784313725490196,11.7647058823529,0,0.0080137,0.0089271,0.0142223,0,
3,GRU,LPVMPC_AGV_simulink_GRU,tmp_path_straight_0p5s,E:\Matlab\Simulink\S-Function_16\tools\tmp_path_straight_0p5s.mat,E:\Matlab\Simulink\S-Function_16\tools\tmp_path_straight_0p5s.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,1,ok,,1.25251,51,0,0,0,0,0.615697988775611,0,7205994.10209862,0.117647058823529,11.7647058823529,0,0.0083943,0.00906735,0.01188535,0,
