epoch,lr,train_loss,val_loss,val_score,val_theta_mae_deg,val_theta_flat_abs_p95_deg,val_theta_flat_bias_deg,val_theta_near_flat_abs_p95_deg,val_acc_main,val_acc_turn,val_acc_turn_transition
1,0.001999229036240723,0.07953604239515705,0.11848059789833797,1.391036873026308,1.9458547830581665,3.224605083465576,-0.5412120223045349,3.454850912094116,0.9836544074722708,0.819614711033275,0.650294695481336
2,0.001996917333733128,0.040179816752636356,0.12124593029645751,1.8178995723534819,0.6082521080970764,3.5748603343963623,-2.1618287563323975,3.574716567993164,0.9836544074722708,0.819614711033275,0.650294695481336
3,0.0019930684569549263,0.039380257000101664,0.1179094235806944,1.4437250296965947,0.8374664783477783,2.9213058948516846,1.5803653001785278,2.737269639968872,0.9836544074722708,0.819614711033275,0.650294695481336
4,0.0019876883405951376,0.045282732252696876,0.11941093666575767,1.394425024222202,0.8940542340278625,2.8295421600341797,1.5013970136642456,2.7557339668273926,0.9836544074722708,0.819614711033275,0.650294695481336
5,0.0019807852804032302,0.04087694407638411,0.12254654561314608,1.6554567161669125,1.077707052230835,3.3422000408172607,1.738013744354248,3.287001132965088,0.9836544074722708,0.819614711033275,0.650294695481336
6,0.0019723699203976763,0.04894750264579104,0.1251102169737507,2.133894174930624,1.221886157989502,4.044211387634277,2.6917331218719482,3.968559980392456,0.9836544074722708,0.819614711033275,0.650294695481336
7,0.001962455236453647,0.0443053795556777,0.129146839851395,2.338640647404292,1.4163063764572144,4.460993766784668,2.832554578781128,4.352871417999268,0.9836544074722708,0.819614711033275,0.650294695481336
8,0.0019510565162951536,0.045544423074677126,0.12919079351863594,2.650629513743576,2.7015366554260254,5.1471357345581055,-2.8272106647491455,5.917789936065674,0.9836544074722708,0.819614711033275,0.650294695481336
9,0.0019381913359224842,0.046661675170789764,0.12437924411706736,2.2611581030157897,1.6368530988693237,4.336941242218018,2.6840028762817383,3.995880365371704,0.9836544074722708,0.819614711033275,0.650294695481336
10,0.0019238795325112867,0.04346459112295313,0.1143042659740384,0.9062287336555287,0.8665174841880798,1.9901150465011597,0.7689336538314819,1.8984240293502808,0.9836544074722708,0.819614711033275,0.650294695481336
11,0.0019081431738250812,0.037837004863617296,0.11811640532007707,1.0759498718485752,2.4926416873931885,2.22860050201416,0.8775891065597534,3.3370864391326904,0.9836544074722708,0.819614711033275,0.650294695481336
12,0.0018910065241883678,0.03786388736753599,0.11469626838153242,0.9624565970306588,0.697214663028717,2.1165406703948975,0.8206571340560913,2.165907621383667,0.9836544074722708,0.819614711033275,0.650294695481336
13,0.0018724960070727972,0.03851673815374767,0.11779755467012899,1.2286383109658923,0.7765634655952454,2.561178207397461,-1.23488187789917,2.5399746894836426,0.9836544074722708,0.819614711033275,0.650294695481336
14,0.0018526401643540922,0.0428696918491133,0.11738475546092926,1.0324433968932971,1.0442895889282227,2.2313947677612305,-0.8753792643547058,2.983083486557007,0.9836544074722708,0.819614711033275,0.650294695481336
15,0.0018314696123025455,0.04844998686663444,0.14565037236148268,3.5384205840567593,2.3028130531311035,6.496096134185791,4.545755863189697,6.686392307281494,0.9836544074722708,0.819614711033275,0.650294695481336
16,0.0018090169943749477,0.05620240439681568,0.12057389618619033,1.6019325882348223,0.7507646679878235,3.1639318466186523,-1.8858340978622437,3.0537314414978027,0.9836544074722708,0.819614711033275,0.650294695481336
17,0.001785316930880745,0.03859887683626334,0.1156160806833619,0.9616641818687661,1.1395373344421387,2.2634267807006836,-0.45197537541389465,2.4624173641204834,0.9836544074722708,0.819614711033275,0.650294695481336
18,0.0017604059656000312,0.03973547617310655,0.11680279924847964,1.349385857127533,1.3725790977478027,2.7614476680755615,1.3536521196365356,2.6925885677337646,0.9836544074722708,0.819614711033275,0.650294695481336
19,0.0017343225094356856,0.03966173167445182,0.12171696982429658,1.8051258721104317,0.8427807688713074,3.607090950012207,1.995964527130127,3.497859001159668,0.9836544074722708,0.819614711033275,0.650294695481336
20,0.0017071067811865474,0.03855024481430802,0.11818071441280167,1.1603670866915745,3.1430788040161133,2.5811548233032227,-0.496679425239563,3.01119327545166,0.9836544074722708,0.819614711033275,0.650294695481336
21,0.0016788007455329418,0.037703449479783074,0.12577202559056785,2.2641955769102493,1.3813823461532593,4.260730743408203,-2.882967948913574,4.346968173980713,0.9836544074722708,0.819614711033275,0.650294695481336
22,0.0016494480483301838,0.042311817277682094,0.12447886560840768,2.078653313858784,1.9872695207595825,4.060403347015381,2.271494150161743,3.973907947540283,0.9836544074722708,0.819614711033275,0.650294695481336
23,0.001619093949309834,0.044464634421605774,0.12795564326551737,2.8339083722509093,1.9540852308273315,5.518514633178711,3.119140625,5.32768440246582,0.9836544074722708,0.819614711033275,0.650294695481336
24,0.0015877852522924731,0.04432828876397657,0.11777357137732107,1.0790651158133815,2.6000876426696777,2.550058126449585,0.2358473539352417,2.919323444366455,0.9836544074722708,0.819614711033275,0.650294695481336
25,0.0015555702330196024,0.0382142621107619,0.11985045492266329,1.9079568415828447,1.1197824478149414,3.9592056274414062,1.773672342300415,3.411100149154663,0.9836544074722708,0.819614711033275,0.650294695481336
26,0.0015224985647159489,0.04214655709370603,0.1138200325292241,0.6709734356908321,0.7943257093429565,1.6772422790527344,0.23165263235569,2.3038856983184814,0.9836544074722708,0.819614711033275,0.650294695481336
27,0.0014886212414969551,0.04191860617981284,0.11420645911009494,0.5781969096101887,0.560446560382843,1.421379566192627,-0.31264516711235046,1.4422158002853394,0.9836544074722708,0.819614711033275,0.650294695481336
28,0.001453990499739547,0.0369274140260016,0.11735623708713562,1.15362331977698,1.3114709854125977,2.4746451377868652,-0.9548435211181641,2.563927412033081,0.9836544074722708,0.819614711033275,0.650294695481336
29,0.0014186597375374283,0.036239145498586145,0.11504506923027785,0.8964669821374838,1.2638550996780396,2.028322219848633,-0.5804058909416199,2.2616074085235596,0.9836544074722708,0.819614711033275,0.650294695481336
30,0.00138268343236509,0.03795335086861147,0.11403968145171592,0.669008795515538,1.6409038305282593,1.6241145133972168,-0.14802978932857513,1.5921252965927124,0.9836544074722708,0.819614711033275,0.650294695481336
31,0.001346117057077493,0.04112491507847053,0.13259544218762603,3.1928976663455186,2.0664098262786865,6.352499485015869,3.2060697078704834,6.32525110244751,0.9836544074722708,0.819614711033275,0.650294695481336
32,0.0013090169943749475,0.05681236736203129,0.11477097868049485,0.8450352227587365,1.381662368774414,1.835821509361267,0.691947877407074,2.043811798095703,0.9836544074722708,0.819614711033275,0.650294695481336
33,0.0012714404498650742,0.036167799325248814,0.11422062014548735,0.7053021178133592,0.8959941864013672,1.5435686111450195,0.6533901691436768,1.5412505865097046,0.9836544074722708,0.819614711033275,0.650294695481336
34,0.0012334453638559056,0.03570764266218827,0.1138694924973843,0.8631232387671697,0.6246992349624634,1.966421127319336,0.6392406225204468,1.7745909690856934,0.9836544074722708,0.819614711033275,0.650294695481336
35,0.0011950903220161284,0.035640838500773125,0.11574358304324237,0.8210138036792156,0.7733665108680725,1.9131841659545898,0.5034968256950378,1.9680275917053223,0.9836544074722708,0.819614711033275,0.650294695481336
36,0.001156434465040231,0.03598738354163147,0.11433591716691756,0.6354280387666742,1.2603850364685059,1.479604959487915,0.37671196460723877,1.4294854402542114,0.9836544074722708,0.819614711033275,0.650294695481336
37,0.0011175373974578377,0.03491926270879254,0.11428139046034615,0.8556612487143843,0.5498427152633667,1.8718990087509155,0.8001438975334167,1.7442262172698975,0.9836544074722708,0.819614711033275,0.650294695481336
38,0.001078459095727845,0.0366696072087113,0.11666777883958065,1.2474170259123598,1.6762285232543945,2.4341511726379395,1.453528642654419,2.304926633834839,0.9836544074722708,0.819614711033275,0.650294695481336
39,0.0010392598157590686,0.037509245234157974,0.11368976731312185,0.5803881349074463,0.8295339345932007,1.3866798877716064,0.3552210032939911,1.4468982219696045,0.9836544074722708,0.819614711033275,0.650294695481336
40,0.001,0.03584896955757849,0.11333039137211308,0.6215174541110908,0.5457288026809692,1.5213396549224854,-0.3359157145023346,1.3167335987091064,0.9836544074722708,0.819614711033275,0.650294695481336
41,0.0009607401842409317,0.038090524132745995,0.11380362876903503,0.6871911091458378,0.5920078158378601,1.5985658168792725,-0.5005236268043518,1.6497201919555664,0.9836544074722708,0.819614711033275,0.650294695481336
42,0.0009215409042721553,0.03457971327208426,0.11494906259710443,0.8911164672473981,0.7462975978851318,1.9281386137008667,0.8321341872215271,1.78288733959198,0.9836544074722708,0.819614711033275,0.650294695481336
43,0.0008824626025421626,0.034589013696765224,0.11384031594547694,0.6843367290558154,0.8462501168251038,1.5129551887512207,-0.6191532015800476,1.3988995552062988,0.9836544074722708,0.819614711033275,0.650294695481336
44,0.0008435655349597695,0.034670734674105856,0.11358602566375972,0.6332016853761566,0.6982760429382324,1.471563458442688,0.4697290062904358,1.4910237789154053,0.9836544074722708,0.819614711033275,0.650294695481336
45,0.000804909677983872,0.035230878728452535,0.11453763640421007,0.9219197020566628,0.7652254700660706,1.9741240739822388,0.8933973908424377,1.81667160987854,0.9836544074722708,0.819614711033275,0.650294695481336
