model,seed,best_epoch,acc_main,acc_turn,acc_turn_pure,acc_turn_transition,main_confidence_mean,main_low_conf_0p60_ratio,main_low_conf_0p70_ratio,turn_confidence_mean,turn_low_conf_0p60_ratio,turn_low_conf_0p70_ratio,turn_right_recall,turn_straight_recall,turn_left_recall,theta_mae_deg,theta_abs_le_8_mae_deg,theta_abs_le_8_rmse_deg,theta_abs_le_8_p95_abs_err_deg,theta_abs_le_8_max_abs_err_deg,theta_abs_le_8_bias_deg,theta_abs_le_10_mae_deg,theta_abs_le_10_rmse_deg,theta_abs_le_10_p95_abs_err_deg,theta_abs_le_10_max_abs_err_deg,theta_abs_le_10_bias_deg,theta_pos_8_10_mae_deg,theta_pos_8_10_rmse_deg,theta_pos_8_10_p95_abs_err_deg,theta_pos_8_10_max_abs_err_deg,theta_pos_8_10_bias_deg,theta_pos_8_10_n,theta_neg_10_8_mae_deg,theta_neg_10_8_rmse_deg,theta_neg_10_8_p95_abs_err_deg,theta_neg_10_8_max_abs_err_deg,theta_neg_10_8_bias_deg,theta_neg_10_8_n,theta_pos_6_8_mae_deg,theta_pos_6_8_rmse_deg,theta_pos_6_8_p95_abs_err_deg,theta_pos_6_8_max_abs_err_deg,theta_pos_6_8_bias_deg,theta_pos_6_8_n,theta_neg_8_6_mae_deg,theta_neg_8_6_rmse_deg,theta_neg_8_6_p95_abs_err_deg,theta_neg_8_6_max_abs_err_deg,theta_neg_8_6_bias_deg,theta_neg_8_6_n,theta_active_abs_ge_2_mae_deg,theta_active_abs_ge_2_p95_abs_err_deg,theta_neg_4_2_mae_deg,theta_neg_4_2_p95_abs_err_deg,theta_neg_4_2_bias_deg,theta_neg_2_0p5_mae_deg,theta_neg_2_0p5_p95_abs_err_deg,theta_neg_2_0p5_bias_deg,theta_pos_0p5_2_mae_deg,theta_pos_0p5_2_p95_abs_err_deg,theta_pos_0p5_2_bias_deg,theta_flat_abs_p95_deg,theta_flat_abs_max_deg,theta_flat_bias_deg,theta_near_flat_abs_p95_deg,theta_near_flat_abs_max_deg,theta_near_flat_bias_deg,theta_true_zero_mae_deg,theta_true_zero_abs_p95_deg,theta_true_zero_abs_max_deg,theta_true_zero_bias_deg,theta_flat_turn_abs_p95_deg,theta_flat_turn_abs_max_deg,theta_edge_p95_abs_err,false_turn_straight,flat_peak_theta_error,flat_recall,stall_recall,slope_recall,uphill_recall,downhill_recall,checkpoint_file,onnx_file,report_file
ModernTCN-small,101,58,0.966129927817879,0.5735702387562466,0.586489252814739,0.5171385991058122,0.9880274926467862,0.006662965019433648,0.011937812326485286,0.8096210439130048,0.18545252637423654,0.29372570794003333,0.609511889862328,0.5556130367304708,0.5804597701149425,0.757793664932251,0.6980020403862,0.9517858624458313,1.9826356172561646,6.129698753356934,-0.10616461932659149,0.7577937245368958,1.0361005067825317,2.0586867332458496,6.679531097412109,-0.08945689350366592,0.969538152217865,1.3406916856765747,2.85585355758667,5.4404988288879395,-0.5248696804046631,328.0,1.0301388502120972,1.3111543655395508,2.1766459941864014,6.679531097412109,0.4335392713546753,363.0,0.690585196018219,0.9158865809440613,1.9116240739822388,3.572925567626953,0.029438341036438942,378.0,0.7061730623245239,0.9870133996009827,2.173938274383545,4.360166072845459,0.2214939445257187,378.0,0.7845736742019653,2.08280611038208,0.680594265460968,1.9360707998275757,-0.06369158625602722,0.8644581437110901,2.7127814292907715,-0.27629607915878296,0.6093827486038208,1.6837443113327026,0.14877508580684662,2.9543564319610596,6.346409320831299,0.032308246940374374,1.4705324172973633,3.8129677772521973,0.14856216311454773,nan,nan,nan,nan,1.3943495750427246,2.5225002765655518,2.85585355758667,0.44438696326952926,6.346409320831299,0.9616402116402116,0.6979166666666666,0.9767272727272728,0.7557339449541285,0.7928490351872872,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_sci_innovation\01_loss_optimization\gradnorm_seed101\modern_tcn_seed101.pt,,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_sci_innovation\01_loss_optimization\gradnorm_seed101\ModernTCN_train_report.md
