epoch,lr,loss_mode,train_loss,train_loss_fixed_total,train_loss_main,train_loss_turn,train_loss_theta,train_loss_main_raw,train_loss_turn_raw,train_loss_theta_raw,val_loss,val_loss_main,val_loss_turn,val_loss_theta,val_loss_main_raw,val_loss_turn_raw,val_loss_theta_raw,val_score,val_acc_main,val_acc_turn,val_main_confidence_mean,val_turn_confidence_mean,val_main_low_conf_0p60_ratio,val_turn_low_conf_0p60_ratio,val_turn_left_recall,val_turn_right_recall,val_acc_turn_transition,val_theta_mae_deg,val_theta_abs_le_10_p95_abs_err_deg,val_theta_neg_10_8_p95_abs_err_deg,val_theta_pos_8_10_p95_abs_err_deg,val_theta_abs_le_8_p95_abs_err_deg,val_theta_neg_8_6_p95_abs_err_deg,val_theta_pos_6_8_p95_abs_err_deg,val_theta_neg_2_0p5_p95_abs_err_deg,val_theta_pos_0p5_2_p95_abs_err_deg,val_theta_flat_abs_p95_deg,val_theta_flat_bias_deg,val_theta_near_flat_abs_p95_deg,val_theta_true_zero_abs_p95_deg,val_flat_recall,val_stall_recall,val_slope_recall,s_main,s_turn,s_theta,weight_main,weight_turn,weight_theta,task_weight_main,task_weight_turn,task_weight_theta,initial_loss_main,initial_loss_turn,initial_loss_theta,grad_norm_main,grad_norm_turn,grad_norm_theta,gradnorm_loss,gradnorm_unstable
1,0.0009998286624877785,gradnorm,0.9432575644068684,1.885372570028495,0.7111546297537537,0.20461949413084812,0.02691215716835529,0.7111546297537537,1.023097453806706,0.03067052345082274,0.7553381858078488,0.5480810683538208,0.2034051097374969,0.003852000493173146,0.5480810683538208,1.017025537468261,0.0050988019350790125,8.6948102626739,0.8083897158322056,0.4397834912043302,0.7678298177728974,0.4934906875676762,0.1499323410013532,0.8016238159675236,0.6332254584681769,0.6635071090047393,0.31521739130434784,2.938516139984131,8.312005043029785,10.87993049621582,6.867689609527588,8.297355651855469,10.710013389587402,7.367732524871826,5.288116931915283,10.657697677612305,8.433238983154297,0.6324377059936523,10.307148933410645,nan,0.3668188736681887,0.047619047619047616,0.9158878504672897,nan,nan,nan,nan,nan,nan,1.0006664991378784,1.0006664991378784,0.9986670613288879,1.010766625404358,0.2266516536474228,0.46315857768058777,0.3242851495742798,0.018213706091046333,1.4820476770401,1.7477309703826904,0.0
2,0.0009993147673772868,gradnorm,0.6207961375754169,1.240394094969156,0.42227231186511865,0.19255778539205276,0.005366948995034011,0.42227231186511865,0.962788912751467,0.006664676988928189,0.5975718447900754,0.39735577014528206,0.19649062473251305,0.003725458987949464,0.39735577014528206,0.9824531003651341,0.004806459077453702,7.053478274855829,0.8736129905277402,0.4313937753721245,0.8223065868979127,0.5281585721653592,0.1399188092016238,0.7133964817320704,0.5728155339805825,0.7120853080568721,0.30434782608695654,3.0776798725128174,7.810194969177246,9.182759284973145,8.014283180236816,7.7511820793151855,8.55401611328125,9.15329647064209,7.0966877937316895,6.831573486328125,6.451951503753662,0.745201051235199,6.618940830230713,nan,0.8188736681887366,0.23809523809523808,0.8945260347129506,nan,nan,nan,nan,nan,nan,1.000849962234497,1.001326084136963,0.9978241324424744,1.010766625404358,0.2266516536474228,0.46315857768058777,0.355109304189682,0.017741655930876732,0.052407775074243546,0.547320544719696,0.0
3,0.000998458666866564,gradnorm,0.4533105706070893,0.9055877593758102,0.26303312606589824,0.18559146084022562,0.004169292636327249,0.26303312606589824,0.9279572899923314,0.005389797195313944,0.5016916637007697,0.30177177664230254,0.19760721754559968,0.002312678491812658,0.30177177664230254,0.9880360719315576,0.003220524854834553,5.762462133428431,0.9074424898511502,0.43437077131258456,0.8989015866754596,0.5352290826410548,0.0435723951285521,0.743978349120433,0.564185544768069,0.683649289099526,0.3059006211180124,2.3568012714385986,6.632753372192383,7.303022861480713,6.269118309020996,6.629990577697754,8.432498931884766,5.960272312164307,4.2964911460876465,7.446901321411133,5.457948207855225,0.7664292454719543,6.181514739990234,nan,0.9604261796042618,0.23809523809523808,0.9052069425901201,nan,nan,nan,nan,nan,nan,1.0005145072937012,1.0021142959594727,0.9973711967468262,1.010766625404358,0.2266516536474228,0.46315857768058777,0.9965939521789551,0.028935998678207397,0.06078845635056496,1.6790121793746948,0.0
4,0.0009972609476841365,gradnorm,0.397663091733701,0.7943253604525828,0.21101374295916256,0.18197085554355705,0.004178082530992283,0.21101374295916256,0.9098542665092343,0.005251115444878357,0.5220984308580907,0.32226818743513463,0.19762170207516588,0.0022085314339936706,0.32226818743513463,0.9881084939946341,0.00291129791156385,5.881469397185214,0.9017591339648173,0.4752368064952639,0.9099138255195259,0.5492967872229425,0.0408660351826793,0.6625169147496617,0.6785329018338727,0.5213270142180095,0.34627329192546585,2.3473167419433594,6.337789058685303,7.907581806182861,5.476000785827637,6.264524936676025,7.2329511642456055,5.99120569229126,6.324864387512207,6.478631019592285,6.219066619873047,1.1430591344833374,6.435317039489746,nan,0.8447488584474886,0.23809523809523808,0.9235647530040053,nan,nan,nan,nan,nan,nan,0.9998949766159058,1.002939224243164,0.9971659183502197,1.010766625404358,0.2266516536474228,0.46315857768058777,1.1660479307174683,0.04421756789088249,0.031626977026462555,2.5036911964416504,0.0
5,0.000995722430686905,gradnorm,0.3684204707157807,0.7358610315406248,0.1874410841523631,0.17702504339336564,0.0034643866374644244,0.1874410841523631,0.8851252022964551,0.004406247232629934,0.48630667255437743,0.2854713568103491,0.19779164934271243,0.0030436645265093957,0.2854713568103491,0.9889582297476122,0.00440597200919956,6.278600646552983,0.9163734776725304,0.46197564276048714,0.9222393411233827,0.5553180666074968,0.03247631935047361,0.6692828146143437,0.6612729234088457,0.5390995260663507,0.32608695652173914,2.987809419631958,7.615133762359619,7.716454982757568,6.497523784637451,7.6698479652404785,7.376357555389404,7.6480889320373535,4.527311325073242,5.647406101226807,5.695119857788086,0.4300571382045746,7.146774768829346,nan,0.7442922374429224,0.40476190476190477,0.9612817089452603,nan,nan,nan,nan,nan,nan,0.9991062879562378,1.003772497177124,0.9971210956573486,1.010766625404358,0.2266516536474228,0.46315857768058777,1.2384393215179443,0.07454746961593628,0.04003055393695831,2.811039686203003,0.0
6,0.0009938441702975688,gradnorm,0.3370309391686831,0.6730701412499164,0.16076843887729794,0.1729731052262906,0.0027935285096777015,0.16076843887729794,0.8648655110301553,0.0036055101378102386,0.443177527955485,0.24146400044832242,0.19910942857659072,0.0026040924880628416,0.24146400044832242,0.9955471279817925,0.003273962823742136,5.84258599696478,0.9374830852503383,0.46305818673883625,0.9378856369651765,0.5619442193434719,0.060081190798376184,0.6332882273342354,0.7195253505933118,0.5485781990521327,0.37111801242236025,2.3894574642181396,6.625210762023926,7.435369491577148,4.297525405883789,6.712198734283447,6.9708733558654785,4.792932987213135,6.111452579498291,9.122096061706543,5.6455769538879395,2.5479254722595215,5.645575523376465,nan,0.8280060882800608,0.42857142857142855,0.9686248331108144,nan,nan,nan,nan,nan,nan,0.9981865882873535,1.0045969486236572,0.997216522693634,1.010766625404358,0.2266516536474228,0.46315857768058777,1.5319409370422363,0.0702279806137085,0.03367182984948158,3.416348934173584,0.0
7,0.0009916274537819772,gradnorm,0.3212490726659674,0.6415145941485697,0.1485784029290265,0.169194723564474,0.002984170216994431,0.1485784029290265,0.8459736079678964,0.0036516092859270113,0.425078762448689,0.22777046846762722,0.19576722062085736,0.0015410735844338316,0.22777046846762722,0.9788360933650976,0.0020184613702848996,4.487873184687072,0.9347767253044655,0.48254397834912044,0.9397509098784471,0.5741979397301878,0.0625169147496617,0.638700947225981,0.6720604099244876,0.6196682464454977,0.3804347826086957,1.869023323059082,5.292357444763184,5.495289325714111,4.293627738952637,5.357433319091797,5.440092086791992,3.985884666442871,4.390050888061523,5.059353351593018,5.21860933303833,1.0042003393173218,6.2865095138549805,nan,0.954337899543379,0.47619047619047616,0.9369158878504673,nan,nan,nan,nan,nan,nan,0.9971941709518433,1.005414366722107,0.9973915815353394,1.010766625404358,0.2266516536474228,0.46315857768058777,1.2662296295166016,0.07674002647399902,0.029268022626638412,2.789642572402954,0.0
8,0.0009890738003669026,gradnorm,0.3020316830574402,0.6030532489044205,0.13354178008204384,0.16507506045457693,0.0029097834244040054,0.13354178008204384,0.8253752872410036,0.0036531244084294,0.44772117060479355,0.2429799792569771,0.2024722898280669,0.0022689106825018283,0.2429799792569771,1.0123614367516018,0.0032332530371209606,5.978526543612668,0.9385656292286875,0.46414073071718537,0.9536827621930415,0.5909949708488123,0.015155615696887685,0.6,0.6817691477885652,0.5248815165876777,0.37888198757763975,2.507922887802124,6.808351993560791,6.803677082061768,4.436620712280273,6.973841667175293,6.6985764503479,4.825612545013428,5.156248569488525,9.015593528747559,9.175206184387207,2.274622678756714,8.536781311035156,nan,0.9756468797564688,0.42857142857142855,0.9375834445927904,nan,nan,nan,nan,nan,nan,0.9961397647857666,1.0062276124954224,0.997632622718811,1.010766625404358,0.2266516536474228,0.46315857768058777,1.4147975444793701,0.11286421865224838,0.057919684797525406,3.519737482070923,0.0
9,0.000986184960198838,gradnorm,0.3067189190022648,0.6125725497026193,0.1420141720104307,0.16219098710564478,0.0020811167097309524,0.1420141720104307,0.8109549250120375,0.002727814551057576,0.41333319937585977,0.21823493542303413,0.19387558878516634,0.0012226748786846502,0.21823493542303413,0.9693779306418195,0.0018363670008672913,4.394414277311531,0.9404600811907984,0.48416779431664414,0.9575386198230019,0.5986879474738482,0.013261163734776725,0.5618403247631935,0.5954692556634305,0.693127962085308,0.37267080745341613,1.8306946754455566,5.1005353927612305,6.222460746765137,4.730766773223877,5.022659778594971,5.775961399078369,5.398179054260254,3.58634614944458,3.932957410812378,5.0814738273620605,0.4115748107433319,5.624347686767578,nan,0.9315068493150684,0.4523809523809524,0.9492656875834445,nan,nan,nan,nan,nan,nan,0.995035707950592,1.0070359706878662,0.9979283809661865,1.010766625404358,0.2266516536474228,0.46315857768058777,1.4198267459869385,0.15109729766845703,0.02161131612956524,3.0915985107421875,0.0
10,0.0009829629131445337,gradnorm,0.2871475743128835,0.5733072725302425,0.12460375881878778,0.16045270706486647,0.001597171386551887,0.12460375881878778,0.8022635235234854,0.0021299810349686915,0.41813336662413786,0.215333209429768,0.20161445304166642,0.0011857045740040375,0.215333209429768,1.008072247072873,0.0015252759228038307,4.098951440465655,0.9469553450608931,0.4936400541271989,0.9565082971587558,0.6082820887207704,0.011366711772665765,0.5242219215155616,0.6461704422869471,0.6066350710900474,0.422360248447205,1.6590280532836914,4.541903495788574,4.886188507080078,3.647918462753296,4.638522148132324,4.908498287200928,3.5918781757354736,4.125458717346191,4.787298202514648,5.302887916564941,1.626711130142212,5.495889663696289,nan,0.9512937595129376,0.5238095238095238,0.951935914552737,nan,nan,nan,nan,nan,nan,0.9939001798629761,1.0078356266021729,0.9982641935348511,1.010766625404358,0.2266516536474228,0.46315857768058777,1.3026292324066162,0.10010384768247604,0.0263222586363554,3.2205190658569336,0.0
