model,seed,best_epoch,acc_main,acc_turn,acc_turn_pure,acc_turn_transition,main_confidence_mean,main_low_conf_0p60_ratio,main_low_conf_0p70_ratio,turn_confidence_mean,turn_low_conf_0p60_ratio,turn_low_conf_0p70_ratio,turn_right_recall,turn_straight_recall,turn_left_recall,theta_mae_deg,theta_abs_le_8_mae_deg,theta_abs_le_8_rmse_deg,theta_abs_le_8_p95_abs_err_deg,theta_abs_le_8_max_abs_err_deg,theta_abs_le_8_bias_deg,theta_abs_le_10_mae_deg,theta_abs_le_10_rmse_deg,theta_abs_le_10_p95_abs_err_deg,theta_abs_le_10_max_abs_err_deg,theta_abs_le_10_bias_deg,theta_pos_6_8_mae_deg,theta_pos_6_8_rmse_deg,theta_pos_6_8_p95_abs_err_deg,theta_pos_6_8_max_abs_err_deg,theta_pos_6_8_bias_deg,theta_pos_6_8_n,theta_neg_8_6_mae_deg,theta_neg_8_6_rmse_deg,theta_neg_8_6_p95_abs_err_deg,theta_neg_8_6_max_abs_err_deg,theta_neg_8_6_bias_deg,theta_neg_8_6_n,theta_active_abs_ge_2_mae_deg,theta_active_abs_ge_2_p95_abs_err_deg,theta_neg_4_2_mae_deg,theta_neg_4_2_p95_abs_err_deg,theta_neg_4_2_bias_deg,theta_flat_abs_p95_deg,theta_flat_abs_max_deg,theta_flat_bias_deg,theta_near_flat_abs_p95_deg,theta_near_flat_abs_max_deg,theta_near_flat_bias_deg,theta_true_zero_mae_deg,theta_true_zero_abs_p95_deg,theta_true_zero_abs_max_deg,theta_true_zero_bias_deg,theta_flat_turn_abs_p95_deg,theta_flat_turn_abs_max_deg,flat_recall,stall_recall,slope_recall,uphill_recall,downhill_recall,checkpoint_file,onnx_file,report_file
ModernTCN-small,42,26,0.9783298097251586,0.9386892177589852,0.952751528627015,0.6666666666666666,0.9959525748416562,0.0021141649048625794,0.0047568710359408035,0.9548420405831353,0.01427061310782241,0.040697674418604654,0.9298245614035088,0.9614754098360656,0.8733850129198967,0.35566338896751404,0.35566338896751404,0.6568810939788818,1.2881333827972412,9.45628833770752,-0.1730729341506958,0.35566338896751404,0.6568810939788818,1.2881333827972412,9.45628833770752,-0.1730729341506958,0.6052817106246948,0.7560541033744812,1.5480276346206665,2.161355972290039,0.027899354696273804,68.0,0.5728319883346558,0.6571991443634033,1.113856315612793,1.1922564506530762,-0.5061102509498596,55.0,0.6899009943008423,2.3865673542022705,1.5154330730438232,3.4974780082702637,0.24230043590068817,0.6978849172592163,1.719022274017334,-0.1583309918642044,0.7033379673957825,1.719022274017334,-0.15150198340415955,0.17396818101406097,0.7097914814949036,1.719022274017334,-0.15269815921783447,0.46626096963882446,1.719022274017334,0.9946524064171123,0.9230769230769231,0.943502824858757,0.8264462809917356,0.7102473498233216,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_v6_theta_p95_s42_gate_p1p0_f0p10_tail_neg80_uf\modern_tcn_seed42.pt,,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_v6_theta_p95_s42_gate_p1p0_f0p10_tail_neg80_uf\ModernTCN_theta_finetune_report.md
