model,seed,best_epoch,acc_main,acc_turn,acc_turn_pure,acc_turn_transition,turn_right_recall,turn_straight_recall,turn_left_recall,theta_mae_deg,theta_flat_abs_p95_deg,theta_flat_bias_deg,theta_near_flat_abs_p95_deg,theta_near_flat_bias_deg,theta_flat_turn_abs_p95_deg,flat_recall,stall_recall,slope_recall,uphill_recall,downhill_recall,checkpoint_file,onnx_file,report_file
ModernTCN-small,101,22,0.9819799941159164,0.9427037363930568,0.9739049394221808,0.7373117679866146,0.8845643520566121,0.9534908933217693,0.9578398863098058,0.5394800901412964,1.3116933107376099,0.0515933632850647,1.917656421661377,0.19978484511375427,1.2712891101837158,0.9804218769736011,0.9704190632703369,0.9878978036754819,0.9865116279069768,0.9891868512110726,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_v4_industrial_seed101\modern_tcn_seed101.pt,,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_v4_industrial_seed101\ModernTCN_train_report.md
