epoch,lr,train_loss,val_loss,val_score,val_acc_main,val_acc_turn,val_main_confidence_mean,val_turn_confidence_mean,val_main_low_conf_0p60_ratio,val_turn_low_conf_0p60_ratio,val_turn_left_recall,val_turn_right_recall,val_acc_turn_transition,val_theta_mae_deg,val_theta_flat_abs_p95_deg,val_theta_flat_bias_deg,val_theta_near_flat_abs_p95_deg,val_flat_recall,val_stall_recall,val_slope_recall
11,0.0009794098674340962,0.048143193612164764,0.39931015075157095,0.7519599510713014,0.961577350859454,0.9206268958543984,0.9872482193709758,0.9412255063965876,0.008594539939332659,0.021233569261880688,0.8799126637554585,0.9121813031161473,0.509090909090909,1.6502043008804321,5.62942361831665,-1.0779085159301758,6.5047712326049805,0.9829467939972715,0.8939393939393939,0.9013452914798207
12,0.0009755282581475765,0.055356626438668996,0.3874512811401375,0.758784567256964,0.9641051567239636,0.9211324570273003,0.9859756372775472,0.9492660074319412,0.007077856420626896,0.020222446916076844,0.8820960698689956,0.9121813031161473,0.5181818181818182,2.6653332710266113,9.697139739990234,2.667832612991333,10.040331840515137,0.984993178717599,0.8939393939393939,0.905829596412556
13,0.000971320745546089,0.049383217922926735,0.38763150521549344,0.7229466358864063,0.968149646107179,0.9206268958543984,0.9886210231196987,0.950615996611562,0.007583417593528817,0.01820020222446916,0.8799126637554585,0.9150141643059491,0.509090909090909,1.2914584875106812,4.116368770599365,0.13383346796035767,4.913689136505127,0.9897680763983628,0.8787878787878788,0.9103139013452914
14,0.0009667902132486006,0.0412894570058279,0.3864294596701951,0.7388473477362709,0.9711830131445905,0.9191102123356926,0.990262825015356,0.9453990276551362,0.006066734074823054,0.017189079878665317,0.8777292576419214,0.9121813031161473,0.4909090909090909,1.341435194015503,4.129446983337402,0.5071955323219299,4.693605422973633,0.9918144611186903,0.8939393939393939,0.9147982062780269
15,0.0009619397662556431,0.04078687288605478,0.49923951723457466,0.8579803929811936,0.9666329625884732,0.9191102123356926,0.9912970716767853,0.9429622961073099,0.003033367037411527,0.01820020222446916,0.8799126637554585,0.9291784702549575,0.509090909090909,2.006593704223633,7.921595573425293,-1.8753783702850342,8.258940696716309,0.9890859481582538,0.8636363636363636,0.9080717488789237
16,0.0009567727288213001,0.03501852952073358,0.5216448226881462,0.8944989543152224,0.9696663296258847,0.9191102123356926,0.9923746555803193,0.945937262704098,0.004044489383215369,0.020728008088978768,0.8799126637554585,0.9150141643059491,0.4818181818181818,1.6690568923950195,5.132082462310791,-0.00983042549341917,6.358598709106445,0.9911323328785812,0.8939393939393939,0.9103139013452914
17,0.0009512926421749302,0.03737265002831096,0.4499205793239952,0.7927685348124548,0.967644084934277,0.9216380182002022,0.9894504888941212,0.9406576976363682,0.00910010111223458,0.023255813953488372,0.8864628820960698,0.9206798866855525,0.5,1.2327815294265747,4.646485328674316,-0.4739460051059723,5.819340705871582,0.9843110504774898,0.8939393939393939,0.9237668161434978
18,0.0009455032620941837,0.03443618658221401,0.4473115581231845,0.7534261821623355,0.9671385237613751,0.9277047522750252,0.9904354636077697,0.9508408878501959,0.006066734074823054,0.01769464105156724,0.8842794759825328,0.9121813031161473,0.5545454545454546,1.870334267616272,5.318919658660889,1.7568919658660889,5.768089294433594,0.9890859481582538,0.8484848484848485,0.9125560538116592
19,0.0009394085563309825,0.034730283634456294,0.4604919697445251,0.7626847733313004,0.9686552072800809,0.9271991911021233,0.989794425920176,0.9469540575069022,0.003033367037411527,0.019716885743174924,0.8864628820960698,0.9121813031161473,0.5454545454545454,1.4820771217346191,4.477501392364502,0.536666989326477,5.19728422164917,0.9884038199181446,0.9090909090909091,0.9125560538116592
20,0.0009330127018922192,0.04185185016265437,0.43648889055146006,0.7279768956784698,0.9706774519716885,0.9271991911021233,0.9923722429437903,0.943225210815485,0.004044489383215369,0.022244691607684528,0.868995633187773,0.9235127478753541,0.5454545454545454,1.1926586627960205,3.71646785736084,0.2852242887020111,4.311288356781006,0.9897680763983628,0.8787878787878788,0.92152466367713
21,0.0009263200821770459,0.037937193097587814,0.4502229177071906,0.7443150620580936,0.9706774519716885,0.9251769464105156,0.9921939545761305,0.9535607021783834,0.003033367037411527,0.019716885743174924,0.8908296943231441,0.9150141643059491,0.5363636363636364,0.9562105536460876,3.1865711212158203,0.08946441859006882,3.8920907974243164,0.9911323328785812,0.8787878787878788,0.9170403587443946
22,0.0009193352839727118,0.02496584478595997,0.3506754086521446,0.7188813088137237,0.9706774519716885,0.9216380182002022,0.9930305220206714,0.9496178308903968,0.0025278058645096056,0.02275025278058645,0.888646288209607,0.9291784702549575,0.5181818181818182,2.785219192504883,6.7227678298950195,2.397416114807129,7.196267127990723,0.9918144611186903,0.8939393939393939,0.9125560538116592
23,0.0009120630943110076,0.025891526236066296,0.46695590079493665,0.7736820305992503,0.9706774519716885,0.9282103134479271,0.9934242089557551,0.9528443176389938,0.0015166835187057635,0.01769464105156724,0.8777292576419214,0.9206798866855525,0.5545454545454546,2.013737678527832,6.708419322967529,-2.08772611618042,6.834713935852051,0.9918144611186903,0.8787878787878788,0.9147982062780269
24,0.0009045084971874735,0.024561622755286165,0.44445554371188695,0.7407416493880178,0.9716885743174924,0.9277047522750252,0.9937378511724071,0.9506844980492161,0.0015166835187057635,0.020222446916076844,0.8820960698689956,0.9235127478753541,0.5454545454545454,1.391355037689209,3.607422351837158,1.1366503238677979,4.078554153442383,0.9924965893587995,0.8939393939393939,0.9147982062780269
25,0.0008966766701456174,0.03036981813317386,0.45042583650718204,0.7092784165244669,0.9701718907987866,0.929726996966633,0.9932903768973356,0.9488935991983309,0.00455005055611729,0.016683518705763397,0.8864628820960698,0.9206798866855525,0.5818181818181818,1.3253583908081055,5.314485549926758,-0.4063669741153717,6.315114498138428,0.990450204638472,0.8787878787878788,0.9170403587443946
26,0.0008885729807284853,0.027120988872890855,0.43842447093331055,0.7198673084021293,0.9686552072800809,0.9287158746208292,0.9913027168564972,0.9492917240764885,0.004044489383215369,0.01870576339737108,0.8820960698689956,0.9235127478753541,0.5545454545454546,1.1086087226867676,3.6998116970062256,-0.24235302209854126,4.995062351226807,0.9890859481582538,0.8484848484848485,0.9192825112107623
27,0.0008802029828000154,0.021726643473273882,0.4721440487852955,0.7760891853902848,0.9711830131445905,0.9271991911021233,0.9937976383076906,0.9569174270397471,0.0020222446916076846,0.014661274014155713,0.8951965065502183,0.9178470254957507,0.5545454545454546,1.927778720855713,9.245347023010254,-1.4327030181884766,9.140573501586914,0.9911323328785812,0.9090909090909091,0.9147982062780269
28,0.000871572412738697,0.02248368309281448,0.47511649204096007,0.7791562783303907,0.9706774519716885,0.9292214357937311,0.9941404121549068,0.9499491167067627,0.0025278058645096056,0.02275025278058645,0.8777292576419214,0.9121813031161473,0.5545454545454546,1.934304118156433,4.223236083984375,1.7309901714324951,4.447279453277588,0.9911323328785812,0.8939393939393939,0.9147982062780269
29,0.0008626871855061437,0.020177472227053107,0.4293109726978144,0.7419294735645479,0.9721941354903944,0.9277047522750252,0.9930544688000712,0.9431244026618342,0.00455005055611729,0.022244691607684528,0.8820960698689956,0.9376770538243626,0.5272727272727272,1.3465596437454224,3.7022781372070312,1.0487971305847168,4.525054931640625,0.9911323328785812,0.8939393939393939,0.92152466367713
30,0.0008535533905932737,0.024199319103126404,0.4922098205231801,0.7756546706231336,0.9701718907987866,0.9266936299292214,0.9948258315106423,0.9435087377217564,0.00455005055611729,0.027300303336703743,0.8820960698689956,0.9291784702549575,0.5636363636363636,1.5087064504623413,4.751253604888916,-1.4762630462646484,5.3975701332092285,0.9924965893587995,0.8787878787878788,0.9103139013452914
31,0.0008441772878468768,0.02380633769323284,0.5071374793867491,0.7838595414449872,0.9706774519716885,0.9282103134479271,0.9933253789258405,0.9576616903407659,0.003538928210313448,0.017189079878665317,0.8864628820960698,0.9150141643059491,0.5636363636363636,1.3166323900222778,3.471308946609497,0.9759582877159119,4.07487678527832,0.9924965893587995,0.8636363636363636,0.9147982062780269
32,0.0008345653031794289,0.027981974907173916,0.49047822567763294,0.7539319581416328,0.968149646107179,0.9246713852376137,0.9945715285588772,0.9462038286846945,0.003033367037411527,0.023255813953488372,0.8995633187772926,0.9178470254957507,0.5727272727272728,1.057735562324524,3.028247833251953,-0.3453448712825775,3.9883973598480225,0.990450204638472,0.9090909090909091,0.9035874439461884
33,0.0008247240241650917,0.024654727290918593,0.48629450104957406,0.7541412546238223,0.9716885743174924,0.9206268958543984,0.9930146740898423,0.9433666182107405,0.00455005055611729,0.024772497472194135,0.8755458515283843,0.9178470254957507,0.5636363636363636,0.9786586761474609,3.3049800395965576,0.4439956843852997,3.8760831356048584,0.9924965893587995,0.9090909090909091,0.9125560538116592
34,0.0008146601955249186,0.022764104460013927,0.4411111308903979,0.7116279616130934,0.9706774519716885,0.9266936299292214,0.9948342559490877,0.9514800709204051,0.0020222446916076846,0.0262891809908999,0.8842794759825328,0.9235127478753541,0.5545454545454546,0.7915942072868347,2.9716567993164062,0.34925228357315063,3.589264154434204,0.9911323328785812,0.8939393939393939,0.9147982062780269
35,0.0008043807145043601,0.020654800788054532,0.33051748499952266,0.5786796326300427,0.9772497472194136,0.9292214357937311,0.9947603092677747,0.953134322285421,0.0025278058645096056,0.01870576339737108,0.8799126637554585,0.9235127478753541,0.5818181818181818,1.1998835802078247,2.971043348312378,-0.9104195833206177,3.473543405532837,0.9924965893587995,0.8939393939393939,0.9394618834080718
36,0.0007938926261462363,0.019571031715428677,0.40477041817289994,0.6661591226376968,0.9732052578361982,0.9266936299292214,0.9941786502135121,0.9486001500343668,0.00455005055611729,0.021739130434782608,0.868995633187773,0.9178470254957507,0.5727272727272728,1.17764413356781,3.4413976669311523,0.5347033739089966,4.175472259521484,0.9890859481582538,0.8787878787878788,0.9349775784753364
37,0.0007832031184624162,0.01923474961057998,0.4332348410232243,0.699473230295655,0.9711830131445905,0.9251769464105156,0.9948786169751472,0.9514874737578487,0.0025278058645096056,0.019211324570273004,0.868995633187773,0.9263456090651558,0.5636363636363636,0.9536949992179871,3.9545674324035645,-0.4782107472419739,4.843973159790039,0.9911323328785812,0.8939393939393939,0.9170403587443946
38,0.0007723195175075133,0.017305505151841604,0.4655459525611692,0.7340964079332742,0.9737108190091001,0.9266936299292214,0.9963126960116676,0.9479524278588535,0.0010111223458038423,0.024266936299292215,0.8668122270742358,0.9263456090651558,0.5545454545454546,0.8271605968475342,2.854884386062622,-0.3068600594997406,3.4602019786834717,0.9924965893587995,0.8939393939393939,0.9237668161434978
39,0.0007612492823579742,0.014585241157440806,0.4766166744748068,0.7475583828112496,0.9737108190091001,0.9307381193124368,0.9954699980925514,0.9540656196925351,0.003033367037411527,0.019716885743174924,0.8864628820960698,0.9178470254957507,0.5727272727272728,1.5533745288848877,3.410276174545288,1.5088084936141968,3.720165729522705,0.9931787175989086,0.9090909090909091,0.9192825112107623
40,0.0007499999999999998,0.015714274064938246,0.5128160519836164,0.7609482240501556,0.9721941354903944,0.9266936299292214,0.9960127522542246,0.9430977291384133,0.0015166835187057635,0.024772497472194135,0.87117903930131,0.9121813031161473,0.5818181818181818,1.0050859451293945,3.410900592803955,0.4865211844444275,3.9198038578033447,0.9938608458390177,0.9090909090909091,0.9103139013452914
41,0.0007385793801298041,0.015951367757406073,0.49124185423036193,0.73845939811905,0.9716885743174924,0.9292214357937311,0.9944113574091941,0.9515641628206947,0.003033367037411527,0.021739130434782608,0.8755458515283843,0.9121813031161473,0.5818181818181818,0.9830243587493896,4.33696174621582,-0.3909244239330292,5.166608810424805,0.990450204638472,0.8939393939393939,0.92152466367713
42,0.0007269952498697732,0.016241132835089853,0.41708539668903793,0.6845518873737559,0.9752275025278059,0.9271991911021233,0.9957234409964315,0.9493977585776454,0.0020222446916076846,0.024772497472194135,0.8973799126637555,0.9348441926345609,0.5545454545454546,0.8466401696205139,3.28330397605896,0.14578939974308014,4.1563215255737305,0.9931787175989086,0.9090909090909091,0.9260089686098655
43,0.0007152555484041474,0.01571222934338228,0.45787311908087425,0.7163282132587601,0.9732052578361982,0.9302325581395349,0.9958013847963386,0.9563198073763527,0.0025278058645096056,0.01769464105156724,0.8820960698689956,0.9263456090651558,0.5636363636363636,0.8122161030769348,2.9948880672454834,0.024987217038869858,3.690760850906372,0.9931787175989086,0.8939393939393939,0.9192825112107623
44,0.0007033683215378999,0.02101025373721736,0.3563978755498198,0.6241839506723872,0.9742163801820021,0.9282103134479271,0.9946885511898815,0.9547092399766323,0.0025278058645096056,0.021233569261880688,0.8799126637554585,0.9263456090651558,0.5636363636363636,1.136730432510376,3.631967067718506,-0.7922442555427551,4.059968948364258,0.9918144611186903,0.8939393939393939,0.9282511210762332
45,0.0006913417161825446,0.026203879544545557,0.5042476286420446,0.7693568453098201,0.974721941354904,0.9307381193124368,0.9952702812144154,0.956061791157313,0.0020222446916076846,0.016683518705763397,0.888646288209607,0.9206798866855525,0.5636363636363636,1.0896319150924683,4.81387186050415,-0.5885508060455322,5.762685298919678,0.9945429740791268,0.8787878787878788,0.9237668161434978
46,0.00067918397477265,0.015345561136559402,0.5110506226729575,0.7813363237640242,0.9711830131445905,0.9261880687563195,0.995629490997905,0.9457567755714339,0.0025278058645096056,0.0262891809908999,0.8777292576419214,0.9320113314447592,0.5636363636363636,1.0987166166305542,3.9453859329223633,0.01331028901040554,5.335641860961914,0.9931787175989086,0.8787878787878788,0.9125560538116592
47,0.0006669034296168852,0.01634489237464275,0.5425276580305264,0.7991455422499478,0.9721941354903944,0.9312436804853387,0.9956046224112718,0.9522525037603506,0.003033367037411527,0.020222446916076844,0.8930131004366813,0.9150141643059491,0.5818181818181818,1.333443522453308,3.89601731300354,0.8343195915222168,4.861647605895996,0.9945429740791268,0.8484848484848485,0.9170403587443946
48,0.0006545084971874735,0.02332356800585495,0.477030272611593,0.7460173070323919,0.9726996966632963,0.9317492416582407,0.9950644231841588,0.9593238191800638,0.004044489383215369,0.019211324570273004,0.888646288209607,0.9263456090651558,0.5545454545454546,0.8585652709007263,3.190131425857544,0.20502892136573792,3.9015135765075684,0.9918144611186903,0.8787878787878788,0.9237668161434978
49,0.0006420076723519612,0.015210882604853572,0.5157014567883359,0.8113254582600312,0.9721941354903944,0.929726996966633,0.9960071920240009,0.9552052801915984,0.0015166835187057635,0.019211324570273004,0.8951965065502183,0.9121813031161473,0.5545454545454546,1.7093896865844727,3.5311009883880615,1.7730941772460938,4.167514801025391,0.9924965893587995,0.8939393939393939,0.9170403587443946
50,0.0006294095225512601,0.016904916294083566,0.5132459170656811,0.7436767851908599,0.9732052578361982,0.9287158746208292,0.9959334704710547,0.9508685238313983,0.0025278058645096056,0.021739130434782608,0.8799126637554585,0.9150141643059491,0.6,1.0750296115875244,3.1283717155456543,0.7915767431259155,3.7265148162841797,0.9938608458390177,0.9090909090909091,0.9147982062780269
51,0.0006167226819279525,0.01910872635474895,0.5032081286996392,0.762700993672968,0.974721941354904,0.929726996966633,0.9952318404291792,0.9569260763688652,0.003538928210313448,0.022244691607684528,0.8908296943231441,0.9178470254957507,0.5818181818181818,1.498369574546814,3.721221685409546,1.3127411603927612,4.084582328796387,0.9938608458390177,0.9090909090909091,0.92152466367713
52,0.0006039558454088793,0.012722080771383922,0.5859710084777269,0.8223756227960415,0.9742163801820021,0.9292214357937311,0.996827509942391,0.9539846768856114,0.0005055611729019212,0.022244691607684528,0.8755458515283843,0.9235127478753541,0.5818181818181818,0.7068535685539246,2.304419755935669,0.16510041058063507,2.8074376583099365,0.9945429740791268,0.8939393939393939,0.9192825112107623
53,0.0005911177627460734,0.013887118216570748,0.5903099691542384,0.8305340246839091,0.974721941354904,0.9312436804853387,0.9961767736326906,0.9569274074920257,0.0015166835187057635,0.020728008088978768,0.888646288209607,0.9150141643059491,0.5818181818181818,0.8712427616119385,2.8261170387268066,0.35891830921173096,3.3864431381225586,0.9938608458390177,0.8939393939393939,0.9237668161434978
54,0.000578217232520115,0.01792602600619904,0.5095912236776824,0.7679364038627587,0.974721941354904,0.9271991911021233,0.9960275089099856,0.9530200756363864,0.0025278058645096056,0.023761375126390292,0.8820960698689956,0.9235127478753541,0.5636363636363636,0.8287747502326965,3.4754421710968018,-0.528373658657074,4.554624557495117,0.9931787175989086,0.8939393939393939,0.9260089686098655
55,0.0005652630961100254,0.02003008024325221,0.46816525529199954,0.7039211976759924,0.9737108190091001,0.929726996966633,0.9959984947505885,0.9543311561849748,0.0010111223458038423,0.01870576339737108,0.8777292576419214,0.9263456090651558,0.5909090909090909,0.9764650464057922,3.2791941165924072,0.5679396986961365,3.9877638816833496,0.9931787175989086,0.9090909090909091,0.9192825112107623
56,0.0005522642316338264,0.018652219085583614,0.5365594193957091,0.7719396544451749,0.9726996966632963,0.9261880687563195,0.9955775783752235,0.9504620370191985,0.0015166835187057635,0.02578361981799798,0.87117903930131,0.9093484419263456,0.5909090909090909,0.894848108291626,2.859387159347534,0.34100744128227234,3.235853910446167,0.9918144611186903,0.8787878787878788,0.9237668161434978
57,0.0005392295478639221,0.011929322349956585,0.5430265226908955,0.8020418104012997,0.9726996966632963,0.9266936299292214,0.9951394531958112,0.9520517372311709,0.003538928210313448,0.020728008088978768,0.8799126637554585,0.9150141643059491,0.5636363636363636,0.7786478996276855,2.775937080383301,0.3250778317451477,3.0342376232147217,0.9938608458390177,0.8787878787878788,0.9170403587443946
58,0.0005261679781214714,0.013070596119554292,0.5237383318140244,0.8054196343656213,0.9706774519716885,0.9256825075834176,0.9946736394288365,0.9530474607878187,0.003538928210313448,0.025278058645096056,0.8755458515283843,0.9235127478753541,0.5545454545454546,1.1536320447921753,6.366170406341553,-0.9268831014633179,6.5263824462890625,0.9911323328785812,0.8636363636363636,0.9192825112107623
59,0.0005130884741539361,0.012049234945969215,0.5193520765092423,0.7751881369751421,0.974721941354904,0.929726996966633,0.9961331462311154,0.955366253312591,0.0020222446916076846,0.01820020222446916,0.8799126637554585,0.9206798866855525,0.5636363636363636,0.7704154849052429,3.342308521270752,-0.26045483350753784,4.355288028717041,0.9945429740791268,0.8787878787878788,0.9237668161434978
60,0.0004999999999999997,0.011235493933235174,0.5067601757777593,0.7172064468963959,0.9737108190091001,0.9317492416582407,0.9957431480930656,0.9582910007558566,0.0020222446916076846,0.017189079878665317,0.9017467248908297,0.9150141643059491,0.6090909090909091,0.759092390537262,3.1198859214782715,-0.11383731663227081,4.144742488861084,0.9931787175989086,0.8787878787878788,0.9237668161434978
