epoch,lr,train_loss,val_loss,val_score,val_acc_main,val_acc_turn,val_turn_left_recall,val_turn_right_recall,val_acc_turn_transition,val_theta_mae_deg,val_theta_flat_abs_p95_deg,val_theta_flat_bias_deg,val_theta_near_flat_abs_p95_deg,val_flat_recall,val_stall_recall,val_slope_recall
1,0.0009999036202410325,0.24243313296404578,0.14210947823766232,0.49528966624941195,0.9645384673921314,0.8891256373183167,0.9138321995464853,0.9104618284637135,0.5259661835748792,2.0140843391418457,4.864609241485596,-0.1311352699995041,6.383472442626953,0.9771707574557931,0.9786710418375718,0.93853591160221
2,0.0009996145181203615,0.09572283372049849,0.08662443423921383,0.37772118702660396,0.973517997108287,0.909595921162773,0.9360544217687075,0.8887841658812441,0.5778985507246377,2.1797358989715576,4.392184734344482,-1.0984711647033691,5.542725086212158,0.9848244919503827,0.9753896636587367,0.953268876611418
3,0.000999132805092358,0.07317879477349183,0.08953610015143616,0.3303121071105883,0.9705501864393882,0.919336427973518,0.964625850340136,0.9241281809613572,0.6195652173913043,1.8897446393966675,3.046159267425537,0.5045843124389648,4.727031707763672,0.9759831089997361,0.9860541427399507,0.9567219152854513
4,0.0009984586668665642,0.06268980724696321,0.08818855246965693,0.3211406774627697,0.9724526291758618,0.9227608248991706,0.9773242630385488,0.937794533459001,0.6189613526570048,1.706478476524353,3.294633388519287,0.6769309639930725,3.9828341007232666,0.9696489839007654,0.9794913863822805,0.9753683241252302
5,0.0009975923633360987,0.05414470503864102,0.062264540400612606,0.22108877855499043,0.9816604520203942,0.9299901072977703,0.9791383219954648,0.9307257304429783,0.6606280193236715,1.0036580562591553,2.116121768951416,0.1765124797821045,3.820281744003296,0.9846925310108208,0.9729286300246104,0.9788213627992634
6,0.0009965342284774634,0.04705999420547261,0.07516043498850188,0.2965297358351139,0.9810516703447226,0.9166730081424549,0.9873015873015873,0.9486333647502356,0.6080917874396136,1.1838220357894897,2.444917678833008,0.6211715936660767,3.985694408416748,0.9894431248350488,0.9712879409351928,0.9691528545119705
7,0.0009952846702217888,0.04202461104651713,0.0646613727065526,0.2072374715020052,0.9812799634730994,0.9353930446693555,0.9854875283446712,0.9524033930254477,0.6751207729468599,0.9864916205406189,2.557633876800537,0.6093160510063171,4.270497798919678,0.9837688044338876,0.9721082854799016,0.97951197053407
8,0.000993844170297569,0.04209695625871128,0.06397059971089482,0.2404759473347601,0.9827258199528194,0.9256525378586105,0.9891156462585035,0.9604147031102733,0.6400966183574879,0.9007849097251892,1.8598425388336182,-0.5429697632789612,3.9116952419281006,0.9849564528899446,0.9655455291222313,0.9836556169429097
9,0.000992213284044946,0.03779050646649067,0.07400376858771841,0.2086673939864094,0.9794536184460848,0.9343276767369302,0.9868480725623583,0.9354382657869934,0.6799516908212561,0.81224125623703,2.1716840267181396,0.812763512134552,3.0803215503692627,0.9858801794668778,0.9827727645611156,0.9673112338858195
10,0.0009903926402016153,0.03662337711828249,0.07087065181723627,0.1991938855283457,0.98051898637851,0.9372954874058291,0.9891156462585035,0.9486333647502356,0.6781400966183575,0.6056987643241882,1.485885739326477,0.06349313259124756,2.752638816833496,0.9839007653734495,0.9745693191140279,0.9762891344383057
