model,seed,best_epoch,acc_main,acc_turn,acc_turn_pure,acc_turn_transition,turn_right_recall,turn_straight_recall,turn_left_recall,theta_mae_deg,theta_flat_abs_p95_deg,theta_flat_bias_deg,theta_near_flat_abs_p95_deg,theta_near_flat_bias_deg,theta_flat_turn_abs_p95_deg,flat_recall,stall_recall,slope_recall,uphill_recall,downhill_recall,checkpoint_file,onnx_file,report_file
ModernTCN-small,73,44,0.9844807296263607,0.9440276551927037,0.9739896636448361,0.7467930842163971,0.8969482529854047,0.9614050303555941,0.9185220274751302,0.5803829431533813,1.423319935798645,-0.29271143674850464,1.7014456987380981,-0.21689075231552124,1.1025679111480713,0.9856006062902615,0.9753492193919474,0.9849843119677275,0.9897674418604652,0.9805363321799307,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_v4_industrial_seed73\modern_tcn_seed73.pt,,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_v4_industrial_seed73\ModernTCN_train_report.md
