epoch,lr,train_loss,val_loss,val_score,val_theta_mae_deg,val_theta_flat_abs_p95_deg,val_theta_flat_bias_deg,val_theta_near_flat_abs_p95_deg,val_theta_abs_le_8_mae_deg,val_theta_abs_le_10_mae_deg,val_theta_pos_6_8_mae_deg,val_theta_neg_8_6_mae_deg,val_acc_main,val_acc_turn,val_acc_turn_transition
1,0.0009987820251299122,0.010225295779926246,0.0839650686905406,0.21517406220534885,0.5515413284301758,1.17302668094635,0.267569363117218,1.1572951078414917,0.5515413880348206,0.5515413880348206,0.8895707726478577,0.564387857913971,0.9851609466555057,0.9511452705273571,0.7789855072463768
2,0.0009951340343707852,0.009335708935773108,0.08391816977242267,0.23535140966994422,0.5321653485298157,1.226210594177246,-0.26522916555404663,1.0007901191711426,0.5321654081344604,0.5321654081344604,1.190726399421692,0.36899298429489136,0.9851609466555057,0.9511452705273571,0.7789855072463768
3,0.000989073800366903,0.009330942376543892,0.08401918189398694,0.24594588864560396,0.5626681447029114,1.2250198125839233,0.3155026435852051,1.275213599205017,0.5626681447029114,0.5626681447029114,0.8277413845062256,0.4827268123626709,0.9851609466555057,0.9511452705273571,0.7789855072463768
4,0.0009806308479691596,0.009381417875956916,0.08386059468712004,0.14782169319956318,0.5370627641677856,1.0397775173187256,-0.10770872980356216,0.9290178418159485,0.5370627641677856,0.5370627641677856,1.0933150053024292,0.37904950976371765,0.9851609466555057,0.9511452705273571,0.7789855072463768
5,0.0009698463103929544,0.009621125112407489,0.08387883905156654,0.16867504274475004,0.5207228660583496,1.0930907726287842,0.1568424254655838,0.9284956455230713,0.5207228660583496,0.5207228660583496,0.9020258784294128,0.3709893524646759,0.9851609466555057,0.9511452705273571,0.7789855072463768
6,0.0009567727288213006,0.009317613233847059,0.08414181607329821,0.3338051961800178,0.6830769181251526,1.3927346467971802,-0.4006950259208679,1.3652132749557495,0.6830769777297974,0.6830769777297974,1.568984031677246,0.5800440311431885,0.9851609466555057,0.9511452705273571,0.7789855072463768
7,0.0009414737964294637,0.009360300954584393,0.08386246217080932,0.1548816703243276,0.5324172377586365,1.0577712059020996,0.09972936660051346,0.9380410313606262,0.5324171781539917,0.5324171781539917,0.7612525820732117,0.49562302231788635,0.9851609466555057,0.9511452705273571,0.7789855072463768
8,0.000924024048078213,0.009326117764095896,0.0840368061377826,0.3028413029828216,0.5529811382293701,1.3264038562774658,0.398576557636261,1.0781605243682861,0.5529810786247253,0.5529810786247253,0.8277739882469177,0.5490443110466003,0.9851609466555057,0.9511452705273571,0.7789855072463768
9,0.0009045084971874739,0.009346896366302456,0.08384885885755218,0.16119615982456226,0.5228880047798157,1.0743061304092407,-0.17869725823402405,0.7879928946495056,0.5228879451751709,0.5228879451751709,1.1123583316802979,0.3461649715900421,0.9851609466555057,0.9511452705273571,0.7789855072463768
10,0.0008830222215594891,0.009357049131743145,0.08393196558008437,0.1935382194031583,0.6560706496238708,1.1449648141860962,0.10706920921802521,0.9391275644302368,0.6560707092285156,0.6560707092285156,1.0045384168624878,0.4577535390853882,0.9851609466555057,0.9511452705273571,0.7789855072463768
11,0.0008596699001693257,0.00932973932426026,0.08393255523448846,0.14288196825632338,0.5753723978996277,1.024375081062317,0.13940846920013428,1.0298165082931519,0.5753723978996277,0.5753723978996277,1.3018044233322144,0.3660162687301636,0.9851609466555057,0.9511452705273571,0.7789855072463768
12,0.0008345653031794292,0.009297017712306649,0.0842099029395907,0.35116161980015553,0.8113003373146057,1.4379849433898926,-0.3774026036262512,1.3283400535583496,0.8113003373146057,0.8113003373146057,1.6231467723846436,0.6264039874076843,0.9851609466555057,0.9511452705273571,0.7789855072463768
13,0.0008078307376628292,0.009345802026485602,0.08398964458797432,0.23916410650945982,0.5469951629638672,1.1950818300247192,0.34396833181381226,0.9926297664642334,0.5469951629638672,0.5469951629638672,0.8281724452972412,0.44400882720947266,0.9851609466555057,0.9511452705273571,0.7789855072463768
14,0.0007795964517353735,0.00932144189483332,0.08407076585749569,0.28951508900029466,0.7010483741760254,1.3491053581237793,0.2641626000404358,1.1977455615997314,0.7010484337806702,0.7010484337806702,1.0728933811187744,0.5082982182502747,0.9851609466555057,0.9511452705273571,0.7789855072463768
15,0.0007500000000000001,0.009305907420057772,0.08387493144344607,0.16122098250105524,0.5778542757034302,1.0701805353164673,-0.09817618876695633,0.9621586799621582,0.5778542757034302,0.5778542757034302,1.1794095039367676,0.5048795938491821,0.9851609466555057,0.9511452705273571,0.7789855072463768
16,0.0007191855733945389,0.009318718603323872,0.08397924829013326,0.222131567205294,0.5533605217933655,1.224033236503601,-0.17257313430309296,1.2027260065078735,0.5533604621887207,0.5533604621887207,0.9930856227874756,0.5401514768600464,0.9851609466555057,0.9511452705273571,0.7789855072463768
17,0.0006873032967079562,0.00934876281012823,0.08388931206923969,0.19207798922166697,0.5982068777084351,1.1457606554031372,-0.0643162950873375,0.9060483574867249,0.5982069969177246,0.5982069969177246,1.0179364681243896,0.7558992505073547,0.9851609466555057,0.9511452705273571,0.7789855072463768
18,0.000654508497187474,0.009293329011989255,0.08383156556842189,0.16246613731981002,0.5011999011039734,1.079150915145874,0.17189662158489227,0.7345607280731201,0.5011998414993286,0.5011998414993286,0.9517033696174622,0.3985724449157715,0.9851609466555057,0.9511452705273571,0.7789855072463768
19,0.0006209609477998341,0.009287260451612786,0.08396544935958913,0.23815492187639628,0.6167250871658325,1.2079805135726929,-0.30278652906417847,1.1112371683120728,0.6167250871658325,0.6167250871658325,1.325292944908142,0.42480340600013733,0.9851609466555057,0.9511452705273571,0.7789855072463768
