model,seed,best_epoch,acc_main,acc_turn,acc_turn_pure,acc_turn_transition,turn_right_recall,turn_straight_recall,turn_left_recall,theta_mae_deg,theta_abs_le_8_mae_deg,theta_abs_le_8_rmse_deg,theta_abs_le_8_bias_deg,theta_abs_le_10_mae_deg,theta_abs_le_10_rmse_deg,theta_abs_le_10_bias_deg,theta_pos_6_8_mae_deg,theta_pos_6_8_rmse_deg,theta_pos_6_8_bias_deg,theta_pos_6_8_n,theta_neg_8_6_mae_deg,theta_neg_8_6_rmse_deg,theta_neg_8_6_bias_deg,theta_neg_8_6_n,theta_flat_abs_p95_deg,theta_flat_bias_deg,theta_near_flat_abs_p95_deg,theta_near_flat_bias_deg,theta_flat_turn_abs_p95_deg,flat_recall,stall_recall,slope_recall,uphill_recall,downhill_recall,checkpoint_file,onnx_file,report_file
ModernTCN-small,21,9,0.9866872609591056,0.9529273315681083,0.9818690163517749,0.762409369771333,0.9363113666519239,0.95836947094536,0.9469445760303173,0.481702595949173,0.48170262575149536,0.7039066553115845,0.004051920026540756,0.48170262575149536,0.7039066553115845,0.004051920026540756,0.927850067615509,1.1861214637756348,-0.89923495054245,311.0,0.5860010981559753,0.8510207533836365,0.4646795690059662,175.0,1.0040756464004517,-0.09654377400875092,0.826041042804718,-0.07081292569637299,0.7436254620552063,0.9876215738284704,0.9720624486442071,0.9890183774092335,0.9944186046511628,0.9839965397923875,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_theta_calib_w1p0_lam100_f150_nf300_seed21\modern_tcn_seed21.pt,,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_theta_calib_w1p0_lam100_f150_nf300_seed21\ModernTCN_theta_finetune_report.md
